ALO Lidar Data on 20200126

UT (hour) for each column
   1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.1617e+03   1.2514e+03   1.2925e+03   1.2339e+03   1.1371e+03   1.1674e+03   1.2452e+03   1.3690e+03   1.5013e+03   1.5010e+03   1.4995e+03   1.5548e+03   1.5854e+03   1.5496e+03   1.5350e+03   1.6324e+03   1.5227e+03   1.5257e+03   1.6551e+03 
  1.3497e+03   1.4582e+03   1.4992e+03   1.4387e+03   1.3375e+03   1.3114e+03   1.3506e+03   1.4781e+03   1.6124e+03   1.6118e+03   1.6206e+03   1.6644e+03   1.7033e+03   1.6775e+03   1.6894e+03   1.7660e+03   1.5918e+03   1.5887e+03   1.7457e+03 
  1.4398e+03   1.5020e+03   1.5270e+03   1.4741e+03   1.4090e+03   1.3793e+03   1.4272e+03   1.5442e+03   1.6240e+03   1.6318e+03   1.6657e+03   1.6949e+03   1.7020e+03   1.7014e+03   1.7800e+03   2.0110e+03   1.7613e+03   1.6895e+03   1.9271e+03 
  1.4421e+03   1.4792e+03   1.4818e+03   1.4240e+03   1.3930e+03   1.3923e+03   1.4469e+03   1.4701e+03   1.4218e+03   1.4465e+03   1.5147e+03   1.5333e+03   1.5303e+03   1.5781e+03   1.8431e+03   2.2182e+03   2.0421e+03   1.9002e+03   2.1649e+03 
  1.4796e+03   1.5397e+03   1.5344e+03   1.4493e+03   1.4046e+03   1.3767e+03   1.3469e+03   1.2587e+03   1.1506e+03   1.1639e+03   1.2141e+03   1.2573e+03   1.3003e+03   1.4101e+03   1.9566e+03   2.4277e+03   2.2825e+03   2.1196e+03   2.3143e+03 
  1.5369e+03   1.5837e+03   1.5574e+03   1.4209e+03   1.3326e+03   1.2646e+03   1.1602e+03   1.0313e+03   9.4668e+02   9.5809e+02   9.7675e+02   1.0325e+03   1.1019e+03   1.2214e+03   1.6565e+03   2.1973e+03   2.4244e+03   2.4406e+03   2.5594e+03 
  1.5071e+03   1.4981e+03   1.4348e+03   1.2826e+03   1.1715e+03   1.0898e+03   9.7360e+02   8.4140e+02   7.7780e+02   8.0829e+02   8.2829e+02   8.7595e+02   9.4080e+02   1.0356e+03   1.1656e+03   1.5224e+03   2.1658e+03   2.6128e+03   3.0335e+03 
  1.4375e+03   1.3732e+03   1.3026e+03   1.1745e+03   1.0649e+03   9.6981e+02   8.2426e+02   6.9598e+02   6.4690e+02   6.7003e+02   6.9831e+02   7.5631e+02   8.0946e+02   8.7465e+02   9.0151e+02   1.0205e+03   1.5063e+03   2.2937e+03   2.9627e+03 
  1.3898e+03   1.2976e+03   1.2359e+03   1.0967e+03   9.8135e+02   8.6601e+02   7.1108e+02   6.1450e+02   5.6510e+02   5.5893e+02   5.9007e+02   6.5947e+02   7.0399e+02   7.4070e+02   7.4519e+02   7.8216e+02   9.5059e+02   1.6158e+03   2.3293e+03 
  1.3015e+03   1.2452e+03   1.2384e+03   1.0581e+03   8.8640e+02   7.5990e+02   6.3269e+02   5.7746e+02   5.1822e+02   4.8629e+02   5.1139e+02   5.7854e+02   6.1106e+02   6.3319e+02   6.2214e+02   6.4263e+02   6.8279e+02   9.9808e+02   1.4905e+03 
