ALO Lidar Data on 20190211

UT (hour) for each column
   0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  5.3119e+02   3.9915e+02   3.2615e+02   3.1266e+02   3.2560e+02   3.8198e+02   4.7950e+02   5.0335e+02   5.9056e+02   5.8795e+02   4.8479e+02   4.8159e+02   5.2929e+02   4.7617e+02   3.2908e+02   1.2307e+02   3.7025e+01   1.0042e+02   1.4576e+02   1.5015e+02   1.6481e+02   1.3672e+02   1.5983e+02   1.7218e+02   1.1858e+02   1.3836e+02   3.1294e+02   3.4177e+02   3.5178e+02   3.1369e+02   2.3772e+02   1.0804e+02   3.3682e+01   4.1157e+01   8.1257e+01   1.2601e+02   1.3000e+02   1.6079e+02   2.2922e+02   3.2295e+02   4.4887e+02   4.8716e+02   5.3955e+02   6.7792e+02   6.9848e+02   6.6266e+02   7.4201e+02   7.9072e+02   7.8361e+02   6.2658e+02   4.2638e+02   2.2400e+02   1.4858e+02   7.0546e+01   2.1524e+01   4.4768e+00   2.6015e+00   2.7466e+00   2.6673e+00   2.5180e+00   2.1138e+00   1.7307e+00   2.2723e+00   1.9790e+00   2.0575e+00   2.0381e+00   2.1479e+00   2.4608e+00   2.2377e+00   2.4393e+00   2.3011e+00   2.0635e+00   2.1226e+00   2.6284e+00   2.7364e+00   2.8295e+00   4.8856e+00   5.6203e+00   7.7231e+00   6.8344e+00   5.0647e+00   6.3671e+00   6.0416e+01   1.3071e+02   1.0857e+02   2.3702e+02   2.9650e+02   1.1830e+02   3.3267e+01   5.2215e+01   6.9060e+01   1.1068e+02   2.8174e+02   4.1770e+02 
  6.2702e+02   5.2871e+02   5.1370e+02   5.6048e+02   6.1504e+02   6.4944e+02   6.9887e+02   6.9641e+02   6.9667e+02   6.8881e+02   7.3196e+02   7.1388e+02   5.9740e+02   5.1266e+02   4.1853e+02   2.6850e+02   2.2327e+02   3.2677e+02   3.3861e+02   3.6043e+02   4.2218e+02   4.1690e+02   4.1557e+02   4.1979e+02   3.9807e+02   4.9984e+02   6.7962e+02   6.8021e+02   7.0700e+02   6.7075e+02   5.4458e+02   4.4240e+02   3.3696e+02   4.4917e+02   6.0188e+02   6.7542e+02   6.8529e+02   7.1165e+02   8.4533e+02   9.8650e+02   1.1062e+03   1.1476e+03   1.2551e+03   1.3776e+03   1.3808e+03   1.2813e+03   1.2839e+03   1.2763e+03   1.2068e+03   1.0556e+03   8.2910e+02   6.0749e+02   4.8462e+02   2.9213e+02   1.3547e+02   2.7946e+01   5.5253e+00   6.3479e+00   5.7357e+00   5.8007e+00   3.6278e+00   2.5111e+00   3.4540e+00   2.8208e+00   4.0478e+00   4.3689e+00   1.8600e+01   4.4185e+01   2.0108e+01   3.3689e+01   4.5918e+01   5.5765e+01   7.8726e+01   8.1627e+01   1.2179e+02   2.6617e+02   3.4769e+02   4.1598e+02   5.4238e+02   4.6328e+02   4.3367e+02   5.5267e+02   1.0564e+03   1.4726e+03   1.3956e+03   1.5085e+03   1.4273e+03   9.1438e+02   7.4669e+02   9.6791e+02   1.0624e+03   1.2246e+03   1.5031e+03   1.8998e+03 
  6.9521e+02   6.5062e+02   6.7505e+02   7.5399e+02   8.0007e+02   8.0038e+02   8.5119e+02   9.8670e+02   1.0715e+03   1.1421e+03   1.0896e+03   9.3965e+02   8.2879e+02   8.1562e+02   7.5449e+02   6.4338e+02   5.6920e+02   5.4850e+02   5.1150e+02   6.2507e+02   7.3099e+02   7.3006e+02   7.0617e+02   8.3973e+02   9.6147e+02   1.0873e+03   1.1338e+03   1.1173e+03   1.0753e+03   9.9350e+02   9.6845e+02   1.0154e+03   1.0145e+03   1.2025e+03   1.3198e+03   1.3393e+03   1.3629e+03   1.3613e+03   1.5250e+03   1.6237e+03   1.6682e+03   1.6904e+03   1.7681e+03   1.7846e+03   1.7484e+03   1.6302e+03   1.5858e+03   1.5283e+03   1.4051e+03   1.2520e+03   1.1107e+03   1.0372e+03   9.2124e+02   6.9028e+02   4.4240e+02   1.8562e+02   1.1128e+02   1.5043e+02   1.2718e+02   1.7347e+02   1.5598e+02   1.2958e+02   1.8169e+02   1.5154e+02   3.0163e+02   3.6085e+02   4.6573e+02   6.0398e+02   5.0284e+02   5.4664e+02   6.0170e+02   6.4910e+02   7.6623e+02   9.1619e+02   1.1624e+03   1.4960e+03   1.7435e+03   1.9065e+03   2.0295e+03   1.8029e+03   1.8063e+03   2.0618e+03   2.7227e+03   3.1436e+03   3.0447e+03   2.9635e+03   2.7559e+03   2.3307e+03   2.2690e+03   2.5469e+03   2.6201e+03   2.7540e+03   2.8745e+03   3.1240e+03 
  8.3192e+02   8.1378e+02   8.3712e+02   8.8635e+02   9.6851e+02   1.1648e+03   1.3768e+03   1.5509e+03   1.5921e+03   1.6026e+03   1.4746e+03   1.3855e+03   1.3090e+03   1.2270e+03   1.1193e+03   1.0184e+03   8.5522e+02   7.8582e+02   8.3858e+02   9.9764e+02   1.1870e+03   1.2806e+03   1.3547e+03   1.5897e+03   1.7157e+03   1.6629e+03   1.5155e+03   1.4794e+03   1.4040e+03   1.3027e+03   1.4031e+03   1.4769e+03   1.5469e+03   1.6583e+03   1.6644e+03   1.6640e+03   1.7753e+03   1.8314e+03   1.9844e+03   2.0201e+03   2.0089e+03   2.0437e+03   2.0884e+03   2.0618e+03   1.9785e+03   1.8725e+03   1.8397e+03   1.7919e+03   1.6904e+03   1.6041e+03   1.5191e+03   1.5304e+03   1.4857e+03   1.3497e+03   1.1425e+03   8.2467e+02   6.7973e+02   7.1946e+02   6.9315e+02   7.5508e+02   6.7946e+02   7.1263e+02   8.4448e+02   7.9549e+02   1.0390e+03   1.1998e+03   1.3509e+03   1.4925e+03   1.4656e+03   1.5437e+03   1.6723e+03   1.7721e+03   2.0697e+03   2.4236e+03   2.7572e+03   3.0050e+03   3.2137e+03   3.3270e+03   3.3109e+03   3.0660e+03   3.1119e+03   3.2957e+03   3.5377e+03   3.6200e+03   3.5586e+03   3.4473e+03   3.3472e+03   3.2136e+03   3.2054e+03   3.2949e+03   3.2890e+03   3.3109e+03   3.2928e+03   3.3004e+03 
  1.0227e+03   1.1296e+03   1.2392e+03   1.1822e+03   1.3993e+03   1.8179e+03   1.9214e+03   1.8967e+03   1.9176e+03   1.9528e+03   1.8339e+03   1.6986e+03   1.5617e+03   1.4102e+03   1.2908e+03   1.2208e+03   1.1264e+03   1.1677e+03   1.3295e+03   1.7655e+03   2.2114e+03   2.1682e+03   2.1438e+03   2.2745e+03   2.3192e+03   2.1803e+03   1.9222e+03   1.8284e+03   1.7220e+03   1.6326e+03   1.7172e+03   1.7694e+03   1.7953e+03   1.8173e+03   1.8037e+03   1.8770e+03   2.0239e+03   2.1257e+03   2.2728e+03   2.3006e+03   2.3147e+03   2.3611e+03   2.3755e+03   2.3570e+03   2.2587e+03   2.1399e+03   2.0950e+03   2.0575e+03   2.0105e+03   1.9441e+03   1.8769e+03   1.8921e+03   1.8840e+03   1.8669e+03   1.7478e+03   1.5297e+03   1.4063e+03   1.3949e+03   1.4922e+03   1.5146e+03   1.4264e+03   1.5276e+03   1.6016e+03   1.5687e+03   1.7420e+03   1.9556e+03   2.1888e+03   2.2599e+03   2.3796e+03   2.5627e+03   2.7457e+03   2.8678e+03   3.1511e+03   3.4604e+03   3.6469e+03   3.7093e+03   3.7178e+03   3.7097e+03   3.6449e+03   3.5127e+03   3.5254e+03   3.5651e+03   3.5871e+03   3.5672e+03   3.5948e+03   3.6478e+03   3.5540e+03   3.4170e+03   3.3822e+03   3.4531e+03   3.3727e+03   3.3067e+03   3.3330e+03   3.3423e+03 
  1.8192e+03   1.9128e+03   2.0349e+03   1.9684e+03   2.1915e+03   2.3438e+03   2.2623e+03   2.2965e+03   2.4910e+03   2.5898e+03   2.3705e+03   2.0294e+03   1.7435e+03   1.5754e+03   1.5537e+03   1.5450e+03   1.7465e+03   2.0559e+03   2.3783e+03   2.9220e+03   3.2003e+03   2.9179e+03   2.7549e+03   2.7434e+03   2.7117e+03   2.6051e+03   2.3496e+03   2.1441e+03   1.9614e+03   1.9501e+03   2.0372e+03   2.1103e+03   2.1275e+03   2.0969e+03   2.0499e+03   2.1351e+03   2.2542e+03   2.3575e+03   2.4759e+03   2.4861e+03   2.5203e+03   2.5874e+03   2.6059e+03   2.5956e+03   2.4789e+03   2.3355e+03   2.3034e+03   2.3431e+03   2.2946e+03   2.1547e+03   2.1085e+03   2.1285e+03   2.1592e+03   2.2136e+03   2.1547e+03   2.0803e+03   2.0406e+03   1.9753e+03   2.0262e+03   1.9652e+03   1.9429e+03   2.0504e+03   2.1283e+03   2.1675e+03   2.2724e+03   2.4530e+03   2.7491e+03   2.8538e+03   3.0474e+03   3.2510e+03   3.4375e+03   3.5175e+03   3.6798e+03   3.8384e+03   3.9038e+03   3.9437e+03   3.8543e+03   3.7451e+03   3.6163e+03   3.5579e+03   3.5246e+03   3.5799e+03   3.7434e+03   3.9230e+03   4.1095e+03   4.2550e+03   4.0138e+03   3.7921e+03   3.8657e+03   4.1733e+03   3.9986e+03   3.7578e+03   3.7778e+03   3.8081e+03 
  2.8294e+03   2.9644e+03   3.0270e+03   2.9069e+03   2.9822e+03   2.8013e+03   2.8040e+03   3.0459e+03   3.2819e+03   3.3611e+03   3.1086e+03   2.7800e+03   2.5998e+03   2.4867e+03   2.5528e+03   2.5923e+03   2.9796e+03   3.2952e+03   3.5174e+03   3.7168e+03   3.6072e+03   3.3040e+03   3.1446e+03   3.0859e+03   2.9902e+03   2.8819e+03   2.6441e+03   2.3898e+03   2.2824e+03   2.3265e+03   2.4060e+03   2.4592e+03   2.4685e+03   2.4233e+03   2.3568e+03   2.4370e+03   2.5284e+03   2.5929e+03   2.6668e+03   2.6429e+03   2.6681e+03   2.8029e+03   2.8306e+03   2.7955e+03   2.6843e+03   2.5394e+03   2.5182e+03   2.5590e+03   2.4935e+03   2.3760e+03   2.3768e+03   2.4328e+03   2.4829e+03   2.4915e+03   2.4281e+03   2.3859e+03   2.3420e+03   2.2569e+03   2.2051e+03   2.1600e+03   2.2236e+03   2.3930e+03   2.5666e+03   2.6644e+03   2.7258e+03   2.8778e+03   3.1776e+03   3.2578e+03   3.3846e+03   3.5922e+03   3.8694e+03   3.8958e+03   4.1061e+03   4.4392e+03   4.4812e+03   4.4298e+03   4.1974e+03   3.9595e+03   3.7112e+03   3.5786e+03   3.5643e+03   3.9633e+03   4.8905e+03   5.0327e+03   4.9944e+03   4.8854e+03   4.6150e+03   4.4360e+03   4.6692e+03   5.0885e+03   4.9562e+03   4.6865e+03   4.5791e+03   4.7098e+03 
  3.5305e+03   3.8153e+03   3.8157e+03   3.5901e+03   3.5558e+03   3.3478e+03   3.4173e+03   3.7420e+03   3.9256e+03   3.9111e+03   3.6482e+03   3.4748e+03   3.4506e+03   3.4264e+03   3.5882e+03   3.7180e+03   3.9098e+03   4.0031e+03   3.9887e+03   3.9237e+03   3.7130e+03   3.4569e+03   3.2983e+03   3.1925e+03   3.0876e+03   2.9953e+03   2.7939e+03   2.6201e+03   2.6032e+03   2.6064e+03   2.6441e+03   2.6941e+03   2.7409e+03   2.7351e+03   2.6837e+03   2.8026e+03   2.8833e+03   2.9149e+03   2.9340e+03   2.8704e+03   2.8671e+03   2.8981e+03   2.8590e+03   2.8128e+03   2.7535e+03   2.6566e+03   2.6292e+03   2.6379e+03   2.5688e+03   2.5278e+03   2.5529e+03   2.5846e+03   2.5608e+03   2.5014e+03   2.4262e+03   2.3752e+03   2.3011e+03   2.2674e+03   2.2778e+03   2.3650e+03   2.5260e+03   2.8281e+03   3.0473e+03   3.1722e+03   3.1640e+03   3.2930e+03   3.5402e+03   3.5531e+03   3.5957e+03   3.9075e+03   4.3355e+03   4.5078e+03   4.9256e+03   5.4836e+03   5.4405e+03   5.1849e+03   4.7933e+03   4.3623e+03   3.9888e+03   3.7545e+03   3.8626e+03   5.0765e+03   6.2169e+03   5.9603e+03   5.6335e+03   5.2637e+03   5.2203e+03   5.1380e+03   5.3755e+03   5.6619e+03   5.6307e+03   5.4051e+03   5.3956e+03   5.6394e+03 
  4.2159e+03   4.3786e+03   4.2708e+03   3.9946e+03   3.9827e+03   3.8454e+03   3.8919e+03   4.1903e+03   4.3330e+03   4.1184e+03   3.9114e+03   3.8736e+03   3.8550e+03   3.8794e+03   4.0418e+03   4.1733e+03   4.1852e+03   4.1561e+03   4.0358e+03   3.9597e+03   3.7500e+03   3.5251e+03   3.3859e+03   3.2093e+03   3.0589e+03   2.9788e+03   2.9409e+03   2.9117e+03   2.9122e+03   2.8963e+03   3.0299e+03   3.1154e+03   3.1647e+03   3.1553e+03   3.0870e+03   3.1172e+03   3.0935e+03   3.0527e+03   2.9965e+03   2.9076e+03   2.8575e+03   2.7930e+03   2.7501e+03   2.7346e+03   2.7087e+03   2.6581e+03   2.6272e+03   2.6255e+03   2.5741e+03   2.5676e+03   2.5622e+03   2.5243e+03   2.4924e+03   2.4668e+03   2.3994e+03   2.3652e+03   2.3236e+03   2.4043e+03   2.4740e+03   2.6757e+03   2.9385e+03   3.3909e+03   3.6688e+03   3.8967e+03   3.8243e+03   3.8727e+03   3.9505e+03   3.9160e+03   3.9937e+03   4.3949e+03   5.0875e+03   5.6962e+03   6.2468e+03   6.9135e+03   6.5385e+03   6.1420e+03   5.7915e+03   5.2015e+03   4.6874e+03   4.2307e+03   4.6545e+03   6.3098e+03   6.6719e+03   6.4001e+03   6.0806e+03   5.7517e+03   5.8011e+03   5.6960e+03   5.8573e+03   6.0345e+03   6.0480e+03   5.8905e+03   5.9753e+03   6.0276e+03 
  4.5989e+03   4.6318e+03   4.4960e+03   4.2679e+03   4.3387e+03   4.2806e+03   4.2283e+03   4.3737e+03   4.4504e+03   4.2480e+03   4.1610e+03   4.1542e+03   4.1628e+03   4.1980e+03   4.2686e+03   4.2599e+03   4.1988e+03   4.1265e+03   4.0163e+03   4.0033e+03   3.8480e+03   3.6939e+03   3.5927e+03   3.4236e+03   3.2560e+03   3.2364e+03   3.3691e+03   3.3524e+03   3.3095e+03   3.2905e+03   3.3971e+03   3.4196e+03   3.3924e+03   3.3444e+03   3.2470e+03   3.1462e+03   3.0137e+03   2.9115e+03   2.8298e+03   2.7435e+03   2.6997e+03   2.7017e+03   2.7032e+03   2.7324e+03   2.7915e+03   2.7565e+03   2.7175e+03   2.6799e+03   2.6332e+03   2.6823e+03   2.6666e+03   2.5246e+03   2.5133e+03   2.5045e+03   2.4762e+03   2.5485e+03   2.5653e+03   2.7211e+03   2.8447e+03   3.1188e+03   3.4738e+03   4.1887e+03   4.5076e+03   4.6912e+03   4.5842e+03   4.5324e+03   4.5408e+03   4.5469e+03   4.6209e+03   5.0442e+03   6.0341e+03   6.9719e+03   7.3729e+03   7.9206e+03   7.6633e+03   7.4351e+03   7.1019e+03   6.5466e+03   6.0450e+03   5.3911e+03   5.9525e+03   7.1703e+03   6.9529e+03   6.9148e+03   6.6534e+03   6.3608e+03   6.2051e+03   6.0618e+03   6.1393e+03   6.2870e+03   6.2839e+03   6.2093e+03   6.1926e+03   5.9959e+03 
  4.5831e+03   4.6256e+03   4.5549e+03   4.4386e+03   4.5344e+03   4.5150e+03   4.3020e+03   4.3292e+03   4.3865e+03   4.3123e+03   4.2578e+03   4.2430e+03   4.2280e+03   4.1992e+03   4.2111e+03   4.1396e+03   4.0302e+03   3.9626e+03   3.9232e+03   3.9730e+03   3.8970e+03   3.8249e+03   3.7601e+03   3.6557e+03   3.5532e+03   3.5534e+03   3.6049e+03   3.5206e+03   3.4248e+03   3.4136e+03   3.4332e+03   3.3736e+03   3.2901e+03   3.2113e+03   3.1090e+03   2.9811e+03   2.8572e+03   2.7656e+03   2.6846e+03   2.6177e+03   2.6381e+03   2.7721e+03   2.8663e+03   2.9333e+03   3.0240e+03   2.9564e+03   2.8845e+03   2.8309e+03   2.7846e+03   2.8417e+03   2.8002e+03   2.6610e+03   2.6238e+03   2.5892e+03   2.6942e+03   2.9013e+03   2.9874e+03   3.2108e+03   3.4071e+03   3.8441e+03   4.2958e+03   5.2133e+03   5.5044e+03   5.5349e+03   5.3149e+03   5.1537e+03   5.2637e+03   5.2585e+03   5.2797e+03   5.8572e+03   7.1819e+03   8.1087e+03   8.0515e+03   8.0871e+03   8.3737e+03   8.4946e+03   8.0816e+03   7.6043e+03   7.1007e+03   6.5119e+03   7.0913e+03   7.6248e+03   7.2224e+03   7.1288e+03   6.9318e+03   6.6774e+03   6.3942e+03   6.2500e+03   6.2764e+03   6.3597e+03   6.3338e+03   6.2941e+03   6.1899e+03   5.8981e+03 
