ALO Lidar Data on 20190829

UT (hour) for each column
  -0.3000   -0.2000   -0.1000    0.0000    0.1000    0.2000    0.3000    0.4000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.3840e+03   2.1461e+03   1.8886e+03   1.7812e+03   1.7220e+03   1.6232e+03   1.5868e+03   1.5118e+03 
  1.7016e+03   1.5259e+03   1.3421e+03   1.2544e+03   1.2293e+03   1.1865e+03   1.1980e+03   1.1819e+03 
  1.2102e+03   1.0692e+03   9.4353e+02   8.9519e+02   8.9902e+02   9.0574e+02   9.3291e+02   9.4772e+02 
  8.9939e+02   8.0671e+02   7.1864e+02   6.9998e+02   7.0838e+02   7.1598e+02   7.4503e+02   7.6557e+02 
  6.8166e+02   6.3468e+02   5.7349e+02   5.4557e+02   5.3818e+02   5.4067e+02   5.7106e+02   5.9193e+02 
  5.0826e+02   4.7262e+02   4.3312e+02   4.1158e+02   3.8718e+02   3.8857e+02   4.1277e+02   4.2802e+02 
  3.6571e+02   3.3200e+02   3.0780e+02   2.9154e+02   2.6652e+02   2.7066e+02   2.9388e+02   2.9769e+02 
  2.4578e+02   2.1667e+02   1.9249e+02   1.8115e+02   1.7320e+02   1.8204e+02   2.0842e+02   2.0553e+02 
  1.5445e+02   1.3400e+02   1.1256e+02   1.1204e+02   1.0705e+02   1.1031e+02   1.2750e+02   1.2852e+02 
  8.8008e+01   7.1154e+01   6.3106e+01   5.8607e+01   4.7411e+01   5.1732e+01   6.5316e+01   6.8069e+01 
  4.2753e+01   3.5284e+01   3.3038e+01   3.9931e+01   3.3308e+01   3.0798e+01   3.2939e+01   3.2883e+01 
  2.6460e+01   2.4229e+01   2.2011e+01   2.5114e+01   2.2162e+01   1.8234e+01   2.2843e+01   2.0774e+01 
  1.5123e+01   1.2829e+01   1.4674e+01   2.7759e+01   2.1898e+01   1.2647e+01   1.3775e+01   1.1340e+01 
  9.8581e+00   7.9984e+00   8.3694e+00   1.3661e+01   1.0884e+01   7.3190e+00   8.3743e+00   7.1223e+00 
  6.6056e+00   5.6730e+00   7.6822e+00   9.6304e+00   5.4533e+00   5.4287e+00   5.9814e+00   5.1023e+00 
  5.3198e+00   5.0358e+00   7.3062e+00   7.7213e+00   5.0857e+00   6.8457e+00   5.2029e+00   4.9764e+00 
  4.0577e+00   1.1491e+01   1.3714e+01   4.6519e+00   3.8842e+00   4.1126e+00   5.2484e+00   4.9822e+00 
  4.4015e+00   6.8093e+00   7.2002e+00   3.7322e+00   5.1851e+00   4.6406e+00   4.0616e+00   3.7933e+00 
  7.1413e+00   3.9065e+00   1.1054e+01   1.5864e+01   4.2929e+00   5.4697e+00   5.4958e+00   4.9030e+00 
  2.7360e+00   3.1045e+00   3.3070e+00   3.3070e+00  -9.9900e+02   5.8620e+00   4.1766e+00   3.1040e+00 
  2.8969e+00   1.5003e+01   1.0563e+01   4.6335e+01   4.1263e+01   4.4665e+00   2.8564e+00   2.0201e+00 
  1.8373e+00   9.4176e+00   9.4176e+00   3.4447e+00   2.9181e+00   5.3166e+00   1.1078e+01   4.2561e+00 
  1.5165e+00   8.3224e+00   1.3112e+01   1.8959e+01   1.6675e+01   3.3333e+00   7.9075e+00   6.0044e+00 
 -9.9900e+02   7.2764e+00   7.2764e+00  -9.9900e+02   6.0565e+00   5.1342e+00   4.4393e+00   5.9913e+00 
  2.2420e+00   4.5630e+00   4.1911e+00   4.0707e+00   5.9928e+00   5.1223e+00   3.9651e+00   3.4978e+00 
  9.6112e+00   1.0240e+01   2.4769e+01   2.9873e+01   2.9175e+01   2.2933e+00   2.1297e+00   2.3792e+00 
  3.3216e+00   4.4126e+00   7.0092e+00   6.1881e+01   6.1881e+01   8.1862e+00   7.0797e+00   4.1937e+00 
  1.0144e+00   1.0144e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.4891e+00   3.4891e+00  -9.9900e+02 
 -9.9900e+02   1.0416e+01   1.6109e+01   5.3802e+01   5.0222e+01   6.9206e+00   6.0275e+00   4.3465e+00 
  3.5845e+00   6.6857e+00   1.0595e+01   6.4566e+01   5.6328e+01   3.2792e+00   2.2818e+00   2.3745e+00 
  1.6210e+00   1.4971e+01   1.8807e+01   1.6415e+02   1.0144e+02   3.6430e+00   4.3605e+00   6.3515e+00 
 -9.9900e+02   1.8340e+01   1.6624e+01   2.9969e+01   4.1921e+01   3.9215e+00   5.2672e+00   4.6978e+00 
 -9.9900e+02   1.5841e+01   1.5841e+01   6.5764e+01   5.9648e+01   3.8316e+00   3.8316e+00  -9.9900e+02 
 -9.9900e+02   1.5649e+01   1.6723e+01   3.1464e+01   1.6979e+01   3.3243e+00   2.7045e+00  -9.9900e+02 
  1.7713e+01   1.9114e+01   1.8554e+01   1.3672e+01   2.4359e+00   3.0342e+00   6.9141e+00   8.4082e+00 

Na Density Error (cm^(-3))
  6.4303e+00   5.6184e+00   5.7794e+00   1.0585e+01   8.3195e+00   4.6881e+00   4.7773e+00   4.8616e+00 
  6.5750e+00   5.8392e+00   6.1569e+00   1.1391e+01   8.5662e+00   4.9090e+00   4.9997e+00   5.0523e+00 
  6.8063e+00   6.4508e+00   6.9268e+00   1.2101e+01   8.9880e+00   5.1811e+00   5.0541e+00   5.3634e+00 
  7.1610e+00   6.8165e+00   7.4816e+00   1.3681e+01   1.0197e+01   5.3598e+00   5.3421e+00   5.6926e+00 
  7.5702e+00   7.1666e+00   7.7160e+00   1.4334e+01   1.0973e+01   5.7135e+00   5.8700e+00   6.2518e+00 
  7.6387e+00   7.2575e+00   7.8980e+00   1.4713e+01   1.1567e+01   6.1040e+00   6.3361e+00   6.7033e+00 
  7.6696e+00   7.2563e+00   7.9843e+00   1.4751e+01   1.1539e+01   6.4903e+00   6.5526e+00   7.0371e+00 
  7.7021e+00   7.3277e+00   8.1300e+00   1.5169e+01   1.1715e+01   6.6962e+00   6.7567e+00   7.0507e+00 
  7.8441e+00   7.3253e+00   7.9910e+00   1.4996e+01   1.1681e+01   6.7154e+00   6.7617e+00   6.9182e+00 
  7.8430e+00   7.2455e+00   7.8797e+00   1.4303e+01   1.1316e+01   6.6245e+00   6.5496e+00   6.8158e+00 
  7.9909e+00   7.3299e+00   8.0096e+00   1.3668e+01   1.0685e+01   6.4970e+00   6.6367e+00   6.9589e+00 
  8.3873e+00   7.7985e+00   8.5451e+00   1.4081e+01   1.0881e+01   6.4975e+00   7.0282e+00   7.4691e+00 
  9.7831e+00   8.7889e+00   9.5911e+00   1.4927e+01   1.1384e+01   7.0973e+00   8.0725e+00   8.5480e+00 
  1.0731e+01   1.0017e+01   1.1086e+01   1.7605e+01   1.2914e+01   7.8583e+00   9.7378e+00   9.9477e+00 
  1.1425e+01   1.0677e+01   1.1507e+01   1.9224e+01   1.4526e+01   9.2813e+00   1.0800e+01   1.1128e+01 
  1.2095e+01   1.1207e+01   1.2007e+01   2.0607e+01   1.6027e+01   1.0191e+01   1.1633e+01   1.2002e+01 
  1.2414e+01   1.1724e+01   1.2437e+01   2.1118e+01   1.6457e+01   1.0632e+01   1.1915e+01   1.2371e+01 
  1.2575e+01   1.1848e+01   1.2669e+01   2.2054e+01   1.7219e+01   1.1019e+01   1.1909e+01   1.2469e+01 
  1.2522e+01   1.1776e+01   1.2717e+01   2.1979e+01   1.7422e+01   1.1363e+01   1.1802e+01   1.2267e+01 
  1.2546e+01   1.1498e+01   1.2553e+01   2.2716e+01   1.7955e+01   1.1370e+01   1.1613e+01   1.1993e+01 
  1.2726e+01   1.1269e+01   1.2325e+01   2.2450e+01   1.7965e+01   1.1264e+01   1.1450e+01   1.1782e+01 
  1.2697e+01   1.1098e+01   1.2031e+01   2.2229e+01   1.7687e+01   1.1141e+01   1.1500e+01   1.1697e+01 
  1.2662e+01   1.1115e+01   1.1826e+01   2.1745e+01   1.7223e+01   1.0998e+01   1.1440e+01   1.1465e+01 
  1.2607e+01   1.1113e+01   1.1738e+01   2.1888e+01   1.7146e+01   1.0789e+01   1.1142e+01   1.1291e+01 
  1.2416e+01   1.1036e+01   1.1811e+01   2.2030e+01   1.7254e+01   1.0614e+01   1.0887e+01   1.1103e+01 
  1.2004e+01   1.0931e+01   1.1846e+01   2.1377e+01   1.6974e+01   1.0400e+01   1.0572e+01   1.0751e+01 
  1.1652e+01   1.0742e+01   1.1651e+01   2.1212e+01   1.6727e+01   9.9842e+00   1.0152e+01   1.0473e+01 
  1.1369e+01   1.0349e+01   1.1241e+01   2.0517e+01   1.6022e+01   9.7783e+00   9.8478e+00   1.0172e+01 
  1.0992e+01   1.0031e+01   1.0757e+01   1.9441e+01   1.5319e+01   9.4067e+00   9.5169e+00   9.8940e+00 
  1.0813e+01   9.7925e+00   1.0475e+01   1.8543e+01   1.4824e+01   9.6293e+00   9.5877e+00   9.8835e+00 
  1.0500e+01   9.4152e+00   1.0236e+01   1.8790e+01   1.5154e+01   1.0079e+01   9.9071e+00   1.0036e+01 
  1.0560e+01   9.4505e+00   1.0317e+01   1.8718e+01   1.5909e+01   1.1064e+01   1.1607e+01   1.0730e+01 
  1.1390e+01   1.0272e+01   1.1846e+01   2.2568e+01   1.8967e+01   1.2631e+01   1.2902e+01   1.1662e+01 
  1.2636e+01   1.2297e+01   1.4278e+01   2.6535e+01   2.1098e+01   1.3065e+01   1.2738e+01   1.2454e+01 
  1.3824e+01   1.3546e+01   1.5216e+01   2.7269e+01   2.1025e+01   1.2158e+01   1.1956e+01   1.1942e+01 
  1.4024e+01   1.2966e+01   1.3850e+01   2.4236e+01   1.8693e+01   1.0879e+01   1.0788e+01   1.0758e+01 
  1.2674e+01   1.1293e+01   1.2014e+01   2.0945e+01   1.5933e+01   9.4207e+00   9.4698e+00   9.5274e+00 
  1.0628e+01   9.4451e+00   1.0133e+01   1.7559e+01   1.3666e+01   8.0828e+00   8.2912e+00   8.5605e+00 
  8.9644e+00   7.9728e+00   8.5450e+00   1.5117e+01   1.1854e+01   7.2445e+00   7.3870e+00   7.7634e+00 
  7.8596e+00   7.1445e+00   7.6242e+00   1.3679e+01   1.0636e+01   6.4436e+00   6.6105e+00   6.8926e+00 
  6.8323e+00   6.3918e+00   6.9152e+00   1.2431e+01   9.4110e+00   5.4800e+00   5.8171e+00   5.9970e+00 
  5.9328e+00   5.4971e+00   6.0404e+00   1.0373e+01   7.6402e+00   4.7705e+00   4.9383e+00   5.0192e+00 
  4.9731e+00   4.5649e+00   5.1243e+00   8.3553e+00   6.2636e+00   3.9390e+00   4.1992e+00   4.2276e+00 
  3.9783e+00   3.4683e+00   3.9166e+00   7.7197e+00   5.6587e+00   3.2306e+00   3.5965e+00   3.5079e+00 
  3.1953e+00   2.7794e+00   3.0398e+00   6.3941e+00   4.6666e+00   2.6489e+00   2.7641e+00   2.5799e+00 
  2.5324e+00   1.9441e+00   2.4866e+00   2.5561e+00   2.7950e+00   1.6686e+00   2.0537e+00   2.3680e+00 
  1.7810e+00   1.4141e+00   1.9707e+00   3.9600e+00   2.7588e+00   2.1077e+00   1.6223e+00   1.7728e+00 
  1.3610e+00   1.6967e+00   1.7681e+00   2.7254e+00   2.5866e+00   1.4577e+00   1.5489e+00   1.3613e+00 
  1.0319e+00   1.2491e+00   2.2438e+00   4.7685e+00   3.8408e+00   1.9017e+00   9.2784e-01   7.6727e-01 
  1.2545e+00   9.5487e-01   1.0708e+00   2.6534e+00   1.9412e+00   6.0981e-01   7.8951e-01   9.1269e-01 
  9.6611e-01   6.7019e-01   1.3215e+00   1.9115e+00   6.2548e-01   5.1176e-01   7.8237e-01   5.8085e-01 
  9.5057e-01   8.5683e-01   1.3704e+00   1.3709e+00   7.5543e-01   1.4953e+00   7.6583e-01   5.7210e-01 
  7.5890e-01   2.0212e+00   2.6092e+00   8.3575e-01   8.2264e-01   7.6905e-01   1.0192e+00   7.7970e-01 
  7.2944e-01   1.2174e+00   1.4889e+00   7.3413e-01   8.6490e-01   7.6418e-01   8.2772e-01   6.1982e-01 
  1.8646e+00   7.2284e-01   2.3606e+00   3.7201e+00   1.2250e+00   1.5533e+00   1.4051e+00   9.4129e-01 
  6.2293e-01   6.6545e-01   8.9354e-01   8.9354e-01  -9.9900e+02   2.2530e+00   1.0600e+00   8.0317e-01 
  9.4603e-01   3.3833e+00   2.3564e+00   1.8510e+01   1.6458e+01   1.4063e+00   7.8771e-01   9.0351e-01 
  6.7659e-01   3.0676e+00   3.0676e+00   1.2882e+00   7.6907e-01   1.5445e+00   4.4839e+00   1.2869e+00 
  6.0236e-01   2.3117e+00   2.5648e+00   3.2233e+00   4.0521e+00   8.5051e-01   2.9916e+00   1.6581e+00 
 -9.9900e+02   2.6995e+00   2.6995e+00  -9.9900e+02   2.3830e+00   1.3334e+00   1.1656e+00   1.5071e+00 
  6.6921e-01   1.0448e+00   1.0756e+00   1.3299e+00   2.4058e+00   1.2846e+00   1.1417e+00   1.2480e+00 
  3.8496e+00   2.4552e+00   7.0534e+00   7.7238e+00   1.0882e+01   5.9386e-01   4.8757e-01   7.5220e-01 
  1.1342e+00   1.6704e+00   2.9790e+00   1.8179e+01   1.8179e+01   2.1886e+00   1.8529e+00   8.0615e-01 
  4.0768e-01   4.0768e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1595e+00   1.1595e+00  -9.9900e+02 
 -9.9900e+02   3.8415e+00   3.8996e+00   1.2206e+01   1.2705e+01   2.7490e+00   2.0795e+00   1.1115e+00 
  8.6061e-01   1.3920e+00   2.0162e+00   1.5421e+01   1.4717e+01   1.0140e+00   6.0547e-01   6.0047e-01 
  5.9793e-01   3.8946e+00   5.0107e+00   3.9496e+01   2.4078e+01   8.5016e-01   1.1257e+00   2.3289e+00 
 -9.9900e+02   4.8282e+00   3.7591e+00   7.5772e+00   1.3217e+01   1.0552e+00   1.8931e+00   1.3063e+00 
 -9.9900e+02   3.5793e+00   3.5793e+00   2.0049e+01   1.8070e+01   1.2945e+00   1.2945e+00  -9.9900e+02 
 -9.9900e+02   3.4782e+00   3.6446e+00   8.3990e+00   4.4702e+00   7.2804e-01   6.4074e-01  -9.9900e+02 
  7.6862e+00   5.9349e+00   3.9353e+00   4.1068e+00   7.0658e-01   6.8113e-01   2.1469e+00   2.9306e+00 

Temperature (K)
   222.71    224.21    217.75    220.18    222.74    219.55    220.23    214.62 
   217.12    218.11    219.69    224.21    220.69    219.56    216.66    210.51 
   216.53    215.55    213.26    215.36    212.82    211.92    212.79    211.08 
   210.20    211.66    214.66    214.27    214.51    208.00    209.57    207.27 
   205.90    208.88    212.52    213.33    210.87    207.56    207.64    202.87 
   205.01    206.70    206.97    210.70    210.39    203.26    203.85    201.45 
   204.53    203.57    202.13    204.72    204.37    199.73    198.28    197.17 
   200.84    200.01    201.02    204.56    198.29    195.51    195.99    194.21 
   197.39    198.36    199.47    200.53    192.92    192.34    194.65    193.09 
   194.52    195.10    196.62    195.56    191.17    188.94    189.49    191.12 
   188.56    191.10    195.19    192.54    185.73    183.75    186.14    186.77 
   183.14    186.92    192.96    193.49    192.44    183.57    182.68    184.31 
   189.37    189.10    188.88    187.24    187.99    187.13    185.54    187.98 
   186.29    189.54    192.83    195.32    189.87    184.59    185.70    186.03 
   184.04    188.38    188.73    183.97    183.70    186.55    185.54    186.33 
   184.88    187.57    186.62    186.27    186.77    183.35    187.10    185.39 
   184.06    185.58    182.23    179.30    178.12    179.65    183.68    181.63 
   182.32    184.00    180.89    181.16    178.39    178.23    183.09    181.47 
   179.90    182.40    180.36    174.68    174.27    176.39    180.17    180.25 
   177.14    179.37    178.88    175.54    173.83    174.58    175.86    176.92 
   173.99    174.99    175.18    173.62    172.73    172.61    172.44    174.17 
   171.86    170.01    170.71    171.26    169.35    170.97    173.48    172.77 
   170.54    168.22    167.95    168.29    165.69    167.19    171.42    170.38 
   168.60    166.58    165.99    165.38    163.02    164.00    166.86    167.92 
   165.32    162.76    162.73    161.92    162.69    161.70    164.93    165.05 
   161.22    162.29    162.65    161.13    159.90    159.35    161.46    161.33 
   160.02    162.83    162.53    160.57    158.18    155.05    157.23    157.40 
   157.54    158.59    156.43    156.74    152.89    151.78    153.37    153.41 
   153.22    152.39    150.76    149.65    149.11    150.04    150.42    150.46 
   149.48    151.62    149.73    146.69    144.07    148.17    148.80    147.86 
   146.77    145.82    147.11    151.01    146.28    145.67    147.48    146.36 
   144.81    146.52    147.40    143.85    144.96    148.05    150.41    148.61 
   143.70    145.14    147.40    152.21    150.48    149.30    149.55    146.82 
   145.11    147.56    148.67    146.51    147.28    150.75    150.96    149.48 
   146.85    147.95    149.97    149.88    150.26    152.02    152.46    152.45 
   149.17    151.73    152.31    151.32    151.39    153.68    154.60    155.37 
   152.94    154.73    153.69    153.63    152.33    156.13    156.99    157.06 
   154.57    154.23    153.23    155.09    156.56    157.92    157.32    157.75 
   155.69    155.81    151.88    159.43    160.90    158.17    158.86    159.27 
   157.68    159.47    156.30    158.47    159.32    157.97    156.95    157.22 
   153.12    157.29    159.78    169.50    163.91    157.47    159.11    160.20 
   156.23    159.82    163.78    160.53    153.29    157.72    158.79    158.72 
   155.22    159.95    167.58    162.12    165.46    160.97    159.41    159.92 
   150.03    146.06    162.64    162.62    162.11    171.59    174.61    164.51 
   171.57    158.69   -999.00   -999.00   -999.00    174.60    178.23    165.31 
   185.66   -999.00   -999.00   -999.00    180.03    202.76   -999.00   -999.00 
  -999.00   -999.00   -999.00    171.29    183.19    201.10   -999.00   -999.00 
   184.87    157.40    180.52   -999.00   -999.00   -999.00    190.47    193.91 
  -999.00   -999.00   -999.00   -999.00   -999.00    188.80    198.13    162.85 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00 

Temperature Error (K)
     6.77      7.20      7.84     20.99     16.15      7.91      7.53      6.96 
     5.96      6.25      7.85     17.74     14.22      7.62      6.97      6.26 
     5.92      5.48      6.42     14.97     11.50      6.34      6.25      6.71 
     5.23      5.00      6.13     12.51     10.82      5.99      6.11      5.90 
     4.73      4.73      5.86     11.70      9.61      6.25      5.78      5.02 
     4.85      4.60      5.37     11.79      9.63      5.50      5.16      4.75 
     5.12      4.51      5.09     10.83      8.76      4.93      4.55      4.20 
     4.79      4.31      5.07     10.14      7.86      4.27      4.43      4.14 
     4.56      4.32      5.21     10.65      7.92      4.14      4.36      4.32 
     4.53      4.27      5.15     10.53      7.88      3.97      4.03      4.42 
     4.19      4.09      5.08      9.78      7.45      3.84      3.96      4.17 
     3.60      3.69      4.73      9.61      9.09      3.94      3.59      3.84 
     3.60      3.38      3.99      9.10      7.53      4.36      3.33      3.71 
     3.09      3.03      3.63      8.13      6.74      3.69      2.95      3.05 
     2.74      2.84      3.33      6.14      5.25      3.37      2.71      2.87 
     2.73      2.73      3.16      6.49      5.48      2.75      2.74      2.62 
     2.73      2.61      2.91      5.80      4.52      2.58      2.50      2.40 
     2.70      2.56      2.84      6.02      4.64      2.50      2.60      2.47 
     2.64      2.57      2.87      4.96      4.05      2.43      2.53      2.49 
     2.60      2.56      2.91      5.23      3.94      2.40      2.45      2.47 
     2.49      2.51      2.88      5.34      4.16      2.47      2.26      2.43 
     2.50      2.37      2.85      5.46      4.23      2.52      2.45      2.44 
     2.46      2.33      2.85      5.52      4.33      2.43      2.50      2.45 
     2.43      2.33      2.84      5.25      4.06      2.30      2.33      2.45 
     2.44      2.26      2.72      4.91      4.03      2.24      2.40      2.42 
     2.31      2.34      2.76      5.11      4.09      2.30      2.34      2.41 
     2.45      2.49      2.84      5.43      4.36      2.25      2.38      2.41 
     2.47      2.51      2.73      5.50      4.08      2.25      2.38      2.39 
     2.42      2.36      2.68      5.05      4.09      2.35      2.31      2.44 
     2.27      2.46      2.78      5.35      4.03      2.30      2.33      2.35 
     2.43      2.38      2.82      6.38      4.68      2.09      2.21      2.29 
     2.43      2.48      2.89      5.05      4.06      2.08      2.14      2.35 
     2.27      2.25      2.52      5.29      4.00      1.80      1.80      2.00 
     2.09      1.97      2.12      3.62      2.98      1.82      1.87      2.01 
     1.92      1.77      2.06      3.92      3.32      2.04      2.10      2.25 
