ALO Lidar Data on 20190304

UT (hour) for each column
  -0.1000    0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000    9.7000    9.8000    9.9000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.3127e+02   2.0556e+02   2.0384e+02   2.0899e+02   1.5670e+02   1.0962e+02   9.6898e+01   8.9833e+01   9.2907e+01   9.7295e+01   7.4052e+01   5.4595e+01   6.1209e+01   5.7958e+01   4.4281e+01   4.1880e+01   3.8990e+01   4.2494e+01   4.7609e+01   4.5990e+01   4.4535e+01   4.2967e+01   4.6190e+01   3.4634e+01   1.9194e+01   1.5438e+01   1.1040e+01   8.7812e+00   6.2932e+00   1.4203e+01   1.9418e+01   1.0107e+01   7.8123e+00   4.6989e+00   5.5816e+00   1.2184e+01   1.9019e+01   1.4294e+01   3.0955e+01   3.4355e+01   1.9008e+01   8.7557e+00   6.7086e+00   2.8237e+00   2.1504e+00   2.4187e+00   2.3177e+00   2.5177e+00   2.0998e+00   1.5678e+00   1.7932e+00   2.1991e+00   2.1036e+00   1.8162e+00   2.6210e+00   3.1343e+00   2.3060e+00   2.8492e+00   2.3736e+01   5.6833e+01   5.4118e+01   7.5979e+01   6.1719e+01   1.5559e+01   5.0195e+00   2.3855e+00   2.9363e+00   3.5652e+00   2.5355e+00   4.1203e+00   9.5726e+00   5.9318e+00   9.2091e+00   2.2537e+01   8.5081e+01   1.0207e+02   1.1118e+02   1.1198e+02   1.5046e+02   2.0990e+02   1.8349e+02   1.6066e+02   1.1978e+02   9.8780e+01   4.1030e+01   7.5641e+00   3.0122e+00   2.5328e+00   1.6441e+00   2.2938e+00   2.2937e+00   2.6155e+00   2.4201e+00   2.7994e+00   2.7082e+00   3.3276e+00   3.1330e+00   8.0794e+00   9.2486e+00   3.3552e+00   7.6409e+00 
  3.6027e+02   3.3879e+02   3.3175e+02   3.1360e+02   2.3680e+02   1.7831e+02   1.6311e+02   1.5569e+02   1.6657e+02   1.6838e+02   1.4367e+02   1.2176e+02   1.1739e+02   1.1165e+02   9.6336e+01   8.4042e+01   6.4782e+01   5.8699e+01   6.3365e+01   8.4318e+01   9.2451e+01   8.3703e+01   1.0800e+02   9.3986e+01   4.9083e+01   3.8383e+01   3.0726e+01   2.9728e+01   2.7600e+01   4.0900e+01   5.1687e+01   4.5122e+01   4.6363e+01   4.0772e+01   4.7336e+01   6.1892e+01   9.1875e+01   8.8905e+01   1.2626e+02   1.3432e+02   6.6112e+01   3.9324e+01   2.1881e+01   5.0080e+00   3.0687e+00   3.0354e+00   2.2508e+00   4.4488e+00   1.0328e+01   4.6217e+00   1.6356e+00   2.2672e+00   2.0123e+00   1.4461e+00   2.0535e+00   2.4915e+00   6.3307e+00   4.8172e+01   1.4318e+02   1.9600e+02   1.7662e+02   1.9328e+02   1.3445e+02   5.2203e+01   2.9350e+01   6.4581e+01   1.1595e+02   1.4571e+02   1.0321e+02   9.1620e+01   1.4733e+02   1.5096e+02   1.8796e+02   1.9829e+02   2.6616e+02   3.2883e+02   3.4096e+02   3.2977e+02   3.4314e+02   3.6221e+02   3.1751e+02   2.6003e+02   2.2062e+02   1.8320e+02   7.8469e+01   2.0747e+01   8.9846e+00   6.6826e+00   4.8170e+00   3.3205e+00   4.4159e+00   1.6047e+01   4.6289e+01   4.0282e+01   3.8558e+01   3.4810e+01   6.0167e+01   1.2932e+02   1.0836e+02   8.6184e+01   1.2153e+02 
  5.3482e+02   5.3442e+02   4.9484e+02   4.3796e+02   3.6646e+02   3.2304e+02   3.1968e+02   3.0655e+02   3.6497e+02   3.8535e+02   3.6685e+02   3.5249e+02   3.6885e+02   3.8659e+02   3.7187e+02   3.1627e+02   1.8389e+02   1.3611e+02   1.5515e+02   3.4189e+02   4.4993e+02   4.0882e+02   3.8477e+02   3.1737e+02   1.4257e+02   7.1574e+01   5.5060e+01   5.7529e+01   6.5428e+01   7.6034e+01   7.9602e+01   8.1653e+01   9.2002e+01   9.8798e+01   1.4024e+02   1.8561e+02   2.1531e+02   2.1307e+02   2.5076e+02   2.5530e+02   1.7400e+02   1.2386e+02   7.3660e+01   3.3886e+01   4.8832e+01   4.7079e+01   3.3743e+01   5.8918e+01   8.7988e+01   5.5722e+01   2.0519e+01   1.3921e+01   8.3002e+00   1.2099e+01   1.7622e+01   3.5168e+01   1.0488e+02   2.1137e+02   3.0015e+02   3.3180e+02   3.0270e+02   2.8718e+02   2.7413e+02   2.7446e+02   2.8249e+02   3.6184e+02   4.2943e+02   4.4183e+02   3.8611e+02   3.3959e+02   3.8653e+02   4.0741e+02   4.2834e+02   4.3168e+02   4.4737e+02   4.5860e+02   4.4224e+02   4.2507e+02   4.0174e+02   3.7111e+02   3.4281e+02   3.0027e+02   2.6532e+02   2.2265e+02   1.3596e+02   7.6252e+01   5.3327e+01   7.3507e+01   6.2536e+01   5.1005e+01   9.4867e+01   1.7422e+02   2.5280e+02   2.3208e+02   2.5065e+02   2.5439e+02   3.6945e+02   4.4854e+02   3.7966e+02   3.3738e+02   3.3755e+02 
  7.8866e+02   7.8103e+02   8.7110e+02   8.0082e+02   6.7869e+02   7.1860e+02   7.9036e+02   9.0506e+02   1.0801e+03   1.0884e+03   1.0590e+03   1.0694e+03   1.1612e+03   1.1887e+03   1.0411e+03   8.9110e+02   6.5262e+02   5.8041e+02   6.1319e+02   8.9524e+02   1.0530e+03   9.0634e+02   7.7010e+02   6.2634e+02   3.5938e+02   2.1829e+02   1.7435e+02   1.6525e+02   1.8058e+02   1.5234e+02   1.3048e+02   1.3507e+02   1.5292e+02   2.0384e+02   3.0422e+02   3.3671e+02   3.3772e+02   3.2079e+02   3.2480e+02   3.3109e+02   2.8134e+02   2.3025e+02   1.6955e+02   1.3117e+02   1.6347e+02   1.5099e+02   1.3530e+02   1.6215e+02   1.8467e+02   1.4392e+02   1.0350e+02   9.8601e+01   7.4352e+01   9.4343e+01   1.4118e+02   2.3171e+02   3.1800e+02   3.9207e+02   4.0259e+02   4.4754e+02   4.5205e+02   4.5923e+02   5.6389e+02   6.0224e+02   6.1129e+02   6.3703e+02   6.5715e+02   6.2524e+02   5.8854e+02   5.5481e+02   5.5938e+02   5.6123e+02   5.4385e+02   5.1420e+02   4.8565e+02   4.5002e+02   4.2126e+02   4.1508e+02   3.8953e+02   3.6214e+02   3.3361e+02   3.0593e+02   2.7657e+02   2.4571e+02   2.0486e+02   1.8544e+02   2.0239e+02   2.9813e+02   2.7738e+02   2.8037e+02   4.2715e+02   6.0943e+02   6.7212e+02   6.1589e+02   6.3441e+02   6.7009e+02   7.2344e+02   7.6382e+02   6.6454e+02   5.4544e+02   4.8705e+02 
  1.3572e+03   1.3765e+03   1.6094e+03   1.5211e+03   1.3340e+03   1.4793e+03   1.6186e+03   1.7950e+03   2.0168e+03   2.0437e+03   2.0039e+03   2.0614e+03   2.1030e+03   2.0025e+03   1.7166e+03   1.5041e+03   1.2860e+03   1.2279e+03   1.2705e+03   1.4047e+03   1.3650e+03   1.1390e+03   9.8148e+02   8.1717e+02   6.0837e+02   4.6530e+02   3.9347e+02   3.4533e+02   3.2438e+02   2.7319e+02   2.6026e+02   2.7212e+02   3.0233e+02   3.9260e+02   4.8446e+02   4.3023e+02   4.0236e+02   3.7089e+02   3.6552e+02   3.7860e+02   3.4802e+02   3.0286e+02   2.5621e+02   2.3795e+02   2.6305e+02   2.3894e+02   2.3900e+02   2.6255e+02   2.7541e+02   2.3358e+02   2.1263e+02   2.2419e+02   2.3483e+02   3.1838e+02   4.3622e+02   4.9763e+02   5.0149e+02   5.0428e+02   5.3673e+02   6.5868e+02   7.2265e+02   7.2425e+02   7.7113e+02   7.5309e+02   7.4470e+02   6.9848e+02   7.0910e+02   6.9939e+02   6.7134e+02   6.2230e+02   5.9320e+02   5.8078e+02   5.4637e+02   5.2092e+02   5.3304e+02   5.0415e+02   4.8852e+02   5.0506e+02   4.6608e+02   3.9725e+02   3.6920e+02   3.6012e+02   3.4219e+02   3.0967e+02   3.0235e+02   3.4653e+02   5.3244e+02   8.4737e+02   7.8403e+02   8.0614e+02   9.9135e+02   1.0914e+03   1.0593e+03   1.0040e+03   9.7856e+02   1.0727e+03   1.0329e+03   1.0412e+03   8.6726e+02   6.7372e+02   6.7232e+02 
  2.2204e+03   2.2707e+03   2.3856e+03   2.2474e+03   2.1129e+03   2.2474e+03   2.3522e+03   2.5308e+03   2.6639e+03   2.6918e+03   2.6200e+03   2.6143e+03   2.4768e+03   2.2586e+03   2.0135e+03   1.8166e+03   1.7183e+03   1.7701e+03   1.7830e+03   1.6521e+03   1.3896e+03   1.1539e+03   1.0170e+03   8.6526e+02   7.3492e+02   6.4151e+02   5.4295e+02   4.5236e+02   4.0076e+02   3.9338e+02   4.3916e+02   4.8070e+02   5.1106e+02   5.5797e+02   5.5933e+02   4.4882e+02   4.1684e+02   4.1672e+02   4.1008e+02   4.1383e+02   3.8908e+02   3.5108e+02   3.2104e+02   3.1434e+02   3.3843e+02   3.0782e+02   3.1328e+02   3.5420e+02   4.0027e+02   3.5247e+02   4.0376e+02   4.8674e+02   4.9657e+02   6.2484e+02   7.3886e+02   6.9853e+02   6.3898e+02   6.6898e+02   7.4705e+02   8.7725e+02   8.7902e+02   8.7780e+02   8.6822e+02   8.3839e+02   8.3550e+02   7.7280e+02   7.4858e+02   7.3525e+02   6.9907e+02   6.3393e+02   6.0908e+02   6.1237e+02   6.4949e+02   6.5851e+02   7.2832e+02   6.7440e+02   6.5393e+02   7.0609e+02   6.7761e+02   5.1107e+02   5.1840e+02   5.5980e+02   5.0097e+02   4.3435e+02   4.8846e+02   6.9367e+02   1.1186e+03   1.5196e+03   1.3354e+03   1.3457e+03   1.4305e+03   1.4233e+03   1.4138e+03   1.3893e+03   1.3460e+03   1.4807e+03   1.3694e+03   1.2745e+03   1.0756e+03   8.9024e+02   9.0909e+02 
  2.7589e+03   2.7606e+03   2.7455e+03   2.6387e+03   2.6227e+03   2.6805e+03   2.7341e+03   2.8845e+03   2.9063e+03   2.8743e+03   2.7733e+03   2.6662e+03   2.4696e+03   2.2900e+03   2.1621e+03   2.0731e+03   2.0279e+03   2.1060e+03   1.9979e+03   1.7397e+03   1.5418e+03   1.3656e+03   1.2526e+03   1.0292e+03   8.5789e+02   8.2182e+02   7.1322e+02   6.3766e+02   6.5482e+02   7.1491e+02   8.5678e+02   8.4488e+02   7.5731e+02   6.5736e+02   5.9159e+02   5.1897e+02   5.0765e+02   5.0830e+02   4.8128e+02   4.5762e+02   4.2781e+02   4.0294e+02   3.9435e+02   4.1189e+02   4.5867e+02   4.3350e+02   4.6696e+02   5.5867e+02   7.2189e+02   6.9966e+02   7.8821e+02   8.7970e+02   8.3132e+02   8.7284e+02   9.1762e+02   8.9875e+02   8.4114e+02   8.8976e+02   9.2699e+02   9.7773e+02   9.4932e+02   9.8838e+02   9.9100e+02   9.1678e+02   9.1485e+02   8.6468e+02   8.0974e+02   8.1819e+02   7.9091e+02   6.9764e+02   6.9079e+02   8.1427e+02   9.8399e+02   1.0495e+03   1.1661e+03   1.2028e+03   1.2000e+03   1.3894e+03   1.3102e+03   8.7150e+02   1.0614e+03   1.2190e+03   1.0566e+03   7.4457e+02   9.8337e+02   1.4315e+03   1.9251e+03   2.0581e+03   1.9098e+03   1.8759e+03   1.7947e+03   1.9921e+03   2.0783e+03   1.8546e+03   1.9569e+03   2.0930e+03   1.6929e+03   1.5067e+03   1.3293e+03   1.1262e+03   1.0981e+03 
  2.8618e+03   2.8168e+03   2.8085e+03   2.8090e+03   2.8247e+03   2.8554e+03   2.8680e+03   2.8895e+03   2.8525e+03   2.8027e+03   2.6955e+03   2.5852e+03   2.4367e+03   2.3831e+03   2.3488e+03   2.3008e+03   2.2093e+03   2.1697e+03   2.0015e+03   1.8526e+03   1.8245e+03   1.7601e+03   1.6666e+03   1.4418e+03   1.2850e+03   1.2533e+03   1.1069e+03   1.0639e+03   1.1917e+03   1.2533e+03   1.3680e+03   1.2649e+03   1.0040e+03   8.0759e+02   8.5645e+02   7.8947e+02   7.0116e+02   6.7131e+02   5.9234e+02   5.5510e+02   5.1516e+02   5.1506e+02   5.5242e+02   6.1598e+02   7.5039e+02   7.3960e+02   8.1885e+02   9.2114e+02   1.0682e+03   1.0611e+03   1.0712e+03   1.0546e+03   9.7802e+02   1.0235e+03   1.0645e+03   1.0865e+03   1.0296e+03   1.0306e+03   1.0538e+03   1.1298e+03   1.1597e+03   1.3247e+03   1.2176e+03   9.7223e+02   1.1422e+03   1.0655e+03   1.0123e+03   1.1886e+03   1.1173e+03   1.0010e+03   1.0519e+03   1.2341e+03   1.5316e+03   1.6733e+03   1.8127e+03   1.9010e+03   1.9809e+03   2.1767e+03   2.0410e+03   1.6633e+03   1.9385e+03   2.1559e+03   1.9942e+03   1.5211e+03   1.9000e+03   2.3338e+03   2.5927e+03   2.4861e+03   2.4339e+03   2.4063e+03   2.3559e+03   2.6341e+03   2.7054e+03   2.5770e+03   2.8142e+03   2.8406e+03   2.1434e+03   1.9857e+03   1.6967e+03   1.3846e+03   1.4367e+03 
  2.8668e+03   2.8427e+03   2.8532e+03   2.8724e+03   2.8638e+03   2.8866e+03   2.8775e+03   2.8497e+03   2.7750e+03   2.6806e+03   2.5989e+03   2.5223e+03   2.4186e+03   2.4445e+03   2.4122e+03   2.3135e+03   2.2532e+03   2.1966e+03   2.0703e+03   2.0505e+03   2.0617e+03   2.0315e+03   1.9293e+03   1.7728e+03   1.6575e+03   1.6143e+03   1.4950e+03   1.4689e+03   1.5963e+03   1.5843e+03   1.6064e+03   1.5184e+03   1.2854e+03   1.1237e+03   1.2083e+03   1.1081e+03   9.4813e+02   8.9319e+02   8.3201e+02   8.5737e+02   8.3088e+02   8.2234e+02   8.8128e+02   9.7221e+02   1.1222e+03   1.0902e+03   1.1432e+03   1.1775e+03   1.1964e+03   1.1682e+03   1.2275e+03   1.1358e+03   1.1218e+03   1.2374e+03   1.2351e+03   1.2245e+03   1.1684e+03   1.1383e+03   1.4130e+03   1.7614e+03   1.9264e+03   2.0440e+03   1.8821e+03   1.3791e+03   1.7226e+03   1.5725e+03   1.5680e+03   1.7439e+03   1.5747e+03   1.5430e+03   1.6174e+03   1.7937e+03   2.1272e+03   2.2492e+03   2.3115e+03   2.3082e+03   2.3600e+03   2.4315e+03   2.3673e+03   2.3031e+03   2.4279e+03   2.5607e+03   2.5507e+03   2.2965e+03   2.5118e+03   2.7220e+03   2.8514e+03   2.7224e+03   2.6352e+03   2.6792e+03   2.7333e+03   2.9046e+03   2.9511e+03   3.0517e+03   3.2606e+03   3.2879e+03   2.8433e+03   2.7496e+03   2.4894e+03   2.2443e+03   2.5505e+03 
  2.8427e+03   2.8434e+03   2.8588e+03   2.8535e+03   2.8302e+03   2.8414e+03   2.8865e+03   2.8707e+03   2.7371e+03   2.6001e+03   2.5392e+03   2.4823e+03   2.4336e+03   2.4295e+03   2.3808e+03   2.2902e+03   2.3325e+03   2.3181e+03   2.2296e+03   2.1959e+03   2.1737e+03   2.1196e+03   2.0122e+03   1.8908e+03   1.8008e+03   1.7709e+03   1.6953e+03   1.6687e+03   1.6741e+03   1.6323e+03   1.6305e+03   1.5619e+03   1.4432e+03   1.3500e+03   1.3479e+03   1.2535e+03   1.1451e+03   1.1458e+03   1.1595e+03   1.2199e+03   1.1658e+03   1.1477e+03   1.2082e+03   1.3002e+03   1.3318e+03   1.3376e+03   1.4050e+03   1.3602e+03   1.3434e+03   1.4557e+03   1.6749e+03   1.3635e+03   1.4487e+03   1.6364e+03   1.4976e+03   1.5975e+03   1.6480e+03   1.5938e+03   2.1735e+03   2.8164e+03   3.0410e+03   2.9180e+03   2.7256e+03   2.2822e+03   2.4549e+03   2.2461e+03   2.2068e+03   2.1882e+03   2.0343e+03   2.0366e+03   2.0489e+03   2.2676e+03   2.5228e+03   2.5425e+03   2.5174e+03   2.4360e+03   2.4011e+03   2.4083e+03   2.3889e+03   2.4007e+03   2.4600e+03   2.6127e+03   2.6564e+03   2.5432e+03   2.6218e+03   2.7979e+03   2.8995e+03   2.7481e+03   2.6727e+03   2.8506e+03   3.0648e+03   3.3027e+03   3.2635e+03   3.2609e+03   3.4282e+03   3.4436e+03   3.2882e+03   3.2573e+03   3.2127e+03   3.3018e+03   3.8975e+03 
