ALO Lidar Data on 20190210

UT (hour) for each column
   1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  4.0842e+00   3.7290e+00  -9.9900e+02  -9.9900e+02   2.0394e+00   2.0671e+00   2.3394e+00   2.2132e+00   2.4986e+00   2.4117e+00   2.1808e+00   2.2186e+00   2.0596e+00   2.0746e+00   2.1205e+00   2.0808e+00   1.9088e+00   2.1130e+00   1.9327e+00   1.7535e+00   2.0722e+00   2.7857e+00   2.3904e+00   2.0196e+00   1.9007e+00   2.3742e+00   3.8462e+00   1.0238e+01   8.6522e+00   8.1693e+00   2.2792e+01   2.3277e+01   1.2822e+01   1.3329e+01   1.3693e+01   7.5389e+00   5.6035e+00   6.6205e+00   1.2901e+01   2.4005e+02   7.2271e+02   6.9633e+02   4.0207e+02   1.9578e+02   1.0467e+02   6.2239e+01   3.9078e+01   3.6351e+01   3.3333e+01   3.2170e+01   7.1286e+01   6.9033e+01   1.5694e+02   1.9790e+02   1.3825e+02   1.8177e+02   2.1189e+02   1.7759e+02   1.0745e+02   5.8788e+01   3.3350e+01   1.7268e+01   7.7167e+00   4.0592e+00   2.7849e+00   2.5232e+00   2.4824e+00   2.8281e+00   2.6714e+00   2.9371e+00   2.5594e+00   2.4435e+00   2.7316e+00   2.5332e+00   2.5502e+00   2.5438e+00 
  7.6513e+01   3.0886e+01  -9.9900e+02  -9.9900e+02   1.9188e+00   1.9096e+00   1.8528e+00   2.0055e+00   2.3293e+00   2.3586e+00   7.1947e+00   3.3597e+01   1.5066e+01   2.1696e+00   2.1678e+00   2.2055e+00   2.5529e+00   2.7046e+00   2.1453e+00   2.4103e+00   5.5611e+00   1.0239e+01   7.6183e+00   5.5080e+00   2.7268e+01   3.2289e+01   6.6758e+01   1.3776e+02   1.0419e+02   5.3433e+01   6.4792e+01   4.9093e+01   3.3561e+01   6.1043e+01   6.4322e+01   3.6386e+01   3.2001e+01   9.4964e+01   2.5877e+02   6.8621e+02   1.2537e+03   1.0756e+03   6.7783e+02   4.7811e+02   4.6824e+02   4.8481e+02   5.1170e+02   6.5588e+02   5.8034e+02   5.0375e+02   5.2964e+02   5.9636e+02   8.4408e+02   8.4416e+02   6.4031e+02   5.9188e+02   5.1883e+02   3.8452e+02   1.9116e+02   8.0740e+01   6.8848e+01   1.9950e+01   6.0849e+00   4.1233e+00   3.4685e+00   2.5069e+00   2.3351e+00   2.7921e+00   2.6537e+00   2.8459e+00   2.9265e+00   2.3519e+00   2.7461e+00   2.7830e+00   2.6603e+00   2.5016e+00 
  3.0684e+02   2.3781e+02   2.0168e+02  -9.9900e+02   1.6147e+00   2.0182e+00   2.3836e+00   3.7493e+00   3.3064e+01   1.1702e+02   2.5559e+02   3.1503e+02   1.2218e+02   1.5625e+01   2.4306e+00   6.0132e+00   7.2683e+01   8.4103e+01   9.0268e+01   7.2420e+01   8.3255e+01   1.2855e+02   8.7096e+01   1.3542e+02   3.2186e+02   3.2687e+02   3.8520e+02   4.2179e+02   2.7572e+02   1.4558e+02   1.2068e+02   1.0392e+02   1.7143e+02   3.6119e+02   2.9370e+02   2.2555e+02   3.6813e+02   7.4408e+02   9.9589e+02   1.2652e+03   1.6342e+03   1.4313e+03   1.0495e+03   9.3131e+02   1.0804e+03   1.2657e+03   1.4515e+03   1.6459e+03   1.5408e+03   1.4876e+03   1.4543e+03   1.4934e+03   1.6291e+03   1.4653e+03   1.1315e+03   9.4807e+02   8.0267e+02   6.5197e+02   3.6587e+02   3.2638e+02   4.7345e+02   2.2680e+02   9.7615e+01   7.8588e+01   4.5838e+01   1.0795e+01   5.9907e+00   4.8586e+00   3.2043e+00   3.3761e+00   3.2635e+00   2.6937e+00   2.8798e+00   2.7564e+00   2.6801e+00   2.6787e+00 
  5.0708e+02   4.9046e+02   4.4261e+02  -9.9900e+02   1.6878e+00   3.4261e+00   1.5309e+02   3.2181e+02   3.7094e+02   5.8587e+02   7.6509e+02   6.9544e+02   2.8436e+02   4.8845e+01   1.3500e+01   1.0858e+02   5.0347e+02   6.5394e+02   5.5454e+02   4.0172e+02   4.3886e+02   4.6556e+02   3.4140e+02   6.1027e+02   8.6523e+02   8.1067e+02   7.4039e+02   6.1634e+02   4.0157e+02   2.6854e+02   3.4573e+02   4.6426e+02   7.3823e+02   1.0371e+03   9.3574e+02   1.0380e+03   1.1936e+03   1.5464e+03   1.7043e+03   1.8030e+03   2.0686e+03   1.8301e+03   1.4799e+03   1.3912e+03   1.7710e+03   2.0304e+03   2.1405e+03   2.2151e+03   2.1868e+03   2.1650e+03   2.0417e+03   2.0059e+03   1.9832e+03   1.7427e+03   1.4164e+03   1.2605e+03   1.1834e+03   1.0765e+03   7.9092e+02   8.3020e+02   1.0067e+03   6.8287e+02   4.6125e+02   4.0100e+02   2.7977e+02   1.1688e+02   4.9284e+01   1.7301e+01   6.0253e+00   5.5459e+00   7.8438e+00   1.0043e+01   7.1476e+00   4.2672e+00   4.0299e+00   6.8619e+00 
  6.3726e+02   6.4781e+02   5.5717e+02  -9.9900e+02   3.4364e+02   3.7080e+02   7.7300e+02   1.2214e+03   1.1127e+03   1.1450e+03   1.1544e+03   9.1486e+02   4.6158e+02   1.7583e+02   3.1430e+02   7.3831e+02   1.1860e+03   1.3154e+03   1.0971e+03   8.9839e+02   9.4421e+02   9.1823e+02   8.9148e+02   1.1872e+03   1.2743e+03   1.1272e+03   9.3861e+02   8.6144e+02   7.7041e+02   7.0810e+02   9.4122e+02   1.1509e+03   1.4892e+03   1.7324e+03   1.6714e+03   1.8199e+03   1.9358e+03   2.1112e+03   2.1983e+03   2.2748e+03   2.4448e+03   2.1912e+03   1.9184e+03   1.8987e+03   2.3383e+03   2.4366e+03   2.4077e+03   2.4570e+03   2.4611e+03   2.3718e+03   2.1593e+03   2.0937e+03   2.0519e+03   1.8692e+03   1.6282e+03   1.5240e+03   1.5054e+03   1.3994e+03   1.1684e+03   1.2043e+03   1.2999e+03   1.0701e+03   8.7688e+02   7.7969e+02   6.1175e+02   4.0859e+02   2.8222e+02   1.6507e+02   8.9011e+01   1.4622e+02   1.9974e+02   1.9908e+02   1.0574e+02   7.5280e+01   1.3146e+02   2.6420e+02 
  1.2197e+03   1.3242e+03   1.2067e+03  -9.9900e+02   1.3725e+03   1.3873e+03   1.7715e+03   2.0766e+03   1.7824e+03   1.5058e+03   1.3680e+03   1.0638e+03   6.9590e+02   5.4612e+02   1.0348e+03   1.4361e+03   1.6529e+03   1.6868e+03   1.4776e+03   1.3447e+03   1.4147e+03   1.4235e+03   1.4365e+03   1.5423e+03   1.5536e+03   1.4259e+03   1.3138e+03   1.4221e+03   1.4709e+03   1.4180e+03   1.5562e+03   1.7087e+03   1.9666e+03   2.2109e+03   2.2411e+03   2.3032e+03   2.4018e+03   2.5175e+03   2.5685e+03   2.6401e+03   2.6803e+03   2.5553e+03   2.4653e+03   2.4754e+03   2.6555e+03   2.5774e+03   2.5361e+03   2.5992e+03   2.5804e+03   2.4448e+03   2.2368e+03   2.0958e+03   2.0213e+03   1.8901e+03   1.7253e+03   1.6113e+03   1.5804e+03   1.4953e+03   1.3274e+03   1.4011e+03   1.6752e+03   1.5588e+03   1.4208e+03   1.3532e+03   1.1634e+03   1.0604e+03   1.0700e+03   8.7279e+02   6.4345e+02   7.8226e+02   8.9689e+02   8.6709e+02   6.9458e+02   7.0307e+02   1.0093e+03   1.4915e+03 
  1.8474e+03   2.0302e+03   1.9794e+03  -9.9900e+02   2.1476e+03   2.1937e+03   2.3197e+03   2.3451e+03   2.0493e+03   1.6871e+03   1.4834e+03   1.2116e+03   1.0577e+03   1.2343e+03   1.6940e+03   1.7692e+03   1.8873e+03   1.9069e+03   1.7508e+03   1.6670e+03   1.7493e+03   1.7536e+03   1.7148e+03   1.7782e+03   1.8015e+03   1.7526e+03   1.7876e+03   1.9037e+03   1.9132e+03   1.8456e+03   1.9010e+03   2.0809e+03   2.3490e+03   2.5889e+03   2.6426e+03   2.6847e+03   2.7404e+03   2.8262e+03   2.9589e+03   3.0244e+03   2.9743e+03   2.9142e+03   2.9139e+03   2.8607e+03   2.8079e+03   2.6919e+03   2.6199e+03   2.6102e+03   2.5634e+03   2.4111e+03   2.2540e+03   2.0682e+03   1.9835e+03   1.8760e+03   1.7385e+03   1.6202e+03   1.5650e+03   1.5054e+03   1.3788e+03   1.6394e+03   2.2802e+03   2.2261e+03   2.2120e+03   2.1780e+03   2.0448e+03   2.0046e+03   2.0776e+03   1.9687e+03   1.7373e+03   1.9503e+03   2.0790e+03   2.0375e+03   1.9206e+03   2.0247e+03   2.5434e+03   3.2255e+03 
  2.0481e+03   2.2212e+03   2.2633e+03  -9.9900e+02   2.3756e+03   2.3964e+03   2.3923e+03   2.3227e+03   2.0811e+03   1.7354e+03   1.5332e+03   1.3860e+03   1.5407e+03   1.8454e+03   1.9973e+03   1.9416e+03   1.9998e+03   2.0057e+03   1.8729e+03   1.8326e+03   1.8747e+03   1.9033e+03   1.9191e+03   1.9655e+03   1.9892e+03   1.9956e+03   2.0959e+03   2.1211e+03   2.0557e+03   2.0275e+03   2.2330e+03   2.5437e+03   2.7652e+03   2.8507e+03   2.8524e+03   2.8735e+03   2.9829e+03   3.2174e+03   3.4057e+03   3.4007e+03   3.2831e+03   3.1374e+03   3.0804e+03   3.0002e+03   2.8806e+03   2.7354e+03   2.6478e+03   2.5752e+03   2.4967e+03   2.3405e+03   2.2110e+03   2.0940e+03   2.1137e+03   1.9615e+03   1.7237e+03   1.6591e+03   1.6980e+03   1.6145e+03   1.4902e+03   2.0087e+03   2.8419e+03   2.7877e+03   2.8774e+03   2.8332e+03   2.7183e+03   2.6923e+03   2.8008e+03   2.8710e+03   2.7916e+03   3.0576e+03   3.1874e+03   3.2311e+03   3.1648e+03   3.2936e+03   3.8146e+03   4.4851e+03 
  2.0303e+03   2.2400e+03   2.3586e+03  -9.9900e+02   2.3859e+03   2.3559e+03   2.3530e+03   2.2799e+03   2.0773e+03   1.7755e+03   1.6334e+03   1.6446e+03   1.9161e+03   2.0874e+03   2.0700e+03   1.9924e+03   2.0049e+03   1.9980e+03   1.9160e+03   1.8905e+03   1.9644e+03   2.0813e+03   2.1090e+03   2.2382e+03   2.3293e+03   2.3005e+03   2.3643e+03   2.3210e+03   2.2505e+03   2.3083e+03   2.5837e+03   2.8622e+03   2.9624e+03   2.9551e+03   2.9608e+03   3.0530e+03   3.2762e+03   3.6050e+03   3.7003e+03   3.6263e+03   3.4571e+03   3.2249e+03   3.1100e+03   3.0166e+03   2.8808e+03   2.7139e+03   2.6188e+03   2.5331e+03   2.4350e+03   2.3519e+03   2.3285e+03   2.4040e+03   2.6156e+03   2.4099e+03   2.0411e+03   2.2265e+03   2.4014e+03   2.3629e+03   2.2595e+03   2.8982e+03   3.6025e+03   3.1911e+03   3.2447e+03   3.2530e+03   3.1201e+03   3.2015e+03   3.3674e+03   3.4350e+03   3.4817e+03   3.7889e+03   3.9281e+03   4.0301e+03   3.9734e+03   4.1826e+03   4.7772e+03   5.4677e+03 
  2.0400e+03   2.2676e+03   2.3995e+03  -9.9900e+02   2.3191e+03   2.3088e+03   2.3025e+03   2.2428e+03   2.1022e+03   1.9431e+03   1.8526e+03   1.9332e+03   2.0670e+03   2.0806e+03   2.0389e+03   2.0295e+03   2.1322e+03   2.1153e+03   2.0738e+03   1.9848e+03   2.1548e+03   2.4074e+03   2.5050e+03   2.7530e+03   2.7621e+03   2.6368e+03   2.6037e+03   2.5682e+03   2.5681e+03   2.6462e+03   2.8406e+03   2.9388e+03   3.0115e+03   3.0122e+03   3.0389e+03   3.2540e+03   3.5668e+03   3.7951e+03   3.7641e+03   3.6361e+03   3.4126e+03   3.2176e+03   3.0897e+03   2.9758e+03   2.8503e+03   2.6902e+03   2.5772e+03   2.5194e+03   2.4995e+03   2.5353e+03   2.7139e+03   3.2047e+03   3.7737e+03   3.5539e+03   2.8318e+03   3.3734e+03   3.6659e+03   3.7689e+03   3.9111e+03   4.3286e+03   4.7802e+03   3.9743e+03   3.7441e+03   3.8645e+03   3.8206e+03   4.0511e+03   4.3799e+03   4.1726e+03   4.0083e+03   4.4117e+03   4.6564e+03   4.8154e+03   4.7990e+03   5.1350e+03   5.7171e+03   6.1627e+03 
  2.1073e+03   2.3528e+03   2.5296e+03  -9.9900e+02   2.3152e+03   2.3193e+03   2.3055e+03   2.2205e+03   2.1771e+03   2.1442e+03   2.0228e+03   2.0729e+03   2.0929e+03   2.0399e+03   2.0949e+03   2.3156e+03   2.5861e+03   2.5751e+03   2.5340e+03   2.3734e+03   2.5203e+03   2.7905e+03   2.8869e+03   3.0278e+03   2.9569e+03   2.8077e+03   2.7405e+03   2.7514e+03   2.7736e+03   2.8119e+03   2.9535e+03   2.9914e+03   3.1756e+03   3.2352e+03   3.3016e+03   3.5144e+03   3.7649e+03   3.8329e+03   3.7113e+03   3.5524e+03   3.3642e+03   3.1674e+03   3.0033e+03   2.8713e+03   2.7730e+03   2.6487e+03   2.5898e+03   2.6387e+03   2.7976e+03   3.1554e+03   3.7823e+03   4.6965e+03   5.4932e+03   5.1362e+03   4.2098e+03   4.7678e+03   5.0131e+03   5.1593e+03   5.2819e+03   5.3867e+03   5.5776e+03   5.1713e+03   4.8914e+03   5.0758e+03   5.0295e+03   5.2976e+03   5.4378e+03   5.1319e+03   4.8191e+03   5.3102e+03   5.6306e+03   5.6222e+03   5.6467e+03   5.9459e+03   6.4292e+03   6.4921e+03 
  2.1641e+03   2.4196e+03   2.5756e+03  -9.9900e+02   2.3410e+03   2.3347e+03   2.3235e+03   2.2441e+03   2.2821e+03   2.2891e+03   2.1787e+03   2.2076e+03   2.2497e+03   2.2430e+03   2.3862e+03   2.6417e+03   2.8910e+03   2.8901e+03   2.8618e+03   2.7339e+03   2.8069e+03   2.9924e+03   2.9805e+03   2.9627e+03   2.8984e+03   2.8133e+03   2.8293e+03   2.8501e+03   2.8932e+03   2.9874e+03   3.0786e+03   3.2541e+03   3.5483e+03   3.6184e+03   3.6696e+03   3.7394e+03   3.8114e+03   3.7987e+03   3.6774e+03   3.5192e+03   3.3769e+03   3.1047e+03   2.8983e+03   2.8075e+03   2.7104e+03   2.6423e+03   2.6936e+03   3.0636e+03   3.5565e+03   4.3636e+03   5.4154e+03   6.2129e+03   6.7902e+03   6.2969e+03   5.6910e+03   5.9394e+03   5.8869e+03   5.8007e+03   5.7573e+03   5.8873e+03   5.9212e+03   5.8741e+03   5.8931e+03   5.8544e+03   5.8195e+03   6.1807e+03   5.9482e+03   5.6734e+03   5.5130e+03   5.8578e+03   6.1398e+03   6.0661e+03   6.1008e+03   6.2706e+03   6.6314e+03   6.6266e+03 
  2.1261e+03   2.3485e+03   2.4802e+03  -9.9900e+02   2.3519e+03   2.3371e+03   2.3359e+03   2.2926e+03   2.3487e+03   2.3750e+03   2.3094e+03   2.3411e+03   2.4494e+03   2.5023e+03   2.6116e+03   2.7609e+03   2.9312e+03   2.9411e+03   2.9508e+03   2.8220e+03   2.9157e+03   3.1070e+03   3.0139e+03   2.9663e+03   2.9157e+03   2.8536e+03   3.0251e+03   3.1127e+03   3.2802e+03   3.3961e+03   3.3378e+03   3.5491e+03   3.8270e+03   3.8464e+03   3.8738e+03   3.8159e+03   3.7154e+03   3.7928e+03   3.6976e+03   3.4934e+03   3.3778e+03   3.1051e+03   2.9051e+03   2.9809e+03   2.9618e+03   2.9393e+03   3.2002e+03   3.9417e+03   4.6768e+03   5.7835e+03   6.7736e+03   6.9242e+03   6.9879e+03   6.6879e+03   6.2785e+03   6.3887e+03   6.1938e+03   5.9382e+03   5.8754e+03   6.0883e+03   6.1518e+03   6.0503e+03   6.2350e+03   6.0318e+03   6.0964e+03   6.4378e+03   6.1163e+03   5.7820e+03   5.7339e+03   5.9534e+03   6.4490e+03   6.3100e+03   6.2006e+03   6.3825e+03   6.6285e+03   6.7568e+03 
  2.1087e+03   2.3246e+03   2.4591e+03  -9.9900e+02   2.3750e+03   2.3950e+03   2.3699e+03   2.3254e+03   2.3988e+03   2.5096e+03   2.4755e+03   2.4583e+03   2.5488e+03   2.5973e+03   2.7171e+03   2.8027e+03   2.9545e+03   2.9922e+03   3.0083e+03   2.9194e+03   3.0727e+03   3.2733e+03   3.1578e+03   3.1883e+03   3.1402e+03   3.0489e+03   3.3233e+03   3.5153e+03   3.7304e+03   3.7966e+03   3.7226e+03   3.7428e+03   3.8699e+03   3.9002e+03   3.9840e+03   3.9028e+03   3.7780e+03   3.9403e+03   3.8813e+03   3.5108e+03   3.4033e+03   3.2015e+03   3.0697e+03   3.4107e+03   3.5963e+03   3.7080e+03   4.1374e+03   4.9439e+03   5.7435e+03   6.7939e+03   7.2241e+03   7.0518e+03   6.8528e+03   6.6637e+03   6.2393e+03   6.3452e+03   6.2344e+03   6.0643e+03   5.9260e+03   6.0687e+03   6.1445e+03   6.0588e+03   6.2842e+03   6.1400e+03   6.2552e+03   6.1811e+03   6.0000e+03   5.7593e+03   5.7418e+03   6.1490e+03   6.7324e+03   6.4299e+03   6.3474e+03   6.7032e+03   6.8907e+03   6.9227e+03 
  2.1348e+03   2.3692e+03   2.4731e+03  -9.9900e+02   2.5232e+03   2.5202e+03   2.4402e+03   2.4006e+03   2.4911e+03   2.6452e+03   2.6222e+03   2.6278e+03   2.6823e+03   2.7153e+03   2.8330e+03   2.8610e+03   2.9963e+03   3.0727e+03   3.1239e+03   3.1166e+03   3.3394e+03   3.5047e+03   3.3610e+03   3.4787e+03   3.4049e+03   3.3465e+03   3.6417e+03   3.8122e+03   4.0096e+03   4.0063e+03   3.9013e+03   3.8004e+03   3.9155e+03   4.1020e+03   4.1946e+03   4.1357e+03   4.1194e+03   4.3095e+03   4.2432e+03   3.7024e+03   3.5745e+03   3.3683e+03   3.2793e+03   3.8531e+03   4.2107e+03   4.4575e+03   4.9575e+03   5.9179e+03   6.6785e+03   7.1415e+03   7.0424e+03   6.9911e+03   6.7772e+03   6.5075e+03   6.1644e+03   6.2145e+03   6.1388e+03   6.0456e+03   5.9182e+03   5.9243e+03   5.9538e+03   5.9332e+03   6.1653e+03   6.0519e+03   6.3094e+03   6.0388e+03   5.9247e+03   5.8311e+03   5.8602e+03   6.5517e+03   6.8759e+03   6.4777e+03   6.6879e+03   7.0565e+03   7.2640e+03   7.1691e+03 
