ALO Lidar Data on 20190704

UT (hour) for each column
  11.7000   11.8000   11.9000   12.0000   12.1000   12.2000   12.3000   12.4000   12.5000   12.6000   12.7000   12.8000   12.9000   13.0000   13.1000   13.2000   13.3000   13.4000   13.5000   13.6000   13.7000   13.8000   13.9000   14.0000   14.1000   14.2000   14.3000   14.4000   14.5000   14.6000   14.7000   14.8000   14.9000   15.0000   15.1000   15.2000   15.3000   15.4000   15.5000   15.6000   15.7000   15.8000   15.9000   16.0000   16.1000   16.2000   16.3000   16.4000   16.5000   16.6000   16.7000   16.8000   16.9000   17.0000   17.1000   17.2000   17.3000   17.4000   17.5000   17.6000   17.7000   17.8000   17.9000   18.0000   18.1000   18.2000   18.3000   18.4000   18.5000   18.6000   18.7000   18.8000   18.9000   19.0000   19.1000   19.2000   19.3000   19.4000   19.5000   19.6000   19.7000   19.8000   19.9000   20.0000   20.1000   20.2000   20.3000   20.4000   20.5000   20.6000   20.7000   20.8000   20.9000   21.0000   21.1000   21.2000   21.3000   21.4000   21.5000   21.6000   21.7000   21.8000   21.9000   22.0000   22.1000   22.2000   22.3000   22.4000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.0986e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2772e+01   1.2772e+01   1.2772e+01  -9.9900e+02  -9.9900e+02   1.5859e+01   1.5859e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.4353e+01   4.4353e+01   4.4353e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.9165e+01   2.9165e+01   2.9165e+01   1.0458e+01   1.0458e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.4165e+02   3.4165e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.1287e+02   4.1287e+02  -9.9900e+02   1.2363e+03   1.2363e+03  -9.9900e+02   4.3672e+02   4.3672e+02  -9.9900e+02   8.9247e+01  -9.9900e+02   9.0640e+02   9.0640e+02  -9.9900e+02   1.4296e+03   1.4296e+03  -9.9900e+02   5.0347e+02   5.0347e+02  -9.9900e+02   1.7969e+02   1.7969e+02  -9.9900e+02   2.9244e+02   2.9244e+02  -9.9900e+02   4.5826e+02   4.5826e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.3898e+02   6.3898e+02   6.3898e+02  -9.9900e+02   5.9123e+02   5.9123e+02  -9.9900e+02   6.2601e+02   6.2601e+02  -9.9900e+02   8.0357e+02   8.0357e+02   8.0357e+02  -9.9900e+02   1.7077e+02   1.7077e+02  -9.9900e+02   2.9969e+02   2.9969e+02   2.9969e+02  -9.9900e+02 
  2.4757e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.8968e+01   1.8968e+01   1.8968e+01  -9.9900e+02  -9.9900e+02   1.8494e+01   1.8494e+01  -9.9900e+02  -9.9900e+02   5.7575e+01   5.7575e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   8.8854e+01  -9.9900e+02   1.0559e+03   1.0559e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1412e+03   1.1412e+03  -9.9900e+02   1.8990e+03   1.8990e+03  -9.9900e+02   7.2395e+02   7.2395e+02  -9.9900e+02   4.6445e+02  -9.9900e+02   1.3703e+03   1.3703e+03  -9.9900e+02   1.6527e+03   1.6527e+03  -9.9900e+02   7.0541e+02   7.0541e+02  -9.9900e+02   3.2388e+02   3.2388e+02  -9.9900e+02   5.9882e+02   5.9882e+02  -9.9900e+02   6.2634e+02   6.2634e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.0864e+02   9.0864e+02   9.0864e+02  -9.9900e+02   6.6332e+02   6.6332e+02  -9.9900e+02   9.3826e+02   9.3826e+02  -9.9900e+02   1.1921e+03   1.1921e+03   1.1921e+03  -9.9900e+02   3.8063e+02   3.8063e+02  -9.9900e+02   5.6865e+02   5.6865e+02   5.6865e+02  -9.9900e+02 
  1.8131e+01  -9.9900e+02   2.2866e+00   2.2866e+00   4.6297e+00   1.5860e+01   1.5860e+01  -9.9900e+02  -9.9900e+02   2.5728e+01   2.5728e+01  -9.9900e+02  -9.9900e+02   3.9929e+01   3.9929e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.4953e+01   7.4953e+01   7.4953e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.9548e+02  -9.9900e+02   1.7875e+03   1.7875e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.8045e+03   1.8045e+03  -9.9900e+02   2.1556e+03   2.1556e+03  -9.9900e+02   1.0271e+03   1.0271e+03  -9.9900e+02   1.1105e+03  -9.9900e+02   1.7182e+03   1.7182e+03  -9.9900e+02   1.6891e+03   1.6891e+03  -9.9900e+02   8.3373e+02   8.3373e+02  -9.9900e+02   5.6188e+02   5.6188e+02  -9.9900e+02   9.9442e+02   9.9442e+02  -9.9900e+02   9.0278e+02   9.0278e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.0726e+03   1.0726e+03   1.0726e+03  -9.9900e+02   8.9955e+02   8.9955e+02  -9.9900e+02   1.2610e+03   1.2610e+03  -9.9900e+02   1.4180e+03   1.4180e+03   1.4180e+03  -9.9900e+02   7.0314e+02   7.0314e+02  -9.9900e+02   7.6781e+02   7.6781e+02   7.6781e+02  -9.9900e+02 
  2.7668e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.6082e+01   3.6082e+01  -9.9900e+02  -9.9900e+02   8.6515e+00   8.6515e+00   7.3795e+01   7.3795e+01   7.3795e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.5978e+01   9.5978e+01   9.5978e+01  -9.9900e+02  -9.9900e+02   6.8639e+02   6.8639e+02  -9.9900e+02   9.9829e+02  -9.9900e+02   2.1712e+03   2.1712e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.9806e+03   1.9806e+03  -9.9900e+02   2.1107e+03   2.1107e+03  -9.9900e+02   1.3180e+03   1.3180e+03  -9.9900e+02   1.5471e+03  -9.9900e+02   1.7928e+03   1.7928e+03  -9.9900e+02   1.7090e+03   1.7090e+03  -9.9900e+02   1.1358e+03   1.1358e+03  -9.9900e+02   7.3711e+02   7.3711e+02  -9.9900e+02   1.2252e+03   1.2252e+03  -9.9900e+02   1.2258e+03   1.2258e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2206e+03   1.2206e+03   1.2206e+03  -9.9900e+02   1.1383e+03   1.1383e+03  -9.9900e+02   1.5131e+03   1.5131e+03  -9.9900e+02   1.5052e+03   1.5052e+03   1.5052e+03  -9.9900e+02   9.1225e+02   9.1225e+02  -9.9900e+02   9.7657e+02   9.7657e+02   9.7657e+02  -9.9900e+02 
  3.6345e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1684e+02   1.1684e+02   1.5057e+02   1.5057e+02  -9.9900e+02  -9.9900e+02   4.9287e+01   4.9287e+01   6.7600e+02   6.7600e+02   7.0452e+02   7.3249e+02   7.3249e+02  -9.9900e+02  -9.9900e+02   2.7200e+02   2.7200e+02   6.8025e+02   1.0544e+03   1.0544e+03   1.7199e+03   1.7199e+03  -9.9900e+02   1.6214e+03  -9.9900e+02   2.1945e+03   2.1945e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.9799e+03   1.9799e+03  -9.9900e+02   2.0335e+03   2.0335e+03  -9.9900e+02   1.5276e+03   1.5276e+03  -9.9900e+02   1.7256e+03  -9.9900e+02   1.6975e+03   1.6975e+03  -9.9900e+02   1.7058e+03   1.7058e+03  -9.9900e+02   1.3452e+03   1.3452e+03  -9.9900e+02   1.0405e+03   1.0405e+03  -9.9900e+02   1.2634e+03   1.2634e+03  -9.9900e+02   1.4217e+03   1.4217e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2911e+03   1.2911e+03   1.2911e+03  -9.9900e+02   1.1637e+03   1.1637e+03  -9.9900e+02   1.7323e+03   1.7323e+03  -9.9900e+02   1.6058e+03   1.6058e+03   1.6058e+03  -9.9900e+02   1.0860e+03   1.0860e+03  -9.9900e+02   1.2176e+03   1.2176e+03   1.2176e+03  -9.9900e+02 
