ALO Lidar Data on 20190212

UT (hour) for each column
   0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.1917e+03   2.0898e+03   2.0310e+03   2.0068e+03   2.0704e+03   1.9761e+03   1.8851e+03   1.9560e+03   1.9422e+03   1.9116e+03   1.8317e+03   1.7559e+03   1.6598e+03   1.5471e+03   1.5199e+03   1.4602e+03   1.4742e+03   1.4792e+03   1.5110e+03   1.5419e+03   1.5070e+03   1.5119e+03   1.7108e+03   1.6957e+03   1.7493e+03   1.9029e+03   1.8095e+03   1.5556e+03   1.2511e+03   9.4456e+02   7.4244e+02   4.8791e+02   4.9189e+02   4.2801e+02   2.4440e+02   1.5900e+02   2.3503e+02   2.9980e+02   1.2866e+02   2.7915e+01   1.4199e+01   1.6888e+01   1.0663e+01   5.2108e+00   3.7238e+00   2.8240e+00   2.6990e+00   2.5383e+00   2.3534e+00   2.2168e+00   2.1289e+00   2.0370e+00   1.9826e+00   2.0565e+00   2.3189e+00   2.5495e+00   2.5200e+00   2.3801e+00   2.3187e+00   2.2613e+00   2.3493e+00   5.9647e+00   2.9042e+01   3.7887e+01   5.0321e+01   3.4630e+01   1.2984e+01   6.6062e+00   4.8748e+00   3.4023e+00   2.4874e+00   2.1746e+00   2.1137e+00   1.9844e+00   2.1104e+00   2.1119e+00   1.9226e+00   1.9796e+00   2.1483e+00   2.0640e+00   1.5702e+00   2.1588e+00   2.4991e+00   2.3380e+00   2.4888e+00   2.4830e+00   2.3298e+00   2.3973e+00   2.4790e+00   2.5244e+00 
  2.3959e+03   2.2825e+03   2.2605e+03   2.2337e+03   2.2403e+03   2.1486e+03   2.0660e+03   2.2194e+03   2.2406e+03   2.2834e+03   2.1283e+03   1.9239e+03   1.8278e+03   1.7446e+03   1.7285e+03   1.7089e+03   1.7309e+03   1.6494e+03   1.6776e+03   1.8480e+03   1.9106e+03   2.0240e+03   2.2103e+03   2.1511e+03   2.1534e+03   2.2315e+03   2.1219e+03   1.9530e+03   1.7142e+03   1.4505e+03   1.2395e+03   9.3874e+02   8.5086e+02   6.9197e+02   4.4515e+02   4.2686e+02   5.4848e+02   5.2171e+02   2.5124e+02   8.2125e+01   4.1274e+01   3.8407e+01   1.9364e+01   9.3488e+00   6.2538e+00   4.3749e+00   3.3785e+00   3.3512e+00   2.9448e+00   2.2835e+00   2.1182e+00   2.3995e+00   2.1355e+00   2.2625e+00   2.7988e+00   6.6214e+00   1.1900e+01   1.8859e+01   3.7358e+01   1.9903e+01   4.9659e+01   1.2817e+02   2.1056e+02   2.2427e+02   2.7007e+02   1.9964e+02   1.5588e+02   1.2077e+02   8.8360e+01   2.0599e+01   7.7721e+00   3.3935e+00   2.4668e+00   2.3578e+00   2.8385e+00   2.5364e+00   2.6003e+00   2.7515e+00   2.4705e+00   2.4466e+00   2.2286e+00   2.7086e+00   2.8238e+00   2.2804e+00   2.1172e+00   2.6124e+00   2.5614e+00   2.2785e+00   2.3858e+00   3.0342e+00 
  2.6269e+03   2.5449e+03   2.5109e+03   2.4667e+03   2.4702e+03   2.3778e+03   2.3929e+03   2.5670e+03   2.5916e+03   2.5681e+03   2.3589e+03   2.1674e+03   2.0877e+03   2.0286e+03   2.0408e+03   2.1081e+03   2.0978e+03   1.8388e+03   1.9527e+03   2.2329e+03   2.3038e+03   2.3754e+03   2.3574e+03   2.3028e+03   2.2519e+03   2.2475e+03   2.1327e+03   2.0210e+03   1.9058e+03   1.7281e+03   1.4963e+03   1.2344e+03   1.1388e+03   9.9013e+02   7.5602e+02   7.3525e+02   7.7115e+02   6.4188e+02   3.7406e+02   1.9045e+02   1.3722e+02   1.2818e+02   9.7684e+01   1.0562e+02   9.8675e+01   4.9000e+01   6.1072e+01   5.1332e+01   1.5527e+01   3.0645e+00   5.1412e+00   4.5415e+01   8.5830e+01   1.0591e+02   1.6885e+02   2.4468e+02   2.7840e+02   3.5573e+02   4.8084e+02   3.4250e+02   3.6378e+02   5.4251e+02   6.4935e+02   6.6283e+02   7.7819e+02   7.6605e+02   7.1461e+02   5.6448e+02   3.9153e+02   2.4948e+02   1.6425e+02   4.0431e+01   2.2579e+01   4.8939e+01   3.4526e+01   1.2930e+01   7.9384e+00   6.8763e+00   5.4461e+00   3.6310e+00   2.9563e+00   2.8218e+00   2.8762e+00   2.2240e+00   2.0925e+00   2.4603e+00   2.5662e+00   2.4624e+00   2.0304e+00   2.4828e+00 
  2.7279e+03   2.6864e+03   2.6995e+03   2.6486e+03   2.6451e+03   2.6018e+03   2.6683e+03   2.8045e+03   2.7589e+03   2.6520e+03   2.4995e+03   2.3923e+03   2.3137e+03   2.3494e+03   2.3942e+03   2.4386e+03   2.3666e+03   2.0669e+03   2.2582e+03   2.4214e+03   2.4116e+03   2.3566e+03   2.2922e+03   2.2558e+03   2.2202e+03   2.1909e+03   2.0759e+03   1.9754e+03   1.8950e+03   1.7307e+03   1.5316e+03   1.4485e+03   1.4249e+03   1.2551e+03   9.7761e+02   8.9857e+02   8.4716e+02   7.1094e+02   5.1829e+02   3.5324e+02   3.7518e+02   4.7369e+02   5.0671e+02   5.7391e+02   5.5175e+02   4.5521e+02   4.9609e+02   4.1137e+02   1.8863e+02   1.2582e+02   2.5738e+02   4.9301e+02   6.4266e+02   7.1847e+02   8.7681e+02   9.9390e+02   9.9745e+02   1.0618e+03   1.1106e+03   8.7204e+02   8.9108e+02   1.1034e+03   1.2363e+03   1.3502e+03   1.5885e+03   1.5298e+03   1.4901e+03   1.3772e+03   1.2239e+03   1.0526e+03   7.9440e+02   4.6364e+02   3.3691e+02   3.5005e+02   2.0753e+02   9.1546e+01   3.6697e+01   1.6965e+01   9.0416e+00   6.0971e+00   4.5711e+00   3.0669e+00   2.5351e+00   2.3610e+00   2.5421e+00   2.4779e+00   2.3387e+00   2.4215e+00   2.3973e+00   2.8636e+00 
  2.7157e+03   2.7437e+03   2.8336e+03   2.7563e+03   2.7502e+03   2.7187e+03   2.7776e+03   2.9454e+03   2.8375e+03   2.7405e+03   2.6130e+03   2.4887e+03   2.4368e+03   2.5959e+03   2.5971e+03   2.5458e+03   2.4339e+03   2.2815e+03   2.4103e+03   2.3566e+03   2.2600e+03   2.1901e+03   2.1813e+03   2.1544e+03   2.1504e+03   2.1710e+03   2.0591e+03   1.9254e+03   1.8367e+03   1.6598e+03   1.5506e+03   1.6209e+03   1.6188e+03   1.4430e+03   1.1167e+03   9.6165e+02   8.9781e+02   8.2621e+02   7.2197e+02   6.1145e+02   7.6808e+02   9.7484e+02   1.0841e+03   1.1670e+03   1.1670e+03   1.0808e+03   1.1061e+03   9.7529e+02   7.5150e+02   7.2319e+02   9.4686e+02   1.2169e+03   1.4777e+03   1.7053e+03   1.8261e+03   1.8705e+03   1.7857e+03   1.8399e+03   1.9034e+03   1.6711e+03   1.6418e+03   1.7719e+03   1.9196e+03   2.0906e+03   2.3024e+03   2.1853e+03   2.1043e+03   2.0280e+03   1.9265e+03   1.7090e+03   1.3980e+03   1.0521e+03   8.5186e+02   7.4124e+02   4.7776e+02   2.4443e+02   1.7612e+02   1.6724e+02   2.1708e+02   2.4082e+02   2.1596e+02   9.7954e+01   2.7563e+01   6.9467e+00   9.7917e+00   7.5028e+00   3.4428e+00   2.6160e+00   2.7475e+00   4.6533e+00 
  2.7933e+03   2.8570e+03   2.9264e+03   2.7928e+03   2.8713e+03   2.8452e+03   2.8593e+03   2.9905e+03   2.9279e+03   2.8376e+03   2.6777e+03   2.5795e+03   2.5491e+03   2.6068e+03   2.5969e+03   2.5411e+03   2.4556e+03   2.3819e+03   2.2844e+03   2.1505e+03   2.0640e+03   2.0579e+03   2.0919e+03   2.0727e+03   2.0954e+03   2.1383e+03   2.0329e+03   1.8625e+03   1.7486e+03   1.6036e+03   1.6030e+03   1.6931e+03   1.6835e+03   1.5406e+03   1.2951e+03   1.1039e+03   9.9397e+02   9.6518e+02   9.2107e+02   9.0281e+02   1.1677e+03   1.4256e+03   1.5407e+03   1.5850e+03   1.5813e+03   1.4797e+03   1.4704e+03   1.3872e+03   1.3528e+03   1.4434e+03   1.7122e+03   1.9558e+03   2.3570e+03   2.6808e+03   2.7042e+03   2.5733e+03   2.5214e+03   2.6065e+03   2.6795e+03   2.4802e+03   2.3299e+03   2.3257e+03   2.4228e+03   2.5417e+03   2.5773e+03   2.4771e+03   2.3972e+03   2.2778e+03   2.1675e+03   1.9203e+03   1.6632e+03   1.4160e+03   1.2478e+03   1.1234e+03   9.3865e+02   7.4562e+02   8.2571e+02   9.4572e+02   1.0759e+03   1.0810e+03   9.2892e+02   6.6600e+02   4.2942e+02   2.8997e+02   3.0291e+02   2.4609e+02   1.3997e+02   9.2740e+01   6.6231e+01   1.5009e+02 
  2.9035e+03   2.8875e+03   2.8194e+03   2.7995e+03   2.8878e+03   2.8785e+03   2.7259e+03   2.7151e+03   2.8078e+03   2.7509e+03   2.6533e+03   2.5817e+03   2.4671e+03   2.3311e+03   2.3231e+03   2.3505e+03   2.3519e+03   2.2547e+03   2.1412e+03   2.0515e+03   2.0379e+03   2.0266e+03   2.0537e+03   2.0332e+03   2.0364e+03   2.0681e+03   1.9792e+03   1.8497e+03   1.7108e+03   1.6412e+03   1.7454e+03   1.7808e+03   1.7039e+03   1.5649e+03   1.4385e+03   1.3123e+03   1.1964e+03   1.2211e+03   1.2013e+03   1.2188e+03   1.4751e+03   1.7492e+03   1.8224e+03   1.8087e+03   1.7820e+03   1.7070e+03   1.7901e+03   1.8707e+03   1.9757e+03   2.1404e+03   2.4209e+03   2.7025e+03   3.0895e+03   3.2472e+03   3.1931e+03   3.0282e+03   2.9984e+03   2.9746e+03   2.9080e+03   2.7835e+03   2.6608e+03   2.6328e+03   2.6521e+03   2.6708e+03   2.6010e+03   2.5068e+03   2.4707e+03   2.4253e+03   2.3925e+03   2.1648e+03   1.9023e+03   1.6665e+03   1.6310e+03   1.7195e+03   1.6457e+03   1.5753e+03   1.6781e+03   1.7764e+03   1.8374e+03   1.7760e+03   1.5871e+03   1.3754e+03   1.1747e+03   9.9999e+02   9.7222e+02   9.0958e+02   7.5746e+02   6.6706e+02   5.7941e+02   6.7730e+02 
  2.6873e+03   2.5788e+03   2.4522e+03   2.5327e+03   2.6052e+03   2.6068e+03   2.3543e+03   2.2796e+03   2.3771e+03   2.3628e+03   2.3350e+03   2.2894e+03   2.1979e+03   2.1537e+03   2.1199e+03   2.1161e+03   2.1832e+03   2.1943e+03   2.1648e+03   2.1017e+03   2.0804e+03   2.0470e+03   2.0960e+03   2.0712e+03   2.0447e+03   2.0551e+03   1.9464e+03   1.8405e+03   1.7472e+03   1.7567e+03   1.8849e+03   1.8614e+03   1.7397e+03   1.6432e+03   1.5967e+03   1.6028e+03   1.5549e+03   1.6389e+03   1.6598e+03   1.6320e+03   1.7720e+03   1.9164e+03   2.0019e+03   1.9827e+03   2.0184e+03   2.1896e+03   2.4482e+03   2.6023e+03   2.6605e+03   2.8090e+03   3.0429e+03   3.1949e+03   3.3138e+03   3.2821e+03   3.2019e+03   3.1339e+03   3.0404e+03   2.9330e+03   2.9145e+03   2.8832e+03   2.8232e+03   2.7665e+03   2.7497e+03   2.7359e+03   2.6427e+03   2.5400e+03   2.5659e+03   2.5634e+03   2.5667e+03   2.4106e+03   2.1771e+03   2.0062e+03   2.0472e+03   2.1681e+03   2.1053e+03   2.0769e+03   2.0675e+03   2.0440e+03   2.0203e+03   1.9366e+03   1.8149e+03   1.6895e+03   1.6319e+03   1.5518e+03   1.5064e+03   1.4627e+03   1.3925e+03   1.3522e+03   1.2948e+03   1.4197e+03 
  2.4026e+03   2.3293e+03   2.2784e+03   2.2606e+03   2.2550e+03   2.2593e+03   2.1847e+03   2.1405e+03   2.0744e+03   2.0859e+03   2.0406e+03   2.0208e+03   2.0586e+03   2.2505e+03   2.1521e+03   2.0878e+03   2.2001e+03   2.2914e+03   2.1957e+03   2.1077e+03   2.0762e+03   2.0612e+03   2.1084e+03   2.0812e+03   2.0398e+03   2.0084e+03   1.9180e+03   1.8720e+03   1.8380e+03   1.8435e+03   1.9037e+03   1.8602e+03   1.7830e+03   1.7822e+03   1.8238e+03   1.9977e+03   2.0618e+03   2.2512e+03   2.3702e+03   2.2762e+03   2.3092e+03   2.2266e+03   2.2980e+03   2.3942e+03   2.5928e+03   2.8904e+03   3.0918e+03   3.1110e+03   3.1244e+03   3.1825e+03   3.2802e+03   3.2773e+03   3.2371e+03   3.1987e+03   3.1322e+03   3.1135e+03   3.0236e+03   2.9545e+03   2.9897e+03   2.9291e+03   2.8427e+03   2.7988e+03   2.7764e+03   2.7828e+03   2.6878e+03   2.5808e+03   2.6171e+03   2.6076e+03   2.5884e+03   2.5060e+03   2.3539e+03   2.2559e+03   2.2957e+03   2.3127e+03   2.2310e+03   2.1899e+03   2.1446e+03   2.1257e+03   2.0788e+03   2.0437e+03   2.0348e+03   1.8670e+03   1.7967e+03   1.7552e+03   1.7606e+03   1.8210e+03   1.9380e+03   2.0104e+03   2.0752e+03   2.3508e+03 
  2.3815e+03   2.3539e+03   2.3665e+03   2.2991e+03   2.2572e+03   2.2705e+03   2.3119e+03   2.2730e+03   2.1768e+03   2.1917e+03   2.1066e+03   2.1189e+03   2.2255e+03   2.4275e+03   2.3334e+03   2.1992e+03   2.3040e+03   2.3422e+03   2.1788e+03   2.0729e+03   2.0736e+03   2.0705e+03   2.0869e+03   2.0757e+03   2.0303e+03   1.9684e+03   1.8744e+03   1.8552e+03   1.8752e+03   1.9094e+03   1.9505e+03   1.9291e+03   1.9570e+03   2.0543e+03   2.2615e+03   2.6047e+03   2.7566e+03   2.9612e+03   3.0143e+03   2.8852e+03   2.8402e+03   2.7130e+03   2.7759e+03   2.9290e+03   3.1499e+03   3.3158e+03   3.3472e+03   3.2835e+03   3.2996e+03   3.2796e+03   3.2646e+03   3.2447e+03   3.2223e+03   3.2315e+03   3.2003e+03   3.1569e+03   3.0819e+03   3.0521e+03   3.0206e+03   2.8965e+03   2.8124e+03   2.8292e+03   2.7885e+03   2.7383e+03   2.6657e+03   2.5871e+03   2.5986e+03   2.6196e+03   2.5883e+03   2.5326e+03   2.4260e+03   2.3405e+03   2.3784e+03   2.4067e+03   2.3797e+03   2.4206e+03   2.4254e+03   2.4334e+03   2.3709e+03   2.3891e+03   2.3856e+03   2.1789e+03   2.1039e+03   2.1327e+03   2.2798e+03   2.5137e+03   2.7700e+03   2.9202e+03   2.9993e+03   3.3130e+03 
  2.4943e+03   2.4690e+03   2.4979e+03   2.4324e+03   2.3925e+03   2.4248e+03   2.4282e+03   2.3928e+03   2.3593e+03   2.3499e+03   2.2879e+03   2.3090e+03   2.3720e+03   2.4609e+03   2.4519e+03   2.3538e+03   2.3664e+03   2.3858e+03   2.2449e+03   2.1642e+03   2.1936e+03   2.1735e+03   2.1792e+03   2.1844e+03   2.1336e+03   2.0594e+03   1.9860e+03   1.9443e+03   1.9817e+03   2.0997e+03   2.1557e+03   2.1452e+03   2.3847e+03   2.6340e+03   2.9160e+03   3.1666e+03   3.2146e+03   3.2828e+03   3.2442e+03   3.0778e+03   3.0026e+03   3.0599e+03   3.1759e+03   3.2571e+03   3.4159e+03   3.4569e+03   3.4154e+03   3.3919e+03   3.4174e+03   3.4303e+03   3.3777e+03   3.3132e+03   3.3662e+03   3.4390e+03   3.3728e+03   3.3065e+03   3.2981e+03   3.2879e+03   3.1434e+03   2.9325e+03   2.8553e+03   2.8418e+03   2.8076e+03   2.7067e+03   2.6419e+03   2.5943e+03   2.6665e+03   2.7118e+03   2.6688e+03   2.6810e+03   2.5934e+03   2.5481e+03   2.6617e+03   2.7821e+03   2.8219e+03   2.9459e+03   2.9913e+03   3.0180e+03   2.9745e+03   2.9262e+03   2.8479e+03   2.6894e+03   2.6974e+03   2.8545e+03   3.1172e+03   3.4371e+03   3.8823e+03   4.0726e+03   4.1125e+03   4.5054e+03 
  2.5721e+03   2.6108e+03   2.6952e+03   2.6181e+03   2.5113e+03   2.5032e+03   2.5428e+03   2.5378e+03   2.4927e+03   2.4508e+03   2.3856e+03   2.3963e+03   2.3922e+03   2.4208e+03   2.4816e+03   2.4353e+03   2.3826e+03   2.3753e+03   2.3174e+03   2.2700e+03   2.3293e+03   2.2955e+03   2.2954e+03   2.3111e+03   2.2574e+03   2.1918e+03   2.1572e+03   2.1716e+03   2.2086e+03   2.4304e+03   2.5475e+03   2.5424e+03   2.9062e+03   3.1905e+03   3.3045e+03   3.3545e+03   3.3243e+03   3.4195e+03   3.4101e+03   3.1880e+03   3.1145e+03   3.2704e+03   3.3929e+03   3.4181e+03   3.5524e+03   3.5525e+03   3.5418e+03   3.5745e+03   3.5963e+03   3.7167e+03   3.6414e+03   3.5257e+03   3.6445e+03   3.7856e+03   3.6806e+03   3.6849e+03   3.8230e+03   3.8263e+03   3.5817e+03   3.2219e+03   3.2139e+03   3.1561e+03   3.0776e+03   2.8560e+03   2.7896e+03   2.8432e+03   2.9777e+03   2.9766e+03   2.9337e+03   3.0838e+03   3.0942e+03   3.0976e+03   3.2685e+03   3.4632e+03   3.4309e+03   3.4846e+03   3.5023e+03   3.5224e+03   3.5418e+03   3.4569e+03   3.3614e+03   3.2644e+03   3.3222e+03   3.5739e+03   4.1508e+03   4.7881e+03   5.2784e+03   5.3902e+03   5.2639e+03   5.5428e+03 
