ALO Lidar Data on 20190701

UT (hour) for each column
  23.4000   23.5000   23.6000   23.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
Na Density Error (cm^(-3))
  9.9622e+00   1.0709e+01   9.9476e+00   7.8278e+00 
  1.2997e+01   1.3370e+01   1.1726e+01   9.7466e+00 
  1.9238e+01   1.7713e+01   1.4178e+01   1.0935e+01 
  2.7465e+01   2.5261e+01   1.9955e+01   1.3765e+01 
  3.1773e+01   3.1095e+01   2.6159e+01   1.9728e+01 
  3.2435e+01   3.2990e+01   2.8730e+01   2.4395e+01 
  3.2050e+01   3.2912e+01   2.8929e+01   2.5636e+01 
  3.1705e+01   3.2339e+01   2.8615e+01   2.5301e+01 
  3.1729e+01   3.1796e+01   2.8180e+01   2.5032e+01 
  3.2324e+01   3.1674e+01   2.8009e+01   2.4950e+01 
  3.2690e+01   3.2263e+01   2.8363e+01   2.4796e+01 
  3.2595e+01   3.2842e+01   2.8755e+01   2.5042e+01 
  3.2354e+01   3.2830e+01   2.8739e+01   2.5591e+01 
  3.2309e+01   3.2858e+01   2.8589e+01   2.5896e+01 
  3.2258e+01   3.2810e+01   2.8461e+01   2.5917e+01 
  3.2034e+01   3.2460e+01   2.8352e+01   2.5764e+01 
  3.1931e+01   3.2400e+01   2.8504e+01   2.5708e+01 
  3.1953e+01   3.2361e+01   2.8627e+01   2.5801e+01 
  3.2639e+01   3.2694e+01   2.8213e+01   2.5625e+01 
  3.3774e+01   3.3175e+01   2.8080e+01   2.5435e+01 
  3.6272e+01   3.4177e+01   2.9188e+01   2.6243e+01 
  4.0015e+01   3.6333e+01   3.1421e+01   2.7993e+01 
  4.2547e+01   4.0218e+01   3.4368e+01   2.9941e+01 
  4.2726e+01   4.3093e+01   3.6723e+01   3.1816e+01 
  4.1647e+01   4.2709e+01   3.6952e+01   3.2982e+01 
  4.0763e+01   4.1532e+01   3.6075e+01   3.2689e+01 
  3.9955e+01   4.0838e+01   3.5601e+01   3.2138e+01 
  3.9297e+01   3.9980e+01   3.4943e+01   3.1904e+01 
  3.8744e+01   3.9238e+01   3.4047e+01   3.1096e+01 
  3.8490e+01   3.9057e+01   3.3357e+01   2.9829e+01 
  3.7940e+01   3.8593e+01   3.2675e+01   2.8806e+01 
  3.6558e+01   3.7256e+01   3.1771e+01   2.8354e+01 
  3.4830e+01   3.5560e+01   3.0683e+01   2.7749e+01 
  3.2682e+01   3.2736e+01   2.8786e+01   2.6408e+01 
  2.9824e+01   2.9684e+01   2.6389e+01   2.4268e+01 
  2.7621e+01   2.7766e+01   2.4499e+01   2.2117e+01 
  2.6247e+01   2.6183e+01   2.2769e+01   2.0257e+01 
  2.5200e+01   2.4679e+01   2.1020e+01   1.8494e+01 
  2.3948e+01   2.3119e+01   1.9619e+01   1.7312e+01 
  2.1799e+01   2.0699e+01   1.8423e+01   1.5816e+01 
  1.8451e+01   1.7344e+01   1.6034e+01   1.3957e+01 
  1.5483e+01   1.5290e+01   1.3769e+01   1.2769e+01 
  1.4166e+01   1.4810e+01   1.2750e+01   1.2045e+01 
  1.3622e+01   1.3903e+01   1.2151e+01   1.1154e+01 
  1.3039e+01   1.2714e+01   1.1207e+01   1.0262e+01 
  1.1932e+01   1.1487e+01   1.0099e+01   9.4979e+00 
  1.0587e+01   1.0719e+01   9.2946e+00   8.5696e+00 
  9.6348e+00   9.8549e+00   8.5789e+00   7.6967e+00 
  8.9654e+00   8.8584e+00   7.9245e+00   6.9598e+00 
  8.3011e+00   8.3238e+00   7.0247e+00   6.2486e+00 
  7.6942e+00   8.1110e+00   6.5097e+00   5.6408e+00 
  7.3025e+00   7.6806e+00   6.2072e+00   5.1980e+00 
  6.9230e+00   6.9816e+00   5.6013e+00   4.7314e+00 
  6.3532e+00   6.1426e+00   4.8028e+00   4.2729e+00 
  5.2114e+00   5.3175e+00   4.1982e+00   3.5301e+00 
  4.2000e+00   4.4843e+00   3.4029e+00   2.6100e+00 
  3.2226e+00   3.3014e+00   2.2876e+00   2.0406e+00 
  2.7202e+00   3.0411e+00   2.3677e+00   1.9474e+00 
  2.3519e+00   2.4459e+00   2.1214e+00   1.6916e+00 
  2.3105e+00   2.2521e+00   1.6975e+00   1.5213e+00 
  2.2635e+00   2.2635e+00   2.2091e+00   2.2091e+00 
 -9.9900e+02  -9.9900e+02   2.2139e+00   2.2139e+00 
 -9.9900e+02  -9.9900e+02   2.7508e+00   2.1116e+00 
  1.9057e+00   1.9057e+00   2.5924e+00   2.1013e+00 
  2.6422e+00   2.6422e+00  -9.9900e+02  -9.9900e+02 
  2.7062e+00   2.7062e+00  -9.9900e+02  -9.9900e+02 
 -9.9900e+02  -9.9900e+02   2.3247e+00   2.3247e+00 
 -9.9900e+02  -9.9900e+02   1.7657e+00   1.7657e+00 
 -9.9900e+02  -9.9900e+02   2.2994e+00   1.6704e+00 
 -9.9900e+02  -9.9900e+02   2.3815e+00   2.3815e+00 
 -9.9900e+02  -9.9900e+02   1.7827e+00   1.7827e+00 

Temperature (K)
   179.70    183.64    180.11    178.04 
   179.60    178.21    179.33    177.43 
   185.97    181.94    180.69    179.47 
   193.59    189.40    185.75    181.19 
   195.97    194.96    190.92    184.54 
   194.43    195.07    192.71    187.85 
   193.24    190.39    190.49    189.17 
   191.15    187.71    188.44    187.25 
   187.10    185.78    187.00    183.86 
