  5.0543e-01   5.4211e-01   5.2051e-01   4.6060e-01   5.0894e-01   5.5446e-01   6.0694e-01   5.6493e-01   5.2457e-01   1.0732e+00   1.8079e+00   9.2069e-01   5.4200e-01   5.8566e-01   6.2892e-01   5.2374e-01   5.3438e-01   6.0019e-01   6.2821e-01   6.0896e-01   5.4334e-01   5.2414e-01   5.4753e-01   5.2069e-01   4.4891e-01   5.5033e-01   6.3907e-01   5.5860e-01   5.9246e-01   6.1833e-01   5.0850e-01   4.7152e-01   4.8351e-01   4.2479e-01   5.1945e-01   5.9980e-01   6.1758e-01   5.8286e-01   5.2320e-01   2.3703e+00   6.4481e+00   3.4170e+00   9.3674e-01   6.6467e-01   6.4492e-01   6.4596e-01   7.0389e-01   6.4274e-01   6.2011e-01   4.9957e-01   5.8270e-01   6.3052e-01   4.8526e-01   6.5567e-01   6.0474e-01   5.2956e-01 
  8.7318e+02   9.3628e+02   9.4425e+02   1.0207e+03   1.4076e+03   1.5578e+03   1.0915e+03   7.3955e+02   4.0584e+02   4.4461e+02   1.0345e+03   1.2022e+03   1.0130e+03   7.3489e+02   5.5460e+02   4.5708e+02   3.5352e+02   3.9165e+02   2.7649e+02   2.6787e+02   1.4066e+02   7.4546e+01   3.0823e+02   6.5728e+02   5.9362e+02   4.9603e+02   3.1785e+02   9.7511e+01   1.2650e+01   6.0573e-01   6.3455e-01   1.2154e+00   8.3816e+00   4.3789e+01   1.1033e+02   1.2324e+02   2.4406e+02   3.2319e+02   2.6847e+02   1.8432e+02   1.1115e+02   8.3850e+01   3.8685e+01   1.1369e+01   6.6993e+00   3.4459e+00   2.0701e+00   1.4641e+00   9.5014e-01   7.3852e-01   7.0040e-01   6.9404e-01   6.8449e-01   6.6504e-01   5.8038e-01   7.2162e-01 
  1.3699e+03   1.4157e+03   1.4845e+03   1.7524e+03   1.9483e+03   1.8039e+03   1.3543e+03   1.0766e+03   1.0254e+03   1.1218e+03   1.5015e+03   1.4829e+03   1.2670e+03   9.8019e+02   7.7270e+02   6.8051e+02   5.8805e+02   6.7881e+02   6.7841e+02   5.7761e+02   3.2703e+02   3.4246e+02   8.5600e+02   1.1255e+03   1.0145e+03   7.8928e+02   5.5755e+02   2.0286e+02   2.1161e+01   2.4746e+01   5.8032e+01   9.7219e+01   1.6651e+02   2.4218e+02   3.6235e+02   3.5453e+02   3.9378e+02   3.3940e+02   2.3698e+02   1.6165e+02   1.5158e+02   1.1549e+02   3.8070e+01   1.4002e+01   8.1335e+00   3.2933e+00   1.8901e+00   1.4045e+00   1.0999e+00   8.8432e-01   7.7747e-01   7.3617e-01   6.5994e-01   6.4068e-01   6.6747e-01   7.8359e-01 
  1.7327e+03   1.7984e+03   1.8768e+03   2.1013e+03   2.1459e+03   1.8976e+03   1.6225e+03   1.6343e+03   1.7175e+03   1.6811e+03   1.6885e+03   1.5611e+03   1.3683e+03   1.1680e+03   1.0670e+03   8.4435e+02   7.3944e+02   1.0666e+03   1.1231e+03   9.1170e+02   6.7366e+02   8.1400e+02   1.2203e+03   1.2806e+03   1.1895e+03   9.2202e+02   6.8078e+02   3.0019e+02   8.8395e+01   2.2409e+02   3.4392e+02   4.1827e+02   4.9288e+02   5.1144e+02   5.4884e+02   5.0580e+02   4.6413e+02   3.4117e+02   2.5105e+02   2.0549e+02   2.8148e+02   1.9786e+02   3.2899e+01   1.3720e+01   7.9887e+00   2.7933e+00   1.6892e+00   1.7679e+00   1.3336e+00   8.8309e-01   7.8307e-01   8.9906e-01   1.1535e+01   4.1072e+01   1.4983e+01   7.9892e-01 
  1.9281e+03   1.9893e+03   2.0385e+03   2.2098e+03   2.2563e+03   1.9987e+03   1.8333e+03   2.0081e+03   1.9790e+03   1.8866e+03   1.7994e+03   1.6546e+03   1.5314e+03   1.4827e+03   1.5186e+03   1.1905e+03   9.5633e+02   1.4089e+03   1.4847e+03   1.3087e+03   1.1716e+03   1.2180e+03   1.3184e+03   1.2888e+03   1.2090e+03   9.7196e+02   7.7080e+02   4.9841e+02   3.7354e+02   5.5144e+02   6.6686e+02   7.1742e+02   7.4790e+02   6.7856e+02   6.3329e+02   5.9009e+02   5.3527e+02   4.4969e+02   4.4645e+02   4.4721e+02   5.0082e+02   2.9951e+02   3.2740e+01   9.8583e+00   8.8783e+00   2.8867e+01   2.1506e+01   2.0435e+00   1.7420e+00   1.3919e+00   8.7267e+00   2.4966e+01   3.3624e+02   6.8455e+02   2.4493e+02   1.1198e+01 
  2.1284e+03   2.1136e+03   2.1677e+03   2.2911e+03   2.2775e+03   2.0656e+03   1.9571e+03   2.0957e+03   2.0244e+03   1.9162e+03   1.8692e+03   1.8083e+03   1.7625e+03   1.7493e+03   1.7459e+03   1.5486e+03   1.3433e+03   1.5796e+03   1.6169e+03   1.5085e+03   1.4476e+03   1.3816e+03   1.3566e+03   1.2704e+03   1.1910e+03   1.0173e+03   8.4741e+02   6.8548e+02   6.8158e+02   8.2106e+02   8.0605e+02   8.1547e+02   8.3264e+02   7.6673e+02   7.1055e+02   6.8998e+02   6.6115e+02   6.7182e+02   7.6429e+02   8.3545e+02   8.0889e+02   4.4001e+02   7.9618e+01   1.4118e+01   4.7938e+01   2.0051e+02   1.2563e+02   4.2968e+00   7.4219e+00   7.7531e+01   2.9913e+02   4.9000e+02   1.0795e+03   1.5930e+03   6.5891e+02   2.2240e+02 
  2.2591e+03   2.2301e+03   2.2593e+03   2.2881e+03   2.2423e+03   2.0876e+03   2.0022e+03   2.0583e+03   2.0144e+03   1.9102e+03   1.8524e+03   1.8204e+03   1.8279e+03   1.7784e+03   1.7041e+03   1.6537e+03   1.6287e+03   1.7579e+03   1.6985e+03   1.5710e+03   1.5390e+03   1.5450e+03   1.5162e+03   1.3326e+03   1.2895e+03   1.1798e+03   9.1219e+02   7.9863e+02   8.5416e+02   1.1280e+03   1.0181e+03   9.6036e+02   9.8198e+02   9.3864e+02   8.9763e+02   9.5402e+02   9.4823e+02   1.0008e+03   1.1539e+03   1.2259e+03   1.1628e+03   6.7368e+02   2.5708e+02   8.4587e+01   1.7413e+02   4.3490e+02   3.0010e+02   8.1533e+01   1.4306e+02   6.0523e+02   1.4219e+03   1.7555e+03   1.8899e+03   2.0307e+03   1.0832e+03   7.5577e+02 
  2.2864e+03   2.2689e+03   2.2362e+03   2.2184e+03   2.1667e+03   2.0534e+03   2.0142e+03   2.0484e+03   1.9982e+03   1.8763e+03   1.8152e+03   1.7431e+03   1.7897e+03   1.7303e+03   1.6974e+03   1.6730e+03   1.7509e+03   2.0565e+03   1.9896e+03   1.8168e+03   1.7920e+03   1.9364e+03   1.9307e+03   1.7475e+03   2.1024e+03   2.0583e+03   1.3912e+03   1.3035e+03   1.5380e+03   1.7497e+03   1.4666e+03   1.3246e+03   1.3829e+03   1.3416e+03   1.3522e+03   1.4973e+03   1.4308e+03   1.3986e+03   1.4906e+03   1.4754e+03   1.3797e+03   8.5891e+02   4.7599e+02   3.0372e+02   4.3704e+02   6.5827e+02   6.0018e+02   4.0428e+02   5.9406e+02   1.8996e+03   2.9487e+03   2.8425e+03   2.4644e+03   2.1509e+03   1.3970e+03   1.3327e+03 
  2.2492e+03   2.2222e+03   2.1556e+03   2.1298e+03   2.0819e+03   2.0489e+03   2.1071e+03   2.2138e+03   2.2985e+03   2.0525e+03   2.0326e+03   1.8641e+03   2.0195e+03   2.0768e+03   2.1092e+03   1.9963e+03   2.0122e+03   2.3072e+03   2.2333e+03   2.1747e+03   2.3216e+03   2.7851e+03   2.7806e+03   2.6337e+03   3.1562e+03   3.1060e+03   2.4449e+03   2.4155e+03   2.5351e+03   2.4090e+03   2.0082e+03   1.8760e+03   1.9798e+03   1.8857e+03   1.8803e+03   1.9778e+03   1.8742e+03   1.7386e+03   1.6827e+03   1.5941e+03   1.4389e+03   9.6344e+02   6.8684e+02   6.0423e+02   8.0375e+02   1.0548e+03   1.2971e+03   1.1332e+03   1.3781e+03   3.1917e+03   3.7035e+03   3.2214e+03   2.7482e+03   2.2506e+03   1.6957e+03   1.7774e+03 
  2.1752e+03   2.1426e+03   2.0905e+03   2.0987e+03   2.1644e+03   2.4386e+03   2.7664e+03   2.8711e+03   3.0457e+03   2.7565e+03   2.6851e+03   2.4034e+03   2.5890e+03   2.6655e+03   2.6569e+03   2.4931e+03   2.4042e+03   2.6121e+03   2.4429e+03   2.7724e+03   3.1072e+03   3.5866e+03   3.4779e+03   3.3847e+03   3.6796e+03   3.6395e+03   3.3390e+03   3.3454e+03   3.1293e+03   2.8177e+03   2.4903e+03   2.3664e+03   2.4606e+03   2.2830e+03   2.1662e+03   2.2351e+03   2.3664e+03   2.1728e+03   1.9596e+03   1.8530e+03   1.6080e+03   1.1758e+03   9.9179e+02   1.0464e+03   1.4825e+03   1.8217e+03   2.4663e+03   2.3674e+03   2.5075e+03   3.8588e+03   3.7730e+03   3.2992e+03   2.9112e+03   2.4448e+03   2.0559e+03   2.0379e+03 
  2.1538e+03   2.0925e+03   2.1164e+03   2.5086e+03   2.9237e+03   3.3309e+03   3.5913e+03   3.6274e+03   3.7872e+03   3.4332e+03   3.2407e+03   2.9782e+03   3.1076e+03   3.0524e+03   2.9349e+03   2.8668e+03   3.0157e+03   3.1977e+03   2.9768e+03   3.4389e+03   3.6150e+03   3.9279e+03   3.7751e+03   3.7474e+03   3.9548e+03   3.9418e+03   3.8344e+03   3.7453e+03   3.4342e+03   3.0777e+03   2.7653e+03   2.6738e+03   2.7873e+03   2.6578e+03   2.5196e+03   2.6749e+03   3.0386e+03   2.9025e+03   2.4939e+03   2.3331e+03   2.0980e+03   1.6599e+03   1.5694e+03   1.8496e+03   2.6515e+03   2.8967e+03   3.5982e+03   3.4906e+03   3.4673e+03   4.0049e+03   3.7021e+03   3.3374e+03   3.1093e+03   2.6521e+03   2.2703e+03   2.2356e+03 
  2.6049e+03   2.4461e+03   2.5943e+03   3.3054e+03   3.9032e+03   4.1812e+03   4.2141e+03   4.1947e+03   4.2936e+03   3.9426e+03   3.7335e+03   3.5082e+03   3.6142e+03   3.5282e+03   3.4695e+03   3.5177e+03   3.6393e+03   3.6568e+03   3.4800e+03   3.7967e+03   3.7448e+03   4.0024e+03   3.9436e+03   3.9383e+03   4.0353e+03   3.9797e+03   3.8927e+03   3.8539e+03   3.6272e+03   3.2662e+03   2.9512e+03   2.9551e+03   3.0452e+03   3.0346e+03   2.9960e+03   3.1950e+03   3.7928e+03   3.7420e+03   3.1303e+03   2.8504e+03   2.8106e+03   2.4472e+03   2.4605e+03   2.9195e+03   3.7869e+03   3.8262e+03   4.2127e+03   3.9270e+03   3.8023e+03   3.8931e+03   3.6316e+03   3.4497e+03   3.3139e+03   2.9309e+03   2.5399e+03   2.5523e+03 
  3.2327e+03   3.0979e+03   3.3204e+03   3.9919e+03   4.4516e+03   4.6580e+03   4.6176e+03   4.5702e+03   4.6368e+03   4.3550e+03   4.2475e+03   4.0620e+03   4.1018e+03   3.9777e+03   3.9704e+03   4.0416e+03   3.9564e+03   3.7915e+03   3.6775e+03   3.8482e+03   3.8203e+03   3.9779e+03   3.9206e+03   3.9675e+03   4.1484e+03   4.0289e+03   3.8777e+03   4.0691e+03   3.9808e+03   3.5176e+03   3.1519e+03   3.2896e+03   3.2938e+03   3.2699e+03   3.4403e+03   3.7519e+03   4.4028e+03   4.2634e+03   3.6306e+03   3.2324e+03   3.2370e+03   3.0300e+03   3.1284e+03   3.8547e+03   4.4917e+03   4.3984e+03   4.3729e+03   3.9648e+03   3.7865e+03   3.7365e+03   3.6303e+03   3.5852e+03   3.4810e+03   3.2974e+03   3.0580e+03   3.2506e+03 
  3.6016e+03   3.6182e+03   3.8830e+03   4.4409e+03   4.8887e+03   5.1586e+03   5.1037e+03   5.0584e+03   5.0952e+03   4.6834e+03   4.6297e+03   4.3973e+03   4.3547e+03   4.1533e+03   4.1179e+03   4.1433e+03   4.0479e+03   3.8504e+03   3.7326e+03   3.9226e+03   3.9746e+03   4.0888e+03   4.0127e+03   4.1808e+03   4.5565e+03   4.3641e+03   4.1964e+03   4.5721e+03   4.5030e+03   3.8750e+03   3.4332e+03   3.6132e+03   3.5657e+03   3.5406e+03   4.0177e+03   4.3981e+03   4.6414e+03   4.3778e+03   3.8921e+03   3.5191e+03   3.4318e+03   3.4805e+03   3.8727e+03   4.5072e+03   4.7805e+03   4.5885e+03   4.2867e+03   3.9153e+03   3.6884e+03   3.6131e+03   3.7247e+03   3.7295e+03   3.6544e+03   3.7494e+03   3.9696e+03   4.3350e+03 
  3.7793e+03   3.9048e+03   4.2156e+03   4.9207e+03   5.6163e+03   5.9583e+03   5.8999e+03   5.8618e+03   5.7060e+03   5.1818e+03   5.0255e+03   4.6937e+03   4.5602e+03   4.3203e+03   4.2188e+03   4.1573e+03   4.1234e+03   3.9873e+03   3.8621e+03   4.2127e+03   4.3372e+03   4.5095e+03   4.4351e+03   4.6320e+03   5.0279e+03   4.8184e+03   4.6852e+03   5.0612e+03   5.0724e+03   4.3569e+03   3.8167e+03   4.1079e+03   4.1165e+03   4.0754e+03   4.6539e+03   4.8563e+03   4.7217e+03   4.3947e+03   4.0417e+03   3.7480e+03   3.7968e+03   4.1862e+03   4.6083e+03   4.7936e+03   4.8050e+03   4.5517e+03   4.1990e+03   3.8467e+03   3.6343e+03   3.6975e+03   4.0081e+03   3.9624e+03   3.9389e+03   4.2668e+03   4.8252e+03   5.0928e+03 
  4.0877e+03   4.2786e+03   4.6638e+03   5.5057e+03   6.3063e+03   6.6049e+03   6.5012e+03   6.4255e+03   6.1116e+03   5.7216e+03   5.4515e+03   5.0138e+03   4.7973e+03   4.5149e+03   4.3229e+03   4.2978e+03   4.4709e+03   4.3310e+03   4.2140e+03   4.6153e+03   4.7435e+03   5.1185e+03   4.9764e+03   5.0169e+03   5.3858e+03   5.1075e+03   5.1049e+03   5.4018e+03   5.4811e+03   4.7849e+03   4.2656e+03   4.7205e+03   4.7377e+03   4.6724e+03   4.9794e+03   5.0375e+03   4.9162e+03   4.6884e+03   4.3211e+03   4.2081e+03   4.3019e+03   4.6384e+03   4.7865e+03   4.8443e+03   4.8437e+03   4.4913e+03   4.1977e+03   3.8391e+03   3.7358e+03   3.9396e+03   4.2395e+03   4.2358e+03   4.3554e+03   4.7177e+03   5.1533e+03   5.2246e+03 
  4.6995e+03   4.8594e+03   5.2433e+03   5.9666e+03   6.6184e+03   6.7895e+03   6.7065e+03   6.6043e+03   6.2151e+03   6.0334e+03   5.7541e+03   5.1962e+03   5.0040e+03   4.7206e+03   4.5666e+03   4.6666e+03   4.9461e+03   4.7274e+03   4.5958e+03   4.9584e+03   4.9819e+03   5.6137e+03   5.4176e+03   5.4043e+03   5.8438e+03   5.5289e+03   5.4288e+03   5.6057e+03   5.5902e+03   5.1542e+03   4.7221e+03   5.0572e+03   5.0302e+03   4.9529e+03   4.9843e+03   5.0530e+03   5.1111e+03   5.0663e+03   4.7621e+03   4.6787e+03   4.5770e+03   4.6239e+03   4.6990e+03   4.8222e+03   4.9769e+03   4.5032e+03   4.2191e+03   3.9162e+03   3.8865e+03   4.0831e+03   4.3878e+03   4.6017e+03   4.7657e+03   4.9830e+03   5.1471e+03   5.0682e+03 
  5.1376e+03   5.2400e+03   5.5205e+03   6.1167e+03   6.5939e+03   6.6716e+03   6.6733e+03   6.5890e+03   6.2418e+03   6.1032e+03   5.8439e+03   5.3611e+03   5.3038e+03   5.1098e+03   5.0222e+03   5.1470e+03   5.2899e+03   5.0510e+03   4.9262e+03   5.2691e+03   5.0674e+03   5.7625e+03   5.6624e+03   5.8013e+03   6.2295e+03   5.9268e+03   5.7242e+03   5.7934e+03   5.5855e+03   5.4583e+03   5.1408e+03   5.2250e+03   5.1806e+03   4.9899e+03   4.9869e+03   5.0579e+03   5.2024e+03   5.3092e+03   5.0985e+03   4.8118e+03   4.6273e+03   4.5322e+03   4.5467e+03   4.7915e+03   5.0812e+03   4.5737e+03   4.1782e+03   3.9734e+03   4.0649e+03   4.2086e+03   4.6137e+03   4.8981e+03   4.9158e+03   5.0274e+03   5.0036e+03   4.8270e+03 
  5.2879e+03   5.4126e+03   5.5855e+03   6.1025e+03   6.4356e+03   6.4498e+03   6.4787e+03   6.4860e+03   6.2768e+03   6.1034e+03   5.8661e+03   5.4642e+03   5.5280e+03   5.4190e+03   5.3717e+03   5.4555e+03   5.5043e+03   5.2841e+03   5.2140e+03   5.5318e+03   5.1241e+03   5.7848e+03   5.9090e+03   6.1260e+03   6.1910e+03   5.9038e+03   5.8100e+03   5.8560e+03   5.5848e+03   5.5420e+03   5.4039e+03   5.3262e+03   5.2801e+03   5.0399e+03   5.1516e+03   5.1532e+03   5.2563e+03   5.4255e+03   5.2160e+03   4.8024e+03   4.7599e+03   4.5349e+03   4.4553e+03   4.8301e+03   5.0249e+03   4.5720e+03   4.1638e+03   4.0825e+03   4.2903e+03   4.4004e+03   4.7578e+03   4.9048e+03   4.8944e+03   4.9388e+03   4.7928e+03   4.5836e+03 
  5.2310e+03   5.4094e+03   5.6073e+03   5.9906e+03   6.1902e+03   6.2219e+03   6.2260e+03   6.2634e+03   6.1951e+03   6.0264e+03   5.8735e+03   5.5491e+03   5.5652e+03   5.5372e+03   5.5232e+03   5.5724e+03   5.7571e+03   5.6094e+03   5.4687e+03   5.6317e+03   5.2307e+03   5.8417e+03   6.0822e+03   6.1961e+03   6.0215e+03   5.7516e+03   5.7154e+03   5.7134e+03   5.5220e+03   5.4377e+03   5.4554e+03   5.3510e+03   5.3359e+03   5.1226e+03   5.2948e+03   5.2238e+03   5.3083e+03   5.4129e+03   5.1424e+03   4.8414e+03   4.9394e+03   4.6138e+03   4.5235e+03   4.8305e+03   4.9091e+03   4.4825e+03   4.2459e+03   4.2319e+03   4.4850e+03   4.6010e+03   4.7951e+03   4.8317e+03   4.8424e+03   4.7898e+03   4.5777e+03   4.3906e+03 
  5.0646e+03   5.2831e+03   5.5624e+03   5.7979e+03   5.8900e+03   5.9048e+03   5.9337e+03   5.9418e+03   5.9222e+03   5.7999e+03   5.7388e+03   5.5479e+03   5.4868e+03   5.5091e+03   5.5259e+03   5.7729e+03   6.0125e+03   5.9013e+03   5.6504e+03   5.7575e+03   5.4729e+03   5.8534e+03   5.9776e+03   5.9911e+03   5.8511e+03   5.6023e+03   5.5511e+03   5.5439e+03   5.3987e+03   5.3227e+03   5.3484e+03   5.2879e+03   5.2988e+03   5.1360e+03   5.1808e+03   5.0960e+03   5.2066e+03   5.2587e+03   4.9739e+03   4.8319e+03   4.9265e+03   4.7029e+03   4.6113e+03   4.7479e+03   4.8312e+03   4.5168e+03   4.4174e+03   4.3408e+03   4.5600e+03   4.6763e+03   4.8509e+03   4.8331e+03   4.7616e+03   4.6585e+03   4.4421e+03   4.3123e+03 
  4.8917e+03   5.1958e+03   5.4731e+03   5.5708e+03   5.6394e+03   5.6924e+03   5.6933e+03   5.7086e+03   5.6615e+03   5.5673e+03   5.5151e+03   5.4208e+03   5.4630e+03   5.4335e+03   5.5783e+03   6.0469e+03   6.0794e+03   5.8924e+03   5.7311e+03   5.9050e+03   5.7215e+03   5.7821e+03   5.6795e+03   5.6480e+03   5.5686e+03   5.3794e+03   5.3947e+03   5.3979e+03   5.2141e+03   5.1301e+03   5.1144e+03   5.1405e+03   5.1504e+03   5.0375e+03   4.9890e+03   4.9293e+03   4.9602e+03   4.9974e+03   4.7775e+03   4.6725e+03   4.7433e+03   4.7930e+03   4.6922e+03   4.7664e+03   4.8373e+03   4.7462e+03   4.6843e+03   4.4776e+03   4.5738e+03   4.6589e+03   4.9297e+03   4.9631e+03   4.7924e+03   4.6119e+03   4.4109e+03   4.3854e+03 
  4.8205e+03   5.2212e+03   5.3026e+03   5.3514e+03   5.4523e+03   5.6172e+03   5.5216e+03   5.5532e+03   5.4454e+03   5.3490e+03   5.3054e+03   5.2841e+03   5.3748e+03   5.3304e+03   5.6792e+03   6.0817e+03   5.9480e+03   5.7385e+03   5.7102e+03   5.8945e+03   5.7614e+03   5.5696e+03   5.4327e+03   5.4540e+03   5.3636e+03   5.2081e+03   5.2652e+03   5.1793e+03   4.9784e+03   4.8731e+03   4.8671e+03   4.9326e+03   4.9407e+03   4.8811e+03   4.8798e+03   4.9423e+03   4.8869e+03   4.8337e+03   4.6274e+03   4.5463e+03   4.7360e+03   4.9042e+03   4.7467e+03   4.7649e+03   4.8967e+03   4.8450e+03   4.8358e+03   4.6255e+03   4.6352e+03   4.6070e+03   5.0199e+03   5.1523e+03   4.8495e+03   4.5559e+03   4.4519e+03   4.4895e+03 
  4.9572e+03   5.2789e+03   5.1441e+03   5.3531e+03   5.5116e+03   5.5966e+03   5.4492e+03   5.4104e+03   5.2110e+03   5.2428e+03   5.2225e+03   5.1829e+03   5.1682e+03   5.1706e+03   5.6150e+03   5.8664e+03   5.7927e+03   5.6273e+03   5.6530e+03   5.7424e+03   5.6399e+03   5.3222e+03   5.2838e+03   5.3506e+03   5.2205e+03   5.0734e+03   5.0703e+03   4.9396e+03   4.7508e+03   4.6959e+03   4.7062e+03   4.6860e+03   4.7718e+03   4.7870e+03   4.8408e+03   4.9904e+03   4.8934e+03   4.6864e+03   4.5575e+03   4.6103e+03   4.7945e+03   4.9237e+03   4.7570e+03   4.7965e+03   4.9486e+03   4.7665e+03   4.8162e+03   4.6944e+03   4.6933e+03   4.5900e+03   5.0825e+03   5.1275e+03   4.7876e+03   4.4617e+03   4.5393e+03   4.5533e+03 
