ALO Lidar Data on 20190706

UT (hour) for each column
  11.6000   11.7000   11.8000   11.9000   12.0000   12.1000   12.2000   12.3000   12.4000   12.5000   12.6000   12.7000   12.8000   12.9000   13.0000   13.1000   13.2000   13.3000   13.4000   13.5000   13.6000   13.7000   13.8000   13.9000   14.0000   14.1000   14.2000   14.3000   14.4000   14.5000   14.6000   14.7000   14.8000   14.9000   15.0000   15.1000   15.2000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.8021e+02   2.3318e+02   2.6741e+02   2.3150e+02   2.6782e+02   2.5975e+02   2.3740e+02   2.7871e+02   2.8746e+02   2.6606e+02   2.9814e+02   2.6958e+02   2.0644e+02   1.9198e+02   1.2645e+02   1.5577e+02   1.6054e+02   1.4974e+02   3.0117e+02   5.9177e+02   7.1300e+02   7.3919e+02   7.9069e+02   6.9759e+02   7.5689e+02   9.0109e+02   9.9807e+02   1.0822e+03   9.4647e+02   9.2039e+02   9.6379e+02   1.0226e+03   9.9358e+02   9.5103e+02   9.2426e+02   8.7486e+02   7.8167e+02 
  3.0574e+02   3.1703e+02   3.1985e+02   2.7552e+02   2.5860e+02   2.3763e+02   2.2872e+02   3.3766e+02   2.9802e+02   3.2711e+02   4.8243e+02   5.3490e+02   3.9308e+02   4.4890e+02   5.8866e+02   6.7341e+02   6.4458e+02   5.7782e+02   7.3185e+02   1.0571e+03   1.0963e+03   1.1086e+03   1.1194e+03   1.0195e+03   1.0233e+03   1.0769e+03   1.0990e+03   1.1964e+03   1.0414e+03   1.0332e+03   1.0795e+03   1.1043e+03   9.8159e+02   9.7132e+02   8.0331e+02   7.5917e+02   8.8461e+02 
  4.4750e+02   4.1968e+02   3.8915e+02   3.2218e+02   3.4034e+02   3.9394e+02   3.5955e+02   4.3679e+02   4.9674e+02   6.8721e+02   1.0185e+03   1.0055e+03   8.5323e+02   8.5964e+02   1.0277e+03   1.0954e+03   1.0421e+03   1.0367e+03   1.1480e+03   1.2623e+03   1.2128e+03   1.2160e+03   1.1766e+03   1.1118e+03   1.1412e+03   1.1828e+03   1.1508e+03   1.1775e+03   1.1656e+03   1.0685e+03   1.0837e+03   1.1589e+03   9.7945e+02   9.7265e+02   8.5117e+02   8.3200e+02   9.5281e+02 
  4.9535e+02   4.8138e+02   4.5654e+02   4.3417e+02   5.1774e+02   6.7172e+02   6.9834e+02   7.8061e+02   1.0891e+03   1.3254e+03   1.4822e+03   1.2933e+03   1.1344e+03   1.0723e+03   1.1450e+03   1.1209e+03   1.1046e+03   1.1945e+03   1.2987e+03   1.3212e+03   1.2851e+03   1.2164e+03   1.2504e+03   1.2386e+03   1.2395e+03   1.2337e+03   1.2056e+03   1.2736e+03   1.3716e+03   1.3969e+03   1.5261e+03   1.7070e+03   1.5954e+03   1.5996e+03   1.4267e+03   1.3058e+03   1.2647e+03 
  4.9898e+02   5.4002e+02   6.2659e+02   7.4119e+02   9.7144e+02   1.3055e+03   1.3918e+03   1.3836e+03   1.6748e+03   1.6745e+03   1.5696e+03   1.3490e+03   1.1113e+03   1.0641e+03   1.2797e+03   1.3775e+03   1.3228e+03   1.3205e+03   1.3726e+03   1.3847e+03   1.3392e+03   1.2729e+03   1.3668e+03   1.4040e+03   1.4187e+03   1.4034e+03   1.3826e+03   1.5812e+03   1.7847e+03   2.3493e+03   2.9057e+03   3.2897e+03   3.1257e+03   2.9143e+03   2.7531e+03   2.6209e+03   2.4141e+03 
  8.1201e+02   1.0915e+03   1.3349e+03   1.4933e+03   1.7031e+03   1.9941e+03   2.0886e+03   2.0016e+03   1.9137e+03   1.6436e+03   1.5406e+03   1.4018e+03   1.3960e+03   1.5413e+03   1.9993e+03   2.2506e+03   2.0934e+03   1.9682e+03   1.9782e+03   1.9169e+03   1.6722e+03   1.5446e+03   1.5014e+03   1.6806e+03   1.9324e+03   2.0891e+03   2.1248e+03   2.5395e+03   2.8553e+03   3.6140e+03   4.3094e+03   4.7495e+03   4.5405e+03   4.2517e+03   4.1360e+03   4.0468e+03   3.8043e+03 
  1.5987e+03   1.8396e+03   2.0391e+03   2.2304e+03   2.5511e+03   3.1875e+03   3.4341e+03   3.1562e+03   2.4981e+03   2.1604e+03   2.0904e+03   2.0824e+03   2.6255e+03   2.9277e+03   3.3919e+03   3.5938e+03   3.5156e+03   3.5883e+03   3.5655e+03   3.1439e+03   2.5790e+03   2.0806e+03   1.8832e+03   2.5759e+03   3.2469e+03   3.5566e+03   3.5866e+03   4.2408e+03   4.2859e+03   4.6340e+03   5.0735e+03   5.4177e+03   5.2084e+03   5.1453e+03   4.9555e+03   4.8601e+03   4.7598e+03 
  2.5425e+03   2.7323e+03   2.9525e+03   3.4706e+03   3.8477e+03   4.5561e+03   4.7031e+03   4.2998e+03   3.8117e+03   3.6708e+03   3.4854e+03   3.4801e+03   3.8654e+03   4.1009e+03   4.6363e+03   4.8495e+03   4.8183e+03   5.0400e+03   5.0915e+03   4.5970e+03   3.9909e+03   3.3975e+03   3.3022e+03   4.1504e+03   4.8653e+03   5.1563e+03   5.2058e+03   5.9445e+03   5.6044e+03   5.5546e+03   5.7562e+03   5.9476e+03   5.4550e+03   5.4237e+03   5.1389e+03   5.1235e+03   5.3346e+03 
  3.9215e+03   4.0672e+03   4.3407e+03   4.8189e+03   4.8953e+03   5.0816e+03   4.9845e+03   4.8205e+03   4.8194e+03   4.8106e+03   4.7775e+03   4.5793e+03   4.4733e+03   4.6357e+03   5.2882e+03   5.5067e+03   5.4589e+03   5.6880e+03   5.8195e+03   5.5341e+03   5.2914e+03   5.1710e+03   5.1971e+03   5.6456e+03   6.0632e+03   6.2666e+03   6.3309e+03   6.8566e+03   6.2773e+03   6.1624e+03   6.3530e+03   6.5003e+03   5.7930e+03   5.4337e+03   5.0150e+03   5.0402e+03   5.4873e+03 
  4.9758e+03   5.0280e+03   5.1033e+03   5.2436e+03   5.1466e+03   5.1425e+03   5.0565e+03   5.0690e+03   5.2122e+03   5.2530e+03   5.4005e+03   5.2597e+03   5.0025e+03   5.0586e+03   5.5811e+03   5.7764e+03   5.8332e+03   6.1064e+03   6.2070e+03   5.9888e+03   6.0849e+03   6.3525e+03   6.4247e+03   6.4633e+03   6.6298e+03   6.6757e+03   6.5136e+03   7.0184e+03   6.3635e+03   6.4271e+03   6.6359e+03   6.6676e+03   6.1295e+03   5.8163e+03   5.1756e+03   5.0097e+03   5.3874e+03 
  5.2652e+03   5.2895e+03   5.2283e+03   5.2113e+03   5.0934e+03   5.1429e+03   5.1329e+03   5.2183e+03   5.4117e+03   5.5375e+03   5.7150e+03   5.7343e+03   5.2605e+03   5.3079e+03   5.9176e+03   6.2139e+03   6.2922e+03   6.5492e+03   6.5887e+03   6.3666e+03   6.7002e+03   6.9623e+03   6.9733e+03   6.8802e+03   6.8559e+03   6.7599e+03   6.5583e+03   6.8849e+03   6.3737e+03   6.4892e+03   6.5934e+03   6.4657e+03   6.0473e+03   5.9487e+03   5.3032e+03   5.0103e+03   5.1779e+03 
  5.2385e+03   5.2188e+03   5.1686e+03   5.1645e+03   5.0220e+03   5.1238e+03   5.1730e+03   5.3073e+03   5.7056e+03   6.0136e+03   6.4295e+03   6.3236e+03   5.8837e+03   5.5400e+03   6.4993e+03   6.9303e+03   6.9276e+03   7.1455e+03   7.1426e+03   6.8472e+03   7.2471e+03   7.5960e+03   7.4357e+03   7.3300e+03   7.2722e+03   7.1010e+03   6.7902e+03   6.8916e+03   6.4630e+03   6.3844e+03   6.4180e+03   6.3555e+03   5.8390e+03   5.6263e+03   5.1408e+03   4.9480e+03   5.0799e+03 
  5.1312e+03   5.1129e+03   5.1084e+03   5.1731e+03   5.0529e+03   5.2150e+03   5.6620e+03   6.1179e+03   6.7753e+03   7.1654e+03   7.6675e+03   7.7247e+03   6.9408e+03   6.3467e+03   7.5996e+03   8.0192e+03   7.9182e+03   8.0874e+03   8.0114e+03   7.6007e+03   7.9030e+03   8.0619e+03   7.8885e+03   7.9765e+03   7.8505e+03   7.4257e+03   6.8879e+03   6.9205e+03   6.4502e+03   6.2469e+03   6.3261e+03   6.4033e+03   5.6811e+03   5.4333e+03   5.1317e+03   5.0714e+03   5.1950e+03 
  5.1014e+03   5.0874e+03   5.2474e+03   5.6740e+03   5.6325e+03   5.9580e+03   6.8170e+03   7.3609e+03   7.9176e+03   8.0794e+03   8.3186e+03   8.4452e+03   7.3961e+03   7.0146e+03   8.2374e+03   8.3613e+03   8.1818e+03   8.2753e+03   8.2530e+03   8.0574e+03   8.2493e+03   8.2308e+03   8.1117e+03   8.2396e+03   8.0123e+03   7.5216e+03   7.0780e+03   6.9649e+03   6.3633e+03   6.1431e+03   6.2409e+03   6.3604e+03   5.7467e+03   5.3484e+03   5.1511e+03   5.1229e+03   5.1152e+03 
  5.3516e+03   5.5686e+03   5.8780e+03   6.6794e+03   6.6671e+03   6.9506e+03   7.5331e+03   7.6910e+03   8.0039e+03   7.9300e+03   7.9733e+03   7.8329e+03   6.8623e+03   6.9159e+03   7.7811e+03   7.6362e+03   7.5043e+03   7.6406e+03   7.6706e+03   7.6279e+03   7.9098e+03   7.8177e+03   7.5611e+03   7.6558e+03   7.6289e+03   7.4547e+03   7.2818e+03   7.2743e+03   6.6765e+03   6.3159e+03   6.1993e+03   6.1547e+03   5.8145e+03   5.3992e+03   5.0476e+03   5.0104e+03   5.2152e+03 
  6.0973e+03   6.4512e+03   6.5746e+03   7.1028e+03   7.0950e+03   7.1430e+03   7.3557e+03   7.3114e+03   7.4652e+03   7.2718e+03   7.3206e+03   7.2380e+03   6.3706e+03   6.4343e+03   7.0012e+03   6.8678e+03   6.6923e+03   6.8228e+03   6.8814e+03   6.8013e+03   7.0563e+03   6.9655e+03   6.6156e+03   6.7315e+03   6.9868e+03   7.1398e+03   7.1315e+03   7.3277e+03   6.9430e+03   6.6653e+03   6.5537e+03   6.4250e+03   5.7967e+03   5.4281e+03   5.0298e+03   4.9580e+03   5.1812e+03 
  6.4273e+03   6.5363e+03   6.6056e+03   6.7245e+03   6.6287e+03   6.6024e+03   6.7586e+03   6.7382e+03   6.8460e+03   6.5936e+03   6.5002e+03   6.4834e+03   5.8279e+03   5.6262e+03   6.1558e+03   6.1599e+03   6.0597e+03   6.2115e+03   6.2769e+03   6.1697e+03   6.3443e+03   6.2660e+03   6.2337e+03   6.2247e+03   6.3257e+03   6.4788e+03   6.6175e+03   6.7548e+03   6.5524e+03   6.5018e+03   6.6359e+03   6.7054e+03   5.9388e+03   5.4871e+03   4.9775e+03   4.8538e+03   5.1045e+03 
  6.0326e+03   6.0131e+03   6.1408e+03   6.0473e+03   5.8838e+03   5.8718e+03   5.9957e+03   6.0073e+03   6.1425e+03   5.8983e+03   5.7314e+03   5.6646e+03   5.1687e+03   4.9964e+03   5.4910e+03   5.6220e+03   5.8546e+03   6.1891e+03   6.1213e+03   5.7899e+03   6.0071e+03   5.9551e+03   5.9953e+03   6.0411e+03   5.9475e+03   5.9037e+03   6.0678e+03   6.0403e+03   5.7694e+03   5.9678e+03   6.2721e+03   6.4477e+03   6.0450e+03   5.7814e+03   5.3415e+03   5.2733e+03   5.5883e+03 
  5.5418e+03   5.4981e+03   5.5166e+03   5.3593e+03   5.2386e+03   5.2888e+03   5.4269e+03   5.4526e+03   5.4327e+03   5.3296e+03   5.3180e+03   5.1192e+03   4.6238e+03   4.6839e+03   5.2855e+03   5.5351e+03   6.0071e+03   6.3572e+03   6.1586e+03   5.6986e+03   5.6908e+03   5.8268e+03   5.9587e+03   6.0157e+03   5.7868e+03   5.5593e+03   5.6206e+03   5.6122e+03   5.1782e+03   5.3541e+03   5.6348e+03   5.8241e+03   5.7545e+03   5.6532e+03   5.3884e+03   5.3918e+03   5.6535e+03 
  5.1509e+03   5.0286e+03   4.9926e+03   4.9439e+03   4.8546e+03   4.8564e+03   4.9584e+03   5.0423e+03   4.9646e+03   4.8680e+03   5.0081e+03   4.8396e+03   4.3644e+03   4.5948e+03   5.3530e+03   5.6615e+03   6.0566e+03   6.3430e+03   6.1747e+03   5.7330e+03   5.5857e+03   5.7660e+03   6.0469e+03   5.9559e+03   5.6210e+03   5.3188e+03   5.2910e+03   5.4505e+03   5.0451e+03   5.0165e+03   5.1639e+03   5.3132e+03   5.1658e+03   5.2527e+03   4.9462e+03   4.9003e+03   5.1678e+03 
  4.7628e+03   4.6339e+03   4.6095e+03   4.6094e+03   4.4752e+03   4.4418e+03   4.3795e+03   4.4833e+03   4.5397e+03   4.4701e+03   4.7544e+03   4.7546e+03   4.4867e+03   4.6059e+03   5.4420e+03   5.7371e+03   5.8287e+03   6.0409e+03   6.0370e+03   5.7468e+03   5.7247e+03   5.8239e+03   5.8488e+03   5.9637e+03   5.6616e+03   5.2727e+03   5.2699e+03   5.5406e+03   5.1205e+03   5.0438e+03   5.0742e+03   5.0425e+03   4.7282e+03   4.8292e+03   4.4116e+03   4.3181e+03   4.6484e+03 
  4.3498e+03   4.2594e+03   4.2403e+03   4.2031e+03   4.0510e+03   4.0473e+03   4.0435e+03   4.1592e+03   4.2537e+03   4.3446e+03   4.8567e+03   4.9354e+03   4.6329e+03   4.8474e+03   5.4489e+03   5.6409e+03   5.4410e+03   5.5334e+03   5.6563e+03   5.5390e+03   5.6596e+03   5.6976e+03   5.6849e+03   5.9560e+03   5.7086e+03   5.2532e+03   5.1864e+03   5.6975e+03   5.2983e+03   5.1822e+03   5.1764e+03   5.1194e+03   4.7904e+03   4.6751e+03   4.1984e+03   4.0862e+03   4.4094e+03 
  3.9661e+03   3.8612e+03   3.8400e+03   3.8054e+03   3.6953e+03   3.7787e+03   3.8794e+03   3.8910e+03   4.0367e+03   4.3093e+03   4.9978e+03   5.2031e+03   4.5777e+03   4.7195e+03   5.2047e+03   5.3549e+03   4.9449e+03   4.9839e+03   5.2325e+03   5.2243e+03   5.4078e+03   5.4250e+03   5.3748e+03   5.5175e+03   5.5244e+03   5.3467e+03   5.1636e+03   5.5760e+03   5.2242e+03   5.0985e+03   5.1248e+03   5.1337e+03   4.7767e+03   4.5389e+03   4.2547e+03   4.2190e+03   4.3797e+03 
  3.6480e+03   3.5100e+03   3.4605e+03   3.4743e+03   3.4908e+03   3.5703e+03   3.6266e+03   3.5845e+03   3.7569e+03   4.0431e+03   4.8255e+03   5.1682e+03   4.4332e+03   4.3088e+03   4.8140e+03   4.8041e+03   4.3852e+03   4.4087e+03   4.7128e+03   4.8866e+03   5.0870e+03   5.1540e+03   5.0242e+03   5.0871e+03   5.1975e+03   5.1665e+03   4.9709e+03   5.1791e+03   4.8667e+03   4.8899e+03   5.0162e+03   5.0520e+03   4.6444e+03   4.3679e+03   4.1733e+03   4.2302e+03   4.4416e+03 
  3.2540e+03   3.1919e+03   3.1309e+03   3.1597e+03   3.2706e+03   3.3498e+03   3.4055e+03   3.4105e+03   3.6432e+03   3.9646e+03   4.5362e+03   4.7849e+03   4.2476e+03   4.0697e+03   4.2971e+03   4.2085e+03   3.9440e+03   3.9428e+03   4.2163e+03   4.5299e+03   4.7238e+03   4.8111e+03   4.7531e+03   4.8265e+03   4.8854e+03   4.8037e+03   4.5894e+03   4.6859e+03   4.3425e+03   4.5667e+03   4.8585e+03   4.9676e+03   4.5331e+03   4.3643e+03   4.1511e+03   4.1767e+03   4.3911e+03 
  2.8630e+03   2.8191e+03   2.8273e+03   2.8973e+03   3.0325e+03   3.1028e+03   3.1324e+03   3.2180e+03   3.6067e+03   3.9899e+03   4.3034e+03   4.3722e+03   3.9993e+03   3.7072e+03   3.8401e+03   3.7399e+03   3.6960e+03   3.7140e+03   3.8035e+03   4.0212e+03   4.2755e+03   4.3428e+03   4.3058e+03   4.3079e+03   4.3871e+03   4.4277e+03   4.3402e+03   4.2924e+03   3.9762e+03   4.0180e+03   4.3043e+03   4.6042e+03   4.3020e+03   4.2365e+03   4.0585e+03   4.0125e+03   4.0421e+03 
  2.7654e+03   2.7060e+03   2.7253e+03   2.6836e+03   2.8065e+03   2.9328e+03   2.9330e+03   2.9382e+03   3.3326e+03   3.6144e+03   4.0054e+03   3.9990e+03   3.6615e+03   3.3368e+03   3.5445e+03   3.4175e+03   3.5208e+03   3.6178e+03   3.5063e+03   3.4566e+03   3.8100e+03   4.0387e+03   3.8613e+03   3.8893e+03   3.9584e+03   3.9473e+03   3.8592e+03   3.9866e+03   3.6986e+03   3.6134e+03   3.8186e+03   4.1093e+03   3.8214e+03   3.8767e+03   3.6590e+03   3.5701e+03   3.6323e+03 
  3.1751e+03   2.9614e+03   2.7892e+03   2.5553e+03   2.5752e+03   2.7414e+03   2.7192e+03   2.5833e+03   2.7441e+03   2.8775e+03   3.3238e+03   3.6129e+03   3.3121e+03   3.1941e+03   3.4668e+03   3.3115e+03   3.6179e+03   3.7309e+03   3.3940e+03   3.1130e+03   3.3155e+03   3.5632e+03   3.4778e+03   3.5109e+03   3.5679e+03   3.5634e+03   3.5235e+03   3.7511e+03   3.4238e+03   3.4314e+03   3.5959e+03   3.7198e+03   3.3958e+03   3.4287e+03   3.1707e+03   3.1218e+03   3.3466e+03 
  3.7696e+03   3.3465e+03   2.9076e+03   2.4948e+03   2.4028e+03   2.5658e+03   2.5288e+03   2.3630e+03   2.4401e+03   2.3562e+03   2.6117e+03   3.2806e+03   3.1134e+03   3.0935e+03   3.3849e+03   3.3026e+03   3.7438e+03   3.9441e+03   3.5212e+03   3.0313e+03   3.0954e+03   3.1206e+03   3.1528e+03   3.1583e+03   3.1647e+03   3.1532e+03   3.1143e+03   3.1417e+03   3.1564e+03   3.1627e+03   3.2594e+03   3.3700e+03   3.1579e+03   3.1824e+03   2.9328e+03   2.8469e+03   2.9614e+03 
  3.8959e+03   3.5999e+03   3.0742e+03   2.4780e+03   2.2245e+03   2.3772e+03   2.3947e+03   2.3226e+03   2.4237e+03   2.2671e+03   2.3024e+03   2.8671e+03   2.8856e+03   3.0346e+03   3.3651e+03   3.3682e+03   3.5969e+03   3.8952e+03   3.6331e+03   3.0074e+03   3.0411e+03   2.8792e+03   2.9298e+03   2.9361e+03   2.9178e+03   2.8814e+03   2.7959e+03   2.6042e+03   2.6939e+03   2.7239e+03   2.8155e+03   2.9345e+03   2.8190e+03   2.8572e+03   2.6817e+03   2.5293e+03   2.4096e+03 
  3.3626e+03   3.5086e+03   3.1242e+03   2.4986e+03   2.0972e+03   2.1827e+03   2.2590e+03   2.2127e+03   2.3216e+03   2.2107e+03   2.1565e+03   2.3106e+03   2.4280e+03   2.8378e+03   3.4136e+03   3.5783e+03   3.2750e+03   3.4641e+03   3.6544e+03   3.2980e+03   3.0644e+03   2.7350e+03   2.6629e+03   2.7280e+03   2.7770e+03   2.7600e+03   2.6795e+03   2.6413e+03   2.4476e+03   2.3844e+03   2.4266e+03   2.5048e+03   2.4607e+03   2.4690e+03   2.2702e+03   2.2080e+03   2.3115e+03 
  2.3722e+03   2.9817e+03   3.0955e+03   2.5788e+03   2.1110e+03   2.1078e+03   2.1971e+03   2.0402e+03   2.0441e+03   1.9686e+03   1.9925e+03   1.9197e+03   1.9599e+03   2.3579e+03   3.1218e+03   3.3306e+03   2.7681e+03   2.7816e+03   3.2969e+03   3.4945e+03   3.2148e+03   2.7939e+03   2.6938e+03   2.7732e+03   2.7009e+03   2.5260e+03   2.4176e+03   2.5445e+03   2.3599e+03   2.2667e+03   2.2192e+03   2.1861e+03   2.1744e+03   2.1508e+03   1.8406e+03   1.8263e+03   2.2038e+03 
  1.5851e+03   2.2127e+03   2.8335e+03   2.4057e+03   2.0075e+03   1.9590e+03   2.0264e+03   1.8980e+03   1.8099e+03   1.7491e+03   1.7746e+03   1.7054e+03   1.6050e+03   1.6902e+03   2.3810e+03   2.5135e+03   2.2253e+03   2.2853e+03   2.6689e+03   2.9932e+03   3.1132e+03   2.9796e+03   2.8953e+03   3.0258e+03   2.7327e+03   2.3232e+03   2.2573e+03   2.3760e+03   2.1692e+03   2.0754e+03   1.9993e+03   1.9116e+03   1.8751e+03   1.8344e+03   1.6040e+03   1.5557e+03   1.7576e+03 
  1.3255e+03   1.5829e+03   2.1512e+03   2.0167e+03   1.7831e+03   1.7685e+03   1.8680e+03   1.7431e+03   1.7049e+03   1.6272e+03   1.5840e+03   1.6071e+03   1.3661e+03   1.4152e+03   1.7057e+03   1.8354e+03   1.7883e+03   1.9637e+03   2.1802e+03   2.2863e+03   2.6259e+03   2.8983e+03   3.0102e+03   2.9515e+03   2.6264e+03   2.2073e+03   1.9616e+03   2.1490e+03   1.8608e+03   1.8355e+03   1.7754e+03   1.6315e+03   1.5851e+03   1.6485e+03   1.5689e+03   1.4680e+03   1.3521e+03 
  1.3015e+03   1.3340e+03   1.5665e+03   1.6827e+03   1.6281e+03   1.7058e+03   1.8573e+03   1.7033e+03   1.6993e+03   1.5687e+03   1.4638e+03   1.3434e+03   1.0854e+03   1.1842e+03   1.3629e+03   1.5929e+03   1.4960e+03   1.6042e+03   1.8110e+03   1.8650e+03   2.1049e+03   2.4807e+03   2.7005e+03   2.4225e+03   2.2825e+03   2.1635e+03   1.9096e+03   2.1076e+03   1.7842e+03   1.7430e+03   1.7114e+03   1.6297e+03   1.6306e+03   1.5779e+03   1.4716e+03   1.3829e+03   1.3174e+03 
  1.3054e+03   1.2516e+03   1.2581e+03   1.3162e+03   1.4082e+03   1.5530e+03   1.6627e+03   1.6032e+03   1.5776e+03   1.5230e+03   1.3787e+03   1.1514e+03   9.7243e+02   1.0112e+03   1.2508e+03   1.3909e+03   1.2749e+03   1.2798e+03   1.4134e+03   1.5264e+03   1.6998e+03   1.9087e+03   1.9351e+03   1.7141e+03   1.9293e+03   2.2366e+03   2.1908e+03   2.1699e+03   1.8563e+03   1.6946e+03   1.6381e+03   1.6454e+03   1.7154e+03   1.4614e+03   1.3806e+03   1.3331e+03   1.2842e+03 
  1.2603e+03   1.2497e+03   1.2153e+03   1.1619e+03   1.2388e+03   1.4362e+03   1.4942e+03   1.5054e+03   1.4744e+03   1.3986e+03   1.3378e+03   1.1428e+03   9.4537e+02   9.5718e+02   1.1623e+03   1.1404e+03   1.0762e+03   1.0994e+03   1.1829e+03   1.2465e+03   1.2460e+03   1.3285e+03   1.3057e+03   1.2090e+03   1.5573e+03   1.9751e+03   2.0057e+03   1.9503e+03   1.7723e+03   1.6642e+03   1.5751e+03   1.4967e+03   1.5019e+03   1.2593e+03   1.1224e+03   1.0771e+03   1.1003e+03 
