ALO Lidar Data on 20190125

UT (hour) for each column
   4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.1589e+00   1.2757e+00   9.8565e-01   1.2059e+00   1.2824e+00   1.6145e+00   1.6246e+00   1.7800e+00   1.5816e+00   1.4030e+00   1.6025e+00   1.7997e+00   1.6274e+00   1.9303e+00   1.8112e+00   1.7488e+00   2.1238e+00   1.8162e+00   1.4810e+00   1.9061e+00   1.8675e+00   1.3827e+00   1.2475e+00   1.3504e+00   1.3512e+00   1.2794e+00   1.1352e+00   1.0056e+00   1.3189e+00   1.5152e+00   1.4992e+00   1.7380e+00  -9.9900e+02  -9.9900e+02   2.1330e+00   1.8542e+00   1.6032e+00   1.5463e+00   1.3340e+00   2.1519e+00   2.4699e+00   1.4869e+00  -9.9900e+02   1.3124e+00   1.5415e+00   1.7018e+00  -9.9900e+02   3.2256e+00   3.7938e+00   3.6660e+00   2.7251e+00 
  1.0791e+00   1.2058e+00   9.1485e-01   1.1326e+00   1.2241e+00   1.5507e+00   1.5482e+00   1.6377e+00   1.5007e+00   1.2997e+00   1.5000e+00   1.7559e+00   1.5582e+00   1.8245e+00   1.7589e+00   1.6277e+00   1.9426e+00   1.6715e+00   1.4069e+00   1.8248e+00   1.8148e+00   1.2925e+00   1.1746e+00   1.2346e+00   1.2738e+00   1.2755e+00   1.1313e+00   9.2304e-01   1.2425e+00   1.4605e+00   1.3977e+00   1.6032e+00  -9.9900e+02  -9.9900e+02   1.9473e+00   1.6913e+00   1.5188e+00   1.5459e+00   1.3247e+00   2.1098e+00   2.3449e+00   1.3984e+00  -9.9900e+02   1.3307e+00   1.5282e+00   1.6664e+00  -9.9900e+02   3.0312e+00   3.5691e+00   3.5875e+00   2.5766e+00 
  9.9825e-01   1.1230e+00   8.6839e-01   1.1122e+00   1.1505e+00   1.4535e+00   1.4756e+00   1.5533e+00   1.4347e+00   1.2324e+00   1.4479e+00   1.7556e+00   1.5075e+00   1.6834e+00   1.6379e+00   1.5368e+00   1.9042e+00   1.6188e+00   1.3457e+00   1.7228e+00   1.6736e+00   1.1925e+00   1.0860e+00   1.1536e+00   1.2375e+00   1.2642e+00   1.1347e+00   8.7979e-01   1.1329e+00   1.3319e+00   1.2691e+00   1.4407e+00  -9.9900e+02  -9.9900e+02   1.7082e+00   1.5687e+00   1.5205e+00   1.4679e+00   1.2775e+00   2.0767e+00   2.2678e+00   1.3330e+00  -9.9900e+02   1.2597e+00   1.4533e+00   1.5888e+00  -9.9900e+02   2.8863e+00   3.4110e+00   3.5256e+00   2.3576e+00 
  9.0281e-01   1.0318e+00   8.2402e-01   1.0797e+00   1.1282e+00   1.3879e+00   1.3965e+00   1.4635e+00   1.3414e+00   1.1656e+00   1.3839e+00   1.6346e+00   1.3899e+00   1.5895e+00   1.4997e+00   1.4188e+00   1.7950e+00   1.5461e+00   1.2450e+00   1.5859e+00   1.4931e+00   1.1609e+00   1.0148e+00   1.0709e+00   1.1410e+00   1.1195e+00   1.0110e+00   8.2657e-01   1.0402e+00   1.1911e+00   1.1388e+00   1.2847e+00  -9.9900e+02  -9.9900e+02   1.6628e+00   1.5158e+00   1.4750e+00   1.4145e+00   1.2649e+00   2.0921e+00   2.3252e+00   1.3531e+00  -9.9900e+02   1.3250e+00   1.4614e+00   1.5568e+00  -9.9900e+02   2.7402e+00   3.2275e+00   3.2228e+00   2.1355e+00 
  8.5170e-01   9.7648e-01   8.0500e-01   1.0571e+00   1.0773e+00   1.2981e+00   1.3020e+00   1.3510e+00   1.2424e+00   1.1009e+00   1.2935e+00   1.5144e+00   1.2958e+00   1.5157e+00   1.4187e+00   1.2900e+00   1.5751e+00   1.3457e+00   1.1492e+00   1.4985e+00   1.3739e+00   1.1169e+00   9.5164e-01   9.8422e-01   1.0729e+00   9.8368e-01   8.9971e-01   7.6744e-01   9.8725e-01   1.1415e+00   1.0812e+00   1.2834e+00  -9.9900e+02  -9.9900e+02   1.6382e+00   1.5180e+00   1.3575e+00   1.3582e+00   1.2403e+00   2.1299e+00   2.4022e+00   1.3130e+00  -9.9900e+02   1.3664e+00   1.5418e+00   1.6645e+00  -9.9900e+02   2.5843e+00   2.9827e+00   2.9295e+00   1.9768e+00 
  8.4361e-01   9.6014e-01   7.9293e-01   1.0004e+00   9.8282e-01   1.2123e+00   1.2204e+00   1.2784e+00   1.1417e+00   1.0100e+00   1.2151e+00   1.4521e+00   1.2337e+00   1.4354e+00   1.3726e+00   1.2383e+00   1.5204e+00   1.2573e+00   1.0572e+00   1.4531e+00   1.3421e+00   1.0189e+00   9.1025e-01   9.6312e-01   9.9771e-01   9.1131e-01   8.2649e-01   7.1115e-01   9.5299e-01   1.1157e+00   1.0141e+00   1.1972e+00  -9.9900e+02  -9.9900e+02   1.5137e+00   1.4244e+00   1.2742e+00   1.2939e+00   1.2042e+00   2.1724e+00   2.3879e+00   1.2452e+00  -9.9900e+02   1.0897e+00   1.3300e+00   1.4981e+00  -9.9900e+02   2.4123e+00   2.7197e+00   2.6251e+00   1.8826e+00 
  8.3305e-01   9.2722e-01   7.3924e-01   9.3177e-01   9.3191e-01   1.1581e+00   1.1256e+00   1.2080e+00   1.0956e+00   9.6005e-01   1.1356e+00   1.3649e+00   1.1573e+00   1.2795e+00   1.2369e+00   1.1801e+00   1.4993e+00   1.2229e+00   9.8455e-01   1.3260e+00   1.2795e+00   9.5752e-01   8.2757e-01   9.0563e-01   9.1369e-01   8.7526e-01   7.7373e-01   6.5157e-01   8.9697e-01   1.0991e+00   9.4346e-01   1.0726e+00  -9.9900e+02  -9.9900e+02   1.4757e+00   1.3261e+00   1.2107e+00   1.2703e+00   1.2241e+00   2.0849e+00   2.2747e+00   1.2082e+00  -9.9900e+02   1.0184e+00   1.2366e+00   1.3893e+00  -9.9900e+02   2.2174e+00   2.5686e+00   2.5133e+00   1.8701e+00 
  7.8249e-01   8.5648e-01   6.8342e-01   8.7141e-01   8.6475e-01   1.0783e+00   1.0803e+00   1.1573e+00   1.0684e+00   9.3667e-01   1.0692e+00   1.2895e+00   1.0959e+00   1.1673e+00   1.1290e+00   1.0848e+00   1.3491e+00   1.1358e+00   9.3893e-01   1.1990e+00   1.1565e+00   8.8433e-01   7.4529e-01   8.3913e-01   8.8263e-01   8.2365e-01   7.5651e-01   6.3860e-01   8.5290e-01   1.0260e+00   9.2527e-01   1.1566e+00  -9.9900e+02  -9.9900e+02   1.4405e+00   1.2790e+00   1.1585e+00   1.2539e+00   1.2294e+00   2.0067e+00   2.1344e+00   1.1010e+00  -9.9900e+02   1.1154e+00   1.2865e+00   1.4061e+00  -9.9900e+02   2.2041e+00   2.5349e+00   2.4875e+00   1.6919e+00 
  7.1990e-01   7.6333e-01   6.3605e-01   8.4100e-01   8.1542e-01   9.9027e-01   1.0503e+00   1.1166e+00   9.9023e-01   8.7185e-01   9.8420e-01   1.1922e+00   1.0083e+00   1.1331e+00   1.1037e+00   9.9928e-01   1.1840e+00   1.0709e+00   9.3657e-01   1.1582e+00   1.0367e+00   8.2228e-01   7.0162e-01   8.0152e-01   8.5462e-01   7.5234e-01   7.1483e-01   6.0258e-01   8.0194e-01   9.5107e-01   9.0028e-01   1.1593e+00  -9.9900e+02  -9.9900e+02   1.3733e+00   1.2787e+00   1.1534e+00   1.1968e+00   1.1810e+00   1.9868e+00   1.9339e+00   9.8850e-01  -9.9900e+02   1.0987e+00   1.2623e+00   1.3768e+00  -9.9900e+02   2.0048e+00   2.3307e+00   2.4064e+00   1.5788e+00 
  6.9017e-01   7.2616e-01   6.0556e-01   8.4918e-01   8.0618e-01   9.3649e-01   9.9482e-01   1.0841e+00   9.5563e-01   8.2876e-01   9.2870e-01   1.0717e+00   9.0417e-01   1.0753e+00   1.0517e+00   9.3262e-01   1.1032e+00   1.0099e+00   8.9365e-01   1.0646e+00   9.3134e-01   7.9807e-01   6.5132e-01   7.0555e-01   7.7578e-01   6.8572e-01   6.5001e-01   5.5902e-01   7.4364e-01   9.2515e-01   8.3157e-01   9.8471e-01  -9.9900e+02  -9.9900e+02   1.3220e+00   1.2320e+00   1.0979e+00   1.1394e+00   1.1196e+00   1.9853e+00   2.0421e+00   1.0335e+00  -9.9900e+02   9.9939e-01   1.1581e+00   1.2691e+00  -9.9900e+02   1.8488e+00   2.1382e+00   2.2127e+00   1.6670e+00 
  6.4412e-01   7.0612e-01   5.9218e-01   8.0312e-01   7.6900e-01   9.0661e-01   9.4954e-01   1.0154e+00   8.8300e-01   7.7444e-01   8.8494e-01   1.0004e+00   8.4751e-01   1.0021e+00   9.5522e-01   9.0474e-01   1.0628e+00   9.5462e-01   8.2171e-01   1.0151e+00   9.0558e-01   7.6392e-01   6.1721e-01   6.4348e-01   6.9365e-01   6.3393e-01   5.9697e-01   5.3021e-01   7.0290e-01   8.7728e-01   7.7703e-01   8.7044e-01  -9.9900e+02  -9.9900e+02   1.1956e+00   1.1232e+00   1.0382e+00   1.1120e+00   1.1111e+00   1.8722e+00   1.9816e+00   1.0260e+00  -9.9900e+02   1.0450e+00   1.1461e+00   1.2169e+00  -9.9900e+02   1.7765e+00   2.0195e+00   2.0188e+00   1.5518e+00 
  6.2530e-01   6.5858e-01   5.7313e-01   7.1149e-01   6.8208e-01   8.2648e-01   8.7034e-01   9.2497e-01   8.0282e-01   7.1075e-01   8.2047e-01   9.8329e-01   8.3448e-01   9.4471e-01   8.5755e-01   8.5270e-01   1.0100e+00   8.7473e-01   7.7439e-01   1.0056e+00   8.9723e-01   6.9528e-01   5.7664e-01   6.2774e-01   6.4909e-01   6.0629e-01   5.8520e-01   5.0156e-01   6.4830e-01   8.0152e-01   7.1151e-01   7.9905e-01  -9.9900e+02  -9.9900e+02   1.1571e+00   1.1172e+00   1.0230e+00   1.0685e+00   1.1282e+00   1.8177e+00   1.8092e+00   9.3425e-01  -9.9900e+02   9.9898e-01   1.0989e+00   1.1687e+00  -9.9900e+02   1.6775e+00   1.9921e+00   2.0627e+00   1.5195e+00 
  6.2241e-01   6.4401e-01   5.6073e-01   6.7184e-01   6.4516e-01   7.4570e-01   7.6717e-01   8.3022e-01   7.3190e-01   6.2690e-01   7.4147e-01   9.5129e-01   8.0574e-01   8.7453e-01   8.3184e-01   8.1229e-01   9.4679e-01   8.2216e-01   7.3528e-01   9.3313e-01   8.4216e-01   6.5914e-01   5.2604e-01   5.9514e-01   6.5427e-01   5.6681e-01   5.3592e-01   4.6947e-01   6.2928e-01   7.5549e-01   6.8849e-01   8.0942e-01  -9.9900e+02  -9.9900e+02   1.1436e+00   1.1001e+00   9.8732e-01   1.0503e+00   1.1169e+00   1.9150e+00   1.9094e+00   9.1278e-01  -9.9900e+02   1.0434e+00   1.1481e+00   1.2213e+00  -9.9900e+02   1.5978e+00   1.8789e+00   1.9324e+00   1.5291e+00 
  5.9124e-01   6.3470e-01   5.5439e-01   6.3290e-01   6.4309e-01   7.5179e-01   7.5996e-01   7.8598e-01   6.6431e-01   5.9238e-01   6.9824e-01   8.6230e-01   7.3924e-01   8.4678e-01   8.2490e-01   8.0114e-01   9.0699e-01   7.6514e-01   6.8159e-01   8.5386e-01   8.2162e-01   6.5640e-01   5.0326e-01   5.5859e-01   6.1182e-01   5.2526e-01   4.9484e-01   4.5415e-01   6.3114e-01   7.6742e-01   6.8521e-01   8.0429e-01  -9.9900e+02  -9.9900e+02   1.0556e+00   1.0221e+00   9.2198e-01   1.0187e+00   1.0748e+00   1.8581e+00   1.8802e+00   9.3401e-01  -9.9900e+02   1.1620e+00   1.3398e+00   1.4643e+00  -9.9900e+02   1.4371e+00   1.6324e+00   1.6180e+00   1.2877e+00 
  5.1654e-01   5.6815e-01   5.0721e-01   6.1330e-01   5.9748e-01   7.1921e-01   7.5663e-01   7.6263e-01   6.7219e-01   6.3597e-01   6.8524e-01   7.9387e-01   7.0739e-01   7.9727e-01   7.9670e-01   7.6871e-01   8.9272e-01   7.3363e-01   6.3354e-01   7.9521e-01   7.7367e-01   6.1423e-01   5.1010e-01   5.4816e-01   5.5628e-01   5.0909e-01   4.8382e-01   4.2876e-01   5.6316e-01   7.4781e-01   6.5126e-01   7.3758e-01  -9.9900e+02  -9.9900e+02   1.0730e+00   1.0465e+00   8.8650e-01   1.0034e+00   1.0708e+00   1.9067e+00   1.9319e+00   9.4179e-01  -9.9900e+02   1.2020e+00   1.3636e+00   1.4766e+00  -9.9900e+02   1.3801e+00   1.5896e+00   1.5573e+00   1.1847e+00 
  5.0186e-01   5.5201e-01   4.9852e-01   5.9094e-01   5.3900e-01   6.3133e-01   6.6996e-01   7.1397e-01   6.6515e-01   6.2776e-01   6.6065e-01   7.6982e-01   6.7550e-01   7.6324e-01   7.4173e-01   7.1427e-01   8.5109e-01   7.1851e-01   5.9938e-01   7.7917e-01   6.9491e-01   5.5603e-01   5.1815e-01   5.3512e-01   5.3889e-01   5.1697e-01   4.9970e-01   3.9893e-01   5.5078e-01   7.4087e-01   6.2610e-01   7.2731e-01  -9.9900e+02  -9.9900e+02   1.0037e+00   9.9891e-01   8.7095e-01   1.0011e+00   1.0598e+00   1.8785e+00   1.8884e+00   8.8669e-01  -9.9900e+02   1.1696e+00   1.2277e+00   1.2683e+00  -9.9900e+02   1.3342e+00   1.5647e+00   1.5691e+00   1.1008e+00 
  4.8913e-01   5.4704e-01   4.9095e-01   5.7073e-01   5.2573e-01   6.2519e-01   6.0941e-01   6.4877e-01   6.0051e-01   5.6438e-01   6.0713e-01   7.1037e-01   6.2884e-01   7.5337e-01   6.9251e-01   6.5647e-01   7.7341e-01   6.8757e-01   5.9103e-01   7.4316e-01   6.4963e-01   4.8368e-01   4.6252e-01   4.8309e-01   5.0039e-01   5.3594e-01   4.7506e-01   3.7954e-01   5.3426e-01   7.1209e-01   6.0841e-01   7.4922e-01  -9.9900e+02  -9.9900e+02   9.2941e-01   9.3208e-01   8.5094e-01   9.2799e-01   1.0506e+00   1.8505e+00   1.8561e+00   8.5486e-01  -9.9900e+02   9.8847e-01   1.1618e+00   1.2831e+00  -9.9900e+02   1.2606e+00   1.4518e+00   1.4580e+00   1.0386e+00 
  4.6393e-01   5.0790e-01   4.4909e-01   5.5789e-01   5.1041e-01   5.9664e-01   5.7668e-01   6.1447e-01   5.6893e-01   5.4544e-01   5.8100e-01   6.7368e-01   5.9446e-01   6.6203e-01   6.5746e-01   6.1140e-01   7.5038e-01   6.8263e-01   5.5433e-01   6.9117e-01   6.2416e-01   4.8477e-01   4.2007e-01   4.6891e-01   4.5659e-01   4.8719e-01   4.1421e-01   3.7012e-01   5.0805e-01   6.8729e-01   5.8259e-01   7.0508e-01  -9.9900e+02  -9.9900e+02   9.1851e-01   8.9445e-01   7.8199e-01   9.2021e-01   1.0460e+00   1.7674e+00   1.8752e+00   8.9207e-01  -9.9900e+02   8.2076e-01   1.1195e+00   1.3285e+00  -9.9900e+02   1.2340e+00   1.4470e+00   1.4213e+00   9.4523e-01 
  4.4556e-01   4.7560e-01   4.3644e-01   4.8080e-01   4.5334e-01   5.3389e-01   5.6344e-01   6.1581e-01   5.3377e-01   5.0045e-01   5.4692e-01   6.5578e-01   5.8763e-01   6.0530e-01   6.2630e-01   5.6813e-01   7.5219e-01   6.7760e-01   5.2171e-01   6.5416e-01   5.5805e-01   4.8148e-01   3.8650e-01   4.2083e-01   4.7150e-01   4.2988e-01   3.8249e-01   3.5522e-01   4.7997e-01   6.2532e-01   5.7292e-01   7.6353e-01  -9.9900e+02  -9.9900e+02   8.4625e-01   8.5122e-01   7.9245e-01   9.5509e-01   1.0220e+00   1.8155e+00   1.9566e+00   9.1549e-01  -9.9900e+02   9.1648e-01   1.0676e+00   1.1733e+00  -9.9900e+02   1.0987e+00   1.2947e+00   1.3083e+00   8.4998e-01 
  4.1958e-01   4.3637e-01   4.2469e-01   4.5948e-01   4.3950e-01   5.1148e-01   5.4894e-01   5.9789e-01   4.8168e-01   4.4010e-01   5.2805e-01   6.3171e-01   5.7147e-01   5.6716e-01   5.6221e-01   5.3316e-01   7.1365e-01   6.4672e-01   5.1876e-01   6.1111e-01   5.5353e-01   4.5643e-01   3.7296e-01   4.0784e-01   4.6843e-01   4.2887e-01   3.6078e-01   3.3738e-01   4.6361e-01   6.0697e-01   5.5701e-01   7.5578e-01  -9.9900e+02  -9.9900e+02   8.8519e-01   8.8234e-01   8.3206e-01   9.2545e-01   1.0290e+00   1.9290e+00   1.9121e+00   8.4491e-01  -9.9900e+02   1.0369e+00   1.0586e+00   1.0737e+00  -9.9900e+02   8.7843e-01   1.0751e+00   1.1646e+00   8.3724e-01 
  3.8520e-01   4.1346e-01   4.0816e-01   4.3903e-01   4.2679e-01   5.0630e-01   5.2020e-01   5.9963e-01   4.9570e-01   4.2865e-01   5.0910e-01   5.7315e-01   5.2700e-01   5.4218e-01   5.1732e-01   5.0937e-01   6.8291e-01   6.1657e-01   4.9798e-01   5.6438e-01   5.6596e-01   4.2974e-01   3.6733e-01   4.1424e-01   4.6046e-01   4.0769e-01   3.4252e-01   3.1085e-01   4.2873e-01   5.7524e-01   5.2282e-01   6.8279e-01  -9.9900e+02  -9.9900e+02   9.1730e-01   8.8413e-01   7.7963e-01   8.9313e-01   1.0188e+00   1.8077e+00   1.7943e+00   8.1453e-01  -9.9900e+02   9.3343e-01   1.1070e+00   1.2285e+00  -9.9900e+02   8.7284e-01   1.0626e+00   1.0974e+00   8.3868e-01 
  3.5939e-01   3.9028e-01   3.9867e-01   4.5207e-01   4.0488e-01   4.8546e-01   5.1896e-01   5.7356e-01   4.9547e-01   4.1838e-01   4.5840e-01   5.1826e-01   4.9866e-01   5.7492e-01   5.0137e-01   5.1146e-01   6.5774e-01   5.6102e-01   4.4691e-01   5.3936e-01   5.2437e-01   4.8387e-01   3.8636e-01   3.8339e-01   4.0462e-01   3.7608e-01   3.1909e-01   2.7932e-01   3.9083e-01   4.9673e-01   4.7732e-01   6.4043e-01  -9.9900e+02  -9.9900e+02   8.4099e-01   8.3248e-01   7.3637e-01   8.6400e-01   1.0065e+00   1.7158e+00   1.7931e+00   8.4944e-01  -9.9900e+02   8.8552e-01   1.0893e+00   1.2319e+00  -9.9900e+02   9.3084e-01   1.1619e+00   1.2324e+00   7.8157e-01 
  3.4517e-01   3.5863e-01   3.6498e-01   4.2576e-01   3.7175e-01   4.4485e-01   4.7491e-01   5.0069e-01   4.2575e-01   3.7717e-01   4.1871e-01   4.9110e-01   4.6792e-01   5.6851e-01   4.9875e-01   4.9841e-01   6.2908e-01   5.3794e-01   4.3778e-01   5.2900e-01   4.5787e-01   4.4529e-01   3.6482e-01   3.5251e-01   3.5713e-01   3.3825e-01   3.0688e-01   2.7377e-01   4.0425e-01   4.9114e-01   4.2204e-01   5.3835e-01  -9.9900e+02  -9.9900e+02   7.1989e-01   7.6398e-01   7.0133e-01   8.5453e-01   1.0170e+00   1.6727e+00   1.6142e+00   7.3697e-01  -9.9900e+02   8.7137e-01   1.0086e+00   1.1046e+00  -9.9900e+02   7.7852e-01   9.7691e-01   1.0475e+00   7.9351e-01 
  3.6437e-01   3.8243e-01   3.7465e-01   3.8437e-01   3.4367e-01   4.2433e-01   4.6350e-01   5.0539e-01   3.9699e-01   3.4053e-01   4.0299e-01   4.8131e-01   4.2184e-01   5.0030e-01   5.0530e-01   4.5019e-01   5.6329e-01   4.9394e-01   4.1381e-01   5.0780e-01   4.4036e-01   3.6250e-01   3.2735e-01   3.3055e-01   3.6860e-01   3.2004e-01   3.1156e-01   2.7145e-01   3.7875e-01   5.0632e-01   4.2589e-01   5.3436e-01  -9.9900e+02  -9.9900e+02   7.0701e-01   7.3931e-01   6.5332e-01   8.1456e-01   9.8595e-01   1.6656e+00   1.6251e+00   6.7776e-01  -9.9900e+02   7.8303e-01   9.8169e-01   1.1207e+00  -9.9900e+02   7.1655e-01   8.7791e-01   8.9113e-01   6.9050e-01 
  3.4216e-01   3.8056e-01   3.9801e-01   3.9788e-01   3.4349e-01   4.1050e-01   4.4102e-01   4.5973e-01   3.6753e-01   3.3426e-01   4.0824e-01   4.7924e-01   4.1098e-01   4.6603e-01   4.6716e-01   4.1439e-01   5.3456e-01   4.4956e-01   3.7509e-01   4.7090e-01   4.3660e-01   3.8518e-01   3.3455e-01   3.5362e-01   3.7669e-01   3.1376e-01   2.9843e-01   2.6883e-01   3.4874e-01   4.5302e-01   3.8666e-01   5.4474e-01  -9.9900e+02  -9.9900e+02   7.2216e-01   7.0995e-01   6.3768e-01   8.2850e-01   9.6841e-01   1.7037e+00   1.7503e+00   7.1240e-01  -9.9900e+02   7.9605e-01   9.4719e-01   1.0529e+00  -9.9900e+02   7.7366e-01   8.9990e-01   8.7367e-01   6.6744e-01 
