ALO Lidar Data on 20190209

UT (hour) for each column
   0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.6773e+01   1.0055e+01   2.6375e+00   1.1410e+00   9.3684e-01   7.8833e-01   7.7795e-01   8.3803e-01   8.4559e-01   7.6048e-01   7.0600e-01   6.0789e-01   7.0388e-01   9.9195e-01   9.0161e-01   6.0929e-01   6.0902e-01   7.2361e-01   5.8502e-01   6.6452e-01   7.4804e-01   6.8169e-01   7.1005e-01   6.7870e-01   6.3260e-01   6.8088e-01   6.7084e-01   6.3022e-01   5.4401e-01   5.6301e-01   5.5172e-01   6.4213e-01   6.4049e-01   6.3229e-01   6.3152e-01   8.1204e-01   8.4174e-01   8.1670e-01   8.2281e-01   1.1570e+00   3.3743e+00   2.7419e+00   1.3468e+00   1.0980e+00   7.8809e-01   6.5759e-01   9.2137e-01   1.6872e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.5987e-01   6.7563e-01   7.9913e-01   9.0669e-01   3.3884e+00   7.7258e+00   8.7899e+00   4.9609e+00   2.1991e+00   1.4429e+00   7.9615e-01   7.4311e-01   7.5547e-01   8.0356e-01   8.0903e-01   8.1062e-01   6.6508e-01   7.0885e-01   7.5420e-01   7.5540e-01   6.8954e-01   6.5297e-01   7.6075e-01   1.8908e+00   3.8138e+00   1.3518e+00   8.7578e-01   9.4577e-01   8.5797e-01   8.2530e-01   1.0406e+00   7.4579e-01   7.6958e-01   7.8145e-01   8.0991e-01   8.7633e-01   8.8975e-01   9.3392e-01   7.9322e-01   7.7463e-01   8.3448e-01   8.2117e-01 
  3.4539e+01   1.6458e+01   2.7980e+00   1.1691e+00   8.9292e-01   7.3365e-01   7.4029e-01   7.7400e-01   7.2832e-01   6.9128e-01   6.5953e-01   5.9426e-01   6.6758e-01   1.0758e+00   9.7752e-01   5.6607e-01   5.9361e-01   7.2531e-01   6.8189e-01   6.9794e-01   7.2745e-01   6.1282e-01   6.3211e-01   6.9808e-01   5.9701e-01   5.9390e-01   6.5872e-01   5.8464e-01   4.6797e-01   5.6997e-01   6.1617e-01   5.6962e-01   6.0356e-01   6.5691e-01   6.7350e-01   8.0089e-01   8.6169e-01   9.0766e-01   8.2535e-01   1.1227e+00   3.7229e+00   2.8347e+00   1.3586e+00   1.0579e+00   8.0316e-01   6.8035e-01   9.1663e-01   1.5502e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.7878e-01   6.4845e-01   1.0471e+00   9.9676e-01   3.4493e+00   8.2515e+00   8.8580e+00   4.7410e+00   2.0332e+00   1.4296e+00   8.2483e-01   7.1304e-01   7.4797e-01   7.2807e-01   8.2808e-01   8.9575e-01   6.6356e-01   6.5698e-01   7.3215e-01   7.3203e-01   7.6455e-01   7.3911e-01   8.3671e-01   2.0829e+00   4.0392e+00   1.3557e+00   7.9340e-01   8.4976e-01   8.9116e-01   8.8190e-01   1.0836e+00   8.6005e-01   7.2342e-01   6.5837e-01   7.5524e-01   7.7277e-01   8.3735e-01   8.6302e-01   7.5494e-01   8.0671e-01   7.8481e-01   8.1475e-01 
  3.9192e+01   1.8528e+01   5.0488e+00   9.9688e+00   5.5897e+00   1.5277e+00   7.3651e-01   7.0887e-01   5.8900e-01   5.5904e-01   5.1796e-01   6.3416e-01   1.1797e+00   1.4102e+00   4.6200e+00   1.4200e+01   2.9509e+00   7.5206e-01   8.1445e-01   9.1916e-01   1.0319e+00   6.6049e-01   6.6429e-01   7.8614e-01   5.9890e-01   5.5653e-01   5.4372e-01   5.2778e-01   5.1952e-01   5.5916e-01   5.8494e-01   5.8746e-01   5.6923e-01   6.7183e-01   6.0787e-01   6.7328e-01   8.1308e-01   9.5027e-01   1.1275e+00   2.6811e+00   5.7175e+00   3.9053e+00   1.6289e+00   1.1810e+00   8.3489e-01   7.0876e-01   9.7235e-01   1.6737e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   8.3209e-01   8.5705e-01   1.0839e+00   9.2153e-01   3.2866e+00   8.4189e+00   9.7504e+00   4.6397e+00   2.0089e+00   1.3360e+00   8.4415e-01   8.1557e-01   8.2678e-01   7.5580e-01   8.1206e-01   9.1566e-01   6.8098e-01   6.4217e-01   7.2361e-01   7.8473e-01   8.5462e-01   7.5280e-01   8.6634e-01   2.1162e+00   3.8988e+00   1.4278e+00   7.7984e-01   8.2599e-01   1.0150e+00   9.5709e-01   1.0367e+00   9.4578e-01   8.3665e-01   7.9340e-01   6.8630e-01   6.8949e-01   7.1291e-01   7.4254e-01   8.1926e-01   8.2131e-01   8.1254e-01   9.5119e-01 
  1.0787e+02   1.1455e+02   1.7662e+02   1.8863e+02   1.1289e+02   4.2006e+01   6.7337e+00   1.0461e+01   1.5574e+01   1.2669e+01   2.5556e+01   4.8847e+01   6.6987e+01   3.4696e+01   8.8117e+01   8.3010e+01   3.2401e+01   2.6092e+01   5.3958e+01   7.9030e+01   5.5445e+01   1.1490e+01   2.6664e+01   1.6210e+01   1.9355e+00   1.5211e+00   1.9419e+00   1.0662e+00   6.3518e-01   5.6189e-01   8.1419e-01   1.2445e+00   1.2237e+00   1.3880e+00   1.3097e+00   1.7058e+00   5.0190e+00   8.2915e+00   1.3818e+01   2.5601e+01   2.5125e+01   1.4904e+01   8.2349e+00   4.1900e+00   2.6789e+00   8.7720e-01   1.1345e+00   1.8678e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.6919e-01   9.6525e-01   9.8917e-01   9.3424e-01   3.3747e+00   7.9113e+00   1.0078e+01   4.5967e+00   2.1720e+00   1.5155e+00   8.2486e-01   8.3728e-01   8.0715e-01   7.3818e-01   7.7788e-01   9.0555e-01   7.8247e-01   7.4976e-01   7.1919e-01   6.8876e-01   7.8137e-01   6.9211e-01   8.1337e-01   1.8838e+00   3.7024e+00   1.4490e+00   7.7252e-01   8.9004e-01   9.8086e-01   1.0768e+00   1.0857e+00   8.4321e-01   8.2435e-01   7.5635e-01   7.7787e-01   7.3013e-01   7.7652e-01   8.2691e-01   9.2940e-01   8.3808e-01   7.2535e-01   9.2732e-01 
  4.3048e+02   4.7199e+02   6.2444e+02   5.3200e+02   3.8913e+02   2.3201e+02   1.5576e+02   1.8390e+02   2.3720e+02   2.7305e+02   3.1295e+02   3.6674e+02   3.7145e+02   2.4594e+02   2.9404e+02   3.0881e+02   3.0500e+02   3.0633e+02   4.0305e+02   4.2437e+02   3.0252e+02   1.6247e+02   1.9797e+02   1.5580e+02   8.6827e+01   7.2321e+01   6.7645e+01   3.4056e+01   7.3552e+00   1.0692e+01   2.8598e+01   4.2115e+01   5.1645e+01   6.8073e+01   4.0717e+01   4.5386e+01   6.9110e+01   8.2375e+01   1.0555e+02   1.4430e+02   1.3590e+02   9.1920e+01   6.7227e+01   3.9459e+01   2.2808e+01   6.2504e+00   4.2331e+00   3.8347e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.0133e+00   9.1439e-01   1.0229e+00   9.7332e-01   3.8533e+00   8.3021e+00   9.8707e+00   4.5672e+00   2.3990e+00   1.7101e+00   8.3824e-01   8.9340e-01   9.6559e-01   7.8341e-01   7.2006e-01   8.4438e-01   7.6217e-01   8.0941e-01   8.5212e-01   7.0833e-01   6.9703e-01   6.7964e-01   9.3253e-01   2.1426e+00   3.9231e+00   1.5403e+00   9.0367e-01   8.7837e-01   8.1446e-01   1.0100e+00   1.1382e+00   8.1698e-01   7.3912e-01   7.0183e-01   7.5175e-01   7.5879e-01   7.8491e-01   9.1398e-01   1.0543e+00   9.0707e-01   7.3243e-01   8.2467e-01 
