ALO Lidar Data on 20190309

UT (hour) for each column
   0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000    9.7000    9.8000    9.9000   10.0000   10.1000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  3.2934e+02   3.3454e+02   4.8652e+02   6.7970e+02   7.7470e+02   8.8170e+02   8.6854e+02   8.7249e+02   8.4351e+02   7.8156e+02   6.9901e+02   6.3757e+02   5.6285e+02   4.5477e+02   4.0886e+02   4.1063e+02   4.3000e+02   4.0929e+02   3.0988e+02   2.4719e+02   2.1391e+02   1.8482e+02   1.6093e+02   1.4932e+02   1.5291e+02   1.4887e+02   1.7821e+02   2.2711e+02   3.2658e+02   4.4624e+02   4.7503e+02   4.1113e+02   3.4686e+02   3.7771e+02   3.5935e+02   3.7696e+02   4.2912e+02   4.2280e+02   4.2684e+02   4.3892e+02   4.1161e+02   2.8285e+02   1.7601e+02   8.9131e+01   4.3811e+01   3.7359e+01   5.6868e+01   7.4961e+01   5.7777e+01   2.8532e+01   6.0579e+01   6.1824e+01   2.4299e+01   7.2945e+00   5.0425e+00   4.7255e+00   8.3955e+00   9.9786e+00   1.5961e+01   1.8584e+01   1.6077e+01   1.0258e+01   4.8394e+00   2.8175e+00   2.1024e+00   2.2950e+00   3.3847e+00   4.5197e+00   3.1061e+00   2.3790e+00   1.9962e+00   1.9382e+00   2.5887e+00   3.2245e+00   4.0734e+00   4.6149e+00   4.4769e+00   3.5689e+00   3.3382e+00   7.1689e+00   1.5659e+01   2.2710e+01   3.8132e+01   4.9019e+01   3.4101e+01   2.9396e+01   8.1128e+01   1.3841e+02   8.5431e+01   1.9342e+01   4.5567e+00   3.4816e+00   2.9660e+00   2.6888e+00   2.8966e+00   3.5866e+00   5.1230e+00   1.2436e+01   1.6792e+01   1.0506e+01   1.0272e+01   2.9913e+01 
  5.8983e+02   6.1879e+02   7.7250e+02   9.0277e+02   9.3595e+02   9.4878e+02   9.0471e+02   9.0515e+02   8.4822e+02   7.7334e+02   7.1720e+02   6.6871e+02   6.1614e+02   5.3154e+02   4.9952e+02   5.1671e+02   5.5836e+02   5.2933e+02   4.2917e+02   3.4282e+02   2.7436e+02   2.4206e+02   2.1596e+02   2.0121e+02   2.1703e+02   2.6061e+02   3.6154e+02   4.7388e+02   5.8878e+02   6.8593e+02   6.5093e+02   5.7183e+02   5.1336e+02   6.2920e+02   6.2486e+02   6.3228e+02   6.1160e+02   6.1351e+02   6.6097e+02   6.4773e+02   5.9616e+02   4.5968e+02   3.6404e+02   2.7985e+02   2.2884e+02   2.1756e+02   2.3313e+02   2.4550e+02   2.0527e+02   1.4873e+02   1.7530e+02   1.4939e+02   9.6517e+01   8.1133e+01   8.9287e+01   8.1209e+01   6.1889e+01   6.4939e+01   7.5552e+01   7.3839e+01   6.8245e+01   4.4272e+01   2.4053e+01   2.0241e+01   2.1402e+01   3.1077e+01   4.0145e+01   2.8884e+01   1.4633e+01   9.4297e+00   7.9756e+00   1.2557e+01   2.6527e+01   3.6855e+01   5.1422e+01   5.5808e+01   4.1073e+01   3.8590e+01   6.9795e+01   1.5554e+02   2.2743e+02   2.3630e+02   2.3710e+02   2.4789e+02   2.1345e+02   2.1673e+02   2.9674e+02   3.9781e+02   3.1961e+02   1.4393e+02   7.1587e+01   6.1306e+01   6.1906e+01   6.2996e+01   3.9220e+01   8.8996e+01   1.5624e+02   1.6445e+02   1.9102e+02   1.8807e+02   2.0935e+02   2.8125e+02 
  8.4703e+02   8.6093e+02   9.4235e+02   9.9974e+02   1.0149e+03   1.0374e+03   9.6621e+02   9.6319e+02   8.7566e+02   8.0637e+02   8.0868e+02   7.5024e+02   6.7617e+02   6.0204e+02   5.9475e+02   6.2933e+02   7.3406e+02   7.1125e+02   5.5354e+02   4.5884e+02   3.8552e+02   3.5325e+02   3.1354e+02   2.9811e+02   3.6760e+02   5.1547e+02   6.8500e+02   7.4918e+02   8.7126e+02   9.4105e+02   8.7823e+02   8.2406e+02   7.2824e+02   8.5404e+02   8.1706e+02   7.8879e+02   7.8298e+02   8.1301e+02   8.5337e+02   8.1378e+02   7.6151e+02   6.5899e+02   5.8436e+02   5.1792e+02   4.7576e+02   4.3639e+02   4.2771e+02   4.0133e+02   3.3873e+02   2.8675e+02   2.7319e+02   2.1488e+02   1.9575e+02   2.2384e+02   2.4955e+02   2.2012e+02   1.7814e+02   1.7071e+02   1.6460e+02   1.4889e+02   1.4422e+02   1.2228e+02   1.0850e+02   1.1596e+02   1.1343e+02   1.2218e+02   1.3320e+02   1.0618e+02   1.0004e+02   9.5215e+01   8.4339e+01   8.7530e+01   1.2241e+02   1.5952e+02   1.9158e+02   1.8321e+02   1.5025e+02   2.1238e+02   3.1874e+02   4.5994e+02   5.4678e+02   5.5585e+02   6.1831e+02   7.4733e+02   5.9049e+02   5.5802e+02   6.3820e+02   9.4003e+02   8.7417e+02   5.7190e+02   3.7197e+02   3.0764e+02   3.1346e+02   2.9298e+02   2.7177e+02   5.3432e+02   7.7077e+02   6.8974e+02   7.3763e+02   7.6665e+02   8.4366e+02   1.0604e+03 
  1.0048e+03   9.9737e+02   1.0544e+03   1.1245e+03   1.2034e+03   1.3012e+03   1.1541e+03   1.1438e+03   1.0416e+03   9.9010e+02   1.0572e+03   9.6323e+02   8.0043e+02   6.9518e+02   7.2227e+02   8.2439e+02   1.0496e+03   1.0688e+03   8.0009e+02   6.8317e+02   6.3954e+02   6.3409e+02   5.6682e+02   5.9925e+02   7.4346e+02   8.9937e+02   1.0537e+03   1.0331e+03   1.1155e+03   1.1594e+03   1.0766e+03   1.0229e+03   8.9156e+02   9.9603e+02   9.3428e+02   9.0717e+02   9.2491e+02   9.4186e+02   9.1740e+02   8.4933e+02   7.8844e+02   7.5596e+02   7.2274e+02   6.5558e+02   5.9331e+02   5.4070e+02   5.0442e+02   4.6210e+02   3.9951e+02   3.5047e+02   3.3976e+02   2.9283e+02   2.9772e+02   3.3955e+02   3.5432e+02   3.2001e+02   2.8089e+02   2.5224e+02   2.3504e+02   2.3806e+02   2.7000e+02   2.6371e+02   2.5298e+02   2.5065e+02   2.5349e+02   2.7429e+02   2.7874e+02   2.4461e+02   2.5417e+02   2.4711e+02   2.2922e+02   2.2680e+02   2.6852e+02   3.3185e+02   3.6850e+02   3.5084e+02   3.5415e+02   5.4107e+02   6.5588e+02   7.2791e+02   9.0533e+02   1.0775e+03   1.3853e+03   1.7040e+03   1.4088e+03   1.1843e+03   1.3747e+03   1.9968e+03   1.8114e+03   1.3093e+03   1.0017e+03   9.1354e+02   8.4874e+02   7.4132e+02   9.3008e+02   1.6672e+03   1.9802e+03   1.6745e+03   1.7856e+03   1.7216e+03   1.8006e+03   2.1339e+03 
  1.1190e+03   1.1522e+03   1.2561e+03   1.3251e+03   1.4742e+03   1.5947e+03   1.4026e+03   1.4025e+03   1.3022e+03   1.2931e+03   1.4028e+03   1.2694e+03   1.0595e+03   8.9463e+02   9.7495e+02   1.1824e+03   1.4119e+03   1.3992e+03   1.1865e+03   1.0912e+03   1.1212e+03   1.1505e+03   1.0571e+03   1.0637e+03   1.1281e+03   1.1916e+03   1.2588e+03   1.2227e+03   1.2391e+03   1.2333e+03   1.1464e+03   1.1071e+03   9.8247e+02   1.0826e+03   1.0152e+03   9.9117e+02   9.7044e+02   9.3502e+02   8.6929e+02   8.0248e+02   7.3879e+02   7.3358e+02   7.2936e+02   6.5741e+02   5.8757e+02   5.4351e+02   5.0302e+02   4.8307e+02   4.6667e+02   4.4148e+02   4.5551e+02   4.1163e+02   4.0153e+02   4.3339e+02   4.0926e+02   3.6850e+02   3.3069e+02   3.2482e+02   3.4648e+02   3.9322e+02   4.4380e+02   4.0892e+02   3.8856e+02   3.8361e+02   4.0052e+02   4.3452e+02   4.4880e+02   4.2529e+02   4.6484e+02   4.7392e+02   4.4071e+02   4.1247e+02   4.7568e+02   5.7556e+02   6.4960e+02   6.7150e+02   7.1259e+02   8.9151e+02   9.3810e+02   1.1904e+03   1.9090e+03   2.1251e+03   2.3862e+03   2.6293e+03   2.4239e+03   2.3034e+03   2.4526e+03   2.9736e+03   2.6251e+03   2.1064e+03   1.8639e+03   1.8991e+03   1.7822e+03   1.5729e+03   2.0031e+03   2.8252e+03   2.9158e+03   2.6701e+03   2.6869e+03   2.5067e+03   2.7010e+03   2.9207e+03 
  1.3263e+03   1.3677e+03   1.4900e+03   1.5798e+03   1.7522e+03   1.8577e+03   1.6229e+03   1.6082e+03   1.5233e+03   1.5455e+03   1.6150e+03   1.4823e+03   1.3428e+03   1.2247e+03   1.2967e+03   1.4602e+03   1.5975e+03   1.5141e+03   1.4127e+03   1.3859e+03   1.4490e+03   1.4715e+03   1.3807e+03   1.3167e+03   1.2667e+03   1.2915e+03   1.3026e+03   1.2744e+03   1.2657e+03   1.2369e+03   1.1777e+03   1.1735e+03   1.0397e+03   1.0972e+03   1.0542e+03   1.0199e+03   9.6621e+02   9.1149e+02   8.5408e+02   8.1199e+02   7.7235e+02   7.3984e+02   7.3616e+02   6.7116e+02   6.0052e+02   5.6510e+02   5.3799e+02   5.7362e+02   6.2058e+02   6.1901e+02   5.9997e+02   5.2491e+02   5.0899e+02   5.2453e+02   4.7833e+02   4.6356e+02   4.5568e+02   5.3496e+02   5.9795e+02   6.3500e+02   6.3190e+02   5.5359e+02   5.2510e+02   5.2331e+02   5.6061e+02   6.3331e+02   7.0410e+02   6.9134e+02   7.4043e+02   7.4168e+02   6.8414e+02   6.6622e+02   7.4935e+02   8.6673e+02   9.9009e+02   1.0460e+03   1.1555e+03   1.5363e+03   1.7355e+03   2.3392e+03   2.9687e+03   3.1116e+03   3.1682e+03   3.2143e+03   3.1356e+03   3.3098e+03   3.4191e+03   3.4889e+03   3.1489e+03   2.8569e+03   2.7211e+03   2.8525e+03   2.7123e+03   2.4975e+03   2.9046e+03   3.4862e+03   3.4304e+03   3.3012e+03   3.1652e+03   3.0703e+03   3.2279e+03   3.2046e+03 
  1.6171e+03   1.6566e+03   1.8234e+03   1.9649e+03   2.1089e+03   2.1215e+03   1.8151e+03   1.7425e+03   1.6631e+03   1.6697e+03   1.6738e+03   1.5935e+03   1.5099e+03   1.4480e+03   1.4655e+03   1.5463e+03   1.6509e+03   1.5733e+03   1.4802e+03   1.4654e+03   1.4658e+03   1.4780e+03   1.3994e+03   1.3460e+03   1.3193e+03   1.3229e+03   1.3282e+03   1.2872e+03   1.2911e+03   1.2663e+03   1.2208e+03   1.2220e+03   1.0672e+03   1.0817e+03   1.0599e+03   1.0153e+03   9.9803e+02   9.8497e+02   9.6345e+02   9.7807e+02   9.9031e+02   8.7523e+02   8.5082e+02   7.8292e+02   7.2204e+02   6.8861e+02   7.0464e+02   7.5860e+02   8.1399e+02   8.2640e+02   7.3800e+02   6.2387e+02   6.5625e+02   7.7370e+02   7.8286e+02   8.4526e+02   8.4613e+02   8.6369e+02   8.4673e+02   8.4171e+02   8.0509e+02   7.2354e+02   6.9291e+02   7.0801e+02   8.0404e+02   9.2467e+02   1.0336e+03   1.0174e+03   1.0349e+03   1.0172e+03   9.3512e+02   9.5619e+02   1.0336e+03   1.1533e+03   1.4836e+03   1.6986e+03   2.0191e+03   2.7617e+03   3.0826e+03   3.4869e+03   3.5999e+03   3.7711e+03   3.6327e+03   3.5675e+03   3.6118e+03   3.7870e+03   3.8518e+03   3.6798e+03   3.4626e+03   3.3584e+03   3.2745e+03   3.3680e+03   3.1900e+03   3.0714e+03   3.4959e+03   4.0028e+03   3.7148e+03   3.5074e+03   3.4959e+03   3.4894e+03   3.4276e+03   3.4479e+03 
  1.9903e+03   2.0543e+03   2.2319e+03   2.3077e+03   2.3433e+03   2.2756e+03   1.9373e+03   1.8343e+03   1.7262e+03   1.7080e+03   1.6779e+03   1.6156e+03   1.5508e+03   1.4931e+03   1.4891e+03   1.5992e+03   1.7451e+03   1.6951e+03   1.5491e+03   1.4945e+03   1.4424e+03   1.4478e+03   1.4174e+03   1.4375e+03   1.4043e+03   1.4204e+03   1.4662e+03   1.4236e+03   1.4778e+03   1.4418e+03   1.3770e+03   1.3396e+03   1.1535e+03   1.1980e+03   1.1526e+03   1.1020e+03   1.1657e+03   1.2216e+03   1.3462e+03   1.4520e+03   1.4489e+03   1.2112e+03   1.1460e+03   1.0635e+03   1.0021e+03   9.8371e+02   1.0273e+03   1.0942e+03   1.1764e+03   1.2542e+03   1.1173e+03   9.4132e+02   1.0176e+03   1.1886e+03   1.1897e+03   1.2115e+03   1.1587e+03   1.0811e+03   1.0026e+03   9.8144e+02   9.5556e+02   8.9637e+02   9.0068e+02   1.0051e+03   1.1265e+03   1.2591e+03   1.3338e+03   1.3036e+03   1.3644e+03   1.3551e+03   1.2453e+03   1.2634e+03   1.3573e+03   1.7228e+03   2.6035e+03   2.9553e+03   3.3182e+03   4.0563e+03   4.0872e+03   4.0945e+03   3.9915e+03   4.0984e+03   3.8460e+03   3.8009e+03   3.9021e+03   3.9533e+03   3.8857e+03   3.7028e+03   3.5957e+03   3.5774e+03   3.5385e+03   3.5223e+03   3.3733e+03   3.4173e+03   3.9868e+03   4.4152e+03   3.9384e+03   3.6937e+03   3.7758e+03   3.7596e+03   3.8697e+03   4.2117e+03 
  2.4000e+03   2.4240e+03   2.4990e+03   2.4302e+03   2.3929e+03   2.3590e+03   2.0747e+03   1.9207e+03   1.7452e+03   1.7156e+03   1.6999e+03   1.6151e+03   1.5287e+03   1.4766e+03   1.5395e+03   1.7511e+03   1.8755e+03   1.8182e+03   1.6479e+03   1.5593e+03   1.4891e+03   1.5092e+03   1.5649e+03   1.5931e+03   1.5504e+03   1.5945e+03   1.6444e+03   1.6385e+03   1.7213e+03   1.6768e+03   1.5762e+03   1.5077e+03   1.3103e+03   1.3871e+03   1.3640e+03   1.3716e+03   1.5231e+03   1.6786e+03   1.8494e+03   1.8977e+03   1.8468e+03   1.5881e+03   1.5443e+03   1.4809e+03   1.4711e+03   1.4535e+03   1.4392e+03   1.5389e+03   1.6092e+03   1.6494e+03   1.5229e+03   1.3696e+03   1.4107e+03   1.4579e+03   1.3963e+03   1.3408e+03   1.2685e+03   1.2067e+03   1.1670e+03   1.1817e+03   1.1530e+03   1.1235e+03   1.2107e+03   1.3738e+03   1.4938e+03   1.7479e+03   1.8566e+03   1.8272e+03   1.9551e+03   1.8908e+03   1.7110e+03   1.8067e+03   2.1546e+03   2.9400e+03   3.9710e+03   4.2322e+03   4.4920e+03   4.7563e+03   4.5516e+03   4.3644e+03   4.1669e+03   4.0822e+03   3.8395e+03   3.9012e+03   3.9428e+03   3.9110e+03   3.8603e+03   3.7129e+03   3.6163e+03   3.6465e+03   3.6272e+03   3.5376e+03   3.4749e+03   3.7909e+03   4.4968e+03   4.6822e+03   4.3280e+03   4.1145e+03   4.2099e+03   4.5260e+03   4.7929e+03   5.0061e+03 
  2.7260e+03   2.6572e+03   2.6398e+03   2.4844e+03   2.4937e+03   2.5465e+03   2.2953e+03   2.0789e+03   1.8052e+03   1.7662e+03   1.8029e+03   1.6938e+03   1.5765e+03   1.5359e+03   1.7234e+03   1.9661e+03   1.9995e+03   1.9268e+03   1.7840e+03   1.7073e+03   1.6494e+03   1.6747e+03   1.7125e+03   1.7120e+03   1.6805e+03   1.7013e+03   1.7574e+03   1.8016e+03   1.8599e+03   1.8338e+03   1.7423e+03   1.7229e+03   1.5506e+03   1.6900e+03   1.7180e+03   1.7651e+03   1.9049e+03   2.0596e+03   2.1264e+03   2.1139e+03   2.0665e+03   1.8591e+03   1.8595e+03   1.7901e+03   1.7866e+03   1.7620e+03   1.7261e+03   1.7807e+03   1.7853e+03   1.7737e+03   1.6754e+03   1.5803e+03   1.5796e+03   1.5473e+03   1.4773e+03   1.4199e+03   1.3651e+03   1.3425e+03   1.3477e+03   1.3955e+03   1.3858e+03   1.3995e+03   1.5949e+03   1.7946e+03   2.0396e+03   2.6067e+03   2.8099e+03   2.7391e+03   2.8103e+03   2.6581e+03   2.4676e+03   2.7664e+03   3.3618e+03   4.2742e+03   4.9089e+03   4.9996e+03   4.9735e+03   4.8281e+03   4.6425e+03   4.3331e+03   4.1188e+03   3.9335e+03   3.7749e+03   3.8741e+03   3.8622e+03   3.7501e+03   3.7625e+03   3.6554e+03   3.5255e+03   3.5799e+03   3.5731e+03   3.5014e+03   3.8405e+03   4.5645e+03   4.9508e+03   5.0149e+03   4.7392e+03   4.6533e+03   5.1310e+03   5.5389e+03   5.4842e+03   5.3131e+03 
