ALO Lidar Data on 20190303

UT (hour) for each column
   0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  5.6544e+02   5.3752e+02   4.7774e+02   4.9708e+02   4.7364e+02   4.8921e+02   4.3550e+02   3.3379e+02   2.9101e+02   2.9595e+02   2.5571e+02   2.7501e+02   3.9188e+02   4.8871e+02   6.5508e+02   9.2524e+02   1.1129e+03   8.9459e+02   5.1658e+02   3.6275e+02   2.4865e+02   1.7382e+02   1.3377e+02   1.7391e+02   4.0118e+02   6.4317e+02   8.2091e+02   7.3967e+02   5.7082e+02   5.0405e+02   4.5420e+02   3.4262e+02   3.0345e+02   2.7791e+02   2.8229e+02   2.9100e+02   3.4981e+02   2.4561e+02   1.5976e+02   1.4527e+02   1.7074e+02   2.5529e+02   3.8317e+02   4.5283e+02   4.2032e+02   3.6872e+02   3.5880e+02   3.4606e+02 
  9.9607e+02   9.2259e+02   7.3635e+02   7.1140e+02   6.5129e+02   6.3321e+02   5.4031e+02   4.5733e+02   4.4475e+02   4.3222e+02   3.8054e+02   4.2727e+02   7.4557e+02   9.4228e+02   1.1252e+03   1.4005e+03   1.4259e+03   1.1615e+03   7.8225e+02   5.4405e+02   3.2971e+02   2.6988e+02   3.1603e+02   4.5939e+02   7.2721e+02   9.5467e+02   1.0117e+03   8.0840e+02   6.7455e+02   6.9230e+02   7.2309e+02   5.6619e+02   5.6421e+02   4.9548e+02   5.7909e+02   6.2228e+02   7.3595e+02   6.1860e+02   5.0491e+02   5.0075e+02   5.0500e+02   5.4001e+02   5.7425e+02   5.4975e+02   5.0699e+02   4.5674e+02   4.2879e+02   4.0696e+02 
  1.4777e+03   1.2559e+03   9.9378e+02   8.9148e+02   7.7827e+02   7.3425e+02   6.6954e+02   6.4138e+02   6.0835e+02   5.7109e+02   5.7713e+02   7.5196e+02   1.2044e+03   1.3730e+03   1.4626e+03   1.5498e+03   1.4838e+03   1.3136e+03   1.0959e+03   8.6754e+02   5.5366e+02   5.3695e+02   6.9404e+02   8.0424e+02   9.8492e+02   1.1517e+03   1.1126e+03   9.2956e+02   9.3163e+02   1.1896e+03   1.1856e+03   9.6387e+02   9.1722e+02   8.8358e+02   9.9902e+02   1.0004e+03   1.0645e+03   1.0022e+03   8.9374e+02   8.3480e+02   7.4356e+02   6.7214e+02   6.5944e+02   6.1502e+02   5.5628e+02   4.9818e+02   4.5905e+02   4.3162e+02 
  1.7230e+03   1.4394e+03   1.2334e+03   1.0832e+03   9.3527e+02   9.1342e+02   9.8821e+02   1.0989e+03   1.0003e+03   8.7552e+02   9.9420e+02   1.2533e+03   1.4636e+03   1.5031e+03   1.5458e+03   1.5136e+03   1.4468e+03   1.3451e+03   1.2138e+03   1.0763e+03   8.4630e+02   8.5968e+02   9.8209e+02   1.0485e+03   1.1985e+03   1.2570e+03   1.1691e+03   1.1598e+03   1.3915e+03   1.6921e+03   1.5441e+03   1.2898e+03   1.1944e+03   1.2368e+03   1.2851e+03   1.2015e+03   1.1913e+03   1.1185e+03   1.0208e+03   8.9920e+02   8.0485e+02   7.3828e+02   7.2667e+02   6.7072e+02   5.7899e+02   5.2065e+02   4.9026e+02   4.7640e+02 
  1.7707e+03   1.5517e+03   1.4130e+03   1.2673e+03   1.2047e+03   1.3106e+03   1.4858e+03   1.6044e+03   1.4024e+03   1.3080e+03   1.4706e+03   1.5681e+03   1.5263e+03   1.5300e+03   1.5398e+03   1.4614e+03   1.4001e+03   1.3032e+03   1.2109e+03   1.1110e+03   1.0202e+03   1.0707e+03   1.1471e+03   1.3047e+03   1.3950e+03   1.4541e+03   1.5405e+03   1.6533e+03   1.7857e+03   1.8411e+03   1.6895e+03   1.5086e+03   1.4461e+03   1.4348e+03   1.3770e+03   1.2716e+03   1.2126e+03   1.0974e+03   1.0108e+03   9.2918e+02   8.7274e+02   8.4454e+02   8.2272e+02   7.6285e+02   6.5623e+02   6.0365e+02   6.0888e+02   6.1634e+02 
  1.8022e+03   1.6163e+03   1.5855e+03   1.4965e+03   1.6003e+03   1.8942e+03   1.9692e+03   1.8724e+03   1.6971e+03   1.6516e+03   1.6880e+03   1.6135e+03   1.5387e+03   1.5467e+03   1.5183e+03   1.4265e+03   1.3417e+03   1.2426e+03   1.1837e+03   1.1138e+03   1.1592e+03   1.3242e+03   1.5068e+03   1.7193e+03   1.7719e+03   1.8675e+03   1.9475e+03   1.9497e+03   1.8616e+03   1.7810e+03   1.7039e+03   1.6051e+03   1.5452e+03   1.4499e+03   1.3641e+03   1.2665e+03   1.1863e+03   1.1066e+03   1.0688e+03   1.0475e+03   9.9624e+02   9.8623e+02   9.5426e+02   8.9703e+02   8.0589e+02   7.7671e+02   8.1500e+02   7.9863e+02 
  2.0627e+03   1.9179e+03   2.0408e+03   2.0003e+03   2.0707e+03   2.2421e+03   2.1825e+03   2.0048e+03   1.9049e+03   1.8010e+03   1.6933e+03   1.6315e+03   1.6355e+03   1.6581e+03   1.5544e+03   1.4182e+03   1.3114e+03   1.2183e+03   1.1718e+03   1.2555e+03   1.5363e+03   1.7410e+03   1.9481e+03   2.0778e+03   2.0698e+03   2.0724e+03   2.0144e+03   1.9069e+03   1.7747e+03   1.7048e+03   1.6273e+03   1.5432e+03   1.4930e+03   1.4405e+03   1.4074e+03   1.3338e+03   1.2892e+03   1.2446e+03   1.2290e+03   1.2163e+03   1.1692e+03   1.1392e+03   1.0953e+03   1.0421e+03   9.8215e+02   9.8919e+02   1.0525e+03   1.0396e+03 
  2.4842e+03   2.4508e+03   2.5042e+03   2.3984e+03   2.3719e+03   2.3534e+03   2.2505e+03   2.1336e+03   2.0511e+03   1.8877e+03   1.7308e+03   1.8170e+03   1.8914e+03   1.8437e+03   1.6034e+03   1.4376e+03   1.3884e+03   1.3516e+03   1.3875e+03   1.7141e+03   2.0038e+03   2.0673e+03   2.1369e+03   2.1505e+03   2.0689e+03   2.0192e+03   1.9426e+03   1.8368e+03   1.7260e+03   1.6898e+03   1.6190e+03   1.5383e+03   1.5352e+03   1.5579e+03   1.5616e+03   1.5043e+03   1.4674e+03   1.4610e+03   1.4458e+03   1.4217e+03   1.3752e+03   1.3355e+03   1.3150e+03   1.2500e+03   1.1934e+03   1.2735e+03   1.3613e+03   1.4123e+03 
  2.7746e+03   2.7852e+03   2.6929e+03   2.5370e+03   2.5161e+03   2.4640e+03   2.3763e+03   2.3020e+03   2.2022e+03   2.0579e+03   1.9544e+03   2.0399e+03   2.0576e+03   1.9548e+03   1.6898e+03   1.5989e+03   1.6818e+03   1.7620e+03   1.8445e+03   2.1177e+03   2.2253e+03   2.1669e+03   2.1258e+03   2.1031e+03   2.0649e+03   2.0173e+03   1.9224e+03   1.8124e+03   1.7351e+03   1.7801e+03   1.7858e+03   1.7347e+03   1.7799e+03   1.8059e+03   1.7876e+03   1.7315e+03   1.6591e+03   1.6757e+03   1.6510e+03   1.6256e+03   1.5952e+03   1.5912e+03   1.6486e+03   1.6410e+03   1.5878e+03   1.6953e+03   1.7635e+03   1.8083e+03 
  2.9200e+03   2.9021e+03   2.7994e+03   2.6588e+03   2.5927e+03   2.5127e+03   2.4326e+03   2.3916e+03   2.2885e+03   2.1678e+03   2.1254e+03   2.1378e+03   2.0999e+03   2.0643e+03   1.9201e+03   1.9389e+03   2.0378e+03   2.1246e+03   2.1827e+03   2.2462e+03   2.2410e+03   2.1712e+03   2.1615e+03   2.1800e+03   2.1580e+03   2.1555e+03   2.0771e+03   1.9856e+03   1.9401e+03   2.1268e+03   2.2409e+03   2.1907e+03   2.1923e+03   2.1533e+03   2.0921e+03   1.9996e+03   1.8748e+03   1.8403e+03   1.8591e+03   1.9334e+03   1.9968e+03   2.0652e+03   2.1141e+03   2.0937e+03   1.9917e+03   2.0321e+03   2.1227e+03   2.2668e+03 
  3.0073e+03   2.9421e+03   2.8163e+03   2.7066e+03   2.5829e+03   2.4838e+03   2.3934e+03   2.3250e+03   2.2544e+03   2.1680e+03   2.1514e+03   2.1727e+03   2.1799e+03   2.2247e+03   2.1830e+03   2.2246e+03   2.2727e+03   2.3237e+03   2.3524e+03   2.3532e+03   2.2922e+03   2.2612e+03   2.3903e+03   2.5290e+03   2.5275e+03   2.5461e+03   2.5074e+03   2.4716e+03   2.4427e+03   2.6631e+03   2.7296e+03   2.6051e+03   2.5310e+03   2.4779e+03   2.3668e+03   2.2426e+03   2.1318e+03   2.1188e+03   2.2009e+03   2.3801e+03   2.4884e+03   2.5345e+03   2.4997e+03   2.4447e+03   2.3733e+03   2.4093e+03   2.5602e+03   2.7928e+03 
  3.0249e+03   2.8928e+03   2.7364e+03   2.6299e+03   2.5191e+03   2.4131e+03   2.3049e+03   2.2228e+03   2.2061e+03   2.1881e+03   2.2392e+03   2.3389e+03   2.3608e+03   2.3994e+03   2.4277e+03   2.4810e+03   2.4927e+03   2.5077e+03   2.5386e+03   2.5668e+03   2.5138e+03   2.5655e+03   2.8131e+03   3.0343e+03   3.0336e+03   2.9755e+03   2.9323e+03   2.8790e+03   2.8874e+03   3.0998e+03   3.1096e+03   2.8958e+03   2.7868e+03   2.7263e+03   2.6330e+03   2.5798e+03   2.4788e+03   2.5079e+03   2.6560e+03   2.8482e+03   2.9218e+03   2.8945e+03   2.8312e+03   2.8180e+03   2.8216e+03   2.8532e+03   3.0468e+03   3.2458e+03 
  2.9146e+03   2.7601e+03   2.6223e+03   2.5042e+03   2.4123e+03   2.3394e+03   2.2793e+03   2.3110e+03   2.3958e+03   2.4252e+03   2.5037e+03   2.6741e+03   2.6285e+03   2.6198e+03   2.6869e+03   2.7710e+03   2.8318e+03   2.8484e+03   2.8490e+03   2.8368e+03   2.8636e+03   2.9760e+03   3.1500e+03   3.2912e+03   3.2622e+03   3.2165e+03   3.1825e+03   3.1337e+03   3.1448e+03   3.3199e+03   3.3751e+03   3.1868e+03   3.0714e+03   3.0490e+03   3.0402e+03   2.9977e+03   2.9315e+03   2.9584e+03   3.0854e+03   3.2247e+03   3.2134e+03   3.1872e+03   3.1486e+03   3.1603e+03   3.1738e+03   3.2120e+03   3.5501e+03   3.8883e+03 
  2.8151e+03   2.6730e+03   2.5550e+03   2.4514e+03   2.3777e+03   2.4467e+03   2.5738e+03   2.7390e+03   2.7934e+03   2.7934e+03   2.8905e+03   3.0341e+03   2.9233e+03   2.9348e+03   3.0633e+03   3.1539e+03   3.2285e+03   3.2650e+03   3.2129e+03   3.2197e+03   3.3047e+03   3.3674e+03   3.3587e+03   3.3378e+03   3.3190e+03   3.3685e+03   3.3299e+03   3.2956e+03   3.3020e+03   3.3884e+03   3.4324e+03   3.3216e+03   3.2739e+03   3.2830e+03   3.3215e+03   3.2756e+03   3.2171e+03   3.2615e+03   3.3850e+03   3.5040e+03   3.4876e+03   3.4865e+03   3.4433e+03   3.4437e+03   3.5149e+03   3.7016e+03   4.0572e+03   4.4803e+03 
  2.8529e+03   2.7547e+03   2.6939e+03   2.7288e+03   2.7740e+03   2.9610e+03   3.1190e+03   3.1955e+03   3.1254e+03   3.1102e+03   3.2446e+03   3.3458e+03   3.2951e+03   3.3934e+03   3.5944e+03   3.6332e+03   3.5523e+03   3.5298e+03   3.4965e+03   3.5861e+03   3.6712e+03   3.6775e+03   3.5784e+03   3.4823e+03   3.4559e+03   3.4309e+03   3.3948e+03   3.3792e+03   3.4142e+03   3.4470e+03   3.3987e+03   3.3395e+03   3.4007e+03   3.3968e+03   3.4149e+03   3.3574e+03   3.3368e+03   3.5125e+03   3.6892e+03   3.8991e+03   3.9872e+03   3.9612e+03   3.9051e+03   3.8277e+03   3.9064e+03   4.1871e+03   4.5132e+03   4.7413e+03 
  3.0705e+03   3.0297e+03   3.0844e+03   3.1876e+03   3.2466e+03   3.3770e+03   3.4052e+03   3.3699e+03   3.2842e+03   3.3557e+03   3.5539e+03   3.7255e+03   3.7463e+03   3.8647e+03   4.0866e+03   4.0512e+03   3.9207e+03   3.8499e+03   3.8021e+03   3.8296e+03   3.8343e+03   3.7460e+03   3.6493e+03   3.5483e+03   3.4846e+03   3.4110e+03   3.4483e+03   3.5207e+03   3.5911e+03   3.5753e+03   3.4346e+03   3.4447e+03   3.6562e+03   3.6697e+03   3.6328e+03   3.6351e+03   3.6893e+03   3.8645e+03   4.0243e+03   4.2763e+03   4.4186e+03   4.4036e+03   4.3338e+03   4.2290e+03   4.2296e+03   4.3519e+03   4.7236e+03   4.8105e+03 
  3.3932e+03   3.3516e+03   3.4041e+03   3.4144e+03   3.3597e+03   3.3901e+03   3.4037e+03   3.4189e+03   3.4415e+03   3.6713e+03   3.9512e+03   4.1268e+03   4.1439e+03   4.2036e+03   4.3174e+03   4.2179e+03   4.1292e+03   4.0292e+03   3.8910e+03   3.8293e+03   3.7598e+03   3.6046e+03   3.5273e+03   3.4310e+03   3.3947e+03   3.4801e+03   3.6545e+03   3.7840e+03   3.9094e+03   3.8795e+03   3.7595e+03   3.8507e+03   4.0907e+03   4.1335e+03   4.0593e+03   4.0600e+03   4.1031e+03   4.1331e+03   4.2613e+03   4.4795e+03   4.6117e+03   4.6427e+03   4.5591e+03   4.4396e+03   4.4735e+03   4.3805e+03   4.7015e+03   4.7572e+03 
  3.6934e+03   3.6215e+03   3.6083e+03   3.5358e+03   3.4181e+03   3.3966e+03   3.4672e+03   3.6333e+03   3.7519e+03   3.9688e+03   4.2280e+03   4.3395e+03   4.3596e+03   4.3216e+03   4.2456e+03   4.1215e+03   4.0172e+03   3.9097e+03   3.7401e+03   3.6559e+03   3.5784e+03   3.4382e+03   3.3565e+03   3.3309e+03   3.4638e+03   3.7163e+03   4.0058e+03   4.2273e+03   4.4052e+03   4.3023e+03   4.2103e+03   4.2765e+03   4.3898e+03   4.3979e+03   4.3376e+03   4.3085e+03   4.2465e+03   4.2453e+03   4.3547e+03   4.5364e+03   4.6481e+03   4.7256e+03   4.6426e+03   4.4698e+03   4.4620e+03   4.3667e+03   4.6512e+03   4.6671e+03 
  3.8537e+03   3.7577e+03   3.7433e+03   3.6515e+03   3.5888e+03   3.6432e+03   3.7178e+03   3.9071e+03   4.0314e+03   4.1622e+03   4.3068e+03   4.3518e+03   4.3172e+03   4.2145e+03   4.0652e+03   3.9636e+03   3.9137e+03   3.8572e+03   3.6752e+03   3.5406e+03   3.5109e+03   3.4654e+03   3.3906e+03   3.5646e+03   3.8562e+03   4.0812e+03   4.3025e+03   4.5087e+03   4.6887e+03   4.5942e+03   4.4646e+03   4.3954e+03   4.4294e+03   4.4046e+03   4.3581e+03   4.3395e+03   4.2553e+03   4.2462e+03   4.4031e+03   4.5981e+03   4.6608e+03   4.6926e+03   4.5380e+03   4.3295e+03   4.2927e+03   4.3342e+03   4.5783e+03   4.5167e+03 
  3.8470e+03   3.7380e+03   3.7902e+03   3.7466e+03   3.7243e+03   3.8577e+03   3.9901e+03   4.1408e+03   4.2344e+03   4.2999e+03   4.3528e+03   4.2616e+03   4.1325e+03   4.0173e+03   3.9345e+03   3.9244e+03   3.9564e+03   3.9783e+03   3.8959e+03   3.7616e+03   3.7588e+03   3.8935e+03   3.9305e+03   4.1465e+03   4.3820e+03   4.5060e+03   4.5464e+03   4.5646e+03   4.6106e+03   4.6138e+03   4.5247e+03   4.3640e+03   4.3287e+03   4.2772e+03   4.2506e+03   4.2195e+03   4.1735e+03   4.1664e+03   4.4119e+03   4.6494e+03   4.6163e+03   4.5691e+03   4.3627e+03   4.1320e+03   4.1585e+03   4.2259e+03   4.3980e+03   4.3434e+03 
  3.7687e+03   3.7130e+03   3.8393e+03   3.8620e+03   3.8796e+03   4.0615e+03   4.2044e+03   4.3303e+03   4.3792e+03   4.3988e+03   4.3679e+03   4.2030e+03   3.9964e+03   3.8887e+03   3.8979e+03   3.9335e+03   3.9920e+03   4.0667e+03   4.0814e+03   4.0389e+03   4.1035e+03   4.3446e+03   4.4292e+03   4.5553e+03   4.6182e+03   4.6175e+03   4.5683e+03   4.5085e+03   4.4595e+03   4.4775e+03   4.4239e+03   4.2706e+03   4.1932e+03   4.1042e+03   4.1667e+03   4.2063e+03   4.1114e+03   4.1543e+03   4.4363e+03   4.5968e+03   4.4967e+03   4.3902e+03   4.1841e+03   3.9800e+03   3.9885e+03   4.0457e+03   4.2143e+03   4.2365e+03 
  3.7739e+03   3.8095e+03   3.9776e+03   4.0564e+03   4.0823e+03   4.2430e+03   4.3110e+03   4.4538e+03   4.4638e+03   4.5310e+03   4.4689e+03   4.2681e+03   4.0122e+03   3.9265e+03   4.0214e+03   4.0573e+03   4.1508e+03   4.2785e+03   4.1931e+03   4.1770e+03   4.3101e+03   4.5286e+03   4.5269e+03   4.5416e+03   4.4965e+03   4.4327e+03   4.3992e+03   4.3204e+03   4.2601e+03   4.2403e+03   4.2314e+03   4.1174e+03   4.0258e+03   3.9472e+03   4.2862e+03   4.5946e+03   4.3551e+03   4.3652e+03   4.5000e+03   4.4757e+03   4.3816e+03   4.2309e+03   3.9991e+03   3.8187e+03   3.8338e+03   3.9072e+03   4.0954e+03   4.1996e+03 
  3.9059e+03   3.9693e+03   4.0698e+03   4.1343e+03   4.1815e+03   4.3025e+03   4.3431e+03   4.4739e+03   4.4780e+03   4.5686e+03   4.5613e+03   4.3735e+03   4.2075e+03   4.1926e+03   4.2929e+03   4.2976e+03   4.3837e+03   4.4126e+03   4.3004e+03   4.2527e+03   4.3289e+03   4.4055e+03   4.3455e+03   4.3168e+03   4.2687e+03   4.2022e+03   4.1570e+03   4.0528e+03   4.0108e+03   3.9853e+03   3.9834e+03   3.9076e+03   3.9128e+03   4.1331e+03   4.8388e+03   4.9121e+03   4.5829e+03   4.5237e+03   4.5138e+03   4.4073e+03   4.3238e+03   4.1397e+03   3.8354e+03   3.6536e+03   3.7152e+03   3.7418e+03   4.0611e+03   4.4552e+03 
  3.9842e+03   3.9705e+03   3.9683e+03   4.0520e+03   4.0938e+03   4.1431e+03   4.2418e+03   4.5627e+03   4.5156e+03   4.5209e+03   4.5000e+03   4.3769e+03   4.3187e+03   4.3587e+03   4.4206e+03   4.3460e+03   4.3207e+03   4.2595e+03   4.1800e+03   4.1413e+03   4.1698e+03   4.1816e+03   4.1950e+03   4.1733e+03   4.2430e+03   4.1049e+03   4.0145e+03   3.9314e+03   3.8810e+03   3.7833e+03   3.7780e+03   3.9447e+03   4.3003e+03   4.8193e+03   5.3259e+03   4.9326e+03   4.5665e+03   4.5774e+03   4.5899e+03   4.4303e+03   4.3091e+03   4.0877e+03   3.7971e+03   3.7071e+03   3.8875e+03   3.9223e+03   4.4242e+03   4.9140e+03 
  3.9677e+03   3.8901e+03   3.8536e+03   3.8316e+03   3.7926e+03   3.9316e+03   4.3100e+03   4.7027e+03   4.5949e+03   4.5277e+03   4.3826e+03   4.3090e+03   4.2529e+03   4.3444e+03   4.3578e+03   4.1920e+03   4.0949e+03   4.0329e+03   3.9386e+03   3.9575e+03   4.2440e+03   4.3865e+03   4.5140e+03   4.5272e+03   4.6001e+03   4.4157e+03   4.2245e+03   4.0852e+03   3.9006e+03   3.7202e+03   4.0134e+03   4.7874e+03   5.3587e+03   5.4844e+03   5.4008e+03   4.8805e+03   4.6981e+03   5.0123e+03   5.0271e+03   4.7851e+03   4.6395e+03   4.3310e+03   4.0928e+03   4.2315e+03   4.4936e+03   4.5172e+03   4.7314e+03   4.7183e+03 
  3.7515e+03   3.6665e+03   3.6121e+03   3.5864e+03   3.9258e+03   4.4420e+03   4.8752e+03   4.9848e+03   4.7334e+03   4.5538e+03   4.3427e+03   4.2448e+03   4.2203e+03   4.2910e+03   4.2037e+03   4.0704e+03   4.1093e+03   4.0897e+03   4.0233e+03   4.3077e+03   4.9523e+03   5.1445e+03   5.3690e+03   5.3536e+03   5.2519e+03   5.1062e+03   4.8864e+03   4.9304e+03   4.5158e+03   4.2974e+03   5.1234e+03   6.0211e+03   6.1509e+03   5.8711e+03   5.5489e+03   5.1522e+03   5.4392e+03   5.8303e+03   5.6924e+03   5.4809e+03   5.2766e+03   4.9725e+03   4.7443e+03   4.4851e+03   4.4198e+03   4.4530e+03   4.2314e+03   3.9943e+03 
  3.4176e+03   3.3962e+03   3.4856e+03   3.9976e+03   4.7006e+03   5.1710e+03   5.3655e+03   5.3410e+03   5.0082e+03   4.7265e+03   4.5366e+03   4.4230e+03   4.5525e+03   4.5727e+03   4.4577e+03   4.6381e+03   5.0636e+03   5.0967e+03   5.0748e+03   5.3336e+03   5.7917e+03   5.7952e+03   5.9402e+03   5.9958e+03   6.1240e+03   6.1737e+03   6.2192e+03   6.5327e+03   6.0703e+03   5.7501e+03   6.3188e+03   6.6335e+03   6.3912e+03   6.1453e+03   5.9679e+03   5.8722e+03   6.0358e+03   6.0059e+03   5.7170e+03   5.2325e+03   4.9252e+03   4.7308e+03   4.3648e+03   3.7275e+03   3.5175e+03   3.6037e+03   3.5167e+03   3.5516e+03 
  3.4888e+03   3.6002e+03   3.9930e+03   4.8088e+03   5.2992e+03   5.5135e+03   5.7706e+03   5.8349e+03   5.5168e+03   5.3641e+03   5.2285e+03   5.2191e+03   5.8063e+03   6.1587e+03   6.3943e+03   6.5171e+03   6.6366e+03   6.4352e+03   6.1173e+03   5.8596e+03   5.8402e+03   5.8372e+03   5.9545e+03   6.1727e+03   6.6213e+03   6.9018e+03   7.1491e+03   7.2483e+03   6.9808e+03   6.6856e+03   6.4816e+03   6.0669e+03   5.8898e+03   5.7922e+03   5.7680e+03   5.6424e+03   5.2962e+03   4.8681e+03   4.5228e+03   4.0147e+03   3.7893e+03   3.6175e+03   3.3191e+03   3.0033e+03   3.0092e+03   3.1315e+03   3.4136e+03   3.6458e+03 
