ALO Lidar Data on 20190402

UT (hour) for each column
   0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000    9.7000    9.8000    9.9000   10.0000   10.1000   10.2000   10.3000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  5.9873e+02   5.4749e+02   5.1642e+02   6.0015e+02   5.8875e+02   5.2289e+02   5.0872e+02   5.0270e+02   4.8928e+02   4.7911e+02   4.6665e+02   4.5404e+02   4.2650e+02   4.0019e+02   3.7676e+02   3.6461e+02   3.5018e+02   3.4761e+02   3.0781e+02   2.9267e+02   2.6944e+02   2.4403e+02   2.2768e+02   2.2068e+02   2.0523e+02   1.9040e+02   1.8276e+02   1.7089e+02   1.4186e+02   1.2527e+02   1.1130e+02   9.0153e+01   7.7053e+01   4.6634e+01   2.5224e+01   2.3043e+01   1.5046e+01   1.0832e+01   6.2853e+00   6.7261e+00   8.7291e+00   5.3479e+00   5.9424e+00   6.4363e+00  -9.9900e+02   3.8736e+00   5.3913e+00   3.9044e+00   1.4172e+00   4.6854e+00   8.0717e+00   2.4997e+00   2.4997e+00   5.3143e+00   5.4727e+00   5.6209e+00   6.6203e+00   6.6203e+00  -9.9900e+02   7.3879e+00   7.3879e+00  -9.9900e+02   9.9723e+00   9.9723e+00  -9.9900e+02  -9.9900e+02   1.5028e+01   1.5028e+01   1.5028e+01  -9.9900e+02  -9.9900e+02   5.9141e+00   5.7936e+00   5.7661e+00   5.5094e+00   5.1949e+00   1.2669e+01   1.3885e+01   2.7727e+01   1.4453e+01   1.9162e+01   3.3295e+01   2.4326e+01   1.6505e+01   1.6657e+01   7.5044e+00   1.5026e+01   6.5772e+00   9.5679e+00   1.3579e+01   2.8488e+01   2.8488e+01   1.3835e+01   1.3835e+01   1.8283e+02   6.7579e+01   2.2363e+01 
  5.8267e+02   5.4976e+02   5.1970e+02   5.8699e+02   5.7633e+02   5.2338e+02   5.0386e+02   4.8560e+02   4.6967e+02   4.5529e+02   4.4201e+02   4.2142e+02   4.0028e+02   3.8645e+02   3.6341e+02   3.4606e+02   3.3595e+02   3.2712e+02   2.9385e+02   2.7062e+02   2.4943e+02   2.3378e+02   2.1789e+02   2.1746e+02   2.0211e+02   1.8871e+02   1.7850e+02   1.7096e+02   1.5120e+02   1.3847e+02   1.2526e+02   1.1064e+02   1.0199e+02   7.1971e+01   5.0399e+01   5.0248e+01   3.1558e+01   1.9956e+01   1.2036e+01   8.2346e+00   9.4118e+00   6.9566e+00   7.7038e+00   6.4407e+00   6.1216e+00   8.7888e+00   6.7212e+00   3.8551e+00   5.9588e+00   5.9588e+00   3.9061e+00   8.0114e+00   2.3726e+01   3.6772e+01   5.9708e+01   7.3948e+01   4.4128e+01   1.4785e+01   1.0084e+01   1.1143e+01   1.1143e+01  -9.9900e+02   1.2023e+01   1.2023e+01   2.1603e+01   5.6017e+01   7.8820e+01   6.7691e+01   3.9569e+01   9.7080e+00   1.0119e+01   2.3754e+01   3.0615e+01   2.6768e+01   2.7291e+01   2.6348e+01   2.9759e+01   3.8299e+01   5.2672e+01   3.7540e+01   3.2514e+01   5.8882e+01   6.8409e+01   7.3227e+01   6.0484e+01   1.7666e+01   4.3939e+01   3.9652e+01   3.5810e+01   7.4900e+01   1.1027e+02   3.3687e+01   3.8665e+01   6.8361e+01   3.9517e+02   2.4245e+02   2.4829e+02 
  5.5441e+02   5.2829e+02   5.0247e+02   5.7757e+02   5.6621e+02   5.1245e+02   4.8579e+02   4.6670e+02   4.5398e+02   4.3188e+02   4.1289e+02   3.9395e+02   3.7824e+02   3.7156e+02   3.5473e+02   3.3222e+02   3.1710e+02   3.0896e+02   2.8020e+02   2.6177e+02   2.4358e+02   2.2895e+02   2.1539e+02   2.1179e+02   1.9638e+02   1.8468e+02   1.7217e+02   1.6663e+02   1.5419e+02   1.4260e+02   1.2878e+02   1.1611e+02   1.1843e+02   9.4219e+01   7.7833e+01   7.7871e+01   5.3499e+01   3.7740e+01   2.7624e+01   1.5030e+01   1.1005e+01   9.9216e+00   7.9717e+00   8.1435e+00   7.6329e+00   7.1188e+00   7.8921e+00   6.9725e+00   5.5807e+00   7.6144e+00   2.6757e+01   7.5512e+01   1.7452e+02   2.0392e+02   2.5274e+02   2.4340e+02   1.4135e+02   6.2644e+01   3.9248e+01   4.7797e+01   4.4555e+01   5.2535e+01   4.8862e+01   4.8373e+01   6.7976e+01   1.3435e+02   1.5283e+02   1.4003e+02   1.0252e+02   5.2765e+01   6.1588e+01   8.5410e+01   9.4078e+01   8.2226e+01   7.4938e+01   7.2628e+01   7.2072e+01   7.3676e+01   8.6739e+01   6.5746e+01   7.4931e+01   1.1487e+02   1.6352e+02   2.0267e+02   2.0169e+02   1.7813e+02   1.7561e+02   1.7720e+02   1.8518e+02   2.1892e+02   1.9618e+02   1.4394e+02   2.2127e+02   2.7433e+02   4.0878e+02   5.3359e+02   7.2916e+02 
  5.3857e+02   5.1524e+02   4.9432e+02   5.5957e+02   5.4989e+02   4.9700e+02   4.7636e+02   4.5877e+02   4.3759e+02   4.0757e+02   3.8585e+02   3.6970e+02   3.5859e+02   3.4654e+02   3.3179e+02   3.1363e+02   3.0006e+02   2.9501e+02   2.6853e+02   2.5847e+02   2.4183e+02   2.2713e+02   2.2010e+02   2.0637e+02   1.9325e+02   1.8480e+02   1.6597e+02   1.6107e+02   1.4904e+02   1.4215e+02   1.3296e+02   1.2282e+02   1.1973e+02   1.0674e+02   1.0164e+02   9.5550e+01   8.0756e+01   7.7167e+01   6.3115e+01   4.5840e+01   4.0150e+01   3.9204e+01   3.3849e+01   2.7872e+01   2.3580e+01   3.1765e+01   3.7739e+01   5.3735e+01   7.4509e+01   9.4053e+01   1.2658e+02   2.7367e+02   5.0745e+02   5.5864e+02   6.9404e+02   6.8448e+02   3.5589e+02   1.8332e+02   1.2931e+02   1.5965e+02   1.6836e+02   2.1549e+02   1.5426e+02   1.4995e+02   1.8526e+02   2.1181e+02   2.2112e+02   2.0526e+02   1.6149e+02   1.3685e+02   1.6151e+02   2.0640e+02   2.2379e+02   1.7513e+02   1.3868e+02   1.2906e+02   1.5122e+02   1.4160e+02   1.9359e+02   1.6294e+02   1.9489e+02   2.7609e+02   3.8501e+02   4.8542e+02   5.6520e+02   5.8161e+02   5.5258e+02   5.0966e+02   5.1096e+02   6.3494e+02   6.3069e+02   5.1032e+02   4.3450e+02   5.6642e+02   7.2805e+02   9.8131e+02   1.1545e+03 
  5.3047e+02   5.0193e+02   4.8198e+02   5.3929e+02   5.3831e+02   4.8081e+02   4.5952e+02   4.4670e+02   4.2244e+02   3.9951e+02   3.7451e+02   3.5829e+02   3.4999e+02   3.3118e+02   3.1689e+02   3.1826e+02   2.9585e+02   2.9349e+02   2.7663e+02   2.6582e+02   2.4781e+02   2.3311e+02   2.1527e+02   2.0535e+02   1.9983e+02   1.8577e+02   1.7262e+02   1.6487e+02   1.5295e+02   1.4768e+02   1.3268e+02   1.2358e+02   1.2318e+02   1.2021e+02   1.1644e+02   1.1108e+02   1.0137e+02   1.1096e+02   1.0043e+02   8.7882e+01   8.3830e+01   9.0265e+01   9.3773e+01   8.4634e+01   9.0774e+01   1.1081e+02   1.3900e+02   1.8584e+02   2.2940e+02   2.9258e+02   3.7282e+02   6.4786e+02   9.8205e+02   1.0473e+03   1.1982e+03   1.1989e+03   7.5586e+02   4.0833e+02   2.8651e+02   3.6085e+02   3.7164e+02   5.6185e+02   4.0908e+02   3.3403e+02   3.0654e+02   3.6477e+02   4.7710e+02   4.3965e+02   2.9081e+02   3.0950e+02   3.9509e+02   5.2039e+02   5.7437e+02   4.5363e+02   3.3171e+02   3.4520e+02   4.6513e+02   4.3629e+02   4.6854e+02   4.1948e+02   4.8055e+02   5.6944e+02   7.4858e+02   9.4581e+02   1.0325e+03   1.0359e+03   1.0216e+03   9.7126e+02   9.6600e+02   1.0931e+03   1.0814e+03   9.6095e+02   8.7032e+02   9.9261e+02   1.1342e+03   1.2755e+03   1.3216e+03 
  5.1514e+02   4.9032e+02   4.5332e+02   5.1507e+02   5.2335e+02   4.7337e+02   4.4926e+02   4.4115e+02   4.1980e+02   3.8701e+02   3.7299e+02   3.6202e+02   3.4704e+02   3.3610e+02   3.2046e+02   3.2644e+02   3.0683e+02   2.9885e+02   2.8440e+02   2.8509e+02   2.6630e+02   2.4679e+02   2.2162e+02   2.2256e+02   2.2016e+02   1.9648e+02   1.8803e+02   1.7783e+02   1.6723e+02   1.6062e+02   1.4700e+02   1.4542e+02   1.4807e+02   1.5303e+02   1.3862e+02   2.1321e+02   1.5912e+02   2.6065e+02   2.0989e+02   1.3848e+02   1.2049e+02   1.5431e+02   1.9860e+02   2.0579e+02   2.3823e+02   2.9735e+02   4.0698e+02   5.2435e+02   5.4705e+02   5.8120e+02   7.2480e+02   1.0767e+03   1.3204e+03   1.3788e+03   1.4632e+03   1.4551e+03   1.1535e+03   7.9158e+02   5.9401e+02   7.6440e+02   7.8537e+02   1.0817e+03   9.0488e+02   7.6822e+02   6.8202e+02   7.9073e+02   9.6139e+02   8.7990e+02   6.1036e+02   6.9897e+02   8.1584e+02   9.2819e+02   1.0138e+03   8.8878e+02   7.6123e+02   8.5948e+02   1.0127e+03   9.7209e+02   8.8854e+02   8.6290e+02   8.9956e+02   9.6537e+02   1.1517e+03   1.3066e+03   1.3201e+03   1.3004e+03   1.2734e+03   1.2351e+03   1.2523e+03   1.3116e+03   1.2777e+03   1.2156e+03   1.2006e+03   1.2645e+03   1.3164e+03   1.5248e+03   1.6989e+03 
  5.1425e+02   5.0846e+02   4.8459e+02   5.1849e+02   5.2318e+02   4.7690e+02   4.6175e+02   4.5781e+02   4.3439e+02   4.0307e+02   3.9137e+02   3.7436e+02   3.5026e+02   3.4005e+02   3.4305e+02   3.5484e+02   3.5118e+02   3.3800e+02   2.9564e+02   3.2048e+02   3.1088e+02   2.8113e+02   2.5141e+02   2.5570e+02   2.6076e+02   2.2976e+02   2.3602e+02   2.4091e+02   3.0839e+02   3.1094e+02   2.3693e+02   2.6094e+02   3.1559e+02   3.3968e+02   2.5153e+02   5.0512e+02   4.3547e+02   8.3080e+02   8.9159e+02   6.4550e+02   4.0961e+02   4.9786e+02   7.6027e+02   7.8564e+02   7.2196e+02   7.5757e+02   8.9610e+02   1.0380e+03   9.7406e+02   9.5437e+02   1.0975e+03   1.3790e+03   1.5225e+03   1.6031e+03   1.5895e+03   1.5475e+03   1.3895e+03   1.1564e+03   1.0322e+03   1.1607e+03   1.1706e+03   1.3778e+03   1.3108e+03   1.2374e+03   1.1628e+03   1.2065e+03   1.2972e+03   1.2395e+03   9.9709e+02   1.0831e+03   1.1696e+03   1.2375e+03   1.2402e+03   1.1910e+03   1.1574e+03   1.2690e+03   1.3305e+03   1.3044e+03   1.2195e+03   1.1660e+03   1.1654e+03   1.2296e+03   1.3076e+03   1.3963e+03   1.3771e+03   1.3495e+03   1.3094e+03   1.3132e+03   1.3267e+03   1.3296e+03   1.3418e+03   1.3595e+03   1.4250e+03   1.5253e+03   1.7379e+03   2.0339e+03   2.1682e+03 
  5.1730e+02   5.2948e+02   4.9555e+02   5.1904e+02   5.3322e+02   5.1966e+02   4.9525e+02   4.8651e+02   4.8525e+02   4.7223e+02   4.6728e+02   4.7057e+02   4.5079e+02   4.1536e+02   4.4186e+02   4.8672e+02   4.8034e+02   4.4907e+02   3.6401e+02   4.6108e+02   4.6437e+02   4.0965e+02   3.8934e+02   4.0842e+02   4.2950e+02   4.0102e+02   4.5320e+02   4.8754e+02   6.0039e+02   6.1383e+02   5.7966e+02   6.1825e+02   6.6290e+02   7.1973e+02   6.5830e+02   1.0464e+03   1.1534e+03   1.6651e+03   1.6582e+03   1.3900e+03   1.1143e+03   1.2412e+03   1.5934e+03   1.5727e+03   1.4137e+03   1.3596e+03   1.4428e+03   1.5255e+03   1.3919e+03   1.2997e+03   1.3734e+03   1.5785e+03   1.7251e+03   1.7137e+03   1.6266e+03   1.5431e+03   1.4245e+03   1.3079e+03   1.2589e+03   1.3225e+03   1.3119e+03   1.4586e+03   1.3829e+03   1.3843e+03   1.3905e+03   1.3632e+03   1.3748e+03   1.3224e+03   1.1792e+03   1.2601e+03   1.3007e+03   1.3336e+03   1.3177e+03   1.3090e+03   1.3132e+03   1.3717e+03   1.3771e+03   1.3723e+03   1.3498e+03   1.2773e+03   1.2636e+03   1.3232e+03   1.4812e+03   1.6626e+03   1.5503e+03   1.3618e+03   1.2969e+03   1.3754e+03   1.4066e+03   1.4570e+03   1.5702e+03   1.7346e+03   1.9713e+03   2.3999e+03   2.7933e+03   3.0789e+03   2.8529e+03 
  5.8523e+02   5.9539e+02   5.5163e+02   5.9439e+02   5.9251e+02   6.5463e+02   6.4406e+02   6.5118e+02   6.3506e+02   6.2759e+02   6.4457e+02   6.2184e+02   6.0034e+02   6.0877e+02   6.5646e+02   6.6119e+02   6.5534e+02   6.3398e+02   5.7249e+02   6.7669e+02   6.4651e+02   6.2948e+02   6.9835e+02   7.3677e+02   8.0373e+02   7.9125e+02   8.0009e+02   8.6871e+02   1.0001e+03   1.1677e+03   1.3210e+03   1.3395e+03   1.3301e+03   1.4301e+03   1.4043e+03   1.6730e+03   1.8586e+03   2.1176e+03   2.0779e+03   1.8321e+03   1.6660e+03   1.7735e+03   1.9786e+03   1.8880e+03   1.7895e+03   1.7417e+03   1.7647e+03   1.7799e+03   1.6819e+03   1.6054e+03   1.6179e+03   1.7241e+03   1.7752e+03   1.7125e+03   1.6224e+03   1.5218e+03   1.4147e+03   1.3421e+03   1.3101e+03   1.3054e+03   1.2941e+03   1.3799e+03   1.3555e+03   1.3518e+03   1.3241e+03   1.3470e+03   1.3362e+03   1.3111e+03   1.2624e+03   1.2829e+03   1.3033e+03   1.3154e+03   1.3355e+03   1.3336e+03   1.3422e+03   1.3614e+03   1.3659e+03   1.3328e+03   1.3030e+03   1.2950e+03   1.4185e+03   1.6700e+03   2.0350e+03   2.3552e+03   2.1116e+03   1.5364e+03   1.3627e+03   1.6779e+03   1.8349e+03   2.0210e+03   2.1649e+03   2.2810e+03   2.8537e+03   3.2662e+03   3.5819e+03   3.5459e+03   3.3799e+03 
  7.9017e+02   8.2223e+02   7.3314e+02   8.5247e+02   9.3128e+02   9.9458e+02   9.4379e+02   9.2822e+02   9.4551e+02   9.3290e+02   9.3629e+02   9.0564e+02   8.7331e+02   9.3817e+02   1.0270e+03   1.0397e+03   1.0464e+03   1.0561e+03   1.0080e+03   1.1050e+03   1.1055e+03   1.1568e+03   1.2583e+03   1.2931e+03   1.4006e+03   1.4821e+03   1.4649e+03   1.5204e+03   1.6652e+03   1.9081e+03   2.0189e+03   1.9491e+03   1.9537e+03   2.0189e+03   2.0311e+03   2.0870e+03   2.1843e+03   2.1992e+03   2.1709e+03   2.0607e+03   1.9972e+03   2.0068e+03   1.9998e+03   1.9041e+03   1.8541e+03   1.8051e+03   1.8020e+03   1.8095e+03   1.7573e+03   1.6966e+03   1.6668e+03   1.6801e+03   1.6582e+03   1.6390e+03   1.5791e+03   1.4896e+03   1.3790e+03   1.3038e+03   1.2741e+03   1.2828e+03   1.2654e+03   1.3388e+03   1.3690e+03   1.3597e+03   1.3059e+03   1.2907e+03   1.2844e+03   1.2739e+03   1.2515e+03   1.2708e+03   1.2980e+03   1.2802e+03   1.2834e+03   1.3026e+03   1.4061e+03   1.5259e+03   1.3773e+03   1.3393e+03   1.3139e+03   1.3726e+03   1.6231e+03   2.1848e+03   2.9486e+03   3.3601e+03   3.0031e+03   2.2644e+03   1.7260e+03   2.1845e+03   2.6270e+03   3.0419e+03   3.0602e+03   3.1355e+03   3.5947e+03   3.6260e+03   3.5365e+03   3.4884e+03   3.4364e+03 
