ALO Lidar Data on 20190311

UT (hour) for each column
  -0.3000   -0.2000   -0.1000    0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.0077e+03   8.8993e+02   8.6414e+02   9.1222e+02   9.5638e+02   8.5274e+02   8.4318e+02   8.0250e+02   7.6302e+02   7.5442e+02   9.1052e+02   1.3734e+03   1.6143e+03   1.3221e+03   1.1552e+03   1.0477e+03   1.0510e+03   1.1452e+03   1.1536e+03   1.1638e+03   1.2212e+03   1.2111e+03   1.3462e+03   1.4448e+03   1.3912e+03   1.2978e+03   1.2836e+03   1.3921e+03   1.2229e+03   1.0245e+03   9.3851e+02   9.6510e+02   8.5995e+02   1.0619e+03   1.2535e+03   1.4341e+03   1.4186e+03   1.4076e+03   1.3174e+03   1.1681e+03   1.0149e+03   8.5556e+02   7.9298e+02   7.9659e+02   1.0273e+03   1.4397e+03   1.3577e+03   1.0568e+03   7.8598e+02   6.4469e+02   5.2727e+02   3.7348e+02   1.6365e+02   1.5164e+02   2.5404e+02   2.1976e+02   1.9127e+02   1.4017e+02   1.7133e+02   2.0318e+02   1.7149e+02   2.0195e+02   1.7597e+02   7.8221e+01   4.3463e+01   1.4835e+01   8.0723e+00   4.3214e+00 
  1.2252e+03   1.2277e+03   1.1973e+03   1.2893e+03   1.3472e+03   1.2711e+03   1.2603e+03   1.1788e+03   1.1494e+03   1.3035e+03   1.6706e+03   2.0910e+03   2.2220e+03   2.0283e+03   1.8953e+03   1.7639e+03   1.7318e+03   1.7276e+03   1.6676e+03   1.7461e+03   1.8977e+03   1.9374e+03   2.0267e+03   2.1278e+03   2.0960e+03   2.0337e+03   1.9105e+03   1.8618e+03   1.8031e+03   1.8024e+03   1.6966e+03   1.6909e+03   1.6059e+03   1.6834e+03   1.7771e+03   1.7327e+03   1.6196e+03   1.5783e+03   1.4291e+03   1.2454e+03   1.1321e+03   1.1912e+03   1.3170e+03   1.4162e+03   1.4940e+03   1.5831e+03   1.4716e+03   1.2329e+03   9.5766e+02   7.6027e+02   5.8904e+02   4.3086e+02   3.4160e+02   3.8487e+02   4.7737e+02   4.3170e+02   4.1719e+02   3.5326e+02   3.6610e+02   3.6802e+02   3.2184e+02   3.3989e+02   3.0953e+02   1.8627e+02   1.1599e+02   6.1804e+01   3.3979e+01   1.6061e+01 
  1.5450e+03   1.6603e+03   1.6293e+03   1.7531e+03   1.7978e+03   1.7928e+03   1.8206e+03   1.8209e+03   1.7967e+03   2.0390e+03   2.3282e+03   2.4933e+03   2.5134e+03   2.4364e+03   2.3707e+03   2.2544e+03   2.1199e+03   2.1230e+03   2.0506e+03   2.1351e+03   2.3340e+03   2.4075e+03   2.4263e+03   2.4856e+03   2.4775e+03   2.4114e+03   2.2441e+03   2.2115e+03   2.2513e+03   2.2377e+03   2.0761e+03   2.0850e+03   1.9582e+03   1.8943e+03   1.9134e+03   1.7736e+03   1.6506e+03   1.5808e+03   1.3944e+03   1.3123e+03   1.4452e+03   1.6112e+03   1.7139e+03   1.7500e+03   1.6208e+03   1.5408e+03   1.4519e+03   1.2948e+03   1.0736e+03   9.1484e+02   7.1900e+02   5.5610e+02   5.8361e+02   6.3185e+02   6.9210e+02   6.1477e+02   5.7463e+02   5.2582e+02   5.0528e+02   5.0011e+02   4.3235e+02   4.3586e+02   4.1437e+02   2.8836e+02   2.1406e+02   1.4189e+02   8.3533e+01   4.5585e+01 
  2.0177e+03   2.1631e+03   2.1229e+03   2.1861e+03   2.1799e+03   2.2173e+03   2.3088e+03   2.3655e+03   2.3495e+03   2.5909e+03   2.6842e+03   2.7421e+03   2.7514e+03   2.7344e+03   2.7194e+03   2.5784e+03   2.4291e+03   2.4753e+03   2.4348e+03   2.5193e+03   2.6278e+03   2.6478e+03   2.6149e+03   2.6084e+03   2.6238e+03   2.5270e+03   2.3527e+03   2.3937e+03   2.3990e+03   2.3155e+03   2.1764e+03   2.1584e+03   2.0142e+03   1.9421e+03   1.9184e+03   1.7860e+03   1.6921e+03   1.6323e+03   1.5150e+03   1.5594e+03   1.7678e+03   1.8367e+03   1.8268e+03   1.7577e+03   1.5458e+03   1.4686e+03   1.3751e+03   1.3032e+03   1.1859e+03   1.1156e+03   9.4918e+02   7.6986e+02   8.0337e+02   8.3732e+02   8.6819e+02   7.4751e+02   6.6722e+02   6.3049e+02   6.2743e+02   6.1116e+02   5.3740e+02   5.1745e+02   4.9032e+02   3.7446e+02   3.0719e+02   2.3234e+02   1.6972e+02   1.2658e+02 
  2.5413e+03   2.5616e+03   2.4557e+03   2.4565e+03   2.4980e+03   2.6079e+03   2.7184e+03   2.7206e+03   2.7449e+03   2.8829e+03   2.9009e+03   2.9851e+03   3.0002e+03   2.9905e+03   2.9708e+03   2.8356e+03   2.7214e+03   2.7383e+03   2.6959e+03   2.7553e+03   2.7479e+03   2.7339e+03   2.6686e+03   2.6314e+03   2.6427e+03   2.5250e+03   2.3048e+03   2.3358e+03   2.3318e+03   2.2707e+03   2.1952e+03   2.1695e+03   2.0418e+03   1.9561e+03   1.9083e+03   1.8684e+03   1.8355e+03   1.8257e+03   1.7824e+03   1.8117e+03   1.8586e+03   1.8362e+03   1.7966e+03   1.7289e+03   1.5068e+03   1.4417e+03   1.3540e+03   1.2935e+03   1.2643e+03   1.2580e+03   1.1270e+03   9.8418e+02   1.0016e+03   1.0374e+03   1.0554e+03   9.3153e+02   8.1503e+02   7.7782e+02   8.0242e+02   7.4523e+02   6.7371e+02   6.5231e+02   6.0312e+02   4.5163e+02   3.7258e+02   3.1018e+02   2.6713e+02   2.3386e+02 
  2.8856e+03   2.7938e+03   2.6579e+03   2.7051e+03   2.8068e+03   2.9404e+03   2.9837e+03   2.9515e+03   2.9773e+03   3.0000e+03   2.9942e+03   3.0520e+03   3.0523e+03   2.9893e+03   2.9340e+03   2.8744e+03   2.8104e+03   2.8079e+03   2.7879e+03   2.8167e+03   2.8144e+03   2.7172e+03   2.6476e+03   2.6229e+03   2.5971e+03   2.5192e+03   2.3245e+03   2.3160e+03   2.3166e+03   2.3281e+03   2.2234e+03   2.2548e+03   2.1284e+03   1.9860e+03   1.9733e+03   1.9831e+03   1.9473e+03   2.0045e+03   1.9562e+03   1.8907e+03   1.8280e+03   1.7486e+03   1.6946e+03   1.6861e+03   1.4973e+03   1.4778e+03   1.3986e+03   1.2981e+03   1.3083e+03   1.3266e+03   1.2504e+03   1.1659e+03   1.2063e+03   1.2266e+03   1.2430e+03   1.1412e+03   1.0182e+03   9.6630e+02   1.0161e+03   9.4995e+02   8.7653e+02   8.5010e+02   7.8562e+02   5.8316e+02   4.7650e+02   3.9598e+02   3.6582e+02   3.3803e+02 
  3.0944e+03   2.9755e+03   2.8729e+03   2.9143e+03   2.9639e+03   3.0073e+03   3.0220e+03   3.0136e+03   3.0091e+03   3.0137e+03   3.0695e+03   3.1704e+03   3.0907e+03   2.9363e+03   2.8933e+03   2.9083e+03   2.9514e+03   2.9558e+03   2.9527e+03   2.9329e+03   2.8643e+03   2.7203e+03   2.6934e+03   2.7108e+03   2.7035e+03   2.6115e+03   2.4406e+03   2.4593e+03   2.4644e+03   2.4760e+03   2.3089e+03   2.3255e+03   2.2310e+03   2.0701e+03   2.0629e+03   2.0075e+03   1.9363e+03   1.9909e+03   1.9479e+03   1.8573e+03   1.8096e+03   1.7100e+03   1.6442e+03   1.5848e+03   1.4459e+03   1.5264e+03   1.4573e+03   1.3557e+03   1.3433e+03   1.3658e+03   1.3525e+03   1.2898e+03   1.3299e+03   1.3234e+03   1.3299e+03   1.2573e+03   1.1728e+03   1.1285e+03   1.1635e+03   1.1295e+03   1.0624e+03   1.0162e+03   9.5681e+02   7.5904e+02   6.3895e+02   5.5606e+02   5.5126e+02   5.4335e+02 
  3.2023e+03   3.0658e+03   2.9739e+03   2.9801e+03   3.0047e+03   3.0297e+03   3.0524e+03   3.1194e+03   3.1982e+03   3.2430e+03   3.3639e+03   3.4482e+03   3.3348e+03   3.2183e+03   3.2441e+03   3.2374e+03   3.2209e+03   3.1658e+03   3.1660e+03   3.0924e+03   2.9499e+03   2.8538e+03   2.8164e+03   2.8283e+03   2.8063e+03   2.6631e+03   2.4617e+03   2.5201e+03   2.5263e+03   2.4811e+03   2.3277e+03   2.3134e+03   2.2336e+03   2.0957e+03   2.0555e+03   1.9725e+03   1.9428e+03   1.9282e+03   1.8913e+03   1.8179e+03   1.7444e+03   1.6967e+03   1.6584e+03   1.5354e+03   1.4098e+03   1.5148e+03   1.4784e+03   1.4007e+03   1.3814e+03   1.3826e+03   1.3744e+03   1.3569e+03   1.3744e+03   1.3844e+03   1.3938e+03   1.3077e+03   1.2813e+03   1.2469e+03   1.2290e+03   1.1909e+03   1.1494e+03   1.1158e+03   1.0364e+03   8.7297e+02   7.7738e+02   7.2928e+02   7.4923e+02   7.3289e+02 
  3.2416e+03   3.1321e+03   3.0883e+03   3.1123e+03   3.1401e+03   3.1920e+03   3.3250e+03   3.4276e+03   3.4891e+03   3.5095e+03   3.5793e+03   3.6531e+03   3.5700e+03   3.4801e+03   3.5067e+03   3.4468e+03   3.3168e+03   3.2417e+03   3.2167e+03   3.1412e+03   3.0215e+03   2.9258e+03   2.8516e+03   2.8375e+03   2.7646e+03   2.6098e+03   2.4013e+03   2.4447e+03   2.4360e+03   2.3710e+03   2.2412e+03   2.2382e+03   2.1469e+03   2.0750e+03   2.0362e+03   1.9601e+03   1.9285e+03   1.8645e+03   1.8530e+03   1.7880e+03   1.6827e+03   1.6807e+03   1.6902e+03   1.6099e+03   1.4543e+03   1.4922e+03   1.4943e+03   1.4417e+03   1.4006e+03   1.3860e+03   1.3764e+03   1.4489e+03   1.5051e+03   1.5250e+03   1.5202e+03   1.3743e+03   1.3357e+03   1.3084e+03   1.2547e+03   1.1948e+03   1.1588e+03   1.1676e+03   1.0766e+03   9.0906e+02   8.3110e+02   8.2319e+02   8.4256e+02   7.8399e+02 
  3.4921e+03   3.4208e+03   3.3758e+03   3.3979e+03   3.3985e+03   3.4400e+03   3.5585e+03   3.6099e+03   3.5645e+03   3.5853e+03   3.6281e+03   3.7121e+03   3.6208e+03   3.5054e+03   3.5014e+03   3.4514e+03   3.2848e+03   3.2299e+03   3.1695e+03   3.0820e+03   2.9294e+03   2.8442e+03   2.7848e+03   2.7106e+03   2.6529e+03   2.5592e+03   2.3764e+03   2.3880e+03   2.3625e+03   2.3004e+03   2.1977e+03   2.1569e+03   2.0692e+03   2.0431e+03   2.0350e+03   1.9206e+03   1.8667e+03   1.8414e+03   1.8178e+03   1.7550e+03   1.6786e+03   1.6808e+03   1.6995e+03   1.6752e+03   1.5827e+03   1.5766e+03   1.5758e+03   1.5438e+03   1.4896e+03   1.5109e+03   1.5583e+03   1.6317e+03   1.6714e+03   1.6692e+03   1.6462e+03   1.4439e+03   1.3261e+03   1.3088e+03   1.2638e+03   1.2163e+03   1.2064e+03   1.2055e+03   1.1035e+03   9.4619e+02   8.7240e+02   8.6950e+02   8.8795e+02   8.4570e+02 
  3.7904e+03   3.7177e+03   3.6378e+03   3.6166e+03   3.5949e+03   3.5794e+03   3.5945e+03   3.6255e+03   3.6033e+03   3.6294e+03   3.6293e+03   3.6573e+03   3.6048e+03   3.5104e+03   3.4662e+03   3.3788e+03   3.2278e+03   3.1970e+03   3.1358e+03   3.0304e+03   2.8734e+03   2.7456e+03   2.6646e+03   2.5813e+03   2.5266e+03   2.4730e+03   2.3104e+03   2.3308e+03   2.3313e+03   2.3510e+03   2.2452e+03   2.1898e+03   2.1162e+03   2.0956e+03   2.0837e+03   1.8993e+03   1.8182e+03   1.8421e+03   1.7720e+03   1.7266e+03   1.7445e+03   1.7744e+03   1.8950e+03   1.8901e+03   1.8243e+03   1.8567e+03   1.8698e+03   1.8559e+03   1.7824e+03   1.8144e+03   1.8435e+03   1.8320e+03   1.7963e+03   1.8304e+03   1.8024e+03   1.5260e+03   1.3334e+03   1.3238e+03   1.3415e+03   1.3746e+03   1.4242e+03   1.3631e+03   1.1770e+03   9.9307e+02   9.5736e+02   1.0165e+03   1.1671e+03   1.2707e+03 
  3.8937e+03   3.8356e+03   3.7329e+03   3.6776e+03   3.6244e+03   3.5860e+03   3.6061e+03   3.6396e+03   3.6110e+03   3.6399e+03   3.6606e+03   3.6655e+03   3.5900e+03   3.4932e+03   3.4398e+03   3.3112e+03   3.1920e+03   3.1597e+03   3.1184e+03   3.0046e+03   2.8567e+03   2.7004e+03   2.6266e+03   2.5809e+03   2.4833e+03   2.4225e+03   2.2757e+03   2.3396e+03   2.3619e+03   2.4653e+03   2.3693e+03   2.3611e+03   2.3537e+03   2.3322e+03   2.3282e+03   2.0659e+03   1.8967e+03   1.9180e+03   1.8935e+03   1.9327e+03   2.0379e+03   2.0847e+03   2.2618e+03   2.2460e+03   2.1627e+03   2.2717e+03   2.2865e+03   2.2302e+03   2.0683e+03   2.1888e+03   2.1750e+03   2.0283e+03   1.9420e+03   2.0329e+03   2.0254e+03   1.6828e+03   1.4791e+03   1.5193e+03   1.5922e+03   1.6780e+03   1.7912e+03   1.7072e+03   1.4269e+03   1.1892e+03   1.2038e+03   1.3717e+03   1.6844e+03   2.0851e+03 
  3.9007e+03   3.8275e+03   3.7156e+03   3.6768e+03   3.6075e+03   3.5695e+03   3.6213e+03   3.6651e+03   3.6833e+03   3.7782e+03   3.7982e+03   3.7464e+03   3.6336e+03   3.5136e+03   3.4677e+03   3.3398e+03   3.1783e+03   3.1409e+03   3.1181e+03   3.0202e+03   2.8431e+03   2.7133e+03   2.6572e+03   2.5997e+03   2.5263e+03   2.4881e+03   2.3647e+03   2.4306e+03   2.4834e+03   2.5916e+03   2.5292e+03   2.5711e+03   2.6454e+03   2.6585e+03   2.6309e+03   2.3953e+03   2.1866e+03   2.1654e+03   2.2022e+03   2.3461e+03   2.4731e+03   2.5201e+03   2.7894e+03   2.7022e+03   2.5847e+03   2.7229e+03   2.7644e+03   2.5407e+03   2.3587e+03   2.4851e+03   2.4428e+03   2.2732e+03   2.1888e+03   2.2670e+03   2.2778e+03   1.9348e+03   1.7290e+03   1.8385e+03   2.0337e+03   2.0746e+03   2.0577e+03   1.9478e+03   1.6939e+03   1.4921e+03   1.4962e+03   1.9080e+03   2.7180e+03   3.1088e+03 
  3.9198e+03   3.7830e+03   3.6865e+03   3.7145e+03   3.6483e+03   3.6155e+03   3.6398e+03   3.7264e+03   3.8266e+03   3.9172e+03   3.8870e+03   3.7843e+03   3.6877e+03   3.5827e+03   3.5146e+03   3.3686e+03   3.2351e+03   3.2281e+03   3.2012e+03   3.1045e+03   2.8939e+03   2.7212e+03   2.6931e+03   2.6308e+03   2.5850e+03   2.5723e+03   2.4435e+03   2.5655e+03   2.6776e+03   2.7132e+03   2.6341e+03   2.7367e+03   2.8638e+03   2.8996e+03   2.8514e+03   2.6338e+03   2.5032e+03   2.4982e+03   2.5597e+03   2.8428e+03   3.1960e+03   3.3640e+03   3.6418e+03   3.3993e+03   3.0872e+03   3.0304e+03   3.0182e+03   2.7509e+03   2.5810e+03   2.5630e+03   2.5499e+03   2.5742e+03   2.6800e+03   2.7988e+03   2.6697e+03   2.2504e+03   2.0995e+03   2.2619e+03   2.3914e+03   2.3671e+03   2.1633e+03   2.0152e+03   1.8623e+03   1.7027e+03   1.9276e+03   3.0987e+03   4.0308e+03   3.9419e+03 
  3.9368e+03   3.7759e+03   3.7433e+03   3.7924e+03   3.7261e+03   3.7175e+03   3.7182e+03   3.8348e+03   3.9645e+03   4.0192e+03   3.9711e+03   3.8531e+03   3.6875e+03   3.5892e+03   3.5228e+03   3.3560e+03   3.2395e+03   3.2366e+03   3.2347e+03   3.1604e+03   2.9942e+03   2.8556e+03   2.7835e+03   2.7071e+03   2.6576e+03   2.6608e+03   2.5371e+03   2.7446e+03   3.0725e+03   3.1541e+03   2.8946e+03   2.9851e+03   3.0385e+03   2.9167e+03   2.8633e+03   2.7046e+03   2.6571e+03   2.7797e+03   3.2089e+03   3.8498e+03   4.1886e+03   4.2433e+03   4.1855e+03   3.7957e+03   3.3966e+03   3.1822e+03   3.0259e+03   2.7649e+03   2.7239e+03   2.7785e+03   2.7461e+03   2.9221e+03   3.1556e+03   3.2145e+03   2.8906e+03   2.4865e+03   2.4170e+03   2.5706e+03   2.5697e+03   2.4320e+03   2.3181e+03   2.1820e+03   2.0213e+03   2.2315e+03   3.2224e+03   4.6442e+03   5.0777e+03   4.7446e+03 
  3.9393e+03   3.8603e+03   3.8649e+03   3.8929e+03   3.8431e+03   3.8183e+03   3.8843e+03   4.0958e+03   4.1734e+03   4.1602e+03   4.0938e+03   3.9284e+03   3.7064e+03   3.5768e+03   3.5185e+03   3.3588e+03   3.2076e+03   3.1757e+03   3.2320e+03   3.1843e+03   3.0734e+03   2.9967e+03   2.9847e+03   2.8914e+03   2.8981e+03   3.0170e+03   3.2040e+03   3.7442e+03   4.2242e+03   4.1577e+03   3.4991e+03   3.5085e+03   3.4316e+03   3.1551e+03   2.9686e+03   2.8440e+03   2.9345e+03   3.4274e+03   4.3747e+03   4.8557e+03   5.0934e+03   4.9823e+03   4.6098e+03   4.1989e+03   3.7714e+03   3.3376e+03   3.0764e+03   3.0682e+03   3.6011e+03   3.7935e+03   3.6090e+03   3.5731e+03   3.5748e+03   3.2696e+03   2.8456e+03   2.6038e+03   2.7828e+03   2.9201e+03   2.6544e+03   2.5369e+03   3.2919e+03   3.1928e+03   3.0204e+03   3.8842e+03   4.9154e+03   5.6209e+03   5.7347e+03   5.5053e+03 
  4.0237e+03   4.0228e+03   4.0395e+03   4.0972e+03   4.0480e+03   4.0235e+03   4.1887e+03   4.4461e+03   4.4413e+03   4.3448e+03   4.2118e+03   3.9553e+03   3.6655e+03   3.5518e+03   3.4944e+03   3.3794e+03   3.2591e+03   3.2438e+03   3.3206e+03   3.2983e+03   3.1685e+03   3.1760e+03   3.3251e+03   3.4082e+03   4.1040e+03   4.6887e+03   4.7718e+03   5.1161e+03   5.2252e+03   4.9099e+03   4.1349e+03   4.5963e+03   4.7671e+03   4.3718e+03   3.8654e+03   4.2119e+03   4.5685e+03   5.0108e+03   5.5383e+03   5.7996e+03   6.1070e+03   5.9407e+03   5.5467e+03   5.3125e+03   4.8082e+03   4.4871e+03   4.4633e+03   4.4487e+03   4.9323e+03   5.0163e+03   4.8917e+03   4.5537e+03   4.1025e+03   3.5910e+03   3.1910e+03   3.2632e+03   3.9253e+03   3.7724e+03   3.2083e+03   3.5960e+03   4.8067e+03   4.6348e+03   4.5945e+03   5.3782e+03   5.7982e+03   6.0491e+03   6.0447e+03   5.7790e+03 
  4.3612e+03   4.3755e+03   4.4210e+03   4.5656e+03   4.6290e+03   4.6645e+03   4.7469e+03   4.9112e+03   4.8045e+03   4.6276e+03   4.3485e+03   4.0534e+03   3.7584e+03   3.5969e+03   3.5552e+03   3.5065e+03   3.5162e+03   3.5649e+03   3.5854e+03   3.4999e+03   3.4865e+03   3.9693e+03   4.5417e+03   5.2994e+03   6.0626e+03   6.2769e+03   5.9186e+03   5.8805e+03   6.2648e+03   6.4278e+03   5.6700e+03   6.5747e+03   6.6166e+03   6.1899e+03   5.4849e+03   6.4042e+03   6.5588e+03   6.4845e+03   6.5204e+03   6.9180e+03   7.1102e+03   6.7746e+03   6.5727e+03   6.5113e+03   6.0650e+03   5.9205e+03   5.8779e+03   5.6975e+03   6.0259e+03   6.3065e+03   6.3308e+03   5.7946e+03   5.0667e+03   4.6811e+03   4.4817e+03   4.9697e+03   5.5092e+03   5.3152e+03   4.8812e+03   5.2701e+03   5.7444e+03   5.5174e+03   5.5733e+03   5.9166e+03   6.0048e+03   6.1231e+03   6.1124e+03   5.7106e+03 
