ALO Lidar Data on 20190213

UT (hour) for each column
   0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.0636e+02   1.2704e+02   1.4805e+02   1.0812e+02   6.7525e+01   1.5657e+02   2.4564e+02   3.1533e+02   2.7975e+02   1.8275e+02   1.4123e+02   5.2739e+01   2.1658e+01   1.1546e+01   1.0459e+01   1.1179e+01   1.3322e+01   6.7378e+00   2.8234e+01   2.1905e+01   1.1204e+01   8.3625e+00   5.3788e+00   4.3370e+00   2.3458e+00   2.4109e+00   2.4179e+00   2.1413e+00   1.8775e+00   1.8675e+00   1.9242e+00   1.9084e+00   2.1631e+00   1.9682e+00   1.9169e+00   2.1543e+00   1.9315e+00   1.6660e+00   1.6072e+00   1.7549e+00   1.7341e+00   1.9733e+00   2.1245e+00   1.6587e+00   1.6692e+00   1.8207e+00   2.2259e+00   2.6186e+00   3.4672e+00   3.6612e+00   5.7381e+00   4.1668e+00   2.6084e+00   2.2613e+00   2.6030e+00   2.2115e+00   1.9214e+00   1.9642e+00   2.0230e+00   1.7268e+00   1.5995e+00   1.3812e+00   1.2446e+00   2.2997e+00   2.5089e+00   1.7726e+00   2.5716e+00   2.2039e+00   2.0570e+00   1.6779e+00   1.5951e+00   1.9899e+00   1.6123e+00   1.6200e+00   1.7026e+00   2.3124e+00   2.1665e+00   2.2015e+00   2.3001e+00   2.3722e+00   2.1970e+00   2.0021e+00   1.5078e+00   2.6043e+00   2.8680e+00   2.5998e+00  -9.9900e+02   1.2486e+00 
  4.8246e+02   4.5748e+02   3.9807e+02   3.0824e+02   3.4982e+02   5.4702e+02   7.9540e+02   7.8383e+02   6.6256e+02   5.2185e+02   3.7086e+02   1.4014e+02   8.4017e+01   5.5012e+01   6.9269e+01   1.7456e+02   1.5354e+02   7.1079e+01   1.2506e+02   9.4679e+01   3.5364e+01   1.9920e+01   1.2562e+01   6.8412e+00   3.0449e+00   2.3845e+00   2.2664e+00   2.1272e+00   2.1227e+00   2.2839e+00   1.9216e+00   1.7994e+00   1.5972e+00   1.8884e+00   2.0142e+00   2.0913e+00   1.6551e+00   1.4856e+00   1.6612e+00   1.5305e+00   1.7687e+00   1.9497e+00   2.1835e+00   2.0820e+00   1.7510e+00   1.6915e+00   1.9930e+00   2.5714e+00   3.2150e+00   2.9369e+00   3.5120e+00   2.7088e+00   2.3454e+00   2.4632e+00   2.1338e+00   2.0790e+00   1.9342e+00   1.7144e+00   1.9835e+00   2.4257e+00   2.0282e+00   1.6698e+00   2.0084e+00   1.9708e+00   2.4644e+00   1.9609e+00   2.0732e+00   1.9944e+00   2.0158e+00   2.0863e+00   1.7808e+00   2.0467e+00   2.7761e+00   2.5507e+00   1.7820e+00   1.8348e+00   2.0343e+00   2.4500e+00   2.5112e+00   2.5128e+00   2.2485e+00   2.6869e+00   2.1529e+00   3.0279e+00   3.4767e+00   1.8706e+00   1.7634e+00   1.8869e+00 
  1.0835e+03   9.1567e+02   7.3901e+02   6.9792e+02   9.0738e+02   1.1045e+03   1.3265e+03   1.2937e+03   1.1489e+03   9.8223e+02   6.8731e+02   3.5811e+02   3.1247e+02   2.6375e+02   2.4374e+02   4.7072e+02   4.2392e+02   2.8009e+02   2.8958e+02   2.3466e+02   9.9774e+01   7.8039e+01   4.8387e+01   1.8763e+01   4.2437e+00   2.6752e+00   2.2362e+00   2.2738e+00   2.2684e+00   2.3563e+00   2.2476e+00   1.6983e+00   1.7993e+00   1.6752e+00   1.9402e+00   2.0828e+00   1.5835e+00   1.7769e+00   1.7782e+00   1.6431e+00   2.0078e+00   2.1500e+00   1.8778e+00   1.7881e+00   1.3764e+00   1.1954e+00   2.5245e+00   2.6844e+00   3.3221e+00   3.1448e+00   1.9279e+00   1.2920e+00   1.9521e+00   2.0264e+00   1.4991e+00   1.8549e+00   1.8701e+00   2.2586e+00   1.9438e+00   2.2001e+00   2.4623e+00   1.5848e+00   1.5445e+00   1.7905e+00   2.4229e+00   2.0785e+00   1.9806e+00   2.3227e+00   2.4674e+00   2.1728e+00   2.2397e+00   2.4792e+00   2.7016e+00   2.6935e+00   1.4297e+00   1.5740e+00   2.2098e+00   2.6844e+00   2.1358e+00   2.5217e+00   2.2374e+00   2.6518e+00   2.3746e+00   1.9873e+00   3.3890e+00   2.9534e+00   2.1137e+00   2.1726e+00 
  1.6407e+03   1.4446e+03   1.2338e+03   1.2302e+03   1.4520e+03   1.4356e+03   1.5387e+03   1.6014e+03   1.5086e+03   1.3284e+03   9.8553e+02   7.2282e+02   7.2004e+02   6.7553e+02   6.2719e+02   7.7265e+02   7.1733e+02   5.8010e+02   5.3077e+02   4.6321e+02   3.4745e+02   3.7087e+02   2.7199e+02   1.0397e+02   1.6930e+01   5.6410e+00   3.3208e+00   3.2491e+00   2.8783e+00   3.1367e+00   2.6797e+00   2.0415e+00   1.6746e+00   1.6989e+00   1.8437e+00   1.7191e+00   1.7398e+00   2.0060e+00   1.6724e+00   1.4391e+00   1.8138e+00   2.0512e+00   1.7273e+00   1.3312e+00   1.0208e+00   1.1248e+00   2.2612e+00   2.7479e+00   2.6345e+00   3.2500e+00   3.4874e+00   2.3839e+00   1.8528e+00   2.1190e+00   1.9216e+00   1.7469e+00   2.0414e+00   2.0384e+00   1.9342e+00   1.9955e+00   1.9683e+00   2.3257e+00   2.1014e+00   1.8091e+00   2.3954e+00   2.4768e+00   1.9391e+00   2.4436e+00   2.4464e+00   1.8785e+00   2.4742e+00   2.3569e+00   2.1194e+00   2.0057e+00   1.8345e+00   1.9744e+00   2.2539e+00   2.2273e+00   2.7712e+00   2.9271e+00   2.2505e+00   2.1605e+00   2.4607e+00   2.1905e+00   1.9415e+00   2.4534e+00   1.9664e+00   1.6947e+00 
  2.0100e+03   1.8128e+03   1.6305e+03   1.6403e+03   1.7366e+03   1.5833e+03   1.6566e+03   1.6452e+03   1.5536e+03   1.4777e+03   1.2519e+03   1.1200e+03   1.1446e+03   1.1073e+03   1.0491e+03   1.1475e+03   1.0575e+03   8.7667e+02   7.8794e+02   7.5496e+02   7.3248e+02   7.7621e+02   6.2188e+02   3.4024e+02   1.5804e+02   8.8275e+01   3.9458e+01   2.4645e+01   4.8524e+01   3.9129e+01   1.0909e+01   9.9968e+00   3.7853e+00   1.7864e+00   1.8982e+00   1.8795e+00   1.5167e+00   1.5461e+00   1.1704e+00   1.2938e+00   1.7184e+00   1.8649e+00   1.8467e+00   2.1135e+00   1.4892e+00   1.5081e+00   1.7524e+00   2.7551e+00   2.2540e+00   2.4551e+00   3.4683e+00   1.0249e+00   2.0461e+00   2.8804e+00   2.2349e+00   1.9995e+00   2.2776e+00   2.5611e+00   2.2242e+00   2.2500e+00   2.0727e+00   2.5967e+00   3.1963e+00   2.6012e+00   2.8755e+00   2.2906e+00   1.5842e+00   1.8811e+00   1.8456e+00   2.1194e+00   2.5118e+00   2.2964e+00   1.3323e+00   1.4422e+00   1.4265e+00   1.5870e+00   2.1768e+00   2.4559e+00   2.1882e+00   2.5750e+00   1.7157e+00   1.3958e+00   1.3449e+00   2.5431e+00   2.2146e+00   1.8466e+00   1.5745e+00   2.1362e+00 
