ALO Lidar Data on 20190401

UT (hour) for each column
  -0.3000   -0.2000   -0.1000    0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000    9.6000    9.7000    9.8000    9.9000   10.0000   10.1000   10.2000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  6.3597e+02  -9.9900e+02   2.8935e+02   3.6153e+02   3.5411e+02   3.9132e+02   3.3030e+02   2.2081e+02   1.8962e+02   2.0656e+02   2.9354e+02   3.8923e+02   4.6973e+02   4.6940e+02   4.8230e+02   4.8148e+02   4.6518e+02   4.1590e+02   3.1887e+02   2.6283e+02   2.5108e+02   3.5660e+02   4.5639e+02   5.0474e+02   4.2338e+02   3.9695e+02   3.8033e+02   3.7836e+02   3.4133e+02   2.8572e+02   2.2492e+02   2.3171e+02   2.3900e+02   2.5678e+02   2.7956e+02   2.3806e+02   2.0885e+02   1.7502e+02   1.9649e+02   2.1445e+02   2.1283e+02   1.9708e+02   1.9299e+02   1.5293e+02   1.1465e+02   1.2665e+02   1.2109e+02   1.0959e+02   1.2797e+02   8.1187e+01   6.4095e+01   5.7347e+01   3.5587e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.8683e+00   3.9342e+00   3.7824e+00   3.5969e+00   4.6899e+00   4.2450e+00   2.6538e+00   6.3818e+00   4.5906e+00   4.0534e+00   4.9528e+00   6.0849e+00   3.8150e+00   5.0422e+00   5.4649e+00   6.4022e+00   6.3428e+00   3.2364e+00   2.9524e+00   5.6448e+00   6.5672e+00   4.3791e+00   2.9608e+00   2.6381e+00   3.1505e+00   5.4318e+00   8.2237e+00   3.9687e+00   3.8555e+00   1.8153e+00   2.9435e+00   4.2971e+00   4.7522e+00   4.1686e+00   2.6788e+00   3.1432e+00   4.1727e+00   3.3920e+00   2.8808e+00   2.7456e+00   3.8108e+01   4.4166e+01   2.2644e+01   5.0822e+01   3.3321e+01   2.5599e+01   2.1168e+01   1.8840e+01 
  9.6520e+02  -9.9900e+02   5.5529e+02   6.3153e+02   6.3398e+02   6.9154e+02   5.8877e+02   4.9112e+02   4.4987e+02   4.7238e+02   5.9854e+02   6.4357e+02   7.1896e+02   7.0291e+02   6.9966e+02   7.5833e+02   7.3456e+02   6.2848e+02   4.7674e+02   3.9087e+02   3.3731e+02   5.4543e+02   6.7896e+02   6.8134e+02   5.3605e+02   5.1694e+02   4.9674e+02   4.7493e+02   4.3250e+02   3.7059e+02   3.1469e+02   3.3761e+02   3.6287e+02   3.6425e+02   3.9117e+02   3.8972e+02   3.2803e+02   2.9323e+02   3.1395e+02   3.3104e+02   3.2066e+02   2.8192e+02   2.5838e+02   2.1239e+02   1.7818e+02   1.7901e+02   1.8035e+02   1.5817e+02   1.6825e+02   1.3045e+02   1.0594e+02   9.5613e+01   4.6700e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4680e+01   1.7375e+01   1.0464e+01   5.8408e+00   6.3451e+00   7.1023e+00   5.4905e+00   2.0105e+01   1.7735e+01   1.3023e+01   1.2835e+01   2.0297e+01   1.1563e+01   1.6215e+01   1.3390e+01   1.6096e+01   1.5449e+01   4.0838e+00   4.3099e+00   4.2592e+00   2.8343e+00   2.8529e+00   4.6302e+00   6.2594e+00   3.4970e+00   4.2842e+00   6.3928e+00   7.8222e+00   5.7489e+00   5.3295e+00   4.5063e+00   4.9048e+00   3.5025e+00   4.3308e+00   4.8606e+00   9.2040e+00   4.2588e+00   6.2143e+00   8.5996e+00   9.7762e+00   3.2689e+01   8.4571e+01   4.5532e+01   3.8389e+01   5.1613e+01   4.9484e+01   4.1049e+01   3.5152e+01 
  1.2227e+03  -9.9900e+02   9.5197e+02   9.4787e+02   9.0440e+02   9.4162e+02   8.5013e+02   7.8188e+02   7.7093e+02   7.3913e+02   7.9728e+02   8.3233e+02   8.7848e+02   8.5792e+02   8.5986e+02   8.8752e+02   8.7210e+02   7.8220e+02   6.1801e+02   5.3182e+02   5.1394e+02   7.0167e+02   7.4622e+02   7.3599e+02   6.1141e+02   5.8946e+02   5.6725e+02   5.6324e+02   5.1237e+02   4.3918e+02   4.0112e+02   4.5146e+02   4.5897e+02   4.6018e+02   4.9100e+02   4.6193e+02   4.0380e+02   4.0206e+02   4.1162e+02   4.2959e+02   3.9777e+02   3.5312e+02   3.1607e+02   2.7538e+02   2.6017e+02   2.5899e+02   2.7548e+02   2.5702e+02   2.3407e+02   1.8222e+02   1.4909e+02   1.4296e+02   9.1087e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5481e+01   4.6754e+01   3.5304e+01   1.8162e+01   2.4710e+01   2.6203e+01   1.3156e+01   3.7299e+01   4.6140e+01   3.5274e+01   3.5814e+01   5.0690e+01   4.0087e+01   4.2913e+01   3.4712e+01   3.2211e+01   3.3294e+01   1.5791e+01   9.3002e+00   1.1364e+01   6.6223e+00   5.9459e+00   4.4427e+00   4.0203e+00   3.5946e+00   3.7776e+00   4.9020e+00   4.5965e+00   4.0933e+00   4.8000e+00   3.4494e+00   3.1538e+00   4.7007e+00   3.3896e+01   7.2322e+01   3.7435e+01   3.7990e+01   2.7905e+01   4.4613e+01   3.1387e+01   4.8238e+01   6.1445e+01   7.9990e+01   7.3600e+01   7.3575e+01   8.6267e+01   6.6041e+01   4.7832e+01 
  1.4209e+03  -9.9900e+02   1.2547e+03   1.2270e+03   1.1662e+03   1.1707e+03   1.1106e+03   1.0022e+03   1.0021e+03   9.9199e+02   1.0081e+03   1.0084e+03   9.9280e+02   9.6800e+02   9.7865e+02   9.7776e+02   9.1489e+02   8.3628e+02   7.2505e+02   6.8626e+02   6.9800e+02   7.7808e+02   7.5474e+02   7.4026e+02   6.5372e+02   6.4306e+02   6.2976e+02   6.3243e+02   5.6744e+02   5.0259e+02   4.9610e+02   5.2820e+02   5.3810e+02   5.4638e+02   5.4790e+02   5.0184e+02   4.7048e+02   4.6515e+02   4.7912e+02   4.9812e+02   4.5422e+02   4.2378e+02   3.8463e+02   3.3958e+02   3.4347e+02   3.8311e+02   3.8778e+02   3.5937e+02   2.9678e+02   2.4380e+02   2.3364e+02   2.4591e+02   1.8288e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.8292e+01   1.1797e+02   8.0439e+01   5.8673e+01   7.5024e+01   6.6287e+01   3.4280e+01   7.0083e+01   7.5525e+01   7.9863e+01   9.7830e+01   1.0083e+02   8.5977e+01   8.5841e+01   7.1483e+01   4.3911e+01   6.1740e+01   5.1994e+01   3.1844e+01   3.5841e+01   1.8964e+01   1.0632e+01   9.2624e+00   8.0602e+00   6.7592e+00   5.7860e+00   4.2518e+00   3.5006e+00   4.0916e+00   6.2041e+00   3.0452e+00   1.8987e+00   3.4858e+01   1.0571e+02   1.5809e+02   1.4002e+02   9.9827e+01   8.1871e+01   1.3769e+02   1.0086e+02   9.7033e+01   1.2293e+02   1.3594e+02   1.1863e+02   1.1708e+02   1.0760e+02   7.6566e+01   5.4295e+01 
  1.4892e+03  -9.9900e+02   1.3757e+03   1.3593e+03   1.3208e+03   1.3036e+03   1.2748e+03   1.1994e+03   1.1744e+03   1.1636e+03   1.1601e+03   1.1307e+03   1.0817e+03   1.0430e+03   1.0531e+03   1.0402e+03   9.4976e+02   8.7920e+02   7.9967e+02   7.7288e+02   8.1128e+02   8.4017e+02   7.8510e+02   7.1740e+02   6.6961e+02   6.7722e+02   6.7402e+02   6.5380e+02   5.9551e+02   5.6737e+02   5.9644e+02   5.9790e+02   5.8916e+02   5.6835e+02   5.6221e+02   5.2904e+02   5.0599e+02   5.1117e+02   5.2636e+02   5.3456e+02   4.9740e+02   4.6739e+02   4.2286e+02   4.1203e+02   4.5635e+02   4.8691e+02   4.7728e+02   4.3533e+02   3.6506e+02   3.5448e+02   3.7566e+02   3.8507e+02   3.0068e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.9413e+02   2.2526e+02   1.6308e+02   1.2324e+02   1.2415e+02   1.0729e+02   8.8793e+01   1.4814e+02   1.4499e+02   1.5305e+02   1.7416e+02   1.6055e+02   1.3700e+02   1.4290e+02   1.1903e+02   7.8352e+01   1.0039e+02   9.3715e+01   7.1685e+01   6.9314e+01   3.2322e+01   1.8522e+01   1.8312e+01   1.4623e+01   9.8640e+00   6.7482e+00   4.9783e+00   3.1274e+00   4.8325e+00   5.7249e+00   4.3677e+00   3.6779e+00   1.5913e+02   1.7404e+02   2.1450e+02   2.2920e+02   1.8309e+02   1.8440e+02   2.0994e+02   1.9292e+02   1.9914e+02   2.0665e+02   2.0633e+02   1.6990e+02   1.4453e+02   1.1781e+02   8.0165e+01   5.5034e+01 
  1.5408e+03  -9.9900e+02   1.4376e+03   1.4165e+03   1.3783e+03   1.3532e+03   1.3175e+03   1.2809e+03   1.2279e+03   1.2026e+03   1.2085e+03   1.1743e+03   1.1116e+03   1.0890e+03   1.0750e+03   1.0337e+03   9.6389e+02   8.9105e+02   8.4262e+02   8.2361e+02   8.7843e+02   9.0407e+02   8.3684e+02   7.0925e+02   6.9673e+02   7.0779e+02   7.0725e+02   6.7511e+02   6.2367e+02   6.3166e+02   6.7507e+02   6.4567e+02   6.0609e+02   5.7696e+02   5.6501e+02   5.3801e+02   5.3634e+02   5.6556e+02   5.6402e+02   5.5987e+02   5.3862e+02   5.1668e+02   4.9003e+02   5.0884e+02   5.5159e+02   5.5815e+02   5.4832e+02   5.3080e+02   4.9603e+02   4.8736e+02   5.0383e+02   5.4129e+02   4.5938e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.3788e+02   3.0549e+02   2.4297e+02   1.9403e+02   2.0193e+02   2.0649e+02   2.0869e+02   2.4091e+02   2.2280e+02   2.3260e+02   2.4830e+02   2.1587e+02   1.8349e+02   1.8869e+02   1.5919e+02   1.2238e+02   1.3306e+02   1.2172e+02   1.0523e+02   9.5854e+01   5.1458e+01   3.6708e+01   3.1686e+01   2.5488e+01   1.5571e+01   1.0555e+01   8.6395e+00   5.3787e+00   5.1456e+00   5.7358e+00   2.6500e+01   9.9201e+01   2.0775e+02   2.1932e+02   3.5444e+02   3.7338e+02   3.4902e+02   3.2485e+02   3.2914e+02   3.0619e+02   3.0384e+02   2.8113e+02   2.5372e+02   1.9956e+02   1.5594e+02   1.2269e+02   8.3668e+01   5.5255e+01 
  1.5675e+03  -9.9900e+02   1.4582e+03   1.4178e+03   1.3539e+03   1.3433e+03   1.3046e+03   1.2688e+03   1.2203e+03   1.2092e+03   1.2082e+03   1.1985e+03   1.1316e+03   1.1018e+03   1.0687e+03   1.0150e+03   9.7895e+02   9.2165e+02   9.0338e+02   8.8144e+02   9.2330e+02   9.3063e+02   8.5704e+02   7.3779e+02   7.3508e+02   7.4471e+02   7.3535e+02   7.1076e+02   6.7632e+02   6.9321e+02   7.0213e+02   6.6038e+02   6.2605e+02   6.0845e+02   5.8635e+02   5.9138e+02   5.9957e+02   6.0873e+02   5.9089e+02   5.9224e+02   5.8447e+02   5.9606e+02   5.9827e+02   6.0182e+02   5.9886e+02   6.1190e+02   6.1333e+02   6.3989e+02   6.7151e+02   6.6331e+02   6.8564e+02   7.2477e+02   7.0360e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.8452e+02   3.7506e+02   3.2437e+02   3.0977e+02   3.3141e+02   3.3978e+02   3.1062e+02   3.2719e+02   3.1843e+02   3.1694e+02   3.1381e+02   2.6028e+02   2.1532e+02   2.1287e+02   1.8237e+02   1.6260e+02   1.6421e+02   1.3912e+02   1.3077e+02   1.1778e+02   7.6197e+01   5.8466e+01   4.8788e+01   3.9554e+01   2.3309e+01   1.6748e+01   1.2929e+01   1.0319e+01   1.1518e+01   1.9700e+01   7.5113e+01   3.1879e+02   2.6020e+02   3.4079e+02   5.3438e+02   5.2778e+02   5.0754e+02   4.5222e+02   4.1748e+02   3.7703e+02   3.6668e+02   3.3312e+02   2.8768e+02   2.2144e+02   1.6770e+02   1.3003e+02   8.9951e+01   5.5763e+01 
  1.5525e+03  -9.9900e+02   1.4540e+03   1.3928e+03   1.3214e+03   1.3004e+03   1.2642e+03   1.2366e+03   1.2162e+03   1.2012e+03   1.1901e+03   1.1852e+03   1.1306e+03   1.1003e+03   1.0612e+03   1.0303e+03   1.0002e+03   9.4851e+02   9.6636e+02   9.4366e+02   9.6079e+02   9.2574e+02   8.7548e+02   8.2110e+02   7.8700e+02   7.8269e+02   7.6979e+02   7.6455e+02   7.3549e+02   7.2903e+02   7.0407e+02   6.7332e+02   6.6303e+02   6.5878e+02   6.5996e+02   6.6965e+02   6.5909e+02   6.3759e+02   6.3126e+02   6.2499e+02   6.3071e+02   6.5718e+02   6.7868e+02   6.8470e+02   6.7054e+02   6.7792e+02   7.0615e+02   7.5867e+02   8.1596e+02   8.2354e+02   8.4305e+02   8.5389e+02   8.8086e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.9244e+02   4.7390e+02   4.5030e+02   4.4839e+02   4.4500e+02   4.3402e+02   3.7316e+02   4.2792e+02   4.3293e+02   4.0964e+02   3.7754e+02   3.1618e+02   2.4604e+02   2.5454e+02   2.1945e+02   2.0884e+02   2.1505e+02   1.8138e+02   1.9880e+02   2.1347e+02   1.5787e+02   9.9197e+01   8.1246e+01   6.7937e+01   4.0148e+01   3.8941e+01   3.4356e+01   3.3381e+01   4.6729e+01   7.7493e+01   1.3175e+02   2.7512e+02   3.5070e+02   5.4781e+02   6.8663e+02   6.2254e+02   5.6159e+02   5.1101e+02   4.5900e+02   4.1190e+02   3.9341e+02   3.5356e+02   3.0082e+02   2.3109e+02   1.7496e+02   1.3849e+02   9.5730e+01   6.6567e+01 
  1.4863e+03  -9.9900e+02   1.3875e+03   1.3554e+03   1.3041e+03   1.2594e+03   1.2288e+03   1.2061e+03   1.2121e+03   1.2083e+03   1.1949e+03   1.1601e+03   1.1291e+03   1.0955e+03   1.0616e+03   1.0410e+03   1.0298e+03   9.7684e+02   1.0129e+03   9.7418e+02   9.7100e+02   9.4028e+02   9.0612e+02   8.6872e+02   8.2871e+02   8.1542e+02   8.0132e+02   7.9176e+02   7.6881e+02   7.4888e+02   7.2730e+02   7.0556e+02   7.1630e+02   7.2981e+02   7.3350e+02   7.1948e+02   7.0544e+02   6.7132e+02   6.6571e+02   6.6504e+02   6.9205e+02   7.3355e+02   7.5106e+02   7.6283e+02   7.5700e+02   7.6493e+02   8.0022e+02   8.3193e+02   8.9571e+02   9.2248e+02   9.1362e+02   9.2175e+02   9.3501e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.6631e+02   6.3864e+02   6.0987e+02   5.8811e+02   5.6193e+02   5.5335e+02   4.9182e+02   5.5259e+02   5.5197e+02   5.2236e+02   4.8565e+02   4.1002e+02   3.1457e+02   2.9254e+02   2.6780e+02   2.8446e+02   2.9969e+02   2.6721e+02   3.2643e+02   3.5578e+02   2.8433e+02   1.9137e+02   1.7858e+02   1.4000e+02   8.7976e+01   1.0204e+02   9.4071e+01   1.1762e+02   1.5101e+02   2.0682e+02   2.6570e+02   4.1121e+02   5.7402e+02   7.3041e+02   7.2699e+02   6.4290e+02   5.7760e+02   5.2817e+02   4.7710e+02   4.3991e+02   4.3061e+02   3.8494e+02   3.3003e+02   2.5721e+02   1.9544e+02   1.4876e+02   1.1183e+02   1.0703e+02 
