ALO Lidar Data on 20190205

UT (hour) for each column
   0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  4.8604e+02   6.1804e+02   4.0682e+02   9.4922e+01   8.9114e+00   2.6282e+00   9.3430e-01   7.1787e-01   6.9035e-01   6.3521e-01   5.8369e-01   6.3263e-01   6.2624e-01   5.9450e-01   6.0420e-01   6.2002e-01   9.6415e-01   8.4758e-01   6.7142e-01   7.6667e-01   8.4208e-01   8.6802e-01   6.1442e-01   5.3856e-01   6.0131e-01   4.1871e-01   7.3282e-01   8.5182e-01   9.8550e-01   1.1701e+00   9.3909e-01   8.4030e-01   5.7207e-01   5.2475e-01   7.8809e-01   8.9695e-01   9.0182e-01   7.8417e-01   7.0425e-01   6.6727e-01   7.5795e-01   7.2493e-01   7.6346e-01   7.4222e-01   6.4100e-01   6.6438e-01   7.0735e-01   6.2539e-01   5.6302e-01   7.5147e-01   7.9118e-01   6.9834e-01   6.4497e-01   6.0970e-01   6.4542e-01   6.2651e-01   5.2825e-01   6.9703e-01   7.6029e-01   7.5290e-01   9.2197e-01   1.0978e+00   1.0401e+00   4.9059e+00   9.4797e+00   5.1693e+00   9.3813e-01   7.9428e-01   8.0958e-01   6.3229e-01   5.9105e-01   7.3894e-01   7.8777e-01   8.9219e-01   1.0223e+00   1.0786e+00   8.9963e-01   6.9402e-01   6.5842e-01   7.7225e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.9096e-01   9.9096e-01   5.9122e-01   6.4355e-01   7.7563e-01 
  1.2758e+03   1.4714e+03   1.1337e+03   5.6042e+02   2.1590e+02   6.0925e+01   5.9570e+00   1.1045e+00   8.8872e-01   7.1371e-01   5.0918e-01   5.4122e-01   6.7134e-01   7.9989e-01   6.2127e-01   6.2051e-01   5.6947e-01   6.1983e-01   9.3414e-01   9.7429e-01   7.6282e-01   7.0332e-01   7.1715e-01   5.5300e-01   6.0010e-01   5.0045e-01   5.0332e-01   7.4983e-01   1.2050e+00   6.9802e-01   6.9717e-01   6.8697e-01   5.7457e-01   6.0346e-01   8.4461e-01   8.1831e-01   8.6079e-01   9.7713e-01   8.7771e-01   7.3303e-01   7.4101e-01   7.5327e-01   7.0042e-01   7.4984e-01   7.7156e-01   8.9623e-01   8.2026e-01   6.8099e-01   8.0409e-01   6.2203e-01   2.6659e+00   4.8062e+00   9.7519e-01   6.7467e-01   5.4327e-01   6.0004e-01   6.7605e-01   7.6383e-01   8.4907e-01   8.6109e-01   1.2828e+00   1.1217e+01   2.9986e+01   3.9135e+01   3.4631e+01   1.2956e+01   2.3941e+00   8.7168e-01   6.4494e-01   8.6847e-01   6.9633e-01   6.1544e-01   7.1914e-01   7.7695e-01   8.6711e-01   9.1186e-01   8.2202e-01   1.0265e+00   1.1237e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.9051e-01   9.1085e-01   8.8986e-01   9.2644e-01   1.1668e+00 
  1.9019e+03   1.9447e+03   1.6455e+03   1.1963e+03   8.1251e+02   3.3376e+02   5.2360e+01   1.1417e+01   2.4297e+00   1.1597e+00   6.7614e-01   5.4065e-01   6.6869e-01   8.5290e-01   7.0152e-01   6.8984e-01   5.7475e-01   4.4773e-01   9.4935e-01   9.2337e-01   6.6083e-01   6.0727e-01   6.3321e-01   7.4167e-01   5.7680e-01   4.8250e-01   6.8128e-01   9.1182e-01   9.6414e-01   7.7092e-01   8.8253e-01   7.7351e-01   6.6794e-01   7.3574e-01   7.7473e-01   6.3957e-01   6.4410e-01   8.0172e-01   1.0247e+00   8.3600e-01   7.5950e-01   6.0398e-01   6.6864e-01   7.3901e-01   8.1445e-01   9.6733e-01   8.9633e-01   7.5736e-01   6.9635e-01   2.0775e+01   9.9902e+01   8.2464e+01   3.7687e+01   9.3863e+00   1.7568e+01   1.2833e+01   3.1474e+00   1.5030e+00   6.8809e+00   1.6093e+01   4.0561e+01   9.1690e+01   1.0700e+02   9.5494e+01   6.8758e+01   2.8674e+01   4.7574e+00   1.6165e+00   1.1917e+00   8.1237e-01   7.8774e-01   6.1160e-01   6.4305e-01   9.8289e-01   9.4750e-01   8.7355e-01   7.1691e-01   7.5605e-01   8.1065e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.5815e-01   7.5815e-01   7.5104e-01   7.4805e-01  -9.9900e+02   9.3190e-01 
  2.2287e+03   2.1479e+03   1.9357e+03   1.5660e+03   1.3276e+03   7.6155e+02   2.4272e+02   8.0803e+01   4.0203e+01   1.7249e+01   7.4467e+00   1.9470e+00   7.3342e-01   8.8069e-01   9.2162e-01   8.7325e-01   7.9499e-01   7.9499e-01   1.0581e+00   9.9748e-01   7.8858e-01   7.8858e-01   8.5058e-01   7.9730e-01   5.8035e-01   6.2202e-01   6.6540e-01   7.1282e-01   6.0693e-01   5.7774e-01   6.7688e-01   5.4639e-01   5.4639e-01   7.3499e-01   8.4949e-01   8.1473e-01   7.5266e-01   7.8333e-01   7.8143e-01   6.6314e-01   6.4736e-01   6.3332e-01   6.5206e-01   7.9835e-01   8.9050e-01   1.2654e+00   1.5311e+00   6.6421e+00   5.2367e+01   1.7804e+02   3.5503e+02   2.8819e+02   1.5556e+02   8.2176e+01   1.0899e+02   8.4923e+01   4.7758e+01   5.1688e+01   8.4413e+01   1.3291e+02   1.6934e+02   2.1764e+02   2.0997e+02   1.6624e+02   1.4353e+02   8.0738e+01   1.9302e+01   4.1235e+00   1.8639e+00   1.1014e+00   8.7831e-01   8.2941e-01   9.2694e-01  -9.9900e+02   5.3193e-01   5.4644e-01   6.5739e-01   6.8412e-01   9.3789e-01   1.0878e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.9203e-01   5.9203e-01   6.0361e-01   6.0848e-01   9.6403e-01   9.1440e-01 
  2.4633e+03   2.2877e+03   2.1020e+03   1.7796e+03   1.5607e+03   1.1613e+03   6.4490e+02   3.8928e+02   3.2988e+02   2.2224e+02   1.5336e+02   7.8848e+01   4.3811e+01   2.0001e+01   5.5576e+00   7.7446e-01   7.5287e-01   7.0889e-01   8.3347e-01   9.4671e-01   7.2412e-01   7.9078e-01   6.0363e-01   6.3561e-01   6.5383e-01   6.2926e-01   5.1782e-01   5.5696e-01   7.6724e-01   7.6446e-01   5.1421e-01   7.8782e-01   7.8782e-01   7.8782e-01   8.3419e-01   7.2625e-01   8.0973e-01   8.7531e-01   5.7052e-01   5.2957e-01   5.9541e-01   6.4185e-01   7.3049e-01   3.6779e+00   4.7743e+00   1.3702e+01   5.9285e+01   2.1659e+02   4.4484e+02   6.2260e+02   7.5559e+02   6.2806e+02   3.7994e+02   2.6229e+02   3.2446e+02   2.2308e+02   1.8406e+02   2.2876e+02   2.9939e+02   3.3296e+02   3.0707e+02   3.5879e+02   3.8327e+02   3.1844e+02   2.7373e+02   1.7436e+02   5.5687e+01   1.1689e+01   3.6279e+00   1.7373e+00   1.2623e+00   1.1831e+00   9.7685e-01   8.4769e-01   6.5802e-01   6.4257e-01   7.9538e-01   7.9538e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.4458e-01   5.4458e-01   6.2323e-01   1.0042e+00   9.7162e-01   7.9898e-01 
