ALO Lidar Data on 20190202

UT (hour) for each column
   0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000    7.8000    7.9000    8.0000    8.1000    8.2000    8.3000    8.4000    8.5000    8.6000    8.7000    8.8000    8.9000    9.0000    9.1000    9.2000    9.3000    9.4000    9.5000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.4175e+02   1.8856e+02   8.8985e+01   9.2334e+01   1.2175e+02  -9.9900e+02   7.7889e+00   7.4160e+01   1.3596e+02   8.4188e+01   1.5108e+02   2.0745e+02   1.0417e+02   8.0154e+01   1.0610e+02   8.7179e+01   2.6723e+02   6.2158e+02   6.2156e+02   4.2149e+02   2.7150e+02   2.1711e+02   2.3153e+02   2.3379e+02   1.0316e+02   7.3785e+01   6.8093e+01   2.0154e+01   5.0506e+00   6.1719e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.2729e+02   3.8550e+02   3.8436e+02   3.0617e+02   4.7550e+02   5.4855e+02   5.8283e+02   4.5767e+02   2.2453e+02   8.1971e+01   9.6536e+00   1.5269e+00   5.7524e-01   5.9079e-01   5.3992e-01   6.4474e-01   6.2536e-01   6.3130e-01   6.7482e-01   5.2838e-01   5.2796e-01   6.2079e-01   7.1033e-01   6.7751e-01   8.0795e-01   8.0836e-01   7.8444e-01   7.7396e-01   6.6281e-01   6.1100e-01   6.3492e-01   5.5635e-01   5.2578e-01   5.8728e-01   6.3484e-01   5.5138e-01   5.5929e-01   5.9400e-01   5.7747e-01   5.9185e-01   4.6746e-01   4.7606e-01   5.7539e-01   7.0212e-01   6.7704e-01   6.1671e-01   6.0169e-01   5.6918e-01   6.6096e-01   5.3493e-01   5.9093e-01   8.2060e-01   9.4338e-01   7.8798e-01   6.4764e-01   6.4563e-01   6.2313e-01   5.5123e-01   6.2076e-01   6.3630e-01   1.1300e+00 
  6.2893e+02   6.7669e+02   5.8836e+02   6.1463e+02   6.6794e+02  -9.9900e+02   1.3585e+02   3.2426e+02   4.5678e+02   4.2016e+02   4.4787e+02   4.2458e+02   2.7605e+02   2.2609e+02   2.7952e+02   3.9804e+02   8.2781e+02   1.0219e+03   8.8151e+02   7.2921e+02   5.7115e+02   5.2018e+02   4.7852e+02   4.7698e+02   3.3671e+02   2.8365e+02   2.4178e+02   1.4655e+02   1.2182e+02   1.1810e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.0244e+02   7.4745e+02   7.3191e+02   7.7814e+02   9.7301e+02   9.9929e+02   9.6700e+02   7.6417e+02   5.5588e+02   3.1751e+02   1.0079e+02   1.3445e+01   8.6038e-01   5.9940e-01   6.3528e-01   2.9458e+00   2.9283e+01   3.0688e+01   1.0368e+01   2.9357e+00   1.1419e+00   1.1893e+00   1.0271e+00   9.8771e-01   9.1431e-01   8.7297e-01   7.0314e-01   6.6836e-01   6.8826e-01   7.3933e-01   6.6055e-01   6.1669e-01   7.2119e-01   7.2503e-01   7.1266e-01   7.0829e-01   6.0176e-01   6.4156e-01   7.2192e-01   5.8765e-01   4.9609e-01   6.7319e-01   5.7749e-01   6.6500e-01   6.0232e-01   7.4882e-01   6.9366e-01   4.8450e-01   6.3971e-01   6.2551e-01   5.8348e-01   6.1433e-01   6.6389e-01   6.8171e-01   6.3396e-01   6.4308e-01   5.9879e-01   5.6882e-01   7.8933e-01   7.1743e-01   8.3350e-01 
  1.3487e+03   1.3260e+03   1.1893e+03   1.1566e+03   1.1340e+03  -9.9900e+02   5.6822e+02   8.1033e+02   9.3638e+02   8.4370e+02   6.9838e+02   5.2582e+02   4.1403e+02   4.1241e+02   6.8401e+02   1.1495e+03   1.4647e+03   1.4148e+03   1.2174e+03   1.0468e+03   8.8770e+02   8.5717e+02   7.3964e+02   8.0207e+02   7.6653e+02   6.3605e+02   5.6384e+02   5.2991e+02   4.9176e+02   2.9421e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1200e+03   1.1792e+03   1.1577e+03   1.1887e+03   1.2898e+03   1.3693e+03   1.3602e+03   1.1805e+03   1.0231e+03   7.3640e+02   4.0869e+02   1.5475e+02   8.0776e+01   4.2871e+01   2.3486e+01   8.1535e+01   1.9836e+02   1.5577e+02   5.2663e+01   1.2955e+01   2.7926e+00   1.8133e+00   1.1229e+00   9.9473e-01   7.5202e-01   8.2715e-01   6.9182e-01   8.1735e-01   7.6617e-01   8.5139e-01   8.3709e-01   6.9896e-01   7.1257e-01   7.4000e-01   8.0380e-01   7.7255e-01   7.1615e-01   7.4445e-01   8.1198e-01   5.6964e-01   9.9553e-01   1.3640e+00   8.1565e-01   6.1565e-01   5.9992e-01   6.7936e-01   6.9231e-01   6.7447e-01   7.3720e-01   8.5195e-01   7.4623e-01   5.2047e-01   6.0849e-01   7.1509e-01   5.2936e-01   6.5237e-01   5.6266e-01   5.7291e-01   6.3495e-01   5.4948e-01   1.0611e+00 
  1.7735e+03   1.6144e+03   1.4151e+03   1.3135e+03   1.2364e+03  -9.9900e+02   1.1258e+03   1.2346e+03   1.2285e+03   1.0376e+03   8.6842e+02   7.6369e+02   8.3789e+02   9.5153e+02   1.3318e+03   1.8146e+03   1.8020e+03   1.6643e+03   1.4798e+03   1.3201e+03   1.2307e+03   1.2301e+03   1.1460e+03   1.2403e+03   1.1715e+03   1.0245e+03   9.8560e+02   1.0190e+03   9.8915e+02   5.8256e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.5014e+03   1.5185e+03   1.4830e+03   1.4609e+03   1.5910e+03   1.7023e+03   1.6791e+03   1.5460e+03   1.3901e+03   1.1114e+03   8.4307e+02   5.9082e+02   4.7010e+02   3.6648e+02   3.2281e+02   3.9080e+02   4.5500e+02   3.0615e+02   1.1155e+02   2.8457e+01   5.6118e+00   1.7887e+00   9.5386e-01   8.7433e-01   8.1772e-01   8.1848e-01   8.3356e-01   7.4204e-01   6.0282e-01   7.3846e-01   7.9428e-01   8.0646e-01   7.8472e-01   6.8687e-01   7.2315e-01   6.5445e-01   7.5033e-01   7.5897e-01   8.5227e-01   1.7744e+00   2.7037e+01   6.4217e+01   2.8552e+01   3.9687e+00   6.7903e-01   6.8174e-01   7.4973e-01   8.6413e-01   8.2476e-01   7.6155e-01   7.6340e-01   6.8437e-01   2.1511e+00   1.8511e+01   3.8561e+01   4.1900e+01   1.5299e+01   6.0176e+00   1.0023e+01   7.6091e+00   1.8730e+01 
  1.8565e+03   1.6749e+03   1.4895e+03   1.3957e+03   1.3328e+03  -9.9900e+02   1.4392e+03   1.4148e+03   1.3121e+03   1.1683e+03   1.1620e+03   1.2786e+03   1.5965e+03   1.6872e+03   1.8758e+03   2.0476e+03   1.8940e+03   1.8477e+03   1.7283e+03   1.6240e+03   1.5609e+03   1.5382e+03   1.5619e+03   1.6041e+03   1.4951e+03   1.4324e+03   1.3892e+03   1.4504e+03   1.3941e+03   8.0040e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.7285e+03   1.7289e+03   1.7153e+03   1.7201e+03   1.8759e+03   1.9109e+03   1.8321e+03   1.7040e+03   1.5446e+03   1.3262e+03   1.1884e+03   1.0682e+03   9.8346e+02   8.6948e+02   7.7956e+02   7.3818e+02   6.3091e+02   3.9759e+02   1.4027e+02   3.2938e+01   6.8506e+00   1.6911e+00   1.0113e+00   9.2570e-01   9.5936e-01   7.8494e-01   7.7873e-01   6.6321e-01   7.5036e-01   8.0426e-01   8.6767e-01   6.5693e-01   6.4080e-01   7.4658e-01   8.0007e-01   6.7318e-01   6.2540e-01   8.4462e-01   8.6976e-01   2.7846e+00   7.4389e+01   2.9854e+02   2.1725e+02   4.8996e+01   3.3981e+00   6.5857e-01   6.5035e-01   9.8645e-01   3.3337e+00   2.3631e+00   1.1796e+01   1.1918e+02   4.3775e+02   7.9597e+02   1.0330e+03   9.7486e+02   6.4991e+02   5.7845e+02   6.2494e+02   6.1189e+02   7.7670e+02 
  1.9087e+03   1.7559e+03   1.5974e+03   1.5484e+03   1.4966e+03  -9.9900e+02   1.5595e+03   1.4982e+03   1.4230e+03   1.5060e+03   1.6913e+03   1.8774e+03   2.1218e+03   2.1165e+03   2.1488e+03   2.1074e+03   1.9643e+03   2.0523e+03   2.0100e+03   1.9394e+03   1.8658e+03   1.8346e+03   1.8547e+03   1.8261e+03   1.7738e+03   1.7334e+03   1.7066e+03   1.7639e+03   1.6037e+03   8.8048e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.9213e+03   1.9305e+03   1.9311e+03   1.9635e+03   2.0666e+03   2.0407e+03   1.9575e+03   1.8479e+03   1.6948e+03   1.5099e+03   1.4335e+03   1.3514e+03   1.2574e+03   1.1301e+03   1.0036e+03   8.7844e+02   7.2994e+02   4.8644e+02   2.1116e+02   6.9553e+01   1.7265e+01   5.2360e+00   1.3975e+00   1.0588e+00   9.3546e-01   7.3614e-01   1.7991e+00   2.2037e+00   4.6363e+00   1.9954e+01   2.1113e+01   2.5380e+01   2.6053e+01   1.8718e+01   2.4432e+01   1.0078e+01   4.6935e+00   1.2529e+01   8.4902e+00   3.2541e+01   1.9577e+02   6.7765e+02   6.5349e+02   3.6651e+02   1.6303e+02   6.8961e+01   5.6948e+01   1.3969e+02   3.7997e+02   5.1240e+02   7.0541e+02   1.1516e+03   1.7041e+03   2.0580e+03   2.2464e+03   2.1960e+03   1.8669e+03   1.7759e+03   1.8013e+03   1.8004e+03   1.9318e+03 
  1.9647e+03   1.8471e+03   1.7424e+03   1.7571e+03   1.7474e+03  -9.9900e+02   1.7523e+03   1.6755e+03   1.7192e+03   1.9090e+03   2.1263e+03   2.2726e+03   2.3553e+03   2.3149e+03   2.2896e+03   2.2117e+03   2.1589e+03   2.2843e+03   2.2308e+03   2.1572e+03   2.0817e+03   2.0392e+03   1.9831e+03   1.9599e+03   1.9614e+03   1.9702e+03   1.9750e+03   1.9859e+03   1.7394e+03   9.4047e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.0968e+03   2.1172e+03   2.1260e+03   2.1379e+03   2.1700e+03   2.1166e+03   2.0362e+03   1.9365e+03   1.7944e+03   1.6520e+03   1.5785e+03   1.4630e+03   1.3258e+03   1.1947e+03   1.0537e+03   9.4067e+02   8.5955e+02   6.3927e+02   3.8507e+02   1.8364e+02   6.2365e+01   4.5632e+01   1.0555e+02   1.1864e+02   1.1161e+02   9.0396e+01   1.2576e+02   1.3427e+02   1.7412e+02   2.6264e+02   3.6481e+02   4.2268e+02   4.1775e+02   4.9818e+02   5.7586e+02   5.5502e+02   4.6768e+02   3.9769e+02   2.1939e+02   2.9028e+02   5.4032e+02   1.0237e+03   1.1756e+03   1.0210e+03   7.5086e+02   6.1531e+02   6.5773e+02   9.1137e+02   1.3549e+03   1.5673e+03   1.8470e+03   2.2681e+03   2.5825e+03   2.6833e+03   2.6810e+03   2.6688e+03   2.5502e+03   2.5064e+03   2.4898e+03   2.4677e+03   2.4510e+03 
  2.0082e+03   1.9411e+03   1.9466e+03   2.0521e+03   2.1216e+03  -9.9900e+02   2.1141e+03   2.0477e+03   2.1655e+03   2.3117e+03   2.4831e+03   2.5616e+03   2.5592e+03   2.5153e+03   2.5817e+03   2.5574e+03   2.4922e+03   2.4871e+03   2.3430e+03   2.2484e+03   2.2443e+03   2.3056e+03   2.1837e+03   2.2288e+03   2.2407e+03   2.2412e+03   2.2149e+03   2.1759e+03   1.8898e+03   1.0461e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.2398e+03   2.2846e+03   2.3105e+03   2.2888e+03   2.2500e+03   2.1649e+03   2.0544e+03   1.9425e+03   1.8122e+03   1.7131e+03   1.6500e+03   1.5269e+03   1.4098e+03   1.3109e+03   1.1634e+03   1.1024e+03   1.0389e+03   8.3008e+02   6.1882e+02   3.9982e+02   2.9423e+02   5.0044e+02   7.3039e+02   7.0470e+02   6.7257e+02   5.7265e+02   6.2589e+02   6.6988e+02   7.4263e+02   8.9123e+02   1.1492e+03   1.2964e+03   1.3366e+03   1.4556e+03   1.5872e+03   1.6582e+03   1.5729e+03   1.3527e+03   9.5590e+02   9.9154e+02   1.0380e+03   1.1971e+03   1.4295e+03   1.4790e+03   1.3717e+03   1.3568e+03   1.4570e+03   1.8098e+03   2.3141e+03   2.4615e+03   2.6333e+03   2.7428e+03   2.8046e+03   2.8235e+03   2.7812e+03   2.7539e+03   2.6608e+03   2.6152e+03   2.6076e+03   2.5952e+03   2.6168e+03 
  2.1210e+03   2.1870e+03   2.3441e+03   2.5125e+03   2.5941e+03  -9.9900e+02   2.5145e+03   2.5015e+03   2.6457e+03   2.7996e+03   2.8721e+03   2.8660e+03   2.8496e+03   2.8305e+03   2.8660e+03   2.8232e+03   2.8810e+03   3.1091e+03   2.8615e+03   2.6686e+03   2.6095e+03   2.6072e+03   2.4577e+03   2.4596e+03   2.4392e+03   2.4348e+03   2.4510e+03   2.3956e+03   2.0386e+03   1.1222e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5008e+03   2.5501e+03   2.5651e+03   2.5472e+03   2.4526e+03   2.3496e+03   2.1927e+03   1.9924e+03   1.8448e+03   1.7610e+03   1.7171e+03   1.6322e+03   1.5725e+03   1.4999e+03   1.3470e+03   1.3255e+03   1.3066e+03   1.1101e+03   1.0003e+03   9.1471e+02   9.5919e+02   1.2512e+03   1.4482e+03   1.3950e+03   1.4445e+03   1.3361e+03   1.3645e+03   1.3991e+03   1.4839e+03   1.6633e+03   1.8936e+03   2.0228e+03   2.1005e+03   2.1667e+03   2.2186e+03   2.3245e+03   2.3438e+03   2.2172e+03   1.9603e+03   1.9669e+03   1.7620e+03   1.5794e+03   1.5799e+03   1.6551e+03   1.6649e+03   1.8220e+03   2.0286e+03   2.5315e+03   2.9480e+03   2.9519e+03   2.9783e+03   2.9284e+03   2.9107e+03   2.8935e+03   2.8586e+03   2.8429e+03   2.7577e+03   2.6903e+03   2.7126e+03   2.7241e+03   2.7397e+03 
  2.4817e+03   2.6626e+03   2.8215e+03   2.9350e+03   2.9661e+03  -9.9900e+02   3.0695e+03   3.0651e+03   3.1208e+03   3.1682e+03   3.0848e+03   3.0745e+03   3.1611e+03   3.2710e+03   3.2359e+03   3.1409e+03   3.4743e+03   3.8194e+03   3.5309e+03   3.1920e+03   2.9341e+03   2.8001e+03   2.6104e+03   2.6116e+03   2.6348e+03   2.6725e+03   2.7573e+03   2.7398e+03   2.3448e+03   1.2816e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.7479e+03   2.7722e+03   2.8022e+03   2.8269e+03   2.7564e+03   2.6584e+03   2.5018e+03   2.2081e+03   1.9988e+03   1.9748e+03   1.9396e+03   1.8687e+03   1.8408e+03   1.7644e+03   1.6067e+03   1.6325e+03   1.6526e+03   1.5363e+03   1.5876e+03   1.6188e+03   1.7097e+03   1.9146e+03   2.0158e+03   1.9706e+03   2.0256e+03   1.9473e+03   1.9352e+03   1.9527e+03   2.1160e+03   2.3009e+03   2.4068e+03   2.4736e+03   2.5280e+03   2.5424e+03   2.5130e+03   2.6637e+03   2.7911e+03   2.8415e+03   2.8650e+03   2.9165e+03   2.6508e+03   2.4208e+03   2.1210e+03   2.0805e+03   2.1924e+03   2.5742e+03   2.7762e+03   3.0961e+03   3.2392e+03   3.1369e+03   3.0839e+03   2.9937e+03   2.9575e+03   2.9422e+03   2.9131e+03   2.8993e+03   2.8294e+03   2.7887e+03   2.7934e+03   2.7800e+03   2.7601e+03 
  2.9174e+03   3.0423e+03   3.1966e+03   3.3666e+03   3.4459e+03  -9.9900e+02   3.7456e+03   3.6580e+03   3.5525e+03   3.4450e+03   3.3761e+03   3.4966e+03   3.6405e+03   3.8777e+03   3.9172e+03   3.8088e+03   3.9641e+03   4.0009e+03   3.7304e+03   3.4179e+03   3.2042e+03   3.1353e+03   2.9017e+03   2.8755e+03   2.8891e+03   2.9541e+03   3.0816e+03   3.0637e+03   2.6349e+03   1.4494e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.8417e+03   2.8870e+03   2.9651e+03   2.9828e+03   2.9515e+03   2.8870e+03   2.7788e+03   2.5194e+03   2.3165e+03   2.3015e+03   2.2435e+03   2.1817e+03   2.1780e+03   2.1345e+03   2.0280e+03   2.1107e+03   2.0917e+03   2.0393e+03   2.1715e+03   2.1845e+03   2.2208e+03   2.3540e+03   2.4254e+03   2.3691e+03   2.3708e+03   2.2911e+03   2.3318e+03   2.4230e+03   2.6044e+03   2.7152e+03   2.7619e+03   2.8773e+03   2.9869e+03   3.0026e+03   2.9804e+03   3.3471e+03   3.5384e+03   3.5755e+03   3.6232e+03   3.6691e+03   3.4539e+03   3.2555e+03   2.9084e+03   2.8911e+03   3.0254e+03   3.2750e+03   3.2812e+03   3.3111e+03   3.2938e+03   3.2186e+03   3.1581e+03   3.0686e+03   2.9975e+03   2.9617e+03   2.9391e+03   2.9171e+03   2.8411e+03   2.8157e+03   2.8089e+03   2.8194e+03   2.8396e+03 
