ALO Lidar Data on 20171213

UT (hour) for each column
   0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.2200e+03   2.4132e+03   2.4411e+03   2.3772e+03   2.1099e+03   2.0766e+03   2.1681e+03   2.1862e+03   2.0466e+03   1.6782e+03   1.4174e+03   1.6577e+03   1.4814e+03   1.3725e+03   1.2656e+03   1.2154e+03   1.2148e+03   1.3654e+03   1.5573e+03   1.8980e+03   2.2829e+03   2.5220e+03   2.1052e+03   2.0054e+03   2.1431e+03   1.9153e+03   2.0693e+03   2.1670e+03   2.5587e+03   2.8017e+03   2.7396e+03   3.0180e+03   2.9104e+03 
  2.3482e+03   2.3966e+03   2.3800e+03   2.3378e+03   2.2344e+03   2.2156e+03   2.2261e+03   2.2317e+03   2.1809e+03   1.9837e+03   1.8132e+03   1.8215e+03   1.7241e+03   1.5101e+03   1.4039e+03   1.4140e+03   1.5342e+03   1.8808e+03   2.2282e+03   2.5957e+03   2.8603e+03   2.7068e+03   2.1011e+03   2.1851e+03   2.3299e+03   2.1525e+03   2.2572e+03   2.3388e+03   2.7511e+03   2.9955e+03   2.8736e+03   3.0682e+03   2.9445e+03 
  2.2886e+03   2.2883e+03   2.2566e+03   2.2300e+03   2.1801e+03   2.1493e+03   2.1401e+03   2.1754e+03   2.1474e+03   2.1005e+03   2.0442e+03   1.9536e+03   1.9287e+03   1.7493e+03   1.6820e+03   1.7591e+03   2.0779e+03   2.5314e+03   2.8299e+03   3.0938e+03   3.1359e+03   2.6404e+03   2.0422e+03   2.2364e+03   2.4697e+03   2.4103e+03   2.4635e+03   2.5036e+03   2.9297e+03   3.1632e+03   2.9859e+03   3.1168e+03   2.9141e+03 
  2.1926e+03   2.1606e+03   2.1627e+03   2.1778e+03   2.1884e+03   2.2046e+03   2.2906e+03   2.1800e+03   2.1248e+03   2.0809e+03   1.9810e+03   1.9594e+03   1.9742e+03   1.9333e+03   1.8811e+03   2.1299e+03   2.5705e+03   3.0594e+03   3.1355e+03   3.2640e+03   3.1620e+03   2.5917e+03   2.0479e+03   2.2917e+03   2.6012e+03   2.6816e+03   2.7717e+03   2.7916e+03   3.0027e+03   3.1901e+03   2.9956e+03   3.1408e+03   2.9428e+03 
  2.1346e+03   2.0836e+03   2.1583e+03   2.2560e+03   2.4643e+03   2.5505e+03   2.5324e+03   2.2986e+03   2.3133e+03   2.2898e+03   2.0390e+03   2.1221e+03   2.1133e+03   2.1773e+03   2.2044e+03   2.6618e+03   3.0566e+03   3.2977e+03   3.2302e+03   3.1992e+03   3.0489e+03   2.6055e+03   2.1947e+03   2.3716e+03   2.6381e+03   2.7803e+03   2.9127e+03   2.9401e+03   3.0463e+03   3.1631e+03   2.9518e+03   3.1458e+03   2.9790e+03 
  2.1193e+03   2.1655e+03   2.3170e+03   2.4803e+03   2.8317e+03   2.9177e+03   2.8039e+03   2.6468e+03   2.6993e+03   2.7758e+03   2.6588e+03   2.6476e+03   2.3937e+03   2.5156e+03   2.7192e+03   3.0429e+03   3.1978e+03   3.2521e+03   3.1562e+03   3.0793e+03   2.9273e+03   2.6330e+03   2.2787e+03   2.4708e+03   2.6673e+03   2.7176e+03   2.8559e+03   2.8790e+03   2.9659e+03   3.0830e+03   2.8862e+03   3.0777e+03   2.9616e+03 
  2.2760e+03   2.4683e+03   2.6523e+03   2.8163e+03   3.0086e+03   3.0496e+03   3.0187e+03   2.9747e+03   3.0545e+03   3.1309e+03   3.0925e+03   2.9054e+03   2.8612e+03   2.9259e+03   2.9903e+03   3.0788e+03   3.1578e+03   3.1387e+03   3.0251e+03   2.9281e+03   2.7920e+03   2.5198e+03   2.2326e+03   2.4493e+03   2.6022e+03   2.6907e+03   2.7996e+03   2.8079e+03   2.8745e+03   3.0008e+03   2.8310e+03   3.0128e+03   2.9038e+03 
  2.5473e+03   2.7878e+03   2.9395e+03   3.0132e+03   3.0699e+03   3.0347e+03   3.0086e+03   2.9899e+03   3.0074e+03   3.0244e+03   2.9709e+03   2.9216e+03   2.9164e+03   2.9618e+03   2.9618e+03   3.0152e+03   3.0739e+03   3.0262e+03   2.9143e+03   2.8259e+03   2.6865e+03   2.4527e+03   2.1847e+03   2.4401e+03   2.5835e+03   2.6479e+03   2.7827e+03   2.8346e+03   2.8133e+03   2.9119e+03   2.7634e+03   2.9395e+03   2.8211e+03 
  2.8231e+03   2.9544e+03   2.9846e+03   3.0165e+03   3.0187e+03   2.9459e+03   2.9200e+03   2.9072e+03   2.8963e+03   2.8840e+03   2.8187e+03   2.7823e+03   2.8195e+03   2.9207e+03   2.9077e+03   2.9665e+03   3.0170e+03   2.9696e+03   2.8064e+03   2.7200e+03   2.6064e+03   2.3947e+03   2.1580e+03   2.4101e+03   2.5654e+03   2.6108e+03   2.7065e+03   2.7608e+03   2.7986e+03   2.8670e+03   2.7171e+03   2.8476e+03   2.6969e+03 
  2.9602e+03   2.9965e+03   2.9646e+03   2.9442e+03   2.9283e+03   2.8703e+03   2.8684e+03   2.8416e+03   2.8052e+03   2.7772e+03   2.6918e+03   2.6950e+03   2.7570e+03   2.9478e+03   2.9072e+03   2.9397e+03   2.9726e+03   2.9428e+03   2.7732e+03   2.6748e+03   2.5541e+03   2.3352e+03   2.1023e+03   2.3645e+03   2.5115e+03   2.5395e+03   2.6149e+03   2.6577e+03   2.7191e+03   2.7833e+03   2.6446e+03   2.7881e+03   2.5999e+03 
  2.9822e+03   2.9934e+03   2.9311e+03   2.8872e+03   2.8999e+03   2.8481e+03   2.8169e+03   2.7630e+03   2.7283e+03   2.6916e+03   2.5908e+03   2.7007e+03   2.7296e+03   2.8891e+03   2.8487e+03   2.8927e+03   2.8952e+03   2.8371e+03   2.6725e+03   2.5975e+03   2.4806e+03   2.2549e+03   2.0524e+03   2.3460e+03   2.4581e+03   2.4193e+03   2.4708e+03   2.5191e+03   2.5885e+03   2.6819e+03   2.5531e+03   2.6474e+03   2.5310e+03 
  2.9570e+03   2.9253e+03   2.8685e+03   2.8609e+03   2.8871e+03   2.8313e+03   2.7551e+03   2.6885e+03   2.6717e+03   2.6452e+03   2.5672e+03   2.7213e+03   2.7214e+03   2.7870e+03   2.7673e+03   2.7934e+03   2.7773e+03   2.7177e+03   2.5826e+03   2.5073e+03   2.3829e+03   2.2020e+03   2.0293e+03   2.2559e+03   2.3362e+03   2.2806e+03   2.3300e+03   2.3735e+03   2.4705e+03   2.5396e+03   2.4133e+03   2.4975e+03   2.3962e+03 
  2.8738e+03   2.8319e+03   2.8079e+03   2.8068e+03   2.8030e+03   2.7424e+03   2.6692e+03   2.6048e+03   2.5860e+03   2.5809e+03   2.5318e+03   2.6442e+03   2.6425e+03   2.6716e+03   2.6423e+03   2.6339e+03   2.6164e+03   2.5459e+03   2.4462e+03   2.3972e+03   2.2886e+03   2.1219e+03   1.9561e+03   2.0987e+03   2.1638e+03   2.1645e+03   2.2204e+03   2.2460e+03   2.3460e+03   2.4157e+03   2.2910e+03   2.3818e+03   2.2704e+03 
  2.7453e+03   2.7172e+03   2.6998e+03   2.6894e+03   2.6539e+03   2.5836e+03   2.5313e+03   2.4911e+03   2.4758e+03   2.4815e+03   2.4591e+03   2.5271e+03   2.5277e+03   2.5398e+03   2.4901e+03   2.4674e+03   2.4579e+03   2.4018e+03   2.2882e+03   2.2399e+03   2.1631e+03   2.0062e+03   1.8438e+03   1.9580e+03   2.0231e+03   2.0234e+03   2.0763e+03   2.1180e+03   2.2141e+03   2.2958e+03   2.1847e+03   2.2717e+03   2.1800e+03 
  2.6050e+03   2.5822e+03   2.5623e+03   2.5263e+03   2.4897e+03   2.4339e+03   2.3911e+03   2.3853e+03   2.3709e+03   2.3747e+03   2.3566e+03   2.4133e+03   2.4180e+03   2.4027e+03   2.3510e+03   2.3374e+03   2.3123e+03   2.2555e+03   2.1357e+03   2.0905e+03   2.0201e+03   1.8605e+03   1.7175e+03   1.8146e+03   1.8703e+03   1.8887e+03   1.9448e+03   2.0039e+03   2.0730e+03   2.1547e+03   2.0473e+03   2.1250e+03   2.0801e+03 
  2.4543e+03   2.4284e+03   2.4129e+03   2.3786e+03   2.3678e+03   2.3254e+03   2.2894e+03   2.2967e+03   2.2752e+03   2.2714e+03   2.2586e+03   2.2671e+03   2.2766e+03   2.2637e+03   2.2246e+03   2.2121e+03   2.1673e+03   2.1110e+03   1.9969e+03   1.9578e+03   1.8828e+03   1.7383e+03   1.6070e+03   1.6898e+03   1.7396e+03   1.7575e+03   1.8348e+03   1.8964e+03   1.9453e+03   2.0134e+03   1.9186e+03   1.9928e+03   1.9439e+03 
  2.3239e+03   2.2885e+03   2.2639e+03   2.2565e+03   2.2778e+03   2.2296e+03   2.1842e+03   2.1751e+03   2.1697e+03   2.1724e+03   2.1563e+03   2.0964e+03   2.1060e+03   2.1036e+03   2.0809e+03   2.0659e+03   2.0450e+03   1.9913e+03   1.8999e+03   1.8594e+03   1.7593e+03   1.6050e+03   1.5224e+03   1.6084e+03   1.6627e+03   1.6384e+03   1.7043e+03   1.7610e+03   1.8207e+03   1.9095e+03   1.8103e+03   1.9028e+03   1.8148e+03 
  2.1594e+03   2.1133e+03   2.1003e+03   2.1201e+03   2.1213e+03   2.0919e+03   2.0456e+03   1.9991e+03   2.0055e+03   2.0204e+03   2.0050e+03   1.9229e+03   1.9312e+03   1.9358e+03   1.9255e+03   1.9239e+03   1.9060e+03   1.8664e+03   1.7920e+03   1.7556e+03   1.6609e+03   1.5207e+03   1.4288e+03   1.5283e+03   1.5793e+03   1.5453e+03   1.5927e+03   1.6475e+03   1.7238e+03   1.7952e+03   1.6981e+03   1.7925e+03   1.7365e+03 
  1.9400e+03   1.9282e+03   1.9393e+03   1.9385e+03   1.9341e+03   1.8930e+03   1.8472e+03   1.8063e+03   1.8324e+03   1.8608e+03   1.8468e+03   1.7693e+03   1.7888e+03   1.7863e+03   1.7743e+03   1.7761e+03   1.7757e+03   1.7507e+03   1.6763e+03   1.6347e+03   1.5769e+03   1.4467e+03   1.3262e+03   1.4486e+03   1.5052e+03   1.4736e+03   1.5112e+03   1.5473e+03   1.6160e+03   1.6863e+03   1.6083e+03   1.6907e+03   1.6996e+03 
  1.6956e+03   1.7035e+03   1.7218e+03   1.7337e+03   1.7421e+03   1.7195e+03   1.6688e+03   1.6026e+03   1.6245e+03   1.6699e+03   1.6784e+03   1.5927e+03   1.6242e+03   1.6466e+03   1.6245e+03   1.6422e+03   1.6449e+03   1.6350e+03   1.5793e+03   1.5509e+03   1.4797e+03   1.3540e+03   1.2443e+03   1.3452e+03   1.3934e+03   1.3837e+03   1.4207e+03   1.4524e+03   1.5020e+03   1.5973e+03   1.5173e+03   1.6056e+03   1.5885e+03 
  1.4534e+03   1.4783e+03   1.5013e+03   1.5297e+03   1.5294e+03   1.5111e+03   1.4914e+03   1.4327e+03   1.4629e+03   1.5170e+03   1.5262e+03   1.4319e+03   1.4751e+03   1.4943e+03   1.4883e+03   1.5032e+03   1.4961e+03   1.5132e+03   1.4680e+03   1.4488e+03   1.3754e+03   1.2716e+03   1.1821e+03   1.2676e+03   1.2954e+03   1.2893e+03   1.3181e+03   1.3514e+03   1.4362e+03   1.5342e+03   1.4801e+03   1.6139e+03   1.5940e+03 
  1.2441e+03   1.2664e+03   1.2839e+03   1.3244e+03   1.3312e+03   1.3326e+03   1.3267e+03   1.2745e+03   1.2932e+03   1.3352e+03   1.3531e+03   1.2901e+03   1.3335e+03   1.3463e+03   1.3520e+03   1.3806e+03   1.3603e+03   1.3583e+03   1.3372e+03   1.3301e+03   1.2648e+03   1.1820e+03   1.1154e+03   1.2028e+03   1.2458e+03   1.2630e+03   1.3041e+03   1.3241e+03   1.3722e+03   1.5050e+03   1.6266e+03   1.8190e+03   1.8689e+03 
  1.0526e+03   1.0805e+03   1.0920e+03   1.1262e+03   1.1320e+03   1.1392e+03   1.1434e+03   1.1192e+03   1.1418e+03   1.1739e+03   1.1940e+03   1.1157e+03   1.1669e+03   1.1921e+03   1.1909e+03   1.2236e+03   1.2208e+03   1.2044e+03   1.1939e+03   1.2308e+03   1.1644e+03   1.0763e+03   1.0255e+03   1.1712e+03   1.2792e+03   1.4313e+03   1.4045e+03   1.4023e+03   1.4698e+03   1.6740e+03   1.9058e+03   1.9811e+03   2.2424e+03 
  8.5808e+02   8.9977e+02   9.0998e+02   9.4055e+02   9.5016e+02   9.5933e+02   9.6596e+02   9.6651e+02   9.9737e+02   1.0256e+03   1.0374e+03   9.7619e+02   1.0152e+03   1.0523e+03   1.0477e+03   1.0652e+03   1.0585e+03   1.0671e+03   1.0642e+03   1.0781e+03   1.0692e+03   1.0576e+03   9.4386e+02   1.2608e+03   1.5019e+03   1.7054e+03   1.7249e+03   1.7649e+03   1.8793e+03   2.1538e+03   2.2904e+03   2.3440e+03   2.4395e+03 
  6.8413e+02   7.2465e+02   7.5180e+02   7.7977e+02   7.8994e+02   8.0754e+02   8.3476e+02   8.4378e+02   8.7331e+02   8.9892e+02   9.0558e+02   8.4370e+02   8.7604e+02   9.1070e+02   9.1628e+02   9.3956e+02   9.3790e+02   9.6778e+02   1.0509e+03   1.0243e+03   1.0589e+03   1.0874e+03   9.7622e+02   1.5124e+03   1.8663e+03   1.8702e+03   2.0554e+03   2.2901e+03   2.1284e+03   2.4467e+03   2.5906e+03   2.6256e+03   2.6535e+03 
  5.3032e+02   5.6975e+02   6.0631e+02   6.2520e+02   6.4157e+02   6.7284e+02   7.0949e+02   7.2073e+02   7.4811e+02   7.7751e+02   7.8653e+02   7.3690e+02   7.5905e+02   7.9144e+02   8.1340e+02   8.9230e+02   9.3425e+02   9.6783e+02   1.1367e+03   1.0886e+03   1.2239e+03   1.3612e+03   1.2268e+03   1.6166e+03   1.7837e+03   1.9415e+03   2.0726e+03   2.3807e+03   2.2181e+03   2.3090e+03   2.7511e+03   3.0261e+03   3.0377e+03 
  4.0114e+02   4.4844e+02   4.8299e+02   5.0175e+02   5.1553e+02   5.5211e+02   5.8306e+02   6.0562e+02   6.4307e+02   6.6352e+02   6.7566e+02   6.7528e+02   6.9123e+02   7.4189e+02   8.1442e+02   9.2742e+02   1.0501e+03   1.0834e+03   1.1577e+03   1.2241e+03   1.5117e+03   1.8793e+03   1.6990e+03   1.7199e+03   1.6453e+03   1.8061e+03   1.8683e+03   1.8794e+03   1.8489e+03   2.1482e+03   2.8560e+03   3.4470e+03   3.6956e+03 
  2.8851e+02   3.5792e+02   3.8667e+02   4.0320e+02   4.1353e+02   4.4433e+02   4.7753e+02   5.0444e+02   5.4728e+02   5.6494e+02   5.9875e+02   7.1207e+02   6.8874e+02   7.7386e+02   8.7501e+02   9.8864e+02   1.1407e+03   1.1558e+03   1.0961e+03   1.3776e+03   1.8120e+03   2.1444e+03   1.8965e+03   1.5131e+03   1.3456e+03   1.5529e+03   1.5583e+03   1.3984e+03   1.4945e+03   2.0909e+03   2.9210e+03   3.5955e+03   4.5839e+03 
  2.4230e+02   2.9463e+02   3.1073e+02   3.2662e+02   3.4245e+02   3.5927e+02   3.8124e+02   4.0905e+02   4.5606e+02   4.7993e+02   5.2461e+02   7.4728e+02   7.2973e+02   8.3632e+02   9.2622e+02   1.0106e+03   1.1117e+03   1.1038e+03   1.0701e+03   1.5121e+03   1.8715e+03   1.5430e+03   1.4476e+03   1.2639e+03   1.1450e+03   1.1793e+03   1.1946e+03   1.1998e+03   1.3221e+03   1.9331e+03   2.6879e+03   3.2829e+03   4.7495e+03 
  2.3629e+02   2.4534e+02   2.6691e+02   2.7766e+02   2.9203e+02   3.1999e+02   3.1848e+02   3.6691e+02   4.3135e+02   4.6527e+02   4.5993e+02   7.4263e+02   7.4372e+02   8.0001e+02   8.8468e+02   9.3295e+02   9.5614e+02   9.5839e+02   9.5023e+02   1.2874e+03   1.4099e+03   1.0096e+03   9.4357e+02   9.7552e+02   9.2343e+02   9.2589e+02   9.3669e+02   9.9719e+02   1.1651e+03   1.6724e+03   2.0754e+03   2.2749e+03   3.3632e+03 
  2.2886e+02   2.3156e+02   3.0605e+02   3.1657e+02   3.3630e+02   4.1410e+02   3.7097e+02   4.6011e+02   5.2106e+02   5.7377e+02   5.3368e+02   7.7439e+02   7.3897e+02   7.6209e+02   7.9591e+02   8.2851e+02   8.1057e+02   8.4787e+02   8.3949e+02   9.4896e+02   9.4674e+02   7.8928e+02   6.8878e+02   7.0725e+02   6.7821e+02   7.3839e+02   7.4037e+02   7.9121e+02   9.2340e+02   1.2230e+03   1.3021e+03   1.2406e+03   1.5627e+03 
  2.4628e+02   2.6845e+02   4.1776e+02   4.9138e+02   5.4057e+02   6.3050e+02   6.2731e+02   6.8750e+02   6.9283e+02   6.7247e+02   5.9485e+02   8.3838e+02   7.4300e+02   7.7491e+02   7.6061e+02   7.8563e+02   7.8390e+02   8.3302e+02   8.3983e+02   7.7607e+02   7.0173e+02   6.1940e+02   5.8645e+02   5.4535e+02   5.2571e+02   5.9542e+02   5.8623e+02   6.4896e+02   7.1713e+02   8.0797e+02   7.3491e+02   6.5041e+02   6.8150e+02 
  3.0467e+02   3.9319e+02   5.8726e+02   6.5855e+02   7.2823e+02   8.5166e+02   8.9616e+02   8.5594e+02   7.9008e+02   7.2037e+02   6.5903e+02   8.4204e+02   7.7933e+02   8.1622e+02   7.6246e+02   8.0274e+02   7.9260e+02   7.5760e+02   7.3403e+02   6.9193e+02   5.6087e+02   4.8129e+02   5.3969e+02   4.3959e+02   4.2638e+02   5.0125e+02   4.7830e+02   5.1795e+02   5.5249e+02   5.6085e+02   4.7152e+02   4.2554e+02   4.3191e+02 
  6.0802e+02   7.7737e+02   9.4363e+02   9.2236e+02   9.3859e+02   1.0367e+03   1.0571e+03   9.5382e+02   8.5740e+02   8.3483e+02   8.9315e+02   7.5577e+02   8.5208e+02   7.4724e+02   7.3140e+02   7.4646e+02   6.6874e+02   5.8873e+02   5.6717e+02   5.6145e+02   4.6510e+02   3.6698e+02   4.1522e+02   3.5373e+02   3.4985e+02   4.2721e+02   4.0611e+02   4.2019e+02   4.2199e+02   3.9791e+02   3.4210e+02   3.2378e+02   3.2234e+02 
  1.0908e+03   1.2281e+03   1.3189e+03   1.3003e+03   1.2475e+03   1.1868e+03   1.1216e+03   1.0422e+03   9.8730e+02   9.5058e+02   9.8759e+02   6.3734e+02   7.1502e+02   5.6510e+02   5.7681e+02   5.5359e+02   5.3508e+02   4.7073e+02   4.3073e+02   3.8687e+02   3.4457e+02   2.9344e+02   2.9919e+02   2.8001e+02   2.6823e+02   3.4003e+02   3.3167e+02   3.3815e+02   3.1789e+02   2.9408e+02   2.6265e+02   2.5845e+02   2.4939e+02 
  1.3856e+03   1.4890e+03   1.5230e+03   1.4526e+03   1.2504e+03   1.0699e+03   9.3607e+02   8.6654e+02   7.2167e+02   6.1801e+02   5.7194e+02   3.8300e+02   3.9712e+02   3.2915e+02   3.3772e+02   3.3417e+02   3.8193e+02   3.5103e+02   3.0398e+02   2.4590e+02   2.4482e+02   2.4004e+02   2.4425e+02   2.1661e+02   2.0162e+02   2.5388e+02   2.5223e+02   2.5780e+02   2.3818e+02   2.2312e+02   2.0404e+02   2.0479e+02   2.0523e+02 
  1.3446e+03   1.2725e+03   1.1121e+03   9.3589e+02   7.6975e+02   6.3737e+02   5.1297e+02   4.5692e+02   3.4945e+02   2.5997e+02   2.2944e+02   1.7788e+02   1.9317e+02   1.7591e+02   1.7891e+02   1.9771e+02   2.3622e+02   2.3231e+02   2.0682e+02   1.8223e+02   1.7572e+02   1.7333e+02   1.8778e+02   1.6416e+02   1.5314e+02   1.8436e+02   1.9213e+02   2.0375e+02   1.8763e+02   1.7751e+02   1.6022e+02   1.7082e+02   1.8505e+02 
  7.8603e+02   6.4289e+02   4.7914e+02   3.6967e+02   3.1444e+02   2.7375e+02   2.4570e+02   2.2625e+02   1.7267e+02   1.4301e+02   1.3986e+02   1.1003e+02   1.1957e+02   1.1779e+02   1.2454e+02   1.3905e+02   1.6107e+02   1.5570e+02   1.4531e+02   1.3242e+02   1.2490e+02   1.3585e+02   1.4043e+02   1.2108e+02   1.1860e+02   1.5035e+02   1.5333e+02   1.5902e+02   1.3587e+02   1.3944e+02   1.2838e+02   1.4034e+02   1.5832e+02 
  3.6120e+02   2.6804e+02   2.0498e+02   1.6154e+02   1.4417e+02   1.4469e+02   1.4604e+02   1.3527e+02   1.1604e+02   1.0215e+02   1.0049e+02   8.5651e+01   8.9008e+01   9.1042e+01   9.4979e+01   1.0229e+02   1.1713e+02   1.0984e+02   1.1362e+02   1.0933e+02   9.3556e+01   1.2324e+02   1.2712e+02   1.0297e+02   9.3799e+01   1.1773e+02   1.1827e+02   1.1426e+02   1.0559e+02   1.1107e+02   1.0970e+02   1.2026e+02   1.1813e+02 
  2.1253e+02   1.5582e+02   1.1155e+02   8.6830e+01   9.0520e+01   9.6636e+01   9.9922e+01   9.3757e+01   8.2515e+01   7.5269e+01   7.2755e+01   6.5259e+01   6.9928e+01   6.7969e+01   7.4225e+01   7.8913e+01   8.4358e+01   7.5904e+01   8.2522e+01   7.7653e+01   6.4789e+01   8.8729e+01   1.1474e+02   9.2726e+01   7.9561e+01   9.0330e+01   9.7482e+01   9.0833e+01   8.5263e+01   9.8126e+01   9.2153e+01   9.6160e+01   1.0780e+02 
