ALO Lidar Data on 20160312

UT (hour) for each column
   0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000    6.1000    6.2000    6.3000    6.4000    6.5000    6.6000    6.7000    6.8000    6.9000    7.0000    7.1000    7.2000    7.3000    7.4000    7.5000    7.6000    7.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.4908e+02   1.4915e+02   1.4263e+02   1.3425e+02   1.2737e+02   1.1810e+02   1.1090e+02   1.0885e+02   1.1088e+02   1.4604e+02   1.9436e+02   2.0880e+02   2.0268e+02   1.7708e+02   1.9548e+02   1.8164e+02   1.4913e+02   1.0657e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   8.0073e+00   6.6200e+00   5.1207e+00   5.2210e+00   5.6365e+00   7.4366e+00   6.1596e+00   5.6875e+00   2.0689e+01   5.2552e+01   5.5343e+01   1.3116e+01   7.4718e+00   5.7285e+00   8.5177e+00   5.1423e+01   1.4427e+02   1.2534e+02   3.3645e+01   7.3725e+01   1.6800e+02   2.2022e+02   1.6050e+02   3.5167e+01   9.7993e+01   2.1661e+02   2.2107e+02   2.5803e+02   2.6962e+02   2.6550e+02   2.6670e+02   2.7561e+02   2.7664e+02   2.7889e+02   2.7338e+02   2.5981e+02   2.6377e+02   2.5444e+02 
  1.6188e+02   1.6784e+02   1.6512e+02   1.5467e+02   1.4460e+02   1.2746e+02   1.1689e+02   1.1487e+02   1.1457e+02   1.4873e+02   1.9237e+02   2.1631e+02   2.1268e+02   1.7835e+02   2.0296e+02   1.9186e+02   1.6642e+02   1.3861e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.9590e+00   6.2883e+00   4.5346e+00   4.6368e+00   5.6031e+00   7.7256e+00   5.1542e+00   5.8792e+00   2.1226e+01   5.1509e+01   5.1490e+01   1.2658e+01   7.5259e+00   6.0309e+00   7.8838e+00   4.8545e+01   1.4705e+02   1.3583e+02   3.8199e+01   7.1294e+01   1.6456e+02   2.1139e+02   1.6076e+02   3.4940e+01   9.2907e+01   2.0577e+02   2.1275e+02   2.4763e+02   2.6344e+02   2.5720e+02   2.6127e+02   2.7467e+02   2.8850e+02   2.6983e+02   2.5893e+02   2.5025e+02   2.4587e+02   2.5867e+02 
  1.9934e+02   2.1301e+02   2.1321e+02   1.9349e+02   1.8450e+02   1.6234e+02   1.4560e+02   1.3894e+02   1.2971e+02   1.5239e+02   1.9399e+02   2.1601e+02   2.0836e+02   1.7475e+02   2.0928e+02   2.0012e+02   1.7262e+02   1.4327e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.4860e+00   5.3931e+00   5.6087e+00   5.8358e+00   5.7979e+00   7.1785e+00   6.5117e+00   5.5649e+00   2.0334e+01   5.1786e+01   5.5666e+01   1.3203e+01   7.9834e+00   6.0426e+00   7.3031e+00   4.3837e+01   1.4086e+02   1.3731e+02   4.0256e+01   7.1433e+01   1.6446e+02   2.0530e+02   1.5451e+02   3.3629e+01   9.4945e+01   2.0286e+02   2.0905e+02   2.4541e+02   2.6231e+02   2.6469e+02   2.5524e+02   2.5880e+02   2.7472e+02   2.7078e+02   2.6165e+02   2.6451e+02   2.7350e+02   2.6937e+02 
  2.6830e+02   2.7880e+02   2.8233e+02   2.6368e+02   2.5102e+02   2.2539e+02   2.0178e+02   1.8344e+02   1.6387e+02   1.7312e+02   2.0132e+02   2.1850e+02   2.1509e+02   1.9476e+02   2.1646e+02   2.1412e+02   1.9796e+02   1.8156e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.5615e+00   5.7516e+00   5.8025e+00   5.6781e+00   6.0984e+00   7.1912e+00   6.9441e+00   6.6162e+00   2.3203e+01   5.2027e+01   5.5957e+01   1.3077e+01   7.6989e+00   6.3102e+00   7.5078e+00   3.7970e+01   1.2775e+02   1.4133e+02   4.0924e+01   7.6251e+01   1.7934e+02   2.0382e+02   1.4960e+02   3.4212e+01   9.3088e+01   1.9683e+02   2.0870e+02   2.4175e+02   2.5834e+02   2.7012e+02   2.5489e+02   2.5586e+02   2.8265e+02   2.7504e+02   2.6506e+02   2.6695e+02   2.6928e+02   2.6515e+02 
  3.5765e+02   3.5629e+02   3.5604e+02   3.4707e+02   3.3397e+02   3.0616e+02   2.7823e+02   2.5111e+02   2.1479e+02   2.0865e+02   2.1529e+02   2.2626e+02   2.2655e+02   2.1059e+02   2.2791e+02   2.2648e+02   2.1162e+02   1.8938e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.2260e+00   5.7338e+00   5.6213e+00   5.9222e+00   6.3238e+00   6.9204e+00   5.9159e+00   6.4427e+00   2.2351e+01   5.2892e+01   5.5543e+01   1.2495e+01   7.3991e+00   6.3031e+00   6.5993e+00   3.9258e+01   1.3036e+02   1.4275e+02   4.1247e+01   7.8743e+01   1.7770e+02   2.1611e+02   1.5764e+02   3.5380e+01   9.5581e+01   2.0869e+02   2.1538e+02   2.4367e+02   2.5591e+02   2.5856e+02   2.5535e+02   2.5656e+02   2.7622e+02   2.7778e+02   2.7221e+02   2.6567e+02   2.7289e+02   2.7101e+02 
