ALO Lidar Data on 20190627

UT (hour) for each column
   1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.4997e+02   2.8472e+02   3.3321e+02   3.0028e+02   3.4700e+02   3.7173e+02   3.7613e+02   4.6072e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.9071e+02   2.9767e+02   2.7244e+02   2.5488e+02   2.5683e+02   2.9748e+02   3.0175e+02   2.7465e+02   3.2564e+02   4.1810e+02   5.4210e+02   1.2448e+03   2.0990e+03   2.2191e+03   2.7222e+03   2.7729e+03   1.9287e+03   9.7127e+02   1.6666e+03   2.2144e+03   2.7517e+03   3.0482e+03   2.3828e+03   2.5044e+03   2.8818e+03 
  2.6546e+02   2.8824e+02   3.2378e+02   2.8269e+02   3.7549e+02   4.3740e+02   4.1841e+02   5.0532e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.7456e+02   3.9866e+02   3.8954e+02   3.4929e+02   3.1212e+02   3.3075e+02   3.4109e+02   3.0839e+02   6.1543e+02   9.3343e+02   1.2470e+03   2.4241e+03   3.2059e+03   3.1979e+03   3.5648e+03   3.8151e+03   2.7371e+03   1.2842e+03   2.1691e+03   2.7260e+03   3.1719e+03   3.4702e+03   2.5789e+03   2.5345e+03   3.0399e+03 
  2.9186e+02   2.9666e+02   3.2994e+02   2.8614e+02   4.0562e+02   5.0398e+02   4.8269e+02   5.1402e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.8959e+02   6.3332e+02   6.4135e+02   4.7209e+02   3.5399e+02   3.7787e+02   4.2295e+02   4.2012e+02   1.3671e+03   2.1674e+03   2.6048e+03   3.5653e+03   3.8111e+03   3.8490e+03   4.0777e+03   4.3916e+03   3.1881e+03   1.5136e+03   2.5564e+03   3.0766e+03   3.4598e+03   3.6580e+03   2.6373e+03   2.6418e+03   3.2777e+03 
  3.2636e+02   3.1248e+02   3.3169e+02   2.9577e+02   4.0562e+02   5.3017e+02   5.2458e+02   5.5129e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1377e+03   1.1962e+03   1.1877e+03   7.9797e+02   5.0923e+02   6.7204e+02   8.3953e+02   8.8291e+02   2.1816e+03   3.2134e+03   3.7366e+03   4.1903e+03   4.0291e+03   4.3287e+03   4.4734e+03   4.6286e+03   3.4325e+03   1.6900e+03   2.8629e+03   3.2763e+03   3.5746e+03   3.8247e+03   2.8370e+03   2.9153e+03   3.6035e+03 
  3.4495e+02   3.3122e+02   3.3953e+02   3.0276e+02   4.1358e+02   5.5083e+02   5.4254e+02   6.2046e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.3243e+03   2.1295e+03   1.8826e+03   1.4204e+03   9.9758e+02   1.3834e+03   1.6229e+03   1.4689e+03   2.6758e+03   3.6805e+03   4.2617e+03   4.5097e+03   4.1687e+03   4.5552e+03   4.6113e+03   4.7440e+03   3.6462e+03   1.8116e+03   3.0452e+03   3.5416e+03   3.7580e+03   4.0405e+03   3.0124e+03   3.1695e+03   3.8226e+03 
  3.3358e+02   3.6088e+02   3.9088e+02   3.2659e+02   4.6527e+02   6.7609e+02   7.2258e+02   8.7737e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.4092e+03   2.8609e+03   2.3498e+03   2.0690e+03   1.6650e+03   1.9954e+03   2.1666e+03   1.8097e+03   2.8333e+03   3.7811e+03   4.5113e+03   4.6863e+03   4.2869e+03   4.6093e+03   4.7095e+03   4.7858e+03   3.6969e+03   1.8666e+03   3.2024e+03   3.6603e+03   3.8592e+03   4.1240e+03   3.0512e+03   3.3300e+03   4.0401e+03 
  3.4027e+02   4.3243e+02   5.0621e+02   3.8485e+02   6.3367e+02   1.0812e+03   1.2292e+03   1.5659e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.8998e+03   3.1756e+03   2.5266e+03   2.4292e+03   2.1238e+03   2.3031e+03   2.3634e+03   1.9417e+03   2.7996e+03   3.7175e+03   4.5533e+03   4.6684e+03   4.3165e+03   4.6008e+03   4.7436e+03   4.7123e+03   3.6155e+03   1.8045e+03   3.1150e+03   3.6540e+03   3.8518e+03   4.0915e+03   3.0090e+03   3.3367e+03   4.1711e+03 
  4.2152e+02   5.6991e+02   6.7711e+02   4.9311e+02   1.0317e+03   1.7193e+03   1.8083e+03   2.3088e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.9427e+03   3.1763e+03   2.5355e+03   2.5261e+03   2.3042e+03   2.4242e+03   2.4093e+03   1.9470e+03   2.7429e+03   3.6463e+03   4.4302e+03   4.5044e+03   4.1873e+03   4.4661e+03   4.6074e+03   4.5527e+03   3.5063e+03   1.7489e+03   3.0499e+03   3.6018e+03   3.7466e+03   4.0005e+03   2.9122e+03   3.2177e+03   4.0933e+03 
  4.8038e+02   6.7045e+02   7.9539e+02   5.7890e+02   1.3660e+03   2.1434e+03   2.0992e+03   2.6262e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.9469e+03   3.1462e+03   2.4600e+03   2.5063e+03   2.3524e+03   2.4180e+03   2.3614e+03   1.8811e+03   2.6240e+03   3.4761e+03   4.2722e+03   4.3174e+03   4.0022e+03   4.2676e+03   4.5195e+03   4.4537e+03   3.4180e+03   1.7102e+03   2.9703e+03   3.5351e+03   3.7066e+03   3.9296e+03   2.8363e+03   3.1754e+03   4.0664e+03 
  5.1533e+02   6.8654e+02   8.1407e+02   6.0104e+02   1.4769e+03   2.2095e+03   2.1273e+03   2.6774e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.7895e+03   3.0094e+03   2.3484e+03   2.4255e+03   2.3237e+03   2.3639e+03   2.2969e+03   1.8046e+03   2.4756e+03   3.2615e+03   4.0558e+03   4.1156e+03   3.8558e+03   4.0787e+03   4.3753e+03   4.3093e+03   3.2799e+03   1.6159e+03   2.8365e+03   3.4117e+03   3.6357e+03   3.8157e+03   2.7391e+03   2.9897e+03   3.7959e+03 
