ALO Lidar Data on 20190825

UT (hour) for each column
   2.9000    3.0000    3.1000    3.2000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  2.0526e+00   2.0978e+00   7.0384e+00   6.8553e+00 
  2.0295e+00   2.5182e+00   8.1419e+00   7.7873e+00 
  2.6738e+00   3.2806e+00   8.0442e+00   7.2628e+00 
  3.2148e+00   3.9105e+00   8.4648e+00   7.6254e+00 
  3.3684e+00   4.9933e+00   9.5680e+00   8.6415e+00 
  3.8017e+00   6.4043e+00   1.1241e+01   9.8738e+00 
  4.6134e+00   7.8466e+00   1.1913e+01   1.0621e+01 
  5.1932e+00   8.8843e+00   1.2126e+01   1.1475e+01 
  5.8469e+00   1.0331e+01   1.3162e+01   1.2599e+01 
  6.5803e+00   1.1855e+01   1.4347e+01   1.3430e+01 
  7.4466e+00   1.2799e+01   1.5324e+01   1.3619e+01 
  8.8210e+00   1.3513e+01   1.6597e+01   1.4401e+01 
  9.4189e+00   1.3820e+01   1.6344e+01   1.5150e+01 
  1.0012e+01   1.4413e+01   1.6923e+01   1.7201e+01 
  1.0313e+01   1.7147e+01   1.9602e+01   1.8758e+01 
  1.0903e+01   2.1259e+01   2.3434e+01   1.9186e+01 
  1.2124e+01   2.1771e+01   2.4566e+01   2.0698e+01 
  1.2373e+01   2.1706e+01   2.5052e+01   2.1793e+01 
  1.3715e+01   2.1474e+01   2.4573e+01   2.2225e+01 
  1.7069e+01   2.2114e+01   2.5182e+01   2.3947e+01 
  1.9263e+01   2.3204e+01   2.6243e+01   2.5679e+01 
  2.0291e+01   2.5168e+01   2.8342e+01   2.7435e+01 
  2.0871e+01   2.7599e+01   3.1115e+01   2.8691e+01 
  2.0824e+01   2.8649e+01   3.1698e+01   2.9326e+01 
  2.0288e+01   2.7526e+01   3.0244e+01   2.8950e+01 
  1.9411e+01   2.5515e+01   2.8314e+01   2.7301e+01 
  1.8268e+01   2.3630e+01   2.6623e+01   2.5993e+01 
  1.7215e+01   2.2020e+01   2.6131e+01   2.5516e+01 
  1.6301e+01   2.0673e+01   2.4516e+01   2.3469e+01 
  1.5511e+01   1.9703e+01   2.3317e+01   2.2737e+01 
  1.4650e+01   1.8645e+01   2.2717e+01   2.2029e+01 
  1.4132e+01   1.8206e+01   2.1699e+01   2.1112e+01 
  1.3607e+01   1.7809e+01   2.1691e+01   2.0900e+01 
  1.3014e+01   1.6976e+01   2.0432e+01   2.0134e+01 
  1.2508e+01   1.6219e+01   2.0072e+01   1.9800e+01 
  1.1861e+01   1.5295e+01   1.9652e+01   1.9250e+01 
  1.1208e+01   1.4466e+01   1.8200e+01   1.8020e+01 
  1.0549e+01   1.3674e+01   1.7571e+01   1.7410e+01 
  9.9202e+00   1.3130e+01   1.6865e+01   1.6511e+01 
  9.2851e+00   1.2380e+01   1.6568e+01   1.5977e+01 
  8.5685e+00   1.1470e+01   1.6167e+01   1.5660e+01 
  7.8952e+00   1.0590e+01   1.4728e+01   1.4384e+01 
  7.3247e+00   1.0104e+01   1.4431e+01   1.3546e+01 
  6.9960e+00   9.5101e+00   1.4302e+01   1.3601e+01 
  6.6879e+00   8.9673e+00   1.2939e+01   1.2256e+01 
  6.4838e+00   8.6755e+00   1.4382e+01   1.3700e+01 
  6.1012e+00   8.0872e+00   1.1400e+01   1.1155e+01 
  5.7820e+00   6.8017e+00   1.2003e+01   1.1176e+01 
  4.9181e+00   6.0331e+00   1.1962e+01   1.1246e+01 
  4.2918e+00   5.4359e+00   1.1570e+01   1.0628e+01 
  3.8482e+00   4.6316e+00   9.5277e+00   9.1088e+00 
  2.9938e+00   4.2459e+00   1.1029e+01   1.0443e+01 
  2.4450e+00   4.0743e+00   1.3009e+01   1.1765e+01 
  2.0225e+00   3.4378e+00   1.2266e+01   1.1018e+01 
  1.9779e+00   3.2117e+00   1.2619e+01   1.1163e+01 
  1.7313e+00   2.7601e+00   1.0880e+01   1.0415e+01 
  1.3727e+00   2.9401e+00   1.0509e+01   1.0014e+01 
  1.4817e+00   3.4878e+00   1.0049e+01   9.5861e+00 
  1.3241e+00   2.2350e+00   1.0984e+01   9.9387e+00 
  1.3114e+00   2.4526e+00   1.3134e+01   9.7265e+00 
  1.3091e+00   4.0851e+00   1.4076e+01   1.2146e+01 
  1.3818e+00   4.6150e+00   3.6351e+01   1.4779e+01 
  1.6025e+00   2.3957e+00   1.4135e+01   9.9679e+00 
  1.2283e+00   2.7982e+00   1.9769e+01   1.4491e+01 
  7.9524e-01   6.4691e+00   1.7409e+01   1.2350e+01 
  7.6853e-01   4.6502e+00   1.7282e+01   1.4969e+01 
  8.8744e-01   5.3102e+00   2.8698e+01   1.4941e+01 
  7.1261e-01   1.1105e+00   4.3528e+01   1.3802e+01 
  1.1160e+00   3.2807e+00   2.6638e+01   1.4616e+01 
  9.9518e-01   1.9107e+00   1.5452e+01   1.0637e+01 
  1.9969e+00   3.1748e+00   2.0529e+01   1.1080e+01 

Temperature (K)
  -999.00   -999.00   -999.00   -999.00 
   170.18   -999.00   -999.00   -999.00 
   187.17    228.13   -999.00   -999.00 
   191.83    214.88   -999.00   -999.00 
   188.64    191.14   -999.00   -999.00 
   184.92    188.85    210.85   -999.00 
   185.35    187.30    191.76    207.13 
   180.37    181.54    186.78    196.13 
   176.19    180.16    186.43    192.26 
   174.18    177.50   -999.00   -999.00 
   175.78    177.43   -999.00    218.87 
   173.17    176.18    185.58    187.50 
   171.91    173.84    177.83    184.66 
   171.18    173.75    193.30    202.16 
   167.88    177.19    182.20    189.58 
   168.55    181.17    184.60    191.41 
   171.53    181.81    188.14    194.79 
   169.90    183.90   -999.00   -999.00 
   173.94    184.21   -999.00   -999.00 
   184.57    188.35   -999.00   -999.00 
   190.99    193.13   -999.00   -999.00 
   196.15    197.74   -999.00   -999.00 
   197.90    202.69    236.92    239.08 
   197.93    206.92    212.29    218.21 
   198.40    205.27    215.50    221.25 
   196.43    203.43    224.38    228.77 
   194.76    200.82    206.96    215.00 
   192.92    200.45    203.71    205.92 
   193.92    199.46    206.75    204.01 
   191.05    194.05    218.04    219.90 
   187.89    189.32   -999.00   -999.00 
   186.63    187.07    188.39    194.81 
   181.83    184.30    182.83    185.28 
   178.22    180.90    179.80    185.62 
   175.47    175.61    172.63    178.91 
   169.30    169.48    172.90    176.46 
   165.95    167.37   -999.00   -999.00 
   163.25    165.01   -999.00   -999.00 
   163.29    167.32   -999.00   -999.00 
   164.32    167.47    171.69    173.77 
   165.04    170.39    175.72    175.49 
   163.23    171.08    174.84    175.77 
   166.09    168.46    191.15    194.13 
   163.32    165.52    176.60    186.09 
   163.52    167.95    184.73    188.40 
   164.65    167.88    201.78    246.53 
   172.56    181.28    200.89    224.64 
   179.21    186.87   -999.00    231.99 
   174.61    181.30    183.26    211.96 
   187.68    208.68   -999.00   -999.00 
   207.80    215.45   -999.00   -999.00 
   181.07   -999.00   -999.00   -999.00 
   195.43   -999.00   -999.00   -999.00 
   208.08   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 

Temperature Error (K)
    69.58    220.41    339.71    542.64 
    24.81    260.50    329.96    507.53 
    15.72     47.48    189.08    401.70 
    11.40     24.79     81.05    772.06 
    10.40     13.64     75.86    180.00 
     9.24      9.89     28.95    113.40 
     7.67      8.04     11.15     16.08 
     6.41      6.28      8.85     10.98 
     5.48      5.45      7.91      9.06 
     4.71      4.76     87.00     77.10 
     4.23      4.34     52.07     46.40 
     3.47      4.04      7.61      7.52 
     3.11      3.74      5.77      6.64 
     2.95      3.74     30.95     27.61 
     2.81      3.53      5.24      5.96 
     2.76      3.21      4.64      5.88 
     2.86      3.07      5.00      5.82 
     2.78      3.23     92.99     82.27 
     2.54      3.06    120.76    106.80 
     2.30      2.94    141.75    125.34 
     2.20      2.88     69.55     61.53 
     2.26      2.86     70.58     62.46 
     2.32      2.91     48.43     42.93 
     2.36      3.07      5.10      5.68 
     2.47      3.12      6.00      5.80 
     2.45      3.30     27.00     24.06 
     2.65      3.57      5.69      6.39 
     2.79      4.09      6.06      6.02 
     3.03      4.16      7.12      6.45 
     3.08      4.11     33.19     29.55 
     3.05      4.04    111.01     98.19 
     3.26      4.13      6.39      6.83 
     3.29      4.35      5.95      6.30 
     3.31      4.54      6.17      6.63 
     3.38      4.43      5.93      6.35 
     3.32      4.22      6.55      6.63 
     3.41      4.51     66.97     59.28 
     3.56      4.74     70.72     62.60 
     3.97      5.52     97.43     86.18 
     4.65      6.11     10.35      9.08 
     5.12      7.41     11.79     10.29 
     5.38      8.18     12.27     11.90 
     6.09      7.60     18.75     15.93 
     5.77      7.53     15.01     14.89 
     6.28      8.76     18.73     18.25 
     6.57      9.11     22.82     18.93 
     8.48     14.01     37.11     41.37 
    11.28     18.49     62.03     48.75 
    12.69     18.75     16.53     32.70 
    25.13     33.51    143.07    131.49 
    42.11     46.14     71.15     89.30 
    28.63    405.72    201.57    121.56 
    43.84    573.45    282.20    227.03 
    43.32    220.62    152.78    544.10 
    74.97     73.21    146.13    319.59 
    79.56    105.89    175.62    536.22 
   204.65    205.68    914.04   1235.64 
   146.89    158.37    273.34    450.83 
   602.19    359.59    261.41    156.68 
   657.69    463.05    140.52    162.45 
   340.73    887.13   2117.95   -999.00 
   271.10    639.52   -999.00   1318.43 
   451.19    451.19   2831.89   2401.88 
  -999.00   1023.60   1023.60    287.06 
  -999.00    819.19    819.19    296.18 
  -999.00   1163.17   1163.17    327.43 
   189.74    189.74   3322.24   1769.88 
  -999.00   -999.00    846.69    583.51 
  -999.00   1028.71    732.30    592.49 
  -999.00    349.80    349.80    259.77 
  -999.00   -999.00   -999.00    510.84 

Vertical Wind (m/s)
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
    -1.71   -999.00   -999.00   -999.00 
    -2.94     -2.20   -999.00   -999.00 
    -2.43     -2.68   -999.00   -999.00 
    -2.78     -1.02   -999.00   -999.00 
    -2.18      0.01   -999.00   -999.00 
    -1.32     -1.21   -999.00   -999.00 
    -0.80     -0.48     -0.15   -999.00 
    -0.17      0.79     -0.36   -999.00 
    -0.93     -1.93      1.44   -999.00 
    -2.31     -2.96      2.67   -999.00 
    -1.74     -2.18      2.54     -0.92 
    -0.78     -1.90      3.07      1.29 
     1.95      0.89      3.54      1.11 
     3.83      3.00      3.15      0.79 
     1.74      0.84      2.46      2.57 
    -0.14     -0.07      3.29      4.34 
     0.43      1.10      4.58      4.00 
     0.21      0.76      2.66      4.56 
     1.28      0.03      0.02      2.90 
     1.34     -0.69      0.37      3.22 
     2.25      0.53      2.47      2.52 
     3.39      3.10      1.68     -2.60 
     1.79      1.85      1.62   -999.00 
     0.31      1.48      5.26   -999.00 
     1.18      2.06      2.65   -999.00 
     2.00      3.59      3.63   -999.00 
     1.42      4.44   -999.00   -999.00 
     2.67      4.19   -999.00   -999.00 
     3.50      3.30   -999.00   -999.00 
     2.54      4.04   -999.00   -999.00 
     2.53      3.66   -999.00   -999.00 
     0.55      2.24   -999.00   -999.00 
    -0.90      1.78   -999.00   -999.00 
     1.39      3.51   -999.00   -999.00 
    -0.40   -999.00   -999.00   -999.00 
    -3.71   -999.00   -999.00   -999.00 
    -0.43   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 

Vertical Wind Error (m/s)
    65.19    134.80    123.40    127.37 
    33.37     91.60    115.27    108.14 
    16.21     37.27    121.59    173.64 
     9.17     21.50     98.42    181.29 
     8.15     12.62     55.60    115.70 
     7.66     10.25     26.93     65.00 
     6.69      7.88     11.46     14.61 
     5.49      6.08      8.76     10.07 
     4.46      5.21      7.90      8.52 
     3.84      4.52      7.43      8.28 
     3.45      4.22      7.28      8.32 
     3.05      3.74      6.39      7.65 
     2.69      3.23      5.37      6.41 
     2.42      3.06      5.01      5.76 
     2.29      2.99      4.89      5.57 
     2.27      3.02      4.80      5.51 
     2.34      3.07      4.81      5.48 
     2.37      3.08      4.81      5.23 
     2.16      2.84      4.30      4.74 
     1.68      2.31      3.58      4.16 
     1.39      1.97      3.24      3.81 
     1.36      1.91      3.11      3.69 
     1.38      1.92      3.08      3.68 
     1.41      1.95      3.14      3.68 
     1.45      2.02      3.29      3.84 
     1.52      2.15      3.52      4.12 
     1.61      2.29      3.75      4.30 
     1.72      2.44      3.93      4.44 
     1.86      2.62      4.15      4.66 
     1.99      2.78      4.31      4.90 
     2.09      2.91      4.44      5.10 
     2.20      3.02      4.62      5.20 
     2.27      3.06      4.71      5.33 
     2.35      3.15      4.89      5.62 
     2.43      3.23      5.08      5.66 
     2.49      3.31      5.28      5.67 
     2.59      3.44      5.46      6.07 
     2.72      3.61      5.50      6.41 
     2.90      3.88      5.82      6.73 
     3.09      4.11      6.36      7.50 
     3.37      4.38      6.82      8.16 
     3.74      4.83      7.39      8.82 
     4.23      5.44      8.55     10.62 
     4.59      5.88      9.32     10.96 
     4.87      6.23     10.20     11.99 
     5.12      6.49     11.10     13.70 
     5.51      6.99     11.82     15.18 
     6.06      7.74     13.04     16.41 
     6.85      8.88     15.22     19.24 
     7.94     10.85     18.50     26.62 
     9.67     12.44     22.82     30.16 
    12.54     14.94     32.93     44.80 
    18.35     25.13     43.65     73.30 
    27.01     32.77     80.91    108.77 
    42.05     52.23    103.14    156.57 
    53.27     84.90    171.86    119.09 
    69.73     94.59    191.69     77.34 
   100.61     93.86    124.59     68.77 
   199.83    150.23    136.21     99.79 
   177.27    153.82    140.22    113.22 
   131.73    234.41   -999.00   -999.00 
   197.91    419.76   -999.00   -999.00 
   218.50    302.95    250.24    359.18 
   218.60    506.00    540.81    626.74 
  -999.00    463.55    463.55    463.55 
  -999.00    223.36    340.81    395.86 
   386.66    234.99    437.77    475.61 
   364.92   -999.00    354.78    334.19 
   293.51   -999.00    215.59    238.08 
  -999.00   -999.00   -999.00    255.02 
  -999.00   -999.00   -999.00    224.00 

Zonal Wind (m/s)
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
    63.08   -999.00   -999.00   -999.00 
    57.24     69.41   -999.00   -999.00 
    81.39     77.75   -999.00   -999.00 
    72.69     73.78   -999.00   -999.00 
    63.00     63.37   -999.00   -999.00 
    66.90     50.09   -999.00   -999.00 
    72.41     73.68   -999.00   -999.00 
    34.99     40.95     29.79   -999.00 
    25.40     31.09   -999.00   -999.00 
    23.50      2.91   -999.00   -999.00 
    37.36    -21.50   -999.00   -999.00 
    27.79    -26.37   -999.00   -999.00 
   -14.97    -41.45   -999.00   -999.00 
   -44.82    -47.98    -13.99   -999.00 
   -52.36    -45.26    -20.37   -999.00 
   -45.67    -39.06    -22.08   -999.00 
   -38.82    -43.43   -999.00   -999.00 
   -41.64    -51.07   -999.00   -999.00 
   -43.72    -39.74   -999.00   -999.00 
   -46.71    -38.05   -999.00   -999.00 
   -27.75    -22.28   -999.00   -999.00 
    -4.87      9.90   -999.00   -999.00 
   -11.63     -8.10   -999.00   -999.00 
     0.10     -7.27   -999.00   -999.00 
    11.09     10.09   -999.00   -999.00 
    -3.50      2.43   -999.00   -999.00 
     1.69   -999.00   -999.00   -999.00 
    -1.33   -999.00   -999.00   -999.00 
     3.91   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 

Zonal Wind Error (m/s)
  -999.00   -999.00   -999.00    328.49 
   165.36    165.36   -999.00   -999.00 
    65.88     86.66    129.31   -999.00 
    51.91     65.63     88.58    114.86 
    48.60     51.31     71.02     80.18 
    37.75     35.95     53.53     57.02 
    26.05     29.47     45.10     50.54 
    21.64     25.16     39.77     40.23 
    19.46     22.04     34.93     34.08 
    17.40     19.39     30.55     31.79 
    15.83     17.74     28.70     34.01 
    14.29     16.96     29.96     30.39 
    14.16     16.78     27.62     28.94 
    14.84     16.74     25.65     26.15 
    14.57     14.67     23.85     23.20 
    11.81     12.06     18.83     22.84 
     9.28     11.77     20.17     24.05 
     9.27     12.23     21.02     24.64 
     9.57     12.21     21.33     24.32 
     9.60     12.36     22.00     24.48 
     9.34     12.38     21.99     23.92 
     8.97     11.83     19.93     22.57 
     8.87     11.14     18.30     21.95 
     9.27     11.16     19.32     22.94 
     9.93     11.58     21.96     23.34 
    10.91     12.54     21.68     24.32 
    11.32     13.77     23.14     27.57 
    12.00     15.57     24.98     27.04 
    13.18     16.31     27.75     29.94 
    13.81     16.79     25.77     29.74 
    14.38     17.25     27.58     30.36 
    14.79     17.73     28.84     32.86 
    15.39     18.62     28.55     32.82 
    16.02     19.80     30.18     34.12 
    16.59     20.33     31.15     35.09 
    17.33     20.80     33.61     37.08 
    18.66     22.37     35.81     38.92 
    20.05     23.78     39.73     44.07 
    21.79     26.12     42.18     45.26 
    23.29     28.51     48.79     52.67 
    26.78     33.09     55.73     59.11 
    29.00     36.50     60.35     67.20 
    31.20     35.56     72.30     78.57 
    32.80     37.68     71.57     76.46 
    34.40     41.68     77.34    102.55 
    39.26     43.76     90.08     84.02 
    45.70     56.64     90.93    147.89 
    61.08     73.69    161.79    215.78 
    97.72     89.70    128.20   -999.00 
   191.65    131.64    174.68    280.30 
   270.35    171.81    220.91    459.46 
  -999.00    591.53    591.53   -999.00 
  -999.00    779.27    779.27   -999.00 
  -999.00    704.67    704.67   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  1511.56    660.63    598.29   -999.00 
  -999.00    495.99    495.99   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00    516.23    435.17    368.05 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00    245.57 
  -999.00   -999.00   -999.00    403.30 
  -999.00   -999.00   -999.00    482.12 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00    419.46 
  -999.00   -999.00   -999.00    382.70 
